cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.208294,-0.364587,-1.482131,-0.359727,0.392610,-0.007874,-0.000000,-0.000003,1.000000,-0.036391,-0.048754,0.848716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029277,-0.024663,1.421868,0.000000
0.000000,0.000000,0.000000,-0.240947,-0.394294,-1.542225,-0.362476,0.394522,-0.007768,-0.000000,-0.000003,1.000000,-0.036611,-0.048843,0.848459,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029277,-0.024663,1.421868,0.002000
0.000000,0.000000,0.000000,-0.294215,-0.439899,-1.645007,-0.355675,0.389561,-0.007258,-0.000000,-0.000003,1.000000,-0.034169,-0.046580,0.849238,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029277,-0.024663,1.421868,0.004000
0.000000,0.000000,0.000000,-0.355735,-0.471194,-1.765843,-0.355266,0.389669,-0.006790,-0.000000,-0.000003,1.000000,-0.033065,-0.045579,0.849626,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029277,-0.024663,1.421868,0.006000
0.000000,0.000000,0.000000,-0.429770,-0.496909,-1.866790,-0.359437,0.393221,-0.006412,-0.000000,-0.000003,1.000000,-0.033065,-0.045579,0.849626,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029259,-0.024631,1.421852,0.008000
0.000000,0.000000,0.000000,-0.498699,-0.512099,-1.915645,-0.363263,0.396473,-0.006049,-0.000000,-0.000003,1.000000,-0.033065,-0.045579,0.849626,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029170,-0.024474,1.421774,0.010000
0.000000,0.000000,0.000000,-0.537339,-0.507740,-1.935552,-0.365553,0.397663,-0.005950,-0.000000,-0.000003,1.000000,-0.033425,-0.045742,0.849385,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029170,-0.024474,1.421774,0.012000
0.000000,0.000000,0.000000,-0.536113,-0.476765,-1.942749,-0.357444,0.393251,-0.005479,-0.000000,-0.000003,1.000000,-0.030610,-0.043094,0.850176,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029170,-0.024474,1.421774,0.014000
0.000000,0.000000,0.000000,-0.519579,-0.447615,-1.952191,-0.357267,0.393922,-0.005037,-0.000000,-0.000003,1.000000,-0.029638,-0.042199,0.850465,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029170,-0.024474,1.421774,0.016000
0.000000,0.000000,0.000000,-0.508568,-0.440065,-1.941490,-0.360900,0.396893,-0.004634,-0.000000,-0.000003,1.000000,-0.029638,-0.042199,0.850465,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023292,-0.037089,0.000856,0.000000,-0.000001,1.500000,0.029282,-0.024680,1.421790,0.018000
