time,roll_rad,pitch_rad,yaw_rad,x,y,z
3.307611942,0.130474865,-0.094943330,-0.006867756,0.650694,0.377870,1.055039
3.317533016,0.131245285,-0.091000043,-0.006288453,0.653980,0.376528,1.054619
3.327431917,0.132140532,-0.087407649,-0.005595514,0.647386,0.375769,1.054219
3.337352991,0.132630408,-0.084279567,-0.004717364,0.630341,0.378046,1.053834
3.347270012,0.133178666,-0.080506995,-0.004076749,0.626533,0.377698,1.051197
3.357167959,0.133329183,-0.076008379,-0.003567667,0.629650,0.377622,1.050790
3.367075920,0.133639917,-0.073182568,-0.002954673,0.609959,0.372593,1.050359
3.376987934,0.133448601,-0.069444917,-0.002362818,0.605217,0.372940,1.049996
3.386913061,0.133264124,-0.065479331,-0.002001293,0.605684,0.370899,1.050113
3.396819115,0.132729590,-0.061802942,-0.001533047,0.603156,0.371318,1.049823
3.406728029,0.132428572,-0.059267811,-0.000977303,0.585583,0.369023,1.049532
3.416640043,0.132622436,-0.055755645,-0.000834391,0.583110,0.361457,1.049289
3.426564932,0.132275268,-0.052292902,-0.000374882,0.580438,0.364136,1.049094
3.436414003,0.132475168,-0.050216109,0.000152083,0.562584,0.361874,1.047310
3.446371078,0.132254243,-0.046871111,0.000489629,0.562060,0.361981,1.047099
3.456278086,0.132418737,-0.044060383,0.000749231,0.556028,0.357100,1.046895
3.466201067,0.132576764,-0.042132288,0.001097347,0.542402,0.352301,1.046697
3.476099968,0.132423908,-0.039860185,0.001466099,0.536117,0.350466,1.046328
3.486017942,0.131927356,-0.037146106,0.001791570,0.537519,0.351328,1.046211
3.495934963,0.131529734,-0.035530522,0.002412749,0.518095,0.347265,1.046077
3.505840063,0.131167740,-0.033116300,0.002683877,0.512460,0.340975,1.046000
3.515755892,0.130206361,-0.030169876,0.002980387,0.514586,0.342731,1.044870
3.525672913,0.129098371,-0.027750473,0.003317050,0.506470,0.339346,1.044792
3.535587072,0.127817690,-0.024706364,0.003555883,0.506101,0.338377,1.044750
3.545499086,0.126818895,-0.022719389,0.004085593,0.487840,0.334767,1.044695
3.555414915,0.125905186,-0.019428883,0.004169487,0.489390,0.330880,1.044688
3.565316916,0.124743327,-0.016375689,0.004305275,0.487171,0.326501,1.048380
3.575256109,0.123996392,-0.014553142,0.004689342,0.477884,0.327204,1.048604
3.585158110,0.123832636,-0.013450685,0.005181029,0.460492,0.322585,1.048817
3.595058918,0.123675957,-0.011469157,0.005292948,0.462453,0.320046,1.049080
3.604971886,0.123503342,-0.009870878,0.005359968,0.463518,0.317111,1.051530
3.614881039,0.124003939,-0.009421485,0.005517936,0.455050,0.311957,1.051927
3.624794960,0.124407120,-0.008734725,0.005509579,0.453510,0.309283,1.052345
3.634699106,0.124753423,-0.009083370,0.005814433,0.439529,0.306541,1.052757
3.644613981,0.125311941,-0.009421535,0.005988894,0.427864,0.301617,1.053179
3.654525995,0.125631556,-0.009090172,0.005875559,0.427962,0.296972,1.053778
3.664438009,0.125737548,-0.009357019,0.005949440,0.425694,0.295014,1.054234
3.674345970,0.125456914,-0.009512065,0.005964331,0.425915,0.293480,1.054687
3.684256077,0.124734551,-0.009978999,0.006232648,0.418796,0.294249,1.055125
3.694155931,0.124838904,-0.010915043,0.006306631,0.404499,0.280393,1.055307
3.704077959,0.124424845,-0.011121709,0.006347591,0.401586,0.276005,1.055697
3.713984013,0.123920418,-0.011876939,0.006433467,0.396257,0.276174,1.056087
3.723896027,0.124411523,-0.012765653,0.006226203,0.390705,0.266403,1.056446
3.733808041,0.124374799,-0.014116677,0.006252679,0.385014,0.268421,1.056138
3.743721962,0.125521004,-0.015995992,0.006295541,0.369566,0.256094,1.056413
3.753626108,0.126443759,-0.017815767,0.006283667,0.358973,0.246400,1.056670
3.763544083,0.126899377,-0.019328518,0.006288120,0.350627,0.241768,1.056918
3.773466110,0.127082676,-0.020608725,0.006353949,0.345371,0.239960,1.057151
3.783366919,0.127483755,-0.021633955,0.006297868,0.341346,0.231739,1.055230
3.793278933,0.126864329,-0.022293275,0.006442195,0.334580,0.228749,1.055287
3.803181887,0.125937238,-0.022560693,0.006568319,0.328422,0.221410,1.055320
3.813097000,0.124511540,-0.022231687,0.006657657,0.325471,0.214432,1.055337
3.823014975,0.122057363,-0.021090364,0.006836981,0.322190,0.214349,1.057122
3.832921028,0.119909860,-0.019564500,0.006829917,0.320996,0.209325,1.057226
3.842830896,0.118435271,-0.018569749,0.006862991,0.313015,0.197254,1.057283
3.852744102,0.116873287,-0.017957682,0.007050691,0.304287,0.189662,1.057330
3.862660885,0.115123004,-0.017534407,0.007191991,0.299335,0.186504,1.058357
3.872569084,0.113755457,-0.017448386,0.007102578,0.298564,0.183428,1.058444
3.882477999,0.112832218,-0.018105306,0.006854079,0.297730,0.175408,1.058514
3.892393112,0.112035252,-0.019714897,0.006873325,0.286407,0.167337,1.058576
3.902317047,0.110760890,-0.021535415,0.006756479,0.279682,0.164258,1.058653
3.912204027,0.109769508,-0.023377504,0.006523374,0.277972,0.159511,1.057233
3.922136068,0.108648501,-0.025852742,0.006493121,0.268516,0.149969,1.057172
3.932035923,0.106819369,-0.027980966,0.006409365,0.266402,0.145671,1.057116
3.941948891,0.105012931,-0.030372655,0.006318997,0.259714,0.136471,1.057031
3.951858997,0.102432147,-0.032480415,0.006433800,0.255285,0.136711,1.058141
3.961762905,0.100633740,-0.034425434,0.006364665,0.249369,0.125463,1.058104
3.971674919,0.098779142,-0.036026824,0.006215277,0.243283,0.114048,1.058048
3.981595039,0.096197344,-0.037498858,0.006355278,0.239708,0.114517,1.058016
3.991509914,0.094143435,-0.039193213,0.006613611,0.231794,0.107958,1.057964
4.001410961,0.092344701,-0.040068604,0.006566500,0.230731,0.096668,1.057946
4.011322021,0.090212986,-0.041463759,0.006826572,0.224648,0.089836,1.057903
4.021240234,0.087779023,-0.042599123,0.006928942,0.223247,0.087924,1.057875
4.031156063,0.086041614,-0.044339526,0.007091406,0.214483,0.076581,1.057805
4.041049004,0.083413295,-0.045938399,0.007230851,0.212021,0.074470,1.059396
4.050961018,0.081271335,-0.048137318,0.007377656,0.205166,0.065581,1.059408
4.060882092,0.078918532,-0.050712999,0.007637249,0.195522,0.061440,1.059427
4.070794106,0.076437488,-0.053102512,0.007618019,0.192688,0.057293,1.059455
4.080696106,0.074732058,-0.055737123,0.007505906,0.187979,0.041535,1.059660
4.090606213,0.072007969,-0.058165483,0.007558630,0.183449,0.039935,1.059690
4.100526810,0.069698356,-0.060562242,0.007606749,0.174561,0.031332,1.059684
4.110435009,0.067344278,-0.062276755,0.007320731,0.173007,0.022975,1.059668
4.120354176,0.064566210,-0.063787594,0.007190653,0.169296,0.019312,1.059650
4.130250931,0.061849467,-0.065622754,0.007353722,0.158824,0.013563,1.059374
4.140170097,0.059541766,-0.067020319,0.007267570,0.153049,-0.001237,1.059311
4.150074005,0.056063153,-0.068193845,0.007339254,0.149828,-0.002087,1.059260
4.159995079,0.052864380,-0.069430999,0.007473576,0.142076,-0.007654,1.059174
4.169902802,0.049821127,-0.070377834,0.007456742,0.137759,-0.020868,1.059413
4.179812908,0.046500508,-0.071509145,0.007636233,0.132175,-0.026225,1.059318
4.189723015,0.043618657,-0.072567910,0.007723955,0.126531,-0.038407,1.059206
4.199641228,0.040286534,-0.073729329,0.007968564,0.120734,-0.045923,1.059094
4.209555149,0.036381342,-0.074935809,0.008354787,0.114746,-0.046644,1.059365
4.219463825,0.033086497,-0.076245055,0.008679194,0.108529,-0.054158,1.059249
4.229369164,0.029715873,-0.077762991,0.009075202,0.104386,-0.061625,1.059121
4.239286900,0.026403476,-0.079795383,0.009584826,0.095873,-0.068996,1.058978
4.249211788,0.022841347,-0.081623949,0.010148794,0.088007,-0.076056,1.058832
4.259119034,0.018888664,-0.082388289,0.010452772,0.087192,-0.080723,1.059221
4.269023895,0.015171793,-0.083073013,0.010724060,0.082179,-0.090125,1.059103
4.278934956,0.011941629,-0.083611816,0.010932067,0.077209,-0.104444,1.058977
4.288843155,0.008324525,-0.084100761,0.011395131,0.072294,-0.109817,1.058853
4.298758984,0.004565362,-0.084535263,0.012230355,0.064583,-0.113337,1.060367
4.308658123,0.001719842,-0.084863842,0.012369093,0.057765,-0.127653,1.060285
4.318571091,-0.001819313,-0.085011631,0.012603417,0.053085,-0.132798,1.060212
4.328493118,-0.005054039,-0.085370101,0.012845473,0.046049,-0.142501,1.060132
4.338404179,-0.008843438,-0.085445620,0.012987212,0.043514,-0.145199,1.060077
4.348308086,-0.012919506,-0.085560240,0.013230513,0.038821,-0.145370,1.060420
4.358224869,-0.016317388,-0.085523859,0.013234123,0.034245,-0.158808,1.060361
4.368126869,-0.021134693,-0.085495532,0.013526743,0.029610,-0.156618,1.060308
4.378044128,-0.024734112,-0.085639827,0.013597135,0.021010,-0.172326,1.060225
4.387958050,-0.029068362,-0.085459240,0.013567714,0.015050,-0.176671,1.058938
4.397863865,-0.033463318,-0.084645748,0.013600503,0.015779,-0.178985,1.058819
4.407773972,-0.036757544,-0.084679075,0.013849533,0.000725,-0.193455,1.058664
4.417686939,-0.040213406,-0.083905078,0.014042080,-0.002923,-0.201038,1.058519
4.427602768,-0.043903209,-0.082856350,0.014435981,-0.005008,-0.202555,1.059360
4.437511921,-0.046571959,-0.082989700,0.014804523,-0.021980,-0.213495,1.059230
4.447418213,-0.049331851,-0.082025178,0.014876168,-0.025729,-0.219440,1.059123
4.457338810,-0.052326903,-0.080875151,0.014895257,-0.026996,-0.222765,1.059037
4.467253208,-0.054890502,-0.080687433,0.015122965,-0.043618,-0.235382,1.058925
4.477156162,-0.057964373,-0.079693779,0.015303110,-0.051201,-0.242877,1.058499
4.487071037,-0.061838944,-0.078305699,0.015389416,-0.054690,-0.243322,1.058372
4.496983051,-0.065131731,-0.077658504,0.015520072,-0.066842,-0.255091,1.058212
4.506885052,-0.069300711,-0.076078586,0.015488915,-0.070849,-0.262436,1.058045
4.516798019,-0.073824607,-0.074676260,0.015742511,-0.078497,-0.264672,1.058693
4.526711941,-0.077907316,-0.074195221,0.015954025,-0.099029,-0.275886,1.058545
4.536630154,-0.082894780,-0.072300948,0.016007237,-0.101624,-0.275536,1.058409
4.546535969,-0.087338671,-0.070478059,0.015910568,-0.108398,-0.282136,1.058251
4.556455135,-0.091395997,-0.069164827,0.016236849,-0.126524,-0.291757,1.059535
4.566358089,-0.095647797,-0.066931821,0.016130105,-0.132935,-0.294655,1.059447
4.576272964,-0.099500999,-0.064489178,0.016028348,-0.139326,-0.297980,1.059354
4.586187840,-0.102568686,-0.062540323,0.015841767,-0.152349,-0.306330,1.059241
4.596107960,-0.105685122,-0.059848670,0.015556778,-0.154651,-0.308138,1.059132
4.606013775,-0.108332850,-0.057528786,0.015803305,-0.164325,-0.312731,1.061386
4.615923882,-0.110661261,-0.055936422,0.015603821,-0.179456,-0.319546,1.061373
4.625832081,-0.113189876,-0.053624481,0.015287818,-0.188246,-0.321809,1.061370
4.635735035,-0.115648299,-0.050887235,0.014899168,-0.190422,-0.325840,1.061374
4.645648003,-0.118577771,-0.047742195,0.014545425,-0.188334,-0.325148,1.061610
4.655567169,-0.121083759,-0.046672743,0.014448543,-0.212469,-0.333574,1.061542
4.665474892,-0.124231361,-0.044480521,0.014299303,-0.221477,-0.335116,1.061465
4.675384045,-0.127556533,-0.042436704,0.014236704,-0.228585,-0.334773,1.061373
4.685306072,-0.130399883,-0.040512525,0.014142426,-0.235818,-0.338849,1.061274
4.695217133,-0.133243233,-0.039037656,0.014000282,-0.245397,-0.341120,1.060279
4.705113888,-0.135685757,-0.037952956,0.014119915,-0.257400,-0.343781,1.060085
4.715025902,-0.137611672,-0.036788918,0.014148405,-0.267259,-0.348965,1.059875
4.724947929,-0.139192566,-0.035264470,0.014079358,-0.272678,-0.352504,1.059656
4.734858990,-0.140567943,-0.033992659,0.014048307,-0.282314,-0.352069,1.059598
4.744760990,-0.141338110,-0.032413602,0.013983543,-0.289692,-0.356117,1.059348
4.754677773,-0.142020941,-0.031090664,0.013893033,-0.301292,-0.358327,1.059068
4.764591217,-0.142307416,-0.029161151,0.013786335,-0.306332,-0.362757,1.058782
4.774501801,-0.142581791,-0.027779220,0.013622683,-0.318159,-0.365191,1.059001
4.784407139,-0.142714888,-0.026262471,0.013299542,-0.328952,-0.369036,1.058713
4.794322014,-0.143001303,-0.025409073,0.012960846,-0.349477,-0.369303,1.058390
4.804227829,-0.143032208,-0.023695173,0.012703950,-0.356827,-0.373704,1.058077
4.814155102,-0.143519372,-0.021731211,0.012509193,-0.359681,-0.373328,1.057741
4.824059963,-0.144391149,-0.020639049,0.012216816,-0.378607,-0.373245,1.057144
4.833971024,-0.145216852,-0.018530240,0.011940695,-0.387115,-0.374789,1.056750
4.843877792,-0.146205008,-0.015422758,0.011676251,-0.388254,-0.376188,1.056351
4.853789806,-0.147274867,-0.012889274,0.011190421,-0.404626,-0.377702,1.055905
4.863699913,-0.148301408,-0.009220919,0.010694010,-0.411637,-0.379066,1.055604
4.873612881,-0.149385795,-0.005195387,0.010092770,-0.418585,-0.380669,1.055161
4.883522034,-0.150465488,-0.001782624,0.009499954,-0.434232,-0.380075,1.054691
4.893437862,-0.151305974,0.002439917,0.008965590,-0.441092,-0.381918,1.054226
4.903347015,-0.152250350,0.006235556,0.008303837,-0.449986,-0.381957,1.051879
4.913256168,-0.152500406,0.009886347,0.007846279,-0.459514,-0.384462,1.051290
4.923171043,-0.152532175,0.012858894,0.007418029,-0.476005,-0.385049,1.050691
4.933103085,-0.152617291,0.016444130,0.007246601,-0.481659,-0.381415,1.050103
4.942999840,-0.152113825,0.019657854,0.007101667,-0.489532,-0.384277,1.049533
4.952908993,-0.151764140,0.022539256,0.006898675,-0.499633,-0.384742,1.048468
4.962819099,-0.151578665,0.025424870,0.006624755,-0.509757,-0.385205,1.047864
4.972733021,-0.151638672,0.027878685,0.006222747,-0.526515,-0.383256,1.047238
4.982637882,-0.151645705,0.031680476,0.006149156,-0.525558,-0.383526,1.046638
4.992551804,-0.152395010,0.034803141,0.005682821,-0.532549,-0.379674,1.043571
5.002473831,-0.152452931,0.037478592,0.005062407,-0.551071,-0.379815,1.042839
5.012373924,-0.152487844,0.041593447,0.004774957,-0.551660,-0.380279,1.042156
5.022284985,-0.152598768,0.045515008,0.004441594,-0.556554,-0.378563,1.041501
5.032194138,-0.152773514,0.048406467,0.003901026,-0.575043,-0.374616,1.040848
5.042110920,-0.152361795,0.052230854,0.003666596,-0.580807,-0.373085,1.041975
5.052017212,-0.151849717,0.056140255,0.003458885,-0.581873,-0.374056,1.041468
5.061930180,-0.151785687,0.058591384,0.002944530,-0.598737,-0.368209,1.040948
5.071854115,-0.151059464,0.061735462,0.002710407,-0.604727,-0.369322,1.040472
5.081749916,-0.150060564,0.065045588,0.002764971,-0.606797,-0.367997,1.042103
5.091664791,-0.149382100,0.067483805,0.002552775,-0.616621,-0.366722,1.041761
5.101570129,-0.149009496,0.068600133,0.001925202,-0.641112,-0.360776,1.041421
5.111494064,-0.148518279,0.071293145,0.001790195,-0.643482,-0.355396,1.041112
5.121395111,-0.148119584,0.073104456,0.001495240,-0.652374,-0.352285,1.038797
5.131310940,-0.147373915,0.075060964,0.001315310,-0.659301,-0.351094,1.038433
5.141219139,-0.146732956,0.077080078,0.001124754,-0.665922,-0.349817,1.038082
5.151135921,-0.146145731,0.079584375,0.000927674,-0.673095,-0.346435,1.037708
5.161050797,-0.145173728,0.081941754,0.000679827,-0.683265,-0.345491,1.037379
5.170957088,-0.144101351,0.085127957,0.000521636,-0.689004,-0.340085,1.039128
5.180863857,-0.143017203,0.088770956,0.000399603,-0.690108,-0.337335,1.038920
5.190732956,-0.141745627,0.091363527,-0.000082646,-0.704633,-0.336506,1.038738
5.200691223,-0.140864834,0.094392076,-0.000508304,-0.712650,-0.329030,1.038556
5.210603237,-0.140085012,0.097760938,-0.000705847,-0.714040,-0.328769,1.035652
5.220511913,-0.139239609,0.100117937,-0.001037326,-0.723075,-0.325459,1.035339
5.230424881,-0.138317689,0.102120385,-0.001267487,-0.729970,-0.324506,1.035038
5.240334034,-0.137740105,0.103653543,-0.001587917,-0.739455,-0.318848,1.034734
5.250247955,-0.136862919,0.105147965,-0.001679408,-0.745132,-0.312914,1.036556
5.260155201,-0.135807723,0.106593579,-0.001524970,-0.746386,-0.314169,1.036381
5.270079136,-0.135480180,0.106985860,-0.001937312,-0.758781,-0.306135,1.036174
5.279994011,-0.134752706,0.107748173,-0.002099547,-0.766811,-0.300664,1.035967
5.289913177,-0.133857578,0.109059557,-0.002047798,-0.768041,-0.297517,1.035769
5.299802780,-0.132804766,0.110127449,-0.002041611,-0.773453,-0.296142,1.036590
5.309718132,-0.132376060,0.111510590,-0.002218906,-0.778426,-0.288313,1.036444
5.319623947,-0.131916374,0.113058299,-0.002553527,-0.785645,-0.280475,1.036295
5.329543114,-0.131126270,0.114615522,-0.002764392,-0.792530,-0.274879,1.036153
5.339460850,-0.130399570,0.116596065,-0.002934906,-0.797263,-0.271857,1.034859
5.349359989,-0.129688352,0.118833184,-0.002910781,-0.795778,-0.266654,1.034642
5.359274864,-0.128953740,0.119652897,-0.003418500,-0.809954,-0.260813,1.034427
5.369191170,-0.128265381,0.121078707,-0.003602487,-0.813558,-0.253326,1.034195
5.379094124,-0.127108708,0.121741325,-0.003806525,-0.821730,-0.250086,1.033982
5.389005184,-0.126052037,0.122791693,-0.003777941,-0.821399,-0.242743,1.034634
5.398914814,-0.124663033,0.123421431,-0.003727181,-0.823417,-0.240063,1.034460
5.408837795,-0.123857528,0.123542674,-0.004148789,-0.829609,-0.228387,1.034262
5.418755054,-0.122405320,0.124018304,-0.004353100,-0.833854,-0.223588,1.034075
5.428652763,-0.121032223,0.124274231,-0.004607957,-0.838086,-0.218959,1.033188
5.438558102,-0.119842261,0.124750115,-0.004946870,-0.839816,-0.210057,1.032936
5.448483944,-0.118465215,0.125166818,-0.005448973,-0.845734,-0.200986,1.032687
5.458384991,-0.116259113,0.126181111,-0.005430616,-0.845370,-0.201521,1.032457
5.468297958,-0.114567876,0.126513332,-0.005949793,-0.849787,-0.195651,1.030715
5.478205204,-0.112996742,0.126623005,-0.006629563,-0.852040,-0.180654,1.030353
5.488128185,-0.110161602,0.126626968,-0.006829384,-0.856210,-0.181329,1.030025
5.498027802,-0.107839838,0.126955077,-0.007241617,-0.860051,-0.177224,1.029681
5.507959843,-0.106311150,0.127552852,-0.007795360,-0.860274,-0.166256,1.029312
5.517849922,-0.104098082,0.127333105,-0.008212969,-0.862694,-0.155745,1.032278
5.527767181,-0.102144137,0.127024427,-0.008556137,-0.869667,-0.153094,1.032142
5.537673950,-0.100456320,0.126828298,-0.008797138,-0.872201,-0.146551,1.031994
5.547593117,-0.098973483,0.126764372,-0.009117010,-0.872851,-0.135527,1.031833
5.557498932,-0.097217113,0.126491994,-0.009292607,-0.875295,-0.129612,1.030894
5.567413807,-0.094863445,0.126386955,-0.009290244,-0.875573,-0.127531,1.030723
5.577322006,-0.093371868,0.126287580,-0.010018965,-0.880110,-0.112286,1.030528
5.587232113,-0.090905830,0.126408055,-0.010224705,-0.880088,-0.106462,1.030347
5.597149849,-0.088106498,0.126868561,-0.010149983,-0.880385,-0.108218,1.028151
5.607076168,-0.086352810,0.126785427,-0.010896678,-0.882435,-0.090971,1.027830
5.616975784,-0.083858073,0.126852885,-0.011324622,-0.884395,-0.083082,1.027530
5.626881123,-0.080720536,0.126772702,-0.011571247,-0.889112,-0.081892,1.027258
5.636802197,-0.078074753,0.126377344,-0.012133503,-0.891591,-0.071793,1.026949
5.646702766,-0.074967168,0.126185194,-0.012448435,-0.892053,-0.066559,1.027127
5.656612873,-0.071857803,0.125744686,-0.012736693,-0.892700,-0.061252,1.026849
5.666523933,-0.069255129,0.125344947,-0.013202731,-0.892983,-0.051217,1.026567
5.676434994,-0.066729836,0.125113115,-0.013560852,-0.893382,-0.043193,1.026288
5.686359882,-0.064408906,0.124729455,-0.014014748,-0.893840,-0.033108,1.025988
5.696258068,-0.061980017,0.124301508,-0.014360711,-0.894102,-0.024809,1.025722
5.706169128,-0.059478000,0.124205008,-0.014631813,-0.894393,-0.019112,1.025467
5.716076851,-0.056778386,0.124146111,-0.014892106,-0.894286,-0.011308,1.025222
5.726002216,-0.054310266,0.124142744,-0.015443710,-0.896405,0.000963,1.024986
5.735900879,-0.051156595,0.124289356,-0.015600109,-0.896316,0.005789,1.024060
5.745816231,-0.047999483,0.124297544,-0.015904414,-0.896197,0.015428,1.023802
5.755734921,-0.045178387,0.124332167,-0.016212586,-0.896341,0.027221,1.023552
5.765649796,-0.041275617,0.124196880,-0.015927045,-0.896698,0.025514,1.023350
5.775549889,-0.038026642,0.123713210,-0.016238568,-0.896637,0.035801,1.025372
5.785459042,-0.034554821,0.123524331,-0.016303673,-0.897041,0.040504,1.025292
5.795372009,-0.031134348,0.123271890,-0.016635370,-0.897121,0.049701,1.025224
5.805284023,-0.028139668,0.123071440,-0.017284939,-0.896916,0.065696,1.025167
5.815198898,-0.024166107,0.122815937,-0.017441994,-0.896965,0.070923,1.026948
5.825111866,-0.020492019,0.122687548,-0.017662952,-0.896797,0.077781,1.027029
5.835014820,-0.017936332,0.122820176,-0.018522525,-0.896069,0.098651,1.027101
5.844932079,-0.013895785,0.123123854,-0.018254092,-0.895859,0.098824,1.027218
5.854856968,-0.010107626,0.123602360,-0.018414181,-0.895066,0.109016,1.027338
5.864750862,-0.006621398,0.124351084,-0.018542651,-0.894222,0.118017,1.027270
5.874664783,-0.002540638,0.125082791,-0.018276339,-0.893601,0.122250,1.027377
5.884579182,0.000882978,0.125777513,-0.018612882,-0.892534,0.137770,1.027476
5.894492149,0.005037189,0.126640499,-0.018515795,-0.889532,0.146108,1.027585
5.904403210,0.009693344,0.127461195,-0.018171391,-0.888957,0.149522,1.026673
5.914309025,0.014197115,0.128125817,-0.018095460,-0.888333,0.157524,1.026722
5.924229145,0.018469915,0.128728330,-0.018272422,-0.885344,0.172116,1.026754
5.934131145,0.023546072,0.129240632,-0.018009016,-0.882904,0.177538,1.026789
5.944065094,0.028467406,0.129480422,-0.017895401,-0.882316,0.183542,1.027261
5.953965187,0.032875877,0.129923508,-0.017904107,-0.881869,0.191935,1.027295
5.963881969,0.037583660,0.130190074,-0.017660554,-0.877813,0.197574,1.027317
5.973779202,0.041635130,0.130039647,-0.017936254,-0.877161,0.212692,1.027327
5.983702183,0.046504892,0.130160272,-0.017704450,-0.877160,0.216315,1.027336
5.993601799,0.051441293,0.130289286,-0.017287700,-0.870053,0.222573,1.030364
6.003517151,0.055528894,0.130167797,-0.017592531,-0.869718,0.235459,1.030501
6.013430119,0.060245756,0.129971504,-0.017453907,-0.869644,0.239439,1.030634
6.023338795,0.064960010,0.130127639,-0.017122000,-0.867483,0.243113,1.030756
6.033255100,0.069462352,0.130121544,-0.017102759,-0.864506,0.253703,1.032019
6.043166161,0.074264526,0.130314499,-0.016751815,-0.862077,0.257652,1.032186
6.053068161,0.079070598,0.130438834,-0.016360136,-0.861767,0.259807,1.032345
6.062979221,0.081950568,0.131330013,-0.016993940,-0.853832,0.284042,1.032462
6.072905064,0.086768754,0.131668761,-0.016269069,-0.853510,0.281812,1.032586
6.082809925,0.090694331,0.132355645,-0.015842637,-0.845879,0.290817,1.035058
6.092711926,0.094709545,0.132635131,-0.015425447,-0.847238,0.295698,1.035256
6.102631092,0.098442189,0.133147284,-0.015139460,-0.846287,0.302860,1.035427
6.112544060,0.102884941,0.133599445,-0.014323640,-0.843983,0.300780,1.035573
6.122457027,0.106468968,0.134005085,-0.014198344,-0.841075,0.310100,1.036255
6.132361889,0.109782465,0.134290949,-0.014331504,-0.836185,0.323518,1.036363
6.142278194,0.113956623,0.134517759,-0.013852948,-0.829884,0.326015,1.036434
6.152180195,0.117701508,0.134202421,-0.013588419,-0.829612,0.331103,1.036485
6.162104130,0.121467374,0.133975744,-0.013056630,-0.824890,0.333901,1.038434
6.172002792,0.124871090,0.133846089,-0.012945921,-0.822530,0.341365,1.038517
6.181921959,0.128486097,0.133826867,-0.012611956,-0.818324,0.344507,1.038566
6.191833019,0.131946027,0.133835852,-0.012583034,-0.811196,0.354722,1.038580
6.201756954,0.135569349,0.133637562,-0.012294998,-0.809260,0.357703,1.038567
6.211660862,0.138929009,0.133379966,-0.012145459,-0.804878,0.363022,1.038723
6.221568108,0.142281011,0.132997930,-0.011958213,-0.804724,0.368366,1.038654
6.231474876,0.145537645,0.132800758,-0.011845506,-0.800509,0.373721,1.038544
6.241390228,0.149326384,0.132573515,-0.011281571,-0.794690,0.372412,1.038392
6.251297951,0.152090564,0.132112384,-0.011467896,-0.792351,0.382541,1.038311
6.261209011,0.155717269,0.131459013,-0.010850565,-0.790843,0.379465,1.038111
6.271127224,0.158268824,0.131408289,-0.010869695,-0.780565,0.387503,1.037869
6.281036854,0.160894677,0.130753696,-0.010658696,-0.774628,0.391425,1.037601
6.290943146,0.163358495,0.129947841,-0.010390714,-0.774784,0.393928,1.037313
6.300851822,0.165158555,0.129649714,-0.010422503,-0.769082,0.401111,1.035731
6.310769081,0.166852236,0.129546076,-0.010113233,-0.755024,0.404043,1.035274
6.320707798,0.168450251,0.128284678,-0.009661437,-0.755766,0.405026,1.034821
6.330607891,0.169921055,0.127751753,-0.009299733,-0.747874,0.406103,1.034321
6.340513229,0.171171859,0.126622140,-0.009001111,-0.745929,0.408739,1.035250
6.350417137,0.172847375,0.125442773,-0.008993574,-0.744599,0.411389,1.034802
6.360332012,0.175075889,0.124893524,-0.008835877,-0.733287,0.409473,1.034311
6.370234966,0.176874951,0.123737268,-0.008995614,-0.726763,0.412953,1.033827
6.380146980,0.178508788,0.122927338,-0.009476746,-0.714930,0.419528,1.034030
6.390058994,0.180379242,0.121434256,-0.009853156,-0.709434,0.424144,1.033558
6.399973869,0.182354018,0.119729571,-0.009758819,-0.708718,0.422528,1.033081
6.409893990,0.183903337,0.118472122,-0.010020167,-0.701421,0.425323,1.032595
6.419814110,0.185480818,0.116880171,-0.010168462,-0.694774,0.424015,1.032095
6.429705143,0.186537966,0.115057826,-0.010550855,-0.688372,0.425156,1.031356
6.439622879,0.187068850,0.112925492,-0.011259197,-0.681640,0.430879,1.030833
6.449541092,0.187930092,0.110919990,-0.011514971,-0.671438,0.428211,1.030276
6.459435940,0.188410327,0.108209334,-0.011784764,-0.669473,0.427811,1.029741
6.469356060,0.188912109,0.105593577,-0.012081899,-0.665594,0.427530,1.028463
6.479269981,0.189337701,0.103335701,-0.012492620,-0.655562,0.427087,1.027874
6.489184856,0.189778849,0.100629330,-0.012990673,-0.647321,0.428699,1.027302
6.499082088,0.190290928,0.098149940,-0.013452264,-0.639521,0.428173,1.026738
6.508992195,0.190629169,0.095437169,-0.014091642,-0.631412,0.427773,1.026185
6.518918037,0.191013679,0.092564255,-0.014726886,-0.625305,0.427687,1.024157
6.528816223,0.191062614,0.089688338,-0.015376274,-0.615555,0.427675,1.023528
6.538733006,0.190832213,0.085805781,-0.015616378,-0.618900,0.426031,1.022934
6.548664093,0.190447181,0.082833134,-0.015898604,-0.609659,0.420298,1.022302
6.558560848,0.189390197,0.080300868,-0.016733073,-0.596101,0.422021,1.019913
6.568474770,0.187813714,0.076314278,-0.017172124,-0.595671,0.421592,1.019259
6.578376770,0.185965970,0.072600678,-0.017552039,-0.591008,0.419373,1.018615
6.588291168,0.184229583,0.069265999,-0.017710621,-0.580093,0.410737,1.017951
6.598210812,0.181478128,0.065428391,-0.018333776,-0.579842,0.416280,1.015360
6.608112812,0.178729117,0.061966494,-0.018712895,-0.570642,0.414828,1.014670
6.618032932,0.175980702,0.058684759,-0.018918732,-0.561368,0.411325,1.014002
6.627949238,0.172751069,0.055286694,-0.019198125,-0.556032,0.412431,1.013385
