# phase_offset=0.000
time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,thrust,tx,ty,tz,omega1,omega2,omega3,omega4,pos_error_x,pos_error_y,pos_error_z,vel_error_x,vel_error_y,vel_error_z
0.190000,0.299239,0.035782,0.300006,-0.013158,0.187754,0.000049,0.664560,-0.004939,-0.005238,0.747200,-0.061265,-0.007127,0.644460,0.297865,0.035729,0.300000,-0.022449,0.187154,0.000000,0.264900,0.000003,0.000000,0.000013,26510.912109,26469.154297,26532.314453,26447.775391,0.001374,0.000053,0.000006,0.009291,0.000600,0.000049
0.200000,0.299100,0.037659,0.300007,-0.014595,0.187623,0.000048,0.662106,-0.005132,-0.005476,0.749373,-0.061489,-0.007724,0.666790,0.297634,0.037600,0.300000,-0.023625,0.187009,0.000000,0.264900,0.000008,0.000000,-0.000034,26381.767578,26597.345703,26430.427734,26550.654297,0.001466,0.000059,0.000007,0.009030,0.000614,0.000048
0.210000,0.298947,0.039535,0.300007,-0.016090,0.187477,0.000048,0.659576,-0.005323,-0.005713,0.751598,-0.060475,-0.008231,0.680669,0.297392,0.039469,0.300000,-0.024799,0.186857,0.000000,0.264900,0.000011,0.000000,-0.000064,26294.583984,26684.357422,26363.146484,26618.091797,0.001554,0.000066,0.000007,0.008709,0.000620,0.000048
0.220000,0.298778,0.041409,0.300008,-0.017643,0.187315,0.000046,0.657003,-0.005506,-0.005946,0.753845,-0.058047,-0.008657,0.685570,0.297138,0.041337,0.300000,-0.025973,0.186698,0.000000,0.264900,0.000013,0.000000,-0.000078,26254.525391,26724.966797,26333.904297,26646.712891,0.001640,0.000072,0.000008,0.008330,0.000618,0.000046
0.230000,0.298594,0.043281,0.300008,-0.019251,0.187137,0.000043,0.654419,-0.005677,-0.006168,0.756086,-0.054279,-0.009024,0.682554,0.296873,0.043203,0.300000,-0.027145,0.186531,0.000000,0.264900,0.000013,-0.000000,-0.000077,26257.916016,26722.634766,26339.130859,26640.287109,0.001721,0.000078,0.000008,0.007895,0.000607,0.000043
0.240000,0.298393,0.045152,0.300009,-0.020910,0.186943,0.000040,0.651849,-0.005833,-0.006374,0.758299,-0.049434,-0.009362,0.673749,0.296596,0.045068,0.300000,-0.028317,0.186356,0.000000,0.264899,0.000013,-0.000000,-0.000063,26294.785156,26687.082031,26370.371094,26607.550781,0.001797,0.000084,0.000008,0.007407,0.000587,0.000040
0.250000,0.298175,0.047020,0.300009,-0.022616,0.186733,0.000036,0.649312,-0.005970,-0.006563,0.760470,-0.043884,-0.009700,0.661767,0.296307,0.046930,0.300000,-0.029487,0.186175,0.000000,0.264899,0.000011,-0.000001,-0.000042,26351.830078,26631.314453,26416.751953,26559.673828,0.001869,0.000090,0.000009,0.006872,0.000558,0.000036
0.260000,0.297940,0.048886,0.300009,-0.024362,0.186506,0.000031,0.646815,-0.006087,-0.006731,0.762593,-0.038034,-0.010061,0.649172,0.296006,0.048791,0.300000,-0.030656,0.185986,0.000000,0.264898,0.000009,-0.000001,-0.000019,26415.332031,26568.808594,26467.292969,26507.886719,0.001935,0.000095,0.000009,0.006294,0.000520,0.000031
0.270000,0.297688,0.050750,0.300010,-0.026144,0.186264,0.000025,0.644356,-0.006183,-0.006879,0.764670,-0.032248,-0.010461,0.638067,0.295693,0.050650,0.300000,-0.031824,0.185790,0.000000,0.264898,0.000007,-0.000001,0.000001,26473.509766,26511.185547,26512.751953,26461.591797,0.001994,0.000100,0.000010,0.005680,0.000474,0.000025
0.280000,0.297417,0.052611,0.300010,-0.027955,0.186006,0.000019,0.641928,-0.006259,-0.007006,0.766708,-0.026805,-0.010900,0.629853,0.295369,0.052507,0.300000,-0.032991,0.185586,0.000000,0.264897,0.000006,-0.000001,0.000017,26518.027344,26466.742188,26546.746094,26427.257812,0.002048,0.000104,0.000010,0.005036,0.000420,0.000019
0.290000,0.297129,0.054470,0.300010,-0.029791,0.185732,0.000012,0.639518,-0.006317,-0.007116,0.768717,-0.021871,-0.011371,0.625152,0.295034,0.054362,0.300000,-0.034156,0.185375,0.000000,0.264896,0.000004,-0.000001,0.000026,26544.589844,26439.792969,26566.156250,26407.945312,0.002095,0.000108,0.000010,0.004366,0.000357,0.000012
0.300000,0.296821,0.056326,0.300010,-0.031645,0.185444,0.000004,0.637113,-0.006357,-0.007209,0.770710,-0.017501,-0.011855,0.623874,0.294686,0.056214,0.300000,-0.035321,0.185157,0.000000,0.264896,0.000004,-0.000001,0.000029,26552.812500,26430.859375,26570.945312,26403.593750,0.002135,0.000112,0.000010,0.003675,0.000288,0.000004
0.310000,0.296496,0.058179,0.300010,-0.033515,0.185142,-0.000004,0.634702,-0.006383,-0.007287,0.772696,-0.013650,-0.012334,0.625386,0.294327,0.058065,0.300000,-0.036483,0.184931,0.000000,0.264895,0.000004,-0.000001,0.000026,26545.388672,26437.388672,26563.478516,26411.697266,0.002168,0.000114,0.000010,0.002969,0.000210,-0.000004
0.320000,0.296151,0.060029,0.300010,-0.035395,0.184824,-0.000013,0.632276,-0.006395,-0.007353,0.774682,-0.010208,-0.012788,0.628740,0.293957,0.059913,0.300000,-0.037644,0.184698,0.000000,0.264894,0.000004,-0.000000,0.000019,26527.027344,26454.832031,26547.601562,26428.242188,0.002195,0.000116,0.000010,0.002250,0.000126,-0.000013
0.330000,0.295788,0.061875,0.300010,-0.037282,0.184493,-0.000022,0.629828,-0.006395,-0.007408,0.776673,-0.007030,-0.013200,0.632892,0.293574,0.061759,0.300000,-0.038804,0.184458,0.000000,0.264894,0.000004,-0.000000,0.000010,26503.189453,26477.861328,26527.673828,26448.751953,0.002213,0.000117,0.000010,0.001522,0.000035,-0.000022
0.340000,0.295405,0.063719,0.300009,-0.039174,0.184147,-0.000031,0.627359,-0.006384,-0.007451,0.778668,-0.003971,-0.013561,0.636897,0.293180,0.063602,0.300000,-0.039962,0.184211,0.000000,0.264893,0.000005,-0.000000,0.000002,26479.076172,26501.357422,26507.771484,26469.052734,0.002225,0.000116,0.000009,0.000788,-0.000063,-0.000031
0.350000,0.295004,0.065558,0.300009,-0.041066,0.183788,-0.000041,0.624869,-0.006362,-0.007483,0.780668,-0.000911,-0.013867,0.640041,0.292775,0.065443,0.300000,-0.041119,0.183956,0.000000,0.264893,0.000005,-0.000000,-0.000006,26458.814453,26521.240234,26491.060547,26485.955078,0.002229,0.000115,0.000009,0.000053,-0.000168,-0.000041
0.360000,0.294584,0.067394,0.300009,-0.042957,0.183415,-0.000051,0.622364,-0.006329,-0.007504,0.782667,0.002231,-0.014122,0.641909,0.292358,0.067281,0.300000,-0.042274,0.183694,0.000000,0.264892,0.000006,-0.000000,-0.000011,26445.003906,26534.890625,26479.472656,26497.539062,0.002226,0.000113,0.000009,-0.000683,-0.000279,-0.000051
0.370000,0.294145,0.069226,0.300008,-0.044842,0.183029,-0.000061,0.619847,-0.006286,-0.007512,0.784661,0.005487,-0.014332,0.642388,0.291930,0.069117,0.300000,-0.043427,0.183425,0.000000,0.264892,0.000006,-0.000000,-0.000013,26438.634766,26541.263672,26473.669922,26503.181641,0.002216,0.000110,0.000008,-0.001415,-0.000396,-0.000061
0.380000,0.293687,0.071055,0.300007,-0.046719,0.182631,-0.000071,0.617325,-0.006231,-0.007509,0.786648,0.008844,-0.014506,0.641618,0.291490,0.070950,0.300000,-0.044579,0.183148,0.000000,0.264892,0.000006,-0.000000,-0.000013,26439.271484,26540.740234,26473.208984,26503.404297,0.002198,0.000105,0.000007,-0.002140,-0.000517,-0.000071
0.390000,0.293211,0.072879,0.300007,-0.048583,0.182221,-0.000081,0.614801,-0.006165,-0.007492,0.788622,0.012254,-0.014652,0.639916,0.291038,0.072780,0.300000,-0.045729,0.182865,0.000000,0.264891,0.000005,-0.000000,-0.000011,26445.431641,26534.732422,26476.884766,26499.505859,0.002173,0.000099,0.000007,-0.002855,-0.000644,-0.000081
0.400000,0.292716,0.074699,0.300006,-0.050433,0.181800,-0.000091,0.612279,-0.006088,-0.007463,0.790583,0.015648,-0.014779,0.637683,0.290575,0.074607,0.300000,-0.046877,0.182574,0.000000,0.264891,0.000005,-0.000000,-0.000008,26455.058594,26525.222656,26483.062500,26493.179688,0.002141,0.000092,0.000006,-0.003556,-0.000774,-0.000091
0.410000,0.292202,0.076515,0.300005,-0.052264,0.181369,-0.000101,0.609760,-0.006000,-0.007420,0.792529,0.018949,-0.014890,0.635323,0.290100,0.076431,0.300000,-0.048023,0.182276,0.000000,0.264891,0.000004,-0.000000,-0.000004,26465.958984,26514.345703,26490.037109,26486.166016,0.002102,0.000084,0.000005,-0.004241,-0.000907,-0.000101
0.420000,0.291671,0.078327,0.300004,-0.054074,0.180928,-0.000110,0.607244,-0.005902,-0.007366,0.794460,0.022083,-0.014988,0.633172,0.289615,0.078252,0.300000,-0.049167,0.181970,0.000000,0.264891,0.000004,-0.000000,-0.000001,26476.240234,26503.994141,26496.388672,26479.931641,0.002056,0.000074,0.000004,-0.004906,-0.001042,-0.000110
0.430000,0.291121,0.080134,0.300003,-0.055859,0.180479,-0.000120,0.604729,-0.005794,-0.007299,0.796377,0.024995,-0.015069,0.631462,0.289117,0.080071,0.300000,-0.050310,0.181658,0.000000,0.264892,0.000003,-0.000000,0.000001,26484.498047,26495.552734,26501.056641,26475.494141,0.002004,0.000063,0.000003,-0.005549,-0.001179,-0.000120
0.440000,0.290553,0.081936,0.300001,-0.057616,0.180022,-0.000128,0.602214,-0.005677,-0.007222,0.798282,0.027646,-0.015132,0.630304,0.288608,0.081886,0.300000,-0.051450,0.181338,0.000000,0.264892,0.000002,-0.000000,0.000003,26489.986328,26489.806641,26503.544922,26473.365234,0.001945,0.000051,0.000001,-0.006166,-0.001316,-0.000128
0.450000,0.289969,0.083734,0.300000,-0.059343,0.179559,-0.000137,0.599697,-0.005553,-0.007134,0.800176,0.030020,-0.015170,0.629695,0.288088,0.083697,0.300000,-0.052589,0.181011,0.000000,0.264892,0.000002,-0.000000,0.000004,26492.578125,26486.902344,26503.792969,26473.546875,0.001880,0.000037,0.000000,-0.006754,-0.001452,-0.000137
0.460000,0.289367,0.085527,0.299999,-0.061038,0.179089,-0.000144,0.597175,-0.005421,-0.007038,0.802062,0.032121,-0.015180,0.629545,0.287557,0.085506,0.300000,-0.053725,0.180677,0.000000,0.264892,0.000002,-0.000000,0.000003,26492.621094,26486.531250,26502.117188,26475.683594,0.001810,0.000021,-0.000001,-0.007313,-0.001588,-0.000144
0.470000,0.288748,0.087316,0.299997,-0.062698,0.178614,-0.000151,0.594648,-0.005284,-0.006933,0.803939,0.033964,-0.015158,0.629710,0.287014,0.087311,0.300000,-0.054859,0.180336,0.000000,0.264893,0.000001,-0.000000,0.000002,26490.859375,26488.000000,26499.113281,26479.160156,0.001734,0.000005,-0.000003,-0.007839,-0.001722,-0.000151
0.480000,0.288113,0.089099,0.299996,-0.064322,0.178135,-0.000158,0.592113,-0.005141,-0.006822,0.805810,0.035574,-0.015100,0.630029,0.286459,0.089112,0.300000,-0.055991,0.179988,0.000000,0.264893,0.000001,0.000000,0.000001,26488.113281,26490.488281,26495.429688,26483.273438,0.001653,-0.000013,-0.000004,-0.008331,-0.001853,-0.000158
0.490000,0.287462,0.090878,0.299994,-0.065909,0.177652,-0.000164,0.589572,-0.004995,-0.006704,0.807673,0.036978,-0.015006,0.630352,0.285894,0.090911,0.300000,-0.057121,0.179632,0.000000,0.264894,0.000001,0.000000,-0.000000,26485.224609,26493.189453,26491.705078,26487.388672,0.001568,-0.000032,-0.000006,-0.008788,-0.001981,-0.000164
0.500000,0.286795,0.092653,0.299992,-0.067456,0.177166,-0.000168,0.587023,-0.004845,-0.006581,0.809529,0.038198,-0.014878,0.630563,0.285317,0.092705,0.300000,-0.058248,0.179270,0.000000,0.264894,0.000001,0.000000,-0.000002,26482.847656,26495.417969,26488.437500,26490.984375,0.001478,-0.000053,-0.000008,-0.009208,-0.002104,-0.000168
0.510000,0.286113,0.094422,0.299991,-0.068963,0.176678,-0.000173,0.584468,-0.004692,-0.006452,0.811377,0.039254,-0.014717,0.630592,0.284729,0.094496,0.300000,-0.059374,0.178900,0.000000,0.264895,0.000001,0.000000,-0.000002,26481.443359,26496.740234,26485.951172,26493.755859,0.001384,-0.000074,-0.000009,-0.009590,-0.002223,-0.000173
0.520000,0.285416,0.096186,0.299989,-0.070430,0.176188,-0.000176,0.581908,-0.004537,-0.006319,0.813218,0.040155,-0.014526,0.630416,0.284130,0.096283,0.300000,-0.060496,0.178524,0.000000,0.264895,0.000000,0.000000,-0.000003,26481.185547,26496.962891,26484.373047,26495.595703,0.001286,-0.000097,-0.000011,-0.009933,-0.002336,-0.000176
0.530000,0.284704,0.097945,0.299987,-0.071854,0.175697,-0.000179,0.579343,-0.004380,-0.006182,0.815049,0.040903,-0.014309,0.630054,0.283519,0.098066,0.300000,-0.061617,0.178140,0.000000,0.264896,0.000000,0.000000,-0.000003,26482.017578,26496.103516,26483.642578,26496.556641,0.001185,-0.000121,-0.000013,-0.010237,-0.002443,-0.000179
0.540000,0.283979,0.099700,0.299985,-0.073236,0.175207,-0.000181,0.576774,-0.004223,-0.006041,0.816871,0.041494,-0.014070,0.629551,0.282897,0.099846,0.300000,-0.062735,0.177750,0.000000,0.264896,-0.000000,0.000000,-0.000002,26483.718750,26494.359375,26483.589844,26496.832031,0.001082,-0.000146,-0.000015,-0.010501,-0.002543,-0.000181
0.550000,0.283240,0.101450,0.299983,-0.074575,0.174717,-0.000182,0.574201,-0.004064,-0.005898,0.818683,0.041922,-0.013810,0.628970,0.282264,0.101621,0.300000,-0.063851,0.177352,0.000000,0.264897,-0.000001,0.000000,-0.000002,26485.974609,26492.068359,26483.970703,26496.697266,0.000975,-0.000172,-0.000017,-0.010724,-0.002635,-0.000182
0.560000,0.282487,0.103194,0.299982,-0.075871,0.174228,-0.000182,0.571625,-0.003906,-0.005752,0.820485,0.042176,-0.013532,0.628374,0.281620,0.103393,0.300000,-0.064964,0.176947,0.000000,0.264897,-0.000001,0.000000,-0.000001,26488.441406,26489.546875,26484.523438,26496.394531,0.000867,-0.000198,-0.000018,-0.010907,-0.002719,-0.000182
0.570000,0.281722,0.104934,0.299980,-0.077123,0.173741,-0.000182,0.569046,-0.003749,-0.005605,0.822278,0.042250,-0.013236,0.627815,0.280965,0.105160,0.300000,-0.066074,0.176536,0.000000,0.264898,-0.000001,0.000000,-0.000001,26490.804688,26487.085938,26485.031250,26496.140625,0.000757,-0.000226,-0.000020,-0.011049,-0.002794,-0.000182
0.580000,0.280945,0.106669,0.299978,-0.078332,0.173257,-0.000181,0.566464,-0.003592,-0.005457,0.824061,0.042138,-0.012924,0.627334,0.280299,0.106924,0.300000,-0.067182,0.176117,0.000000,0.264898,-0.000002,0.000000,-0.000000,26492.816406,26484.953125,26485.312500,26496.121094,0.000646,-0.000254,-0.000022,-0.011150,-0.002860,-0.000181
0.590000,0.280156,0.108399,0.299976,-0.079498,0.172775,-0.000179,0.563877,-0.003438,-0.005309,0.825834,0.041838,-0.012596,0.626947,0.279621,0.108683,0.300000,-0.068287,0.175691,0.000000,0.264898,-0.000002,0.000000,0.000000,26494.373047,26483.271484,26485.302734,26496.396484,0.000535,-0.000283,-0.000024,-0.011211,-0.002916,-0.000179
0.600000,0.279355,0.110125,0.299974,-0.080621,0.172297,-0.000177,0.561287,-0.003286,-0.005161,0.827599,0.041355,-0.012253,0.626657,0.278933,0.110437,0.300000,-0.069390,0.175259,0.000000,0.264899,-0.000002,0.000000,0.000000,26495.429688,26482.082031,26484.980469,26496.984375,0.000422,-0.000313,-0.000026,-0.011231,-0.002962,-0.000177
0.610000,0.278544,0.111845,0.299973,-0.081702,0.171823,-0.000174,0.558692,-0.003137,-0.005015,0.829354,0.040695,-0.011894,0.626451,0.278234,0.112188,0.300000,-0.070490,0.174819,0.000000,0.264899,-0.000002,0.000000,0.000000,26496.027344,26481.335938,26484.386719,26497.812500,0.000310,-0.000342,-0.000027,-0.011213,-0.002996,-0.000174
0.620000,0.277721,0.113561,0.299971,-0.082742,0.171353,-0.000170,0.556092,-0.002992,-0.004871,0.831101,0.039867,-0.011520,0.626307,0.277523,0.113934,0.300000,-0.071587,0.174373,0.000000,0.264899,-0.000002,0.000000,0.000000,26496.267578,26480.947266,26483.599609,26498.802734,0.000198,-0.000372,-0.000029,-0.011155,-0.003020,-0.000170
0.630000,0.276889,0.115272,0.299969,-0.083741,0.170887,-0.000166,0.553487,-0.002850,-0.004729,0.832839,0.038884,-0.011133,0.626201,0.276802,0.115675,0.300000,-0.072681,0.173920,0.000000,0.264899,-0.000003,0.000000,-0.000000,26496.298828,26480.791016,26482.740234,26499.849609,0.000087,-0.000403,-0.000031,-0.011060,-0.003032,-0.000166
0.640000,0.276047,0.116979,0.299968,-0.084701,0.170427,-0.000161,0.550877,-0.002714,-0.004591,0.834569,0.037759,-0.010733,0.626107,0.276070,0.117412,0.300000,-0.073772,0.173460,0.000000,0.264899,-0.000003,0.000000,-0.000000,26496.246094,26480.734375,26481.890625,26500.847656,-0.000023,-0.000433,-0.000032,-0.010929,-0.003033,-0.000161
0.650000,0.275195,0.118681,0.299966,-0.085623,0.169971,-0.000156,0.548262,-0.002582,-0.004456,0.836291,0.036503,-0.010324,0.626007,0.275326,0.119144,0.300000,-0.074861,0.172993,0.000000,0.264899,-0.000003,0.000000,-0.000001,26496.212891,26480.650391,26481.134766,26501.697266,-0.000131,-0.000463,-0.000034,-0.010762,-0.003022,-0.000156
0.660000,0.274334,0.120378,0.299965,-0.086508,0.169520,-0.000150,0.545643,-0.002455,-0.004326,0.838003,0.035128,-0.009906,0.625890,0.274572,0.120872,0.300000,-0.075946,0.172519,0.000000,0.264899,-0.000003,0.000000,-0.000001,26496.283203,26480.490234,26480.533203,26502.373047,-0.000238,-0.000494,-0.000035,-0.010562,-0.002999,-0.000150
0.670000,0.273465,0.122071,0.299963,-0.087357,0.169074,-0.000144,0.543018,-0.002334,-0.004201,0.839707,0.033645,-0.009481,0.625750,0.273807,0.122595,0.300000,-0.077029,0.172038,0.000000,0.264899,-0.000003,0.000001,-0.000001,26496.480469,26480.203125,26480.097656,26502.851562,-0.000342,-0.000523,-0.000037,-0.010329,-0.002965,-0.000144
0.680000,0.272587,0.123760,0.299962,-0.088173,0.168633,-0.000138,0.540389,-0.002219,-0.004081,0.841403,0.032064,-0.009053,0.625590,0.273032,0.124313,0.300000,-0.078108,0.171551,0.000000,0.264899,-0.000003,0.000001,-0.000001,26496.808594,26479.792969,26479.824219,26503.136719,-0.000445,-0.000553,-0.000038,-0.010065,-0.002918,-0.000138
0.690000,0.271702,0.125444,0.299960,-0.088956,0.168197,-0.000131,0.537755,-0.002111,-0.003966,0.843090,0.030392,-0.008622,0.625416,0.272245,0.126026,0.300000,-0.079184,0.171057,0.000000,0.264899,-0.000003,0.000001,-0.000001,26497.230469,26479.300781,26479.687500,26503.273438,-0.000544,-0.000582,-0.000040,-0.009772,-0.002860,-0.000131
0.700000,0.270808,0.127124,0.299959,-0.089709,0.167766,-0.000124,0.535116,-0.002008,-0.003858,0.844767,0.028638,-0.008192,0.625237,0.271448,0.127734,0.300000,-0.080257,0.170556,0.000000,0.264898,-0.000003,0.000001,-0.000000,26497.710938,26478.746094,26479.652344,26503.281250,-0.000640,-0.000610,-0.000041,-0.009451,-0.002790,-0.000124
0.710000,0.269908,0.128799,0.299958,-0.090433,0.167339,-0.000117,0.532473,-0.001912,-0.003756,0.846437,0.026807,-0.007764,0.625063,0.270640,0.129437,0.300000,-0.081328,0.170048,0.000000,0.264898,-0.000004,0.000001,-0.000000,26498.181641,26478.197266,26479.681641,26503.205078,-0.000733,-0.000637,-0.000042,-0.009105,-0.002709,-0.000117
0.720000,0.269000,0.130471,0.299957,-0.091129,0.166918,-0.000110,0.529825,-0.001823,-0.003661,0.848097,0.024908,-0.007339,0.624903,0.269822,0.131135,0.300000,-0.082394,0.169534,0.000000,0.264898,-0.000004,0.000001,-0.000000,26498.607422,26477.701172,26479.744141,26503.087891,-0.000822,-0.000664,-0.000043,-0.008735,-0.002616,-0.000110
0.730000,0.268085,0.132138,0.299956,-0.091801,0.166500,-0.000103,0.527173,-0.001741,-0.003572,0.849748,0.022948,-0.006919,0.624761,0.268992,0.132827,0.300000,-0.083458,0.169013,0.000000,0.264897,-0.000004,0.000001,-0.000000,26498.941406,26477.296875,26479.808594,26502.953125,-0.000907,-0.000690,-0.000044,-0.008343,-0.002513,-0.000103
