time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
0.330000,0.000000,0.000000,0.046478,0.000000,0.000000,0.295213,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340000,0.000000,0.000000,0.049529,0.000000,0.000000,0.305023,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350000,0.000000,0.000000,0.052677,0.000000,0.000000,0.314833,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360000,0.000000,0.000000,0.055923,0.000000,0.000000,0.324642,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.370000,0.000000,0.000000,0.059268,0.000000,0.000000,0.334452,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380000,0.000000,0.000000,0.062711,0.000000,0.000000,0.344262,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.390000,0.000000,0.000000,0.066251,0.000000,0.000000,0.354072,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.000000,0.000000,0.069890,0.000000,0.000000,0.363882,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.410000,0.000000,0.000000,0.073627,0.000000,0.000000,0.373692,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420000,0.000000,0.000000,0.077462,0.000000,0.000000,0.383502,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430000,0.000000,0.000000,0.081395,0.000000,0.000000,0.393312,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.440000,0.000000,0.000000,0.085426,0.000000,0.000000,0.403122,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.450000,0.000000,0.000000,0.089556,0.000000,0.000000,0.412932,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.460000,0.000000,0.000000,0.093783,0.000000,0.000000,0.422742,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.470000,0.000000,0.000000,0.098109,0.000000,0.000000,0.432552,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480000,0.000000,0.000000,0.102532,0.000000,0.000000,0.442362,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.490000,0.000000,0.000000,0.107054,0.000000,0.000000,0.452172,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,0.111674,0.000000,0.000000,0.461982,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510000,0.000000,0.000000,0.116392,0.000000,0.000000,0.471792,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.520000,0.000000,0.000000,0.121208,0.000000,0.000000,0.481602,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000000,0.000000,0.126122,0.000000,0.000000,0.491412,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,0.131134,0.000000,0.000000,0.501221,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.136244,0.000000,0.000000,0.511031,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,0.000000,0.000000,0.141453,0.000000,0.000000,0.520841,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.146759,0.000000,0.000000,0.530651,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.580000,0.000000,0.000000,0.152164,0.000000,0.000000,0.540461,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.590000,0.000000,0.000000,0.157667,0.000000,0.000000,0.550271,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.600000,0.000000,0.000000,0.163267,0.000000,0.000000,0.560081,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.610000,0.000000,0.000000,0.168966,0.000000,0.000000,0.569891,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,0.174763,0.000000,0.000000,0.579701,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.630000,0.000000,0.000000,0.180658,0.000000,0.000000,0.589511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
