time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
0.310000,0.000000,0.000000,0.047137,0.000000,0.000000,0.304110,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,0.000000,0.000000,0.050227,0.000000,0.000000,0.313920,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.330000,0.000000,0.000000,0.053415,0.000000,0.000000,0.323730,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340000,0.000000,0.000000,0.056702,0.000000,0.000000,0.333540,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350000,0.000000,0.000000,0.060086,0.000000,0.000000,0.343350,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360000,0.000000,0.000000,0.063569,0.000000,0.000000,0.353160,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.370000,0.000000,0.000000,0.067149,0.000000,0.000000,0.362970,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380000,0.000000,0.000000,0.070828,0.000000,0.000000,0.372780,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.390000,0.000000,0.000000,0.074605,0.000000,0.000000,0.382590,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.000000,0.000000,0.078480,0.000000,0.000000,0.392400,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.410000,0.000000,0.000000,0.082453,0.000000,0.000000,0.402210,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420000,0.000000,0.000000,0.086524,0.000000,0.000000,0.412020,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430000,0.000000,0.000000,0.090693,0.000000,0.000000,0.421830,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.440000,0.000000,0.000000,0.094961,0.000000,0.000000,0.431640,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.450000,0.000000,0.000000,0.099326,0.000000,0.000000,0.441450,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.460000,0.000000,0.000000,0.103790,0.000000,0.000000,0.451260,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.470000,0.000000,0.000000,0.108351,0.000000,0.000000,0.461070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480000,0.000000,0.000000,0.113011,0.000000,0.000000,0.470880,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.490000,0.000000,0.000000,0.117769,0.000000,0.000000,0.480690,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,0.122625,0.000000,0.000000,0.490500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510000,0.000000,0.000000,0.127579,0.000000,0.000000,0.500310,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.520000,0.000000,0.000000,0.132631,0.000000,0.000000,0.510120,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000000,0.000000,0.137782,0.000000,0.000000,0.519930,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,0.143030,0.000000,0.000000,0.529740,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.148376,0.000000,0.000000,0.539550,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,0.000000,0.000000,0.153821,0.000000,0.000000,0.549360,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.159364,0.000000,0.000000,0.559170,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.580000,0.000000,0.000000,0.165004,0.000000,0.000000,0.568980,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.590000,0.000000,0.000000,0.170743,0.000000,0.000000,0.578790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.600000,0.000000,0.000000,0.176580,0.000000,0.000000,0.588600,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.610000,0.000000,0.000000,0.182515,0.000000,0.000000,0.598410,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,0.188548,0.000000,0.000000,0.608220,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.630000,0.000000,0.000000,0.194680,0.000000,0.000000,0.618030,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.640000,0.000000,0.000000,0.200909,0.000000,0.000000,0.627841,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.650000,0.000000,0.000000,0.207236,0.000000,0.000000,0.637651,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,0.213662,0.000000,0.000000,0.647461,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.670000,0.000000,0.000000,0.220186,0.000000,0.000000,0.657271,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.680000,0.000000,0.000000,0.226807,0.000000,0.000000,0.667081,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.690000,0.000000,0.000000,0.233527,0.000000,0.000000,0.676891,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.000000,0.000000,0.240345,0.000000,0.000000,0.686701,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.710000,0.000000,0.000000,0.247261,0.000000,0.000000,0.696511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.720000,0.000000,0.000000,0.254275,0.000000,0.000000,0.706321,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.730000,0.000000,0.000000,0.261388,0.000000,0.000000,0.716131,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.740000,0.000000,0.000000,0.268598,0.000000,0.000000,0.725941,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.750000,0.000000,0.000000,0.275906,0.000000,0.000000,0.735751,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.760000,0.000000,0.000000,0.283313,0.000000,0.000000,0.745561,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.770000,0.000000,0.000000,0.290818,0.000000,0.000000,0.755371,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.780000,0.000000,0.000000,0.298420,0.000000,0.000000,0.765181,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.790000,0.000000,0.000000,0.306121,0.000000,0.000000,0.774991,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.000000,0.000000,0.313920,0.000000,0.000000,0.784801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.810000,0.000000,0.000000,0.321817,0.000000,0.000000,0.794611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.820000,0.000000,0.000000,0.329812,0.000000,0.000000,0.804421,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.830000,0.000000,0.000000,0.337906,0.000000,0.000000,0.814231,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.840000,0.000000,0.000000,0.346097,0.000000,0.000000,0.824041,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.850000,0.000000,0.000000,0.354387,0.000000,0.000000,0.833851,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860000,0.000000,0.000000,0.362774,0.000000,0.000000,0.843661,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.870000,0.000000,0.000000,0.371260,0.000000,0.000000,0.853471,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.880000,0.000000,0.000000,0.379844,0.000000,0.000000,0.863281,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.890000,0.000000,0.000000,0.388525,0.000000,0.000000,0.873091,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900000,0.000000,0.000000,0.397305,0.000000,0.000000,0.882901,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.910000,0.000000,0.000000,0.406183,0.000000,0.000000,0.892711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.920000,0.000000,0.000000,0.415160,0.000000,0.000000,0.902521,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.930000,0.000000,0.000000,0.424234,0.000000,0.000000,0.912331,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.940000,0.000000,0.000000,0.433406,0.000000,0.000000,0.922141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950000,0.000000,0.000000,0.442677,0.000000,0.000000,0.931951,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960000,0.000000,0.000000,0.452045,0.000000,0.000000,0.941761,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.970000,0.000000,0.000000,0.461512,0.000000,0.000000,0.951572,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980000,0.000000,0.000000,0.471077,0.000000,0.000000,0.961382,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990000,0.000000,0.000000,0.480740,0.000000,0.000000,0.971192,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,0.490500,0.000000,0.000000,0.981002,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.010000,0.000000,0.000000,0.500360,0.000000,0.000000,0.990812,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.020000,0.000000,0.000000,0.510317,0.000000,0.000000,1.000622,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.030000,0.000000,0.000000,0.520372,0.000000,0.000000,1.010432,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.040000,0.000000,0.000000,0.530525,0.000000,0.000000,1.020242,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.050000,0.000000,0.000000,0.540777,0.000000,0.000000,1.030052,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.060000,0.000000,0.000000,0.551126,0.000000,0.000000,1.039862,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.070000,0.000000,0.000000,0.561574,0.000000,0.000000,1.049672,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.080000,0.000000,0.000000,0.572120,0.000000,0.000000,1.059482,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.090000,0.000000,0.000000,0.582764,0.000000,0.000000,1.069291,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.100000,0.000000,0.000000,0.593506,0.000000,0.000000,1.079101,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.110000,0.000000,0.000000,0.604346,0.000000,0.000000,1.088911,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.120000,0.000000,0.000000,0.615284,0.000000,0.000000,1.098721,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.130000,0.000000,0.000000,0.626320,0.000000,0.000000,1.108531,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.140000,0.000000,0.000000,0.637455,0.000000,0.000000,1.118341,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.150000,0.000000,0.000000,0.648687,0.000000,0.000000,1.128151,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.160000,0.000000,0.000000,0.660017,0.000000,0.000000,1.137961,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.170000,0.000000,0.000000,0.671446,0.000000,0.000000,1.147771,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.180000,0.000000,0.000000,0.682973,0.000000,0.000000,1.157581,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.190000,0.000000,0.000000,0.694598,0.000000,0.000000,1.167391,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.200000,0.000000,0.000000,0.706321,0.000000,0.000000,1.177201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.210000,0.000000,0.000000,0.718142,0.000000,0.000000,1.187011,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.220000,0.000000,0.000000,0.730061,0.000000,0.000000,1.196821,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.230000,0.000000,0.000000,0.742078,0.000000,0.000000,1.206631,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.240000,0.000000,0.000000,0.754194,0.000000,0.000000,1.216441,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.250000,0.000000,0.000000,0.766407,0.000000,0.000000,1.226251,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.260000,0.000000,0.000000,0.778719,0.000000,0.000000,1.236061,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.270000,0.000000,0.000000,0.791128,0.000000,0.000000,1.245871,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.280000,0.000000,0.000000,0.803636,0.000000,0.000000,1.255681,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.290000,0.000000,0.000000,0.816242,0.000000,0.000000,1.265491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.300000,0.000000,0.000000,0.828946,0.000000,0.000000,1.275301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.310000,0.000000,0.000000,0.841748,0.000000,0.000000,1.285111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.320000,0.000000,0.000000,0.854648,0.000000,0.000000,1.294921,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.330000,0.000000,0.000000,0.867646,0.000000,0.000000,1.304731,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.340000,0.000000,0.000000,0.880743,0.000000,0.000000,1.314541,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.350000,0.000000,0.000000,0.893937,0.000000,0.000000,1.324351,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.360000,0.000000,0.000000,0.907230,0.000000,0.000000,1.334161,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.370000,0.000000,0.000000,0.920620,0.000000,0.000000,1.343971,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.380000,0.000000,0.000000,0.934109,0.000000,0.000000,1.353781,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.390000,0.000000,0.000000,0.947696,0.000000,0.000000,1.363591,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.400000,0.000000,0.000000,0.961381,0.000000,0.000000,1.373401,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.410000,0.000000,0.000000,0.975164,0.000000,0.000000,1.383211,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.420000,0.000000,0.000000,0.989045,0.000000,0.000000,1.393021,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.430000,0.000000,0.000000,1.003024,0.000000,0.000000,1.402830,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.440000,0.000000,0.000000,1.017102,0.000000,0.000000,1.412640,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.450000,0.000000,0.000000,1.031277,0.000000,0.000000,1.422450,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.460000,0.000000,0.000000,1.045551,0.000000,0.000000,1.432260,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.470000,0.000000,0.000000,1.059922,0.000000,0.000000,1.442070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.480000,0.000000,0.000000,1.074392,0.000000,0.000000,1.451880,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.490000,0.000000,0.000000,1.088960,0.000000,0.000000,1.461690,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.500000,0.000000,0.000000,1.103626,0.000000,0.000000,1.471500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.510000,0.000000,0.000000,1.118390,0.000000,0.000000,1.481310,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.520000,0.000000,0.000000,1.133252,0.000000,0.000000,1.491120,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.530000,0.000000,0.000000,1.148212,0.000000,0.000000,1.500930,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.540000,0.000000,0.000000,1.163271,0.000000,0.000000,1.510740,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.550000,0.000000,0.000000,1.178427,0.000000,0.000000,1.520550,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.560000,0.000000,0.000000,1.193682,0.000000,0.000000,1.530360,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.570000,0.000000,0.000000,1.209034,0.000000,0.000000,1.540170,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.580000,0.000000,0.000000,1.224485,0.000000,0.000000,1.549980,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.590000,0.000000,0.000000,1.240034,0.000000,0.000000,1.559790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,1.255681,0.000000,0.000000,1.569600,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.610000,0.000000,0.000000,1.271426,0.000000,0.000000,1.579410,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.620000,0.000000,0.000000,1.287269,0.000000,0.000000,1.589220,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.630000,0.000000,0.000000,1.303210,0.000000,0.000000,1.599030,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.640000,0.000000,0.000000,1.319250,0.000000,0.000000,1.608840,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.650000,0.000000,0.000000,1.335387,0.000000,0.000000,1.618650,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660000,0.000000,0.000000,1.351623,0.000000,0.000000,1.628460,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.670000,0.000000,0.000000,1.367956,0.000000,0.000000,1.638270,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.680000,0.000000,0.000000,1.384388,0.000000,0.000000,1.648080,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.690000,0.000000,0.000000,1.400918,0.000000,0.000000,1.657890,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.700000,0.000000,0.000000,1.417546,0.000000,0.000000,1.667700,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.710000,0.000000,0.000000,1.434272,0.000000,0.000000,1.677510,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.720000,0.000000,0.000000,1.451096,0.000000,0.000000,1.687320,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.730000,0.000000,0.000000,1.468018,0.000000,0.000000,1.697130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.740000,0.000000,0.000000,1.485039,0.000000,0.000000,1.706940,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.750000,0.000000,0.000000,1.502157,0.000000,0.000000,1.716750,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.760000,0.000000,0.000000,1.519374,0.000000,0.000000,1.726560,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.770000,0.000000,0.000000,1.536688,0.000000,0.000000,1.736369,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.780000,0.000000,0.000000,1.554101,0.000000,0.000000,1.746179,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.790000,0.000000,0.000000,1.571612,0.000000,0.000000,1.755989,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.800000,0.000000,0.000000,1.589221,0.000000,0.000000,1.765799,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.000000,0.000000,1.606928,0.000000,0.000000,1.775609,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.820000,0.000000,0.000000,1.624733,0.000000,0.000000,1.785419,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.830000,0.000000,0.000000,1.642636,0.000000,0.000000,1.795229,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.840000,0.000000,0.000000,1.660637,0.000000,0.000000,1.805039,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.850000,0.000000,0.000000,1.678737,0.000000,0.000000,1.814849,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.860000,0.000000,0.000000,1.696934,0.000000,0.000000,1.824659,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.870000,0.000000,0.000000,1.715230,0.000000,0.000000,1.834469,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.880000,0.000000,0.000000,1.733624,0.000000,0.000000,1.844279,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.890000,0.000000,0.000000,1.752116,0.000000,0.000000,1.854089,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.900000,0.000000,0.000000,1.770706,0.000000,0.000000,1.863899,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.910000,0.000000,0.000000,1.789394,0.000000,0.000000,1.873709,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,1.808180,0.000000,0.000000,1.883519,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.930000,0.000000,0.000000,1.827064,0.000000,0.000000,1.893329,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.940000,0.000000,0.000000,1.846046,0.000000,0.000000,1.903139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.950000,0.000000,0.000000,1.865127,0.000000,0.000000,1.912949,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.960000,0.000000,0.000000,1.884305,0.000000,0.000000,1.922759,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.970000,0.000000,0.000000,1.903582,0.000000,0.000000,1.932569,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
