time,roll_rad,pitch_rad,yaw_rad,x,y,z
0.094177000,-0.038886029,0.001842402,-0.025262330,-0.006000,0.016494,1.078906
0.095165998,-0.038513828,0.002746949,-0.025259191,-0.004797,0.016441,1.078894
0.096159004,-0.038308021,0.002732471,-0.025260167,-0.004850,0.016660,1.078870
0.097149000,-0.038100988,0.002720831,-0.025261113,-0.004904,0.016880,1.078847
0.098186001,-0.037889883,0.002713202,-0.025261723,-0.004959,0.017110,1.078822
0.099134997,-0.037663255,0.002708186,-0.025262250,-0.005010,0.017321,1.078799
0.100120999,-0.037453108,0.002702612,-0.025262978,-0.005063,0.017541,1.078774
0.101115003,-0.037231307,0.002695731,-0.025264470,-0.005115,0.017763,1.078750
0.102104999,-0.037005819,0.002689944,-0.025267335,-0.005168,0.017984,1.078725
0.103139997,-0.036783516,0.002684294,-0.025272375,-0.005223,0.018216,1.078699
0.104084000,-0.036553003,0.002677768,-0.025280710,-0.005272,0.018429,1.078675
0.105076000,-0.038068835,0.001760830,-0.025300050,-0.006558,0.021138,1.078571
0.106068999,-0.037849490,0.001753587,-0.025311969,-0.006627,0.021397,1.078543
0.107059002,-0.037628502,0.001742902,-0.025323497,-0.006695,0.021655,1.078516
0.108101003,-0.037402947,0.001731488,-0.025333796,-0.006767,0.021928,1.078487
0.109040998,-0.037160933,0.001720257,-0.025342938,-0.006832,0.022174,1.078461
0.110031001,-0.036939647,0.001710340,-0.025349850,-0.006900,0.022434,1.078433
0.111020997,-0.036703270,0.001702619,-0.025356812,-0.006968,0.022695,1.078405
0.112012997,-0.036465790,0.001698576,-0.025364550,-0.007036,0.022956,1.078376
0.113054000,-0.036228593,0.001695314,-0.025373522,-0.007107,0.023231,1.078347
0.113996997,-0.035979513,0.001693837,-0.025384249,-0.007171,0.023480,1.078319
0.114993997,-0.037603609,0.001767688,-0.025400395,-0.007066,0.026434,1.078194
0.115978003,-0.037365470,0.001775921,-0.025411651,-0.007131,0.026729,1.078163
0.116968997,-0.037128139,0.001788296,-0.025422107,-0.007196,0.027026,1.078132
0.118005998,-0.036885295,0.001806661,-0.025432048,-0.007263,0.027337,1.078100
0.118950002,-0.036628418,0.001829501,-0.025442209,-0.007325,0.027621,1.078070
0.119941004,-0.036392253,0.001852016,-0.025451628,-0.007389,0.027919,1.078038
0.120931998,-0.036141843,0.001879968,-0.025461955,-0.007454,0.028218,1.078006
0.121928997,-0.035889871,0.001910743,-0.025472203,-0.007518,0.028519,1.077974
0.122962996,-0.035633929,0.001940598,-0.025481850,-0.007585,0.028831,1.077940
0.123910002,-0.035364322,0.001971695,-0.025491562,-0.007646,0.029118,1.077909
0.124899998,-0.038234286,0.000931274,-0.025514144,-0.009190,0.034116,1.077673
0.125892997,-0.037972655,0.000962894,-0.025525276,-0.009271,0.034474,1.077636
0.126888007,-0.037709977,0.000998071,-0.025537981,-0.009353,0.034833,1.077599
0.127926007,-0.037198421,0.001108793,-0.025551468,-0.009430,0.035223,1.079959
0.128865004,-0.036925100,0.001153858,-0.025566708,-0.009506,0.035563,1.079945
0.129853994,-0.036678128,0.001196157,-0.025580849,-0.009586,0.035921,1.079929
0.130848005,-0.036417596,0.001244414,-0.025596483,-0.009667,0.036281,1.079914
0.131836995,-0.036155578,0.001294263,-0.025612703,-0.009747,0.036640,1.079898
0.132872999,-0.035893574,0.001343848,-0.025628878,-0.009831,0.037017,1.079881
0.133818001,-0.035615195,0.001398492,-0.025645738,-0.009907,0.037360,1.079865
0.134809002,-0.038633812,0.001551262,-0.025669387,-0.009703,0.042758,1.079726
0.135802001,-0.038358573,0.001606433,-0.025682559,-0.009779,0.043177,1.079706
0.136794001,-0.038079277,0.001665927,-0.025693320,-0.009856,0.043596,1.079686
0.137831002,-0.037797775,0.001729794,-0.025702359,-0.009936,0.044035,1.079665
0.138772994,-0.037502788,0.001797810,-0.025710512,-0.010009,0.044434,1.079645
0.139769003,-0.037235253,0.001861888,-0.025717005,-0.010086,0.044856,1.079624
0.140754998,-0.036953956,0.001933458,-0.025722867,-0.010162,0.045274,1.079603
0.141746998,-0.036679335,0.002004978,-0.025727484,-0.010238,0.045696,1.079581
0.142785996,-0.036408566,0.002076456,-0.025731763,-0.010318,0.046138,1.079559
0.143733993,-0.036130570,0.002151623,-0.025737008,-0.010391,0.046541,1.079538
0.144730002,-0.039313149,0.001011185,-0.025754170,-0.012235,0.052428,1.079340
0.145719007,-0.039058495,0.001081522,-0.025759377,-0.012330,0.052908,1.079314
0.146711007,-0.038810439,0.001155426,-0.025764078,-0.012424,0.053390,1.079287
0.147741005,-0.038563751,0.001234275,-0.025768064,-0.012522,0.053892,1.079259
0.148683995,-0.038306680,0.001319882,-0.025771024,-0.012612,0.054351,1.079233
0.149674997,-0.038067065,0.001403100,-0.025773220,-0.012706,0.054834,1.079206
0.150667995,-0.037808981,0.001495809,-0.025775827,-0.012801,0.055318,1.079178
0.151659995,-0.037545439,0.001592978,-0.025779288,-0.012895,0.055803,1.079151
0.152696997,-0.037278648,0.001695703,-0.025784282,-0.012993,0.056309,1.079122
0.153648004,-0.036996122,0.001807954,-0.025791293,-0.013083,0.056774,1.079095
0.154641002,-0.037508536,0.002047411,-0.025800509,-0.012923,0.058508,1.079020
0.155625999,-0.037232634,0.002154095,-0.025809105,-0.013014,0.059002,1.078991
0.156614006,-0.036957536,0.002260920,-0.025818489,-0.013105,0.059499,1.078962
0.157654002,-0.036682237,0.002369637,-0.025828395,-0.013201,0.060022,1.078931
0.158601001,-0.036395378,0.002487212,-0.025838565,-0.013288,0.060499,1.078903
0.159587994,-0.036136825,0.002597816,-0.025846401,-0.013379,0.060997,1.078873
0.160577998,-0.035869170,0.002712960,-0.025851261,-0.013469,0.061496,1.078843
0.161569998,-0.035601981,0.002825062,-0.025852224,-0.013561,0.061997,1.078813
0.162607998,-0.035334982,0.002934573,-0.025850991,-0.013656,0.062521,1.078781
0.163555995,-0.035056427,0.003046471,-0.025849434,-0.013743,0.063001,1.078752
0.164552003,-0.037089232,0.001807445,-0.025859147,-0.015969,0.067357,1.078542
0.165537998,-0.036825418,0.001916104,-0.025859967,-0.016080,0.067894,1.078508
0.166529000,-0.036564246,0.002027158,-0.025863288,-0.016192,0.068434,1.078474
0.167563006,-0.036299676,0.002140534,-0.025870027,-0.016308,0.068998,1.078438
0.168514997,-0.036018610,0.002261346,-0.025880879,-0.016415,0.069518,1.078404
0.169502005,-0.035752408,0.002374324,-0.025893273,-0.016526,0.070058,1.078369
0.170491993,-0.035467651,0.002490404,-0.025906634,-0.016637,0.070599,1.078334
0.171483994,-0.034914080,0.002669696,-0.025919164,-0.016739,0.071138,1.079822
0.172518998,-0.034612000,0.002789932,-0.025932757,-0.016855,0.071705,1.079800
0.173464999,-0.034291569,0.002918763,-0.025947677,-0.016961,0.072223,1.079780
0.174458995,-0.033996467,0.003040064,-0.025961446,-0.017072,0.072768,1.079759
0.175449997,-0.033685178,0.003171977,-0.025975551,-0.017182,0.073312,1.079737
0.176448002,-0.033374682,0.003303730,-0.025988780,-0.017293,0.073860,1.079715
0.177484006,-0.033063818,0.003432575,-0.026000870,-0.017408,0.074430,1.079692
0.178417996,-0.032743372,0.003562634,-0.026011871,-0.017512,0.074943,1.079671
0.179408997,-0.032455739,0.003675624,-0.026019877,-0.017621,0.075488,1.079649
0.180406004,-0.032152347,0.003789354,-0.026025934,-0.017732,0.076037,1.079627
0.181392998,-0.031848595,0.003900150,-0.026030384,-0.017841,0.076581,1.079605
0.182435006,-0.031547461,0.004008846,-0.026035188,-0.017956,0.077155,1.079581
0.183377996,-0.031228857,0.004123405,-0.026042633,-0.018061,0.077675,1.079560
0.184370995,-0.033997424,0.001831800,-0.026075125,-0.022264,0.083721,1.079378
0.185359001,-0.033690780,0.001951887,-0.026088364,-0.022410,0.084315,1.079352
0.186350003,-0.033382047,0.002077961,-0.026103120,-0.022557,0.084912,1.079326
0.187389001,-0.033069316,0.002209684,-0.026117774,-0.022710,0.085538,1.079299
0.188329995,-0.032737259,0.002351667,-0.026131375,-0.022849,0.086105,1.079274
0.189320996,-0.032432362,0.002479261,-0.026141349,-0.022996,0.086703,1.079248
0.190318003,-0.032108571,0.002607776,-0.026148912,-0.023143,0.087305,1.079222
0.191309005,-0.031779613,0.002728040,-0.026153276,-0.023289,0.087903,1.079196
0.192351997,-0.031448059,0.002834683,-0.026154859,-0.023442,0.088533,1.079168
0.193289995,-0.031096606,0.002931546,-0.026154988,-0.023580,0.089100,1.079142
0.194286004,-0.034637466,0.003231903,-0.026164662,-0.023140,0.096644,1.078892
0.195278004,-0.034300584,0.003307680,-0.026167462,-0.023280,0.097305,1.078861
0.196262002,-0.033966154,0.003381608,-0.026172787,-0.023420,0.097960,1.078830
0.197301999,-0.033636831,0.003458036,-0.026180005,-0.023566,0.098653,1.078796
0.198244005,-0.033288971,0.003545516,-0.026189329,-0.023699,0.099282,1.078766
0.199236006,-0.032974355,0.003631260,-0.026199354,-0.023839,0.099943,1.078733
0.200231999,-0.032646567,0.003727763,-0.026211204,-0.023979,0.100608,1.078701
0.201223001,-0.032320537,0.003829372,-0.026223976,-0.024118,0.101270,1.078668
0.202261999,-0.031998448,0.003932480,-0.026237378,-0.024264,0.101964,1.078634
0.203202993,-0.031664390,0.004040110,-0.026251439,-0.024396,0.102593,1.078602
0.204191998,-0.035410568,0.002690826,-0.026281128,-0.027005,0.110766,1.078258
0.205181003,-0.035090417,0.002790030,-0.026293788,-0.027164,0.111491,1.078220
0.206193000,-0.034768790,0.002884936,-0.026305705,-0.027326,0.112234,1.078180
0.207220003,-0.034438774,0.002973097,-0.026316348,-0.027491,0.112987,1.078140
0.208162993,-0.034101579,0.003050569,-0.026325226,-0.027642,0.113680,1.078103
0.209151998,-0.033792559,0.003110009,-0.026331920,-0.027801,0.114406,1.078064
0.210141003,-0.033470746,0.003160475,-0.026338337,-0.027959,0.115133,1.078025
0.211134002,-0.033147637,0.003202234,-0.026346007,-0.028118,0.115863,1.077986
0.212166995,-0.032820590,0.003239711,-0.026355930,-0.028283,0.116623,1.077945
0.213112995,-0.032478519,0.003275395,-0.026367044,-0.028434,0.117319,1.077908
0.214105994,-0.032740656,0.003590462,-0.026376761,-0.028023,0.119124,1.077822
0.215093002,-0.031903755,0.003752114,-0.026385091,-0.028152,0.119830,1.080178
0.216092005,-0.031579539,0.003783738,-0.026396288,-0.028306,0.120575,1.080159
0.217129007,-0.031258930,0.003815596,-0.026410114,-0.028467,0.121349,1.080140
0.218072996,-0.030932970,0.003852153,-0.026427764,-0.028612,0.122054,1.080121
0.219062999,-0.030641990,0.003889122,-0.026445743,-0.028765,0.122793,1.080102
0.220053002,-0.030338418,0.003928147,-0.026464252,-0.028918,0.123534,1.080082
0.221042007,-0.030031428,0.003966623,-0.026481308,-0.029070,0.124274,1.080062
0.222084999,-0.029721554,0.004003917,-0.026496997,-0.029231,0.125055,1.080041
0.223022997,-0.029392283,0.004038521,-0.026512379,-0.029375,0.125758,1.080022
0.224022001,-0.035103954,0.004359329,-0.026541341,-0.028661,0.138150,1.079714
0.225016996,-0.034784961,0.004385170,-0.026555736,-0.028806,0.138988,1.079687
0.226005003,-0.034467842,0.004405222,-0.026569650,-0.028951,0.139822,1.079660
0.227036998,-0.034152422,0.004419395,-0.026583254,-0.029102,0.140692,1.079631
0.227982000,-0.033822961,0.004432109,-0.026598761,-0.029240,0.141490,1.079605
0.228975996,-0.033522077,0.004441546,-0.026615590,-0.029384,0.142329,1.079577
0.229964003,-0.033204898,0.004448483,-0.026636938,-0.029528,0.143163,1.079550
0.230956003,-0.032888744,0.004455491,-0.026661750,-0.029672,0.144001,1.079522
0.231994003,-0.032571878,0.004462854,-0.026688715,-0.029822,0.144878,1.079492
0.232935995,-0.032241400,0.004470155,-0.026717223,-0.029958,0.145675,1.079465
0.233933002,-0.032379203,0.004761317,-0.026743030,-0.029521,0.147365,1.079412
0.234924003,-0.032070827,0.004773547,-0.026770663,-0.029659,0.148210,1.079383
0.235910997,-0.031770837,0.004782909,-0.026798140,-0.029798,0.149052,1.079354
0.236944005,-0.031477150,0.004788252,-0.026824737,-0.029942,0.149934,1.079323
0.237893999,-0.031172957,0.004788908,-0.026850343,-0.030075,0.150746,1.079295
0.238885999,-0.030892503,0.004782078,-0.026870556,-0.030214,0.151594,1.079265
0.239874005,-0.030595573,0.004769215,-0.026888680,-0.030353,0.152439,1.079236
0.240866005,-0.030294571,0.004754786,-0.026906081,-0.030492,0.153288,1.079206
0.241904005,-0.029985782,0.004738776,-0.026925063,-0.030638,0.154178,1.079175
0.242847994,-0.029654935,0.004722148,-0.026947478,-0.030771,0.154987,1.079146
0.243841007,-0.029348431,0.004709760,-0.026969824,-0.030910,0.155838,1.079116
0.244831994,-0.029022258,0.004697818,-0.026993930,-0.031049,0.156688,1.079086
0.245820001,-0.028694177,0.004686457,-0.027017517,-0.031188,0.157536,1.079057
0.246855006,-0.028365077,0.004677875,-0.027040835,-0.031332,0.158425,1.079025
0.247803003,-0.028018596,0.004668846,-0.027065346,-0.031465,0.159239,1.078996
0.248788998,-0.027700027,0.004656830,-0.027087402,-0.031602,0.160086,1.078966
0.249785006,-0.027368283,0.004641200,-0.027109640,-0.031741,0.160941,1.078936
0.250773996,-0.027034571,0.004622077,-0.027131626,-0.031878,0.161792,1.078906
0.251812011,-0.026706994,0.004599287,-0.027153274,-0.032022,0.162684,1.078874
0.252756000,-0.026368001,0.004575022,-0.027175965,-0.032153,0.163496,1.078845
0.253753006,-0.023918245,0.005661878,-0.027177470,-0.030109,0.159869,1.079015
0.254736990,-0.023598306,0.005637648,-0.027198117,-0.030230,0.160684,1.078988
0.255730987,-0.023283487,0.005612798,-0.027217364,-0.030351,0.161507,1.078959
0.256770998,-0.022963824,0.005587787,-0.027236458,-0.030478,0.162368,1.078930
0.257714003,-0.022627059,0.005559669,-0.027257070,-0.030593,0.163150,1.078903
0.258704990,-0.022164827,0.005565224,-0.027275659,-0.030706,0.163952,1.079492
0.259694010,-0.021839458,0.005537716,-0.027297035,-0.030826,0.164772,1.079469
0.260684997,-0.021510810,0.005507733,-0.027318539,-0.030946,0.165594,1.079446
0.261727989,-0.021179693,0.005473366,-0.027339565,-0.031072,0.166459,1.079422
0.262676001,-0.020829141,0.005434692,-0.027361594,-0.031186,0.167246,1.079399
0.263664007,-0.020507855,0.005397145,-0.027382558,-0.031304,0.168066,1.079376
0.264649987,-0.020173127,0.005354610,-0.027405471,-0.031422,0.168885,1.079352
0.265643001,-0.019840337,0.005311678,-0.027428579,-0.031541,0.169710,1.079329
0.266687006,-0.019504860,0.005271490,-0.027451335,-0.031666,0.170577,1.079303
0.267627001,-0.019153954,0.005234613,-0.027474344,-0.031779,0.171358,1.079280
0.268613011,-0.018841423,0.005208993,-0.027494321,-0.031896,0.172177,1.079256
0.269603997,-0.018514814,0.005191712,-0.027514948,-0.032014,0.173001,1.079232
0.270595014,-0.018187236,0.005180981,-0.027535226,-0.032132,0.173825,1.079207
0.271636993,-0.017861523,0.005171333,-0.027553935,-0.032257,0.174692,1.079181
0.272590995,-0.017519439,0.005157103,-0.027571190,-0.032370,0.175486,1.079157
0.273573995,-0.048977476,0.006193887,-0.027690010,-0.028455,0.245192,1.077485
0.274565011,-0.048660323,0.006161739,-0.027701752,-0.028545,0.246491,1.077421
0.275559008,-0.048345149,0.006120886,-0.027713548,-0.028636,0.247795,1.077357
0.276596010,-0.048032459,0.006075482,-0.027727686,-0.028730,0.249157,1.077290
0.277536988,-0.047712225,0.006025899,-0.027745839,-0.028815,0.250393,1.077229
0.278526008,-0.047427692,0.005980521,-0.027764441,-0.028905,0.251692,1.077165
0.279516011,-0.047133919,0.005935082,-0.027784500,-0.028994,0.252994,1.077101
0.280506015,-0.046846412,0.005892826,-0.027803442,-0.029084,0.254295,1.077037
0.281547993,-0.046564721,0.005853678,-0.027820766,-0.029178,0.255666,1.076970
0.282496005,-0.046270113,0.005817935,-0.027838705,-0.029263,0.256913,1.076908
0.283490986,-0.049486905,0.006018046,-0.027871450,-0.028654,0.265825,1.076525
0.284476995,-0.049206335,0.005994052,-0.027891008,-0.028738,0.267174,1.076454
0.285468012,-0.048927091,0.005970402,-0.027910659,-0.028822,0.268530,1.076383
0.286509991,-0.048645508,0.005943646,-0.027929738,-0.028910,0.269956,1.076308
0.287447006,-0.048349272,0.005908453,-0.027948253,-0.028989,0.271238,1.076240
0.288444996,-0.048080720,0.005870520,-0.027963703,-0.029074,0.272604,1.076168
0.289427012,-0.047792085,0.005827743,-0.027980207,-0.029156,0.273948,1.076097
0.290417999,-0.047508240,0.005785341,-0.027997287,-0.029239,0.275305,1.076025
0.291458994,-0.047223482,0.005742683,-0.028015448,-0.029326,0.276731,1.075950
0.292409003,-0.046927415,0.005700300,-0.028035594,-0.029405,0.278033,1.075881
0.293395013,-0.046661444,0.005664067,-0.028054204,-0.029488,0.279384,1.075809
0.294391006,-0.046388097,0.005627425,-0.028071526,-0.029570,0.280750,1.075737
0.295379996,-0.046111792,0.005592052,-0.028084878,-0.029652,0.282106,1.075665
0.296413988,-0.045836806,0.005558942,-0.028093368,-0.029738,0.283525,1.075590
0.297362000,-0.045547567,0.005525948,-0.028098585,-0.029816,0.284826,1.075520
0.298355013,-0.045278564,0.005499588,-0.028103296,-0.029897,0.286189,1.075448
0.299340010,-0.044992354,0.005477818,-0.028111754,-0.029978,0.287541,1.075376
0.300332993,-0.044704475,0.005460352,-0.028124934,-0.030059,0.288905,1.075304
0.301375985,-0.044410706,0.005447331,-0.028142503,-0.030144,0.290338,1.075227
0.302318007,-0.042203199,0.005592286,-0.028152553,-0.030193,0.291174,1.080564
0.303308010,-0.036179669,0.006406235,-0.028154125,-0.028740,0.279291,1.080908
0.304298997,-0.035887878,0.006412917,-0.028175976,-0.028810,0.280566,1.080890
0.305294991,-0.035595689,0.006429986,-0.028196946,-0.028880,0.281847,1.080871
0.306329012,-0.035301756,0.006454449,-0.028216848,-0.028952,0.283177,1.080852
0.307267010,-0.034994725,0.006483435,-0.028236149,-0.029018,0.284385,1.080835
0.308257997,-0.034712311,0.006512017,-0.028252900,-0.029087,0.285661,1.080817
0.309253991,-0.034408264,0.006540318,-0.028270278,-0.029156,0.286943,1.080798
0.310243011,-0.034094978,0.006562597,-0.028287249,-0.029225,0.288218,1.080780
0.311284006,-0.033774115,0.006580756,-0.028303709,-0.029298,0.289559,1.080760
0.312225997,-0.033426832,0.006598242,-0.028321084,-0.029363,0.290774,1.080742
0.313223988,-0.034719013,0.006809361,-0.028342634,-0.028885,0.295795,1.080603
0.314208001,-0.034376536,0.006828540,-0.028358663,-0.028950,0.297088,1.080582
0.315194994,-0.034036845,0.006852323,-0.028373495,-0.029014,0.298386,1.080561
0.316235006,-0.033694476,0.006877798,-0.028386418,-0.029082,0.299753,1.080539
0.317184001,-0.033330552,0.006905991,-0.028397398,-0.029143,0.301002,1.080518
0.318174005,-0.032994092,0.006934641,-0.028405722,-0.029207,0.302304,1.080497
0.319164991,-0.032638632,0.006966030,-0.028413571,-0.029271,0.303609,1.080475
0.320156008,-0.032278225,0.006998796,-0.028421018,-0.029335,0.304914,1.080454
0.321197003,-0.031911407,0.007034242,-0.028428314,-0.029402,0.306285,1.080431
0.322138011,-0.031518329,0.007071149,-0.028435398,-0.029462,0.307524,1.080411
0.323130012,-0.034783918,0.007303483,-0.028455118,-0.028839,0.317347,1.080063
0.324117005,-0.034395695,0.007336005,-0.028459860,-0.028898,0.318701,1.080036
0.325111002,-0.034003910,0.007369963,-0.028464518,-0.028957,0.320064,1.080009
0.326146007,-0.033605777,0.007405280,-0.028469268,-0.029019,0.321485,1.079981
0.327093989,-0.033187501,0.007444758,-0.028473603,-0.029075,0.322786,1.079956
0.328081995,-0.032800350,0.007483549,-0.028476503,-0.029134,0.324142,1.079929
0.329071999,-0.032393329,0.007525464,-0.028478295,-0.029192,0.325502,1.079902
0.330067992,-0.031982224,0.007570824,-0.028479535,-0.029251,0.326870,1.079876
