# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m1_rpm,cf5.motor_m2,cf5.motor_m2_rpm,cf5.motor_m3,cf5.motor_m3_rpm,cf5.motor_m4,cf5.motor_m4_rpm,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.rpm_m1,cf5.rpm_m2,cf5.rpm_m3,cf5.rpm_m4,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m1_rpm,cf_second.motor_m2,cf_second.motor_m2_rpm,cf_second.motor_m3,cf_second.motor_m3_rpm,cf_second.motor_m4,cf_second.motor_m4_rpm,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.rpm_m1,cf_second.rpm_m2,cf_second.rpm_m3,cf_second.rpm_m4,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
1.526000,0.102616,-0.044239,-1.594970,-0.095131,-0.115572,1.373297,-59.104491,91.330849,5.930086,-0.000000,-0.000000,1.000000,0.435548,0.175815,-0.395680,0.046559,0.004207,-0.001814,-0.065394,194.581253,-11.255894,-34.399963,44618.931103,18063.080379,59246.056915,22950.876186,41002.861707,18678.271593,35036.856216,15243.000000,30.873630,0.000000,0.000000,0.000000,0.000000,33.765263,18213.500749,23156.101348,18639.924114,15444.415876,0.000000,0.000000,0.000000,0.017635,0.377318,0.034344,0.057671,0.056419,-11.823077,0.819354,0.000000,0.000000,0.000000,0.043441,-0.026064,0.997245,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.921079,5.091575,-1.241413,36064.687500,15923.000000,36659.875000,15723.000000,37932.899306,16447.000000,37472.145833,15792.225694,-0.249407,0.000000,0.000000,0.000000,0.000000,-0.510803,15902.347222,15633.694444,16472.211806,15665.000000,0.001404,0.001982,-0.000087,-0.023300,0.001962,-0.003085,0.022739,-0.018432,0.025349,1.232968,0.040936,0.375356,0.037429,0.034932,0.074852,-0.413613,-0.040936,-0.375356,-0.037429,-0.034932,-0.074852,0.413613
1.528000,0.134065,-0.057315,-1.609817,-0.091541,-0.118829,1.368176,-56.165720,91.615075,7.497770,-0.000000,-0.000000,1.000000,0.457838,0.206608,-0.405686,0.048446,0.005497,-0.002350,-0.066003,188.309009,-0.856593,-33.550066,45016.404361,18161.866204,58866.903865,23104.445491,40597.344400,18241.459366,34092.728444,15252.176412,30.997749,0.000000,0.000000,0.000000,0.000000,35.981503,18207.926165,23146.242815,18486.702180,15338.652131,0.000000,0.000000,0.000000,-0.047144,0.320987,0.031643,0.057567,0.059593,-12.383823,0.819666,0.000000,0.000000,0.000000,0.043154,-0.025426,0.996246,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.866408,5.780209,-1.793163,35854.486248,15733.586404,36793.695381,15723.000000,37746.004152,16294.522055,37752.808511,15680.886871,-0.307055,0.000000,0.000000,0.000000,0.000000,-0.561392,15902.000000,15625.423456,16473.735340,15692.464971,0.001404,0.001982,-0.000087,-0.022843,0.002627,-0.003597,0.022543,-0.018459,0.011917,1.232939,-0.024301,0.318360,0.035240,0.035024,0.078051,-0.413273,0.024301,-0.318360,-0.035240,-0.035024,-0.078051,0.413273
1.530000,0.171425,-0.062900,-1.574299,-0.087813,-0.121341,1.355417,-55.213609,88.079958,7.165157,-0.000000,-0.000000,1.000000,0.467304,0.212929,-0.413346,0.046669,0.007028,-0.002579,-0.064546,181.727311,9.163849,-32.744981,44840.927680,17997.107180,58487.957856,23206.029136,40243.751821,18187.239854,34044.465661,15350.224766,30.997749,0.000000,0.000000,0.000000,0.000000,35.981503,18199.024454,23127.485432,18404.784599,15251.009365,0.000000,0.000000,0.000000,-0.047144,0.320987,0.031643,0.057567,0.059593,-12.383823,0.819666,0.000000,0.000000,0.000000,0.043896,-0.026787,0.996927,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-6.266038,5.371859,-2.058229,35737.660059,16007.041625,36882.826561,15723.000000,37681.448959,16335.848365,37843.242815,15627.854311,-0.310277,0.000000,0.000000,0.000000,0.000000,-0.564264,15902.000000,15640.048563,16469.297324,15670.486620,0.001404,0.001982,-0.000087,-0.022821,0.002673,-0.003626,0.022531,-0.018457,0.011178,1.232937,-0.024323,0.318314,0.035270,0.035036,0.078050,-0.413271,0.024323,-0.318314,-0.035270,-0.035036,-0.078050,0.413271
1.532000,0.210454,-0.075268,-1.584236,-0.087052,-0.121695,1.352995,-66.492712,88.366203,6.220317,-0.000000,-0.000000,1.000000,0.477614,0.220178,-0.421469,0.044663,0.008629,-0.003086,-0.064954,173.653350,19.566185,-32.065054,44597.880729,18098.533760,58115.467225,23255.000000,39862.241498,18248.000000,34086.999014,15443.280927,30.997312,0.000000,0.000000,0.000000,0.000000,35.986258,18209.000000,23104.139970,18342.600296,15326.593396,0.000000,0.000000,0.000000,-0.047263,0.320306,0.030867,0.057530,0.059423,-12.385225,0.819491,0.000000,0.000000,0.000000,0.042847,-0.025667,0.995658,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-6.130459,3.939034,-1.928245,35742.640867,15732.038184,36887.029928,15723.000000,37763.366357,16496.151703,37752.932921,15671.563467,-0.310277,0.000000,0.000000,0.000000,0.000000,-0.564264,15898.119711,15641.000000,16465.119711,15645.718266,0.001404,0.001982,-0.000087,-0.022821,0.002673,-0.003626,0.022531,-0.018457,0.011178,1.232937,-0.024442,0.317634,0.034493,0.035000,0.077881,-0.413446,0.024442,-0.317634,-0.034493,-0.035000,-0.077881,0.413446
1.534000,0.239058,-0.087991,-1.628817,-0.088587,-0.122460,1.358699,-70.442155,87.222302,4.322844,-0.000000,-0.000000,1.000000,0.488498,0.230076,-0.428894,0.041768,0.009801,-0.003608,-0.066782,165.368125,30.006970,-31.589641,44387.747934,18008.082645,57923.072314,23236.039256,39425.489669,18240.109504,34384.448347,15207.952479,30.994293,0.000000,0.000000,0.000000,0.000000,36.019047,18207.704545,23103.638430,18243.272727,15307.644628,0.000000,0.000000,0.000000,-0.048081,0.315614,0.025516,0.057277,0.058256,-12.394892,0.818288,0.000000,0.000000,0.000000,0.042129,-0.025010,0.997592,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-6.022693,2.424124,-1.374895,35897.657014,15988.377376,36748.160181,15723.000000,37978.653394,16549.330317,37516.257014,15716.936652,-0.310277,0.000000,0.000000,0.000000,0.000000,-0.564264,15898.000000,15644.514932,16465.000000,15684.542986,0.001404,0.001982,-0.000087,-0.022272,0.001933,-0.003503,0.022740,-0.018701,0.011178,1.232966,-0.025809,0.313680,0.029018,0.034536,0.076957,-0.414678,0.025809,-0.313680,-0.029018,-0.034536,-0.076957,0.414678
1.536000,0.249768,-0.092348,-1.631198,-0.090939,-0.121834,1.353340,-72.142855,97.961742,2.880546,-0.000000,-0.000000,1.000000,0.496526,0.238225,-0.433615,0.041143,0.010240,-0.003786,-0.066879,157.135007,41.416292,-31.302137,44339.802198,18190.772228,57531.866134,23070.809191,39079.971029,18161.893107,34562.341658,15269.726274,30.952948,0.000000,0.000000,0.000000,0.000000,36.298279,18196.395604,23041.000000,18072.977023,15298.605395,0.000000,0.000000,0.000000,-0.058338,0.306083,0.024425,0.057155,0.058669,-12.428319,0.818321,0.000000,0.000000,0.000000,0.042104,-0.025676,1.001341,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.217610,0.352178,-0.755180,36073.642857,15733.111607,36625.582589,15580.921875,38217.734375,16398.457589,37219.174107,15674.674107,-0.310277,0.000000,0.000000,0.000000,0.000000,-0.564264,15837.109375,15645.000000,16456.301339,15697.732143,0.001404,0.001982,-0.000087,-0.022196,0.001831,-0.003486,0.022769,-0.018735,0.011178,1.232970,-0.036142,0.304252,0.027911,0.034385,0.077404,-0.414648,0.036142,-0.304252,-0.027911,-0.034385,-0.077404,0.414648
1.538000,0.245080,-0.075193,-1.595658,-0.092232,-0.121309,1.343681,-68.563278,94.847758,2.940032,-0.000000,-0.000000,1.000000,0.513132,0.264464,-0.437605,0.043167,0.010048,-0.003083,-0.065422,149.245661,52.209546,-30.867002,44741.057072,18238.357320,57108.704715,22950.255583,38686.848635,18040.645161,34051.734491,15151.000000,30.710827,0.000000,0.000000,0.000000,0.000000,37.933506,18189.302730,23033.372208,17975.789082,15336.622829,0.000000,0.000000,0.000000,-0.118402,0.250272,0.018040,0.056440,0.061088,-12.624074,0.818516,0.000000,0.000000,0.000000,0.042600,-0.027466,1.004378,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.791916,-1.053121,-0.309032,36170.178906,15921.958107,36529.807294,15575.330705,38380.427304,16499.882208,37060.565796,15528.690488,-0.352909,0.000000,0.000000,0.000000,0.000000,-0.623391,15873.289798,15641.055200,16456.027600,15706.027600,0.001404,0.001982,-0.000087,-0.021667,0.002794,-0.003796,0.022550,-0.018711,-0.005805,1.232933,-0.096735,0.247478,0.021836,0.033890,0.079800,-0.414418,0.096735,-0.247478,-0.021836,-0.033890,-0.079800,0.414418
1.540000,0.235941,-0.038387,-1.574841,-0.092827,-0.120238,1.338302,-69.276401,96.373349,5.074207,-0.000000,-0.000000,1.000000,0.522627,0.271075,-0.444886,0.041625,0.009674,-0.001574,-0.064568,141.810268,62.624352,-30.344942,44512.760249,18190.561495,56705.623768,23025.872859,38267.213285,17948.609237,34078.845874,15151.000000,30.710827,0.000000,0.000000,0.000000,0.000000,37.933506,18202.286456,22985.431240,17909.583290,15250.869746,0.000000,0.000000,0.000000,-0.118402,0.250272,0.018040,0.056440,0.061088,-12.624074,0.818516,0.000000,0.000000,0.000000,0.043338,-0.025588,0.998226,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.764618,-1.601366,-0.600949,36052.879744,15773.116313,36645.135042,15479.717102,38298.613603,16340.197634,37141.393790,15770.188763,-0.352909,0.000000,0.000000,0.000000,0.000000,-0.623391,15914.689502,15648.940858,16459.970429,15709.970429,0.001404,0.001982,-0.000087,-0.021667,0.002794,-0.003796,0.022550,-0.018711,-0.005805,1.232933,-0.096735,0.247478,0.021836,0.033890,0.079800,-0.414418,0.096735,-0.247478,-0.021836,-0.033890,-0.079800,0.414418
1.542000,0.230107,-0.007407,-1.575536,-0.089747,-0.119478,1.330467,-80.454238,107.913743,3.062038,-0.000000,-0.000000,1.000000,0.532731,0.278417,-0.452423,0.039935,0.009434,-0.000304,-0.064597,134.238646,72.650580,-30.170575,44191.764619,18214.140541,56377.348894,22935.000000,37754.317445,17730.000000,34182.476658,15127.742998,30.709894,0.000000,0.000000,0.000000,0.000000,37.938907,18185.687469,22959.568550,17823.728256,15188.602457,0.000000,0.000000,0.000000,-0.118529,0.249520,0.017460,0.056401,0.060904,-12.625659,0.818382,0.000000,0.000000,0.000000,0.043094,-0.024148,0.994098,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.402037,-2.046358,-0.701324,35984.606673,15773.263903,36671.494439,15479.000000,38295.556117,16502.390293,37181.115268,15578.451972,-0.352909,0.000000,0.000000,0.000000,0.000000,-0.623391,15864.000000,15645.000000,16469.000000,15718.898888,0.001404,0.001982,-0.000087,-0.021651,0.002785,-0.003792,0.022556,-0.018715,-0.005805,1.232934,-0.096878,0.246735,0.021253,0.033845,0.079619,-0.414552,0.096878,-0.246735,-0.021253,-0.033845,-0.079619,0.414552
1.544000,0.231887,0.006233,-1.567701,-0.086000,-0.117383,1.313156,-57.042259,78.767226,-0.050572,-0.000000,-0.000000,1.000000,0.542435,0.286839,-0.458832,0.037849,0.009507,0.000256,-0.064276,127.891278,81.674660,-30.167935,43905.511917,18060.541451,56197.211399,22960.786010,37196.915026,17709.727979,34385.704145,15037.055959,30.705374,0.000000,0.000000,0.000000,0.000000,37.965088,18127.783938,22904.783420,17726.539378,15238.053886,0.000000,0.000000,0.000000,-0.119148,0.245876,0.014650,0.056214,0.060011,-12.633342,0.817733,0.000000,0.000000,0.000000,0.043478,-0.023202,0.994864,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.375630,-2.326800,-0.610914,36013.893491,15825.585799,36645.218935,15479.000000,38322.644970,16556.000000,37142.171598,15671.295858,-0.352909,0.000000,0.000000,0.000000,0.000000,-0.623391,15863.715976,15645.426036,16469.497041,15715.142012,0.001404,0.001982,-0.000087,-0.021061,0.002432,-0.003646,0.022779,-0.018858,-0.005805,1.232968,-0.098087,0.243444,0.018296,0.033435,0.078869,-0.415235,0.098087,-0.243444,-0.018296,-0.033435,-0.078869,0.415235
1.546000,0.245139,0.010624,-1.586990,-0.082723,-0.116447,1.295459,-53.418785,75.331642,2.824807,-0.000000,-0.000000,1.000000,0.549809,0.295675,-0.461894,0.037747,0.010051,0.000436,-0.065067,121.501469,90.447597,-29.654211,43973.459270,18102.558721,55812.340830,23114.480260,36949.261869,17616.867066,34347.778611,15151.000000,30.561480,0.000000,0.000000,0.000000,0.000000,38.243479,18162.456772,22871.324338,17628.480760,15230.296852,0.000000,0.000000,0.000000,-0.133481,0.231591,0.012458,0.055884,0.060451,-12.595282,0.817753,0.000000,0.000000,0.000000,0.041585,-0.021420,0.995461,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.802791,-1.973959,-0.136676,36176.101765,15919.550363,36458.121495,15481.215992,38479.495327,16552.276220,37008.349948,15628.358255,-0.352569,0.000000,0.000000,0.000000,0.000000,-0.624562,15855.908619,15657.274143,16483.205607,15719.000000,0.001404,0.001982,-0.000087,-0.021047,0.002456,-0.003649,0.022774,-0.018857,-0.005931,1.232967,-0.112434,0.229135,0.016108,0.033109,0.079309,-0.415214,0.112434,-0.229135,-0.016108,-0.033109,-0.079309,0.415214
1.548000,0.264286,0.023952,-1.669294,-0.078117,-0.116433,1.283194,-56.416336,72.165883,7.988303,-0.000000,-0.000000,1.000000,0.561465,0.318947,-0.460307,0.040395,0.010836,0.000982,-0.068441,115.003208,98.579727,-28.682892,44635.331014,18074.871769,55311.727634,23120.878728,36838.015905,17678.961233,33770.028827,15142.266402,29.953592,0.000000,0.000000,0.000000,0.000000,39.419552,18266.772366,22820.291252,17493.380716,15234.683897,0.000000,0.000000,0.000000,-0.194034,0.171244,0.003199,0.054486,0.062310,-12.434497,0.817838,0.000000,0.000000,0.000000,0.042643,-0.019938,0.996201,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.942973,-2.433986,0.255579,36271.801377,15777.859390,36329.024582,15576.000000,38635.729597,16386.792527,36888.154376,15769.157325,-0.338016,0.000000,0.000000,0.000000,0.000000,-0.674636,15851.477876,15668.535890,16491.187807,15718.477876,0.001404,0.001982,-0.000087,-0.020457,0.003497,-0.003806,0.022571,-0.018828,-0.011308,1.232930,-0.173576,0.167747,0.007005,0.031915,0.081138,-0.415093,0.173576,-0.167747,-0.007005,-0.031915,-0.081138,0.415093
1.550000,0.286941,0.042994,-1.760446,-0.073367,-0.115730,1.270278,-60.413247,72.247425,9.437047,-0.000000,-0.000000,1.000000,0.572100,0.326915,-0.467875,0.038900,0.011765,0.001763,-0.072178,108.092244,106.873991,-27.676034,44457.585692,18156.054040,54865.822954,22838.984560,36527.883170,17659.732373,33530.289243,15140.229027,29.952888,0.000000,0.000000,0.000000,0.000000,39.426233,18240.431806,22791.672156,17417.670098,15210.667010,0.000000,0.000000,0.000000,-0.194205,0.170281,0.002389,0.054438,0.062082,-12.436088,0.817656,0.000000,0.000000,0.000000,0.041745,-0.019490,1.000413,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.952039,-2.790827,0.552575,36363.577347,15875.202412,36236.272680,15582.475092,38742.445202,16293.091767,36777.880965,15720.797588,-0.338016,0.000000,0.000000,0.000000,0.000000,-0.674636,15843.572627,15660.471421,16478.000000,15710.000000,0.001404,0.001982,-0.000087,-0.020457,0.003497,-0.003806,0.022571,-0.018828,-0.011308,1.232930,-0.173747,0.166783,0.006195,0.031867,0.080911,-0.415274,0.173747,-0.166783,-0.006195,-0.031867,-0.080911,0.415274
1.552000,0.316688,0.049599,-1.826479,-0.069441,-0.114339,1.254602,-62.440917,73.965510,5.335835,-0.000000,-0.000000,1.000000,0.584597,0.337495,-0.475917,0.036788,0.012984,0.002034,-0.074886,100.617351,115.596153,-27.226634,44152.424242,18036.212121,54568.272727,23049.242424,36003.818182,17348.272727,33490.242424,15250.757576,29.949896,0.000000,0.000000,0.000000,0.000000,39.454639,18203.333333,22697.393939,17345.090909,15204.151515,0.000000,0.000000,0.000000,-0.194930,0.166184,-0.001056,0.054236,0.061114,-12.442851,0.816885,0.000000,0.000000,0.000000,0.042076,-0.021776,1.006267,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.246261,-3.424772,0.395925,36313.405981,15923.000000,36331.726778,15723.000000,38687.561396,16451.330766,36790.824649,15677.009968,-0.338016,0.000000,0.000000,0.000000,0.000000,-0.674636,15853.995016,15649.320797,16479.122791,15710.000000,0.001404,0.001982,-0.000087,-0.020412,0.003485,-0.003794,0.022589,-0.018835,-0.011308,1.232933,-0.174518,0.162699,0.002738,0.031647,0.079950,-0.416048,0.174518,-0.162699,-0.002738,-0.031647,-0.079950,0.416048
1.554000,0.348505,0.048385,-1.868998,-0.066562,-0.114066,1.246101,-65.234470,73.192872,0.583786,-0.000000,-0.000000,1.000000,0.592983,0.343612,-0.481953,0.035784,0.014289,0.001984,-0.076629,92.895624,124.287884,-27.182299,43848.688694,18012.785235,54212.193598,22860.771812,35575.346412,17288.176045,33594.334538,15085.764068,29.949896,0.000000,0.000000,0.000000,0.000000,39.454639,18247.542592,22660.275684,17268.901394,15192.878162,0.000000,0.000000,0.000000,-0.194930,0.166184,-0.001056,0.054236,0.061114,-12.442851,0.816885,0.000000,0.000000,0.000000,0.041101,-0.021196,1.003146,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.329235,-4.208671,0.450106,36340.592207,15923.000000,36362.537834,15723.000000,38693.904848,16500.265972,36721.046670,15722.320344,-0.338016,0.000000,0.000000,0.000000,0.000000,-0.674636,15831.339828,15652.945628,16491.809696,15710.000000,0.001404,0.001982,-0.000087,-0.019897,0.003344,-0.003651,0.022787,-0.018914,-0.011308,1.232966,-0.175033,0.162840,0.002595,0.031449,0.080028,-0.416081,0.175033,-0.162840,-0.002595,-0.031449,-0.080028,0.416081
1.556000,0.377429,0.047051,-1.908457,-0.063914,-0.113595,1.246489,-63.914071,78.586503,0.777526,-0.000000,-0.000000,1.000000,0.599767,0.352657,-0.483690,0.036124,0.015475,0.001929,-0.078247,85.718115,133.505685,-27.010444,43913.918214,18130.796287,53813.262418,22741.902659,35288.632715,17241.000000,33680.850477,14982.689413,29.709235,0.000000,0.000000,0.000000,0.000000,39.647322,18187.000000,22570.845961,17187.331661,15162.042649,0.000000,0.000000,0.000000,-0.210030,0.149990,-0.004629,0.053693,0.061432,-12.312542,0.816865,0.000000,0.000000,0.000000,0.039271,-0.021291,1.002131,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.233879,-4.543663,-0.089781,36147.340625,15864.478125,36557.500000,15677.218750,38525.256250,16551.359375,36893.325000,15664.815625,-0.335415,0.000000,0.000000,0.000000,0.000000,-0.679173,15846.662500,15645.000000,16493.518750,15723.134375,0.001404,0.001982,-0.000087,-0.019841,0.003439,-0.003645,0.022773,-0.018912,-0.011009,1.232963,-0.190189,0.146550,-0.000983,0.030920,0.080344,-0.416098,0.190189,-0.146550,0.000983,-0.030920,-0.080344,0.416098
1.558000,0.391263,0.049397,-1.904699,-0.061330,-0.110034,1.242959,-57.844921,82.074500,3.648527,-0.000000,-0.000000,1.000000,0.607000,0.370717,-0.479056,0.039018,0.016042,0.002025,-0.078093,79.133620,142.912904,-26.543812,44597.913043,18197.021739,53320.282609,22575.456522,35197.521739,17143.913043,33512.347826,14933.804348,28.944366,0.000000,0.000000,0.000000,0.000000,40.259705,18190.826087,22531.717391,17093.086957,15161.630435,0.000000,0.000000,0.000000,-0.258021,0.098521,-0.015984,0.051967,0.062441,-11.898394,0.816801,0.000000,0.000000,0.000000,0.038777,-0.020367,1.001779,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.912446,-3.151553,-0.821417,35904.215385,15772.000000,36726.218362,15723.000000,38285.659057,16475.178660,37211.787097,15576.000000,-0.307192,0.000000,0.000000,0.000000,0.000000,-0.728416,15842.519603,15644.039206,16507.838213,15760.553846,0.001404,0.001982,-0.000087,-0.019311,0.004497,-0.003607,0.022594,-0.018876,-0.007762,1.232930,-0.238711,0.094024,-0.012377,0.029373,0.081317,-0.416129,0.238711,-0.094024,0.012377,-0.029373,-0.081317,0.416129
1.560000,0.388433,0.055933,-1.847833,-0.057781,-0.105972,1.235317,-64.277741,82.710500,3.813212,-0.000000,-0.000000,1.000000,0.616101,0.377462,-0.485433,0.038159,0.015926,0.002293,-0.075761,72.229457,151.293217,-26.213068,44354.675816,18216.316934,52907.712584,22432.910927,34793.573796,16875.735370,33441.089073,15072.840497,28.944366,0.000000,0.000000,0.000000,0.000000,40.259705,18193.947695,22425.188503,16967.230451,15163.568099,0.000000,0.000000,0.000000,-0.258021,0.098521,-0.015984,0.051967,0.062441,-11.898394,0.816801,0.000000,0.000000,0.000000,0.040373,-0.021741,1.003810,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.706072,-2.877037,-1.430481,35677.544749,15766.245732,36898.512157,15723.000000,38099.765132,16286.000000,37451.060528,15587.391102,-0.307192,0.000000,0.000000,0.000000,0.000000,-0.728416,15838.060528,15636.530264,16492.000000,15701.185204,0.001404,0.001982,-0.000087,-0.019311,0.004497,-0.003607,0.022594,-0.018876,-0.007762,1.232930,-0.238711,0.094024,-0.012377,0.029373,0.081317,-0.416129,0.238711,-0.094024,0.012377,-0.029373,-0.081317,0.416129
1.562000,0.382226,0.059972,-1.770758,-0.052821,-0.104161,1.232521,-82.375866,78.692790,2.370225,-0.000000,-0.000000,1.000000,0.625542,0.385087,-0.491558,0.037099,0.015671,0.002459,-0.072601,63.966781,158.556214,-25.959433,44042.584896,18081.056269,52531.195953,22471.000000,34423.396347,17006.000000,33424.410661,15017.260118,28.941662,0.000000,0.000000,0.000000,0.000000,40.268673,18166.305528,22380.361797,16900.155972,15135.166831,0.000000,0.000000,0.000000,-0.257961,0.097171,-0.017042,0.051972,0.062113,-11.899538,0.816558,0.000000,0.000000,0.000000,0.042492,-0.019584,0.999365,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.507082,-4.307096,-1.431219,35639.623174,15701.227708,36947.339043,15723.000000,38135.323929,16334.136020,37402.528967,15673.000000,-0.307192,0.000000,0.000000,0.000000,0.000000,-0.728416,15832.184887,15633.000000,16495.406549,15674.182872,0.001404,0.001982,-0.000087,-0.019232,0.004489,-0.003583,0.022624,-0.018885,-0.007762,1.232936,-0.238729,0.092681,-0.013459,0.029348,0.080998,-0.416378,0.238729,-0.092681,0.013459,-0.029348,-0.080998,0.416378
1.564000,0.385172,0.057097,-1.724982,-0.048768,-0.101900,1.229442,-74.090573,55.060907,2.993208,-0.000000,-0.000000,1.000000,0.634103,0.393282,-0.496126,0.035704,0.015792,0.002341,-0.070724,55.341137,164.886306,-25.566128,43795.010875,18036.055412,52212.083376,22471.000000,34144.077162,16961.456758,33494.638011,15151.000000,28.934008,0.000000,0.000000,0.000000,0.000000,40.294052,18168.697566,22279.403936,16823.161056,15114.823408,0.000000,0.000000,0.000000,-0.257791,0.093349,-0.020038,0.051985,0.061182,-11.902777,0.815871,0.000000,0.000000,0.000000,0.043330,-0.018876,0.995752,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.164266,-6.146680,-0.664460,35860.695200,15605.967343,36750.185057,15723.000000,38426.294409,16594.181593,37078.837704,15680.644730,-0.307192,0.000000,0.000000,0.000000,0.000000,-0.728416,15835.177635,15632.388422,16512.247897,15728.223157,0.001404,0.001982,-0.000087,-0.018779,0.004444,-0.003449,0.022800,-0.018938,-0.007762,1.232966,-0.239012,0.088905,-0.016589,0.029185,0.080120,-0.417096,0.239012,-0.088905,0.016589,-0.029185,-0.080120,0.417096
