time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,4.2548,2.0796,0.0078,0.0008,-0.0012,0.0014,-1.38,0.31,1.76,0,3.769,-0.159,-0.329,-0.125,0.005,-0.024,0.000,0.000,0.000,0.000
0,4.2559,2.0791,0.0066,0.0067,-0.0028,-0.0045,-1.39,0.28,1.74,0,3.769,0.004,-0.263,-0.274,0.007,-0.025,0.000,0.000,0.000,0.000
0,4.2551,2.0795,0.0066,0.0016,-0.0003,-0.0031,-1.39,0.28,1.74,0,3.764,-0.014,-0.132,0.217,0.005,-0.026,0.000,0.000,0.000,0.000
0,4.2557,2.0793,0.0063,0.0052,-0.0013,-0.0031,-1.38,0.31,1.73,0,3.769,0.337,0.023,-0.191,0.006,-0.024,0.000,0.000,0.000,0.000
0,4.2542,2.0793,0.0065,-0.0027,-0.0013,-0.0003,-1.41,0.28,1.72,0,3.764,-0.267,-0.193,0.100,0.006,-0.023,0.000,0.000,0.000,0.000
0,4.2551,2.0795,0.0068,0.0015,0.0003,0.0012,-1.40,0.31,1.72,0,3.769,-0.046,0.099,0.106,0.006,-0.025,0.000,0.000,0.000,0.000
0,4.2541,2.0795,0.0069,-0.0032,-0.0001,0.0023,-1.40,0.28,1.71,0,3.764,0.077,-0.192,0.140,0.005,-0.025,0.000,0.000,0.000,0.000
0,4.2551,2.0793,0.0066,0.0018,-0.0012,0.0012,-1.39,0.32,1.71,0,3.769,-0.398,0.233,-0.340,0.006,-0.025,0.000,0.000,0.000,0.000
0,4.2541,2.0795,0.0059,-0.0032,-0.0004,-0.0023,-1.40,0.32,1.70,0,3.764,0.121,-0.236,0.044,0.008,-0.023,0.000,0.000,0.000,0.000
0,4.2550,2.0795,0.0059,0.0017,-0.0000,-0.0018,-1.40,0.33,1.69,0,3.769,-0.297,-0.178,0.123,0.004,-0.025,0.000,0.000,0.000,0.000
0,4.2553,2.0793,0.0064,0.0032,-0.0008,0.0014,-1.37,0.33,1.67,0,3.764,-0.076,0.056,0.036,0.004,-0.025,0.000,0.000,0.000,0.000
0,4.2541,2.0795,0.0067,-0.0025,0.0000,0.0027,-1.36,0.32,1.66,0,3.769,-0.270,-0.249,0.114,0.005,-0.023,0.000,0.000,0.000,0.000
0,4.2541,2.0784,0.0079,-0.0027,-0.0054,0.0075,-1.40,0.29,1.66,0,3.764,-0.224,-0.122,0.193,0.006,-0.025,0.000,0.000,0.000,0.000
0,4.2541,2.0791,0.0073,-0.0036,-0.0021,0.0037,-1.40,0.28,1.65,0,3.769,-0.027,-0.188,-0.212,0.005,-0.023,0.000,0.000,0.000,0.000
0,4.2541,2.0793,0.0069,-0.0034,-0.0010,0.0013,-1.39,0.29,1.64,0,3.764,-0.276,0.033,0.084,0.005,-0.027,0.000,0.000,0.000,0.000
0,4.2551,2.0801,0.0075,0.0013,0.0031,0.0041,-1.39,0.32,1.63,0,3.769,0.004,0.031,0.159,0.003,-0.026,0.000,0.000,0.000,0.000
