# Motion type:     hover
# Target height:   0.50 m
# Date & time:     2026-02-28 23:22:18
# URI:             radio://0/80/2M/E7E7E7E7E7

t_ms,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm,vbat,varPX,varPY,varPZ,flow_deltaX,flow_deltaY,flow_squal,flow_rawPixelSum,acc_x,acc_y,acc_z
1466144,2.5544813979649916e-05,-4.279504082660424e-06,0.011002948507666588,0.003336577443405986,-0.0007982243550941348,0.0002976673422381282,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466145,0.0,0.0,0.0,0.0,0.0,0.0,0.016460862010717392,-0.015536508522927761,-0.0034183163661509752,0.0,0,4.1331377029418945,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466164,8.382409578189254e-05,-2.7661793865263462e-05,0.011017674580216408,0.005692692007869482,-0.0018467138288542628,0.00037992617581039667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466165,0.0,0.0,0.0,0.0,0.0,0.0,0.01389863807708025,0.012592625804245472,-0.004844580311328173,0.0,0,4.138416290283203,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00010236477828584611,0.00010236463276669383,0.00014099983673077077,0,0,0,0,0.0,0.0,0.0
1466167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.019463924691081047,-0.006680558901280165,1.0018390417099
1466184,0.00019068624533247203,-0.00012393515498843044,0.011098888702690601,0.008397988975048065,-0.004889332223683596,0.0007244514999911189,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466185,0.0,0.0,0.0,0.0,0.0,0.0,0.0873304232954979,0.034745533019304276,-0.005684961099177599,0.0,0,4.138416290283203,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466204,0.0005381142254918814,-0.001305547310039401,0.010480416938662529,0.014255068264901638,-0.025975268334150314,8.229372906498611e-05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466205,0.0,0.0,0.0,0.0,0.0,0.0,0.5597819089889526,-0.0424833670258522,-0.00746760843321681,0.0,0,4.1331377029418945,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
1466206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00011728591925930232,0.00011728378012776375,0.00017586559988558292,0,0,0,0,0.0,0.0,0.0
1466207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0,0,0,0.016477318480610847,-0.006617712788283825,1.000370979309082
1466224,0.0005290198023431003,-0.0006805250886827707,0.010629191063344479,0.012528298422694206,-0.01115502417087555,0.0007300655706785619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
