t_unix,rpm_m1,rpm_m2,rpm_m3,rpm_m4,motor_m1,marker
1784735493.8382983,2321,1561,1203,1402,4360,0.0
1784735493.848161,2382,1561,1203,1595,4578,0.0
1784735493.8583496,2382,1994,1203,1595,4578,0.0
1784735493.8685305,2287,2276,933,2072,4796,0.0
1784735493.8781085,2188,2314,933,2310,4796,0.0
1784735493.8879771,2091,2314,1035,2303,5014,0.0
1784735493.8991046,2091,2220,1035,2303,5014,0.0
1784735493.9077358,2011,2135,1453,2195,5232,0.0
1784735493.9183142,2011,2060,1977,2098,5232,0.0
1784735493.9283211,1944,2060,1977,2098,5450,0.0
1784735493.9388628,1891,1997,2149,2024,5450,0.0
1784735493.9491668,1891,1950,2115,1961,5668,0.0
1784735493.9585571,1857,1950,2115,1961,5668,0.0
1784735493.9689274,1843,1914,2071,1913,5886,0.0
1784735493.9781177,1843,1914,2042,1891,5886,0.0
1784735493.9892144,1848,1883,2042,1891,6104,0.0
1784735493.9981577,1848,1871,2027,1881,6104,0.0
1784735494.0082405,1866,1871,2024,1881,6322,0.0
1784735494.0182228,1900,1889,2024,1887,6322,0.0
1784735494.0290477,1900,1926,2037,1908,6540,0.0
1784735494.0382016,1951,1926,2064,1908,6540,0.0
1784735494.0490944,2009,1976,2102,1950,6758,0.0
1784735494.0580935,2009,2031,2102,2002,6758,0.0
1784735494.0683782,2073,2031,2148,2002,6976,0.0
1784735494.0780303,2143,2091,2202,2060,6976,0.0
1784735494.0878236,2218,2164,2264,2121,7194,0.0
1784735494.0978189,2218,2242,2264,2192,7194,0.0
1784735494.1076744,2304,2242,2331,2192,7412,0.0
1784735494.1183517,2388,2321,2403,2276,7412,0.0
1784735494.1278224,2471,2400,2477,2353,7630,0.0
1784735494.13806,2554,2478,2546,2438,7630,0.0
1784735494.1481686,2634,2559,2624,2521,7848,0.0
1784735494.1583333,2719,2640,2624,2596,7848,0.0
1784735494.16789,2801,2717,2705,2596,8066,0.0
1784735494.177882,2883,2717,2776,2677,8066,0.0
1784735494.1884618,2973,2798,2856,2772,8284,0.0
1784735494.1982582,3052,2883,2936,2861,8284,0.0
1784735494.2085478,3126,2968,3015,2931,8502,0.0
1784735494.217783,3203,3119,3090,3000,8502,0.0
1784735494.2278452,3261,3189,3229,3089,8720,0.0
1784735494.237814,3336,3256,3301,3221,8720,0.0
1784735494.2488105,3412,3328,3372,3286,8938,0.0
1784735494.2579935,3477,3402,3442,3364,8938,0.0
1784735494.2689354,3628,3475,3514,3438,9156,0.0
1784735494.2783797,3694,3551,3589,3510,9156,0.0
1784735494.2884147,3766,3693,3719,3580,9374,0.0
1784735494.2979894,3832,3756,3791,3717,9374,0.0
1784735494.3086681,3961,3821,3855,3776,9592,0.0
1784735494.3177156,4034,3887,3975,3846,9592,0.0
1784735494.3282266,4093,4010,4041,3978,9810,0.0
1784735494.3380241,4236,4067,4095,4042,9810,0.0
1784735494.3478415,4284,4199,4237,4122,10028,0.0
1784735494.358428,4413,4266,4291,4248,10028,0.0
1784735494.368999,4463,4387,4409,4320,10246,0.0
1784735494.3779383,4581,4445,4463,4426,10246,0.0
1784735494.3878336,4624,4553,4574,4466,10464,0.0
1784735494.3977082,4746,4612,4631,4609,10464,0.0
1784735494.4077773,4844,4728,4740,4652,10682,0.0
1784735494.4177606,4906,4786,4845,4765,10682,0.0
1784735494.4282048,5011,4892,4897,4830,10900,0.0
1784735494.4381833,5112,4996,5008,4905,10900,0.0
1784735494.4480083,5176,5051,5086,5022,11118,0.0
1784735494.4581733,5259,5145,5146,5104,11118,0.0
1784735494.467967,5353,5246,5241,5157,11336,0.0
1784735494.4781492,5433,5333,5325,5253,11336,0.0
1784735494.4880986,5543,5388,5423,5365,11554,0.0
1784735494.4990308,5617,5479,5469,5438,11554,0.0
1784735494.508022,5684,5561,5552,5472,11772,0.0
1784735494.518406,5754,5644,5652,5597,11772,0.0
1784735494.528303,5837,5724,5728,5664,11990,0.0
1784735494.5379362,5909,5801,5808,5763,11990,0.0
1784735494.548074,5992,5877,5892,5832,12208,0.0
1784735494.5584502,6051,5955,5968,5921,12208,0.0
1784735494.568467,6150,6027,6044,5982,12208,0.0
1784735494.5779958,6246,6103,6119,6042,12426,0.0
1784735494.588791,6331,6176,6193,6163,12426,0.0
1784735494.598071,6389,6255,6272,6194,12644,0.0
1784735494.6085987,6481,6320,6335,6310,12644,0.0
1784735494.6183991,6538,6395,6441,6328,12862,0.0
1784735494.6289585,6612,6452,6509,6450,12862,0.0
1784735494.638236,6706,6555,6569,6527,13080,0.0
1784735494.6487944,6798,6618,6644,6599,13080,0.0
1784735494.6578324,6850,6683,6712,6674,13298,0.0
1784735494.6678019,6905,6752,6826,6685,13298,0.0
1784735494.6788554,6995,6847,6876,6835,13516,0.0
1784735494.6879559,7068,6906,6939,6914,13516,0.0
1784735494.697712,7109,6968,7001,6993,13734,0.0
1784735494.707952,7218,7052,7109,7057,13734,0.0
1784735494.7186203,7277,7107,7146,7115,13952,0.0
1784735494.7280343,7399,7165,7202,7238,13952,0.0
1784735494.7383378,7404,7240,7324,7242,14170,0.0
1784735494.7484152,7471,7306,7363,7309,14170,0.0
1784735494.7579477,7587,7372,7427,7368,14388,0.0
1784735494.7681725,7632,7415,7493,7482,14388,0.0
1784735494.778061,7673,7480,7544,7582,14606,0.0
1784735494.7879555,7777,7546,7634,7530,14606,0.0
1784735494.7979987,7815,7617,7679,7675,14824,0.0
1784735494.8076572,7897,7677,7748,7662,14824,0.0
1784735494.8182015,7935,7756,7841,7766,15042,0.0
1784735494.8278298,8032,7805,7878,7827,15042,0.0
1784735494.837691,8078,7885,7954,7896,15260,0.0
1784735494.8480084,8148,7962,8000,7935,15260,0.0
1784735494.8579583,8213,8024,8075,8077,15478,0.0
1784735494.8685586,8258,8092,8091,8090,15478,0.0
1784735494.8782742,8286,8158,8203,8115,15696,0.0
1784735494.8879316,8403,8229,8256,8222,15696,0.0
1784735494.8981957,8449,8277,8313,8271,15914,0.0
1784735494.9078605,8504,8337,8422,8377,15914,0.0
1784735494.9176605,8576,8412,8442,8430,16132,0.0
1784735494.9280422,8644,8472,8475,8382,16132,0.0
1784735494.9380305,8707,8521,8580,8481,16350,0.0
1784735494.9477725,8778,8573,8559,8532,16350,0.0
1784735494.9576807,8831,8636,8646,8619,16568,0.0
1784735494.9681911,8874,8698,8705,8734,16568,0.0
1784735494.9779985,8949,8754,8802,8712,16786,0.0
1784735494.987822,9000,8802,8837,8782,16786,0.0
1784735494.998664,9025,8865,8880,8863,17004,0.0
1784735495.0075665,9088,8906,8928,8888,17004,0.0
1784735495.0191355,9168,8975,8995,8862,17222,0.0
1784735495.0281243,9218,9022,9042,9053,17222,0.0
1784735495.0387993,9263,9060,9108,9075,17440,0.0
1784735495.0477896,9375,9108,9161,9153,17440,0.0
1784735495.0577178,9413,9165,9227,9201,17658,0.0
1784735495.0681715,9444,9226,9280,9249,17658,0.0
1784735495.0790787,9546,9289,9335,9342,17876,0.0
1784735495.0882452,9555,9339,9373,9391,17876,0.0
1784735495.0977836,9618,9389,9453,9436,18094,0.0
1784735495.107611,9686,9472,9522,9478,18094,0.0
1784735495.1180522,9737,9522,9551,9471,18312,0.0
1784735495.128117,9805,9573,9623,9620,18312,0.0
1784735495.1380756,9878,9618,9668,9647,18530,0.0
1784735495.1484401,9945,9683,9745,9668,18530,0.0
1784735495.1581304,10013,9759,9811,9824,18748,0.0
1784735495.1683059,10060,9808,9848,9682,18748,0.0
1784735495.1776867,10073,9828,9899,9918,18966,0.0
1784735495.187869,10169,9917,9995,9918,18966,0.0
1784735495.1981454,10224,9965,9996,9945,19184,0.0
1784735495.2082243,10263,10006,10048,10000,19184,0.0
1784735495.2182565,10252,10070,10107,10135,19402,0.0
1784735495.2280047,10418,10124,10140,10109,19402,0.0
1784735495.2381582,10432,10160,10224,10133,19620,0.0
1784735495.2479196,10473,10217,10242,10252,19620,0.0
1784735495.2577567,10442,10277,10286,10307,19838,0.0
1784735495.2685368,10528,10319,10335,10281,19838,0.0
1784735495.2778919,10552,10357,10389,10498,20056,0.0
1784735495.2877545,10691,10400,10462,10520,20056,0.0
1784735495.297649,10670,10462,10535,10463,20274,0.0
1784735495.307752,10725,10507,10576,10574,20274,0.0
1784735495.3184686,10739,10570,10630,10580,20492,0.0
1784735495.3278103,10849,10623,10708,10695,20492,0.0
1784735495.3385732,10867,10662,10735,10737,20710,0.0
1784735495.3479333,11023,10714,10748,10628,20710,0.0
1784735495.3587992,11025,10771,10804,10691,20928,0.0
1784735495.367669,11043,10820,10791,10760,20928,0.0
1784735495.377717,11119,10865,10932,10840,21146,0.0
1784735495.3878553,11183,10913,10954,10897,21146,0.0
1784735495.397828,11204,10942,11078,10997,21364,0.0
1784735495.4079115,11314,10976,11088,11027,21364,0.0
1784735495.417799,11329,11031,11094,11057,21582,0.0
1784735495.4276664,11374,11092,11074,11210,21582,0.0
1784735495.4381976,11450,11150,11183,11210,21800,0.0
1784735495.4481554,11467,11204,11225,11301,21800,0.0
1784735495.4584556,11527,11282,11244,11325,22018,0.0
1784735495.467757,11527,11355,11280,11355,22018,0.0
1784735495.4777293,11645,11391,11350,11376,22236,0.0
1784735495.4878645,11571,11430,11396,11556,22236,0.0
1784735495.497707,11721,11494,11509,11598,22454,0.0
1784735495.507896,11776,11529,11467,11625,22454,0.0
1784735495.5181932,11818,11571,11569,11652,22672,0.0
1784735495.5278094,11869,11612,11538,11603,22672,0.0
1784735495.5382242,11792,11634,11625,11650,22890,0.0
1784735495.5483332,11885,11684,11661,11698,22890,0.0
1784735495.5581057,11945,11714,11695,11850,23108,0.0
1784735495.5676723,11914,11741,11769,11645,23108,0.0
1784735495.5779202,12048,11773,11776,11693,23326,0.0
1784735495.587816,12082,11794,11841,11721,23326,0.0
1784735495.5990891,12172,11829,11867,11902,23544,0.0
1784735495.608663,12202,11869,11883,12026,23544,0.0
1784735495.6182027,12205,11907,11971,11874,23762,0.0
1784735495.627748,12264,11973,11968,12118,23762,0.0
1784735495.6387463,12366,12000,12000,12065,23980,0.0
1784735495.6484122,12315,12024,12028,12158,23980,0.0
1784735495.6578736,12340,12084,12057,12089,23980,0.0
1784735495.6685205,12453,12128,12187,12079,24198,0.0
1784735495.677687,12430,12165,12192,12355,24198,0.0
1784735495.6889114,12513,12212,12219,12234,24416,0.0
1784735495.6991642,12599,12247,12307,12330,24416,0.0
1784735495.708882,12626,12285,12242,12317,24634,0.0
1784735495.7180762,12620,12332,12358,12302,24634,0.0
1784735495.7281976,12703,12345,12404,12565,24852,0.0
1784735495.7382884,12733,12378,12466,12481,24852,0.0
1784735495.7488801,12744,12432,12541,12474,25070,0.0
1784735495.7578256,12834,12471,12507,12474,25070,0.0
1784735495.7678316,12823,12484,12583,12725,25288,0.0
1784735495.77827,12823,12539,12565,12528,25288,0.0
1784735495.7881892,12950,12586,12676,12795,25506,0.0
1784735495.797945,13015,12631,12831,12693,25506,0.0
1784735495.8079345,12995,12674,12776,12845,25724,0.0
1784735495.8183095,13012,12714,12825,12719,25724,0.0
1784735495.8282647,13100,12809,12812,13003,25942,0.0
1784735495.8376205,13169,12864,12861,12981,25942,0.0
1784735495.8478737,13175,12900,12878,13018,26160,0.0
1784735495.857916,13189,12922,13001,12939,26160,0.0
1784735495.8682437,13169,12942,13001,13046,26378,0.0
1784735495.878234,13286,12981,13026,13198,26378,0.0
1784735495.8880699,13315,13032,13063,13143,26596,0.0
1784735495.8980303,13348,13071,13111,13155,26596,0.0
1784735495.9080863,13437,13109,13146,13186,26814,0.0
1784735495.9181468,13455,13172,13183,13300,26814,0.0
1784735495.928174,13519,13201,13210,13291,27032,0.0
1784735495.9382677,13574,13212,13129,13354,27032,0.0
1784735495.947904,13544,13224,13242,13416,27250,0.0
1784735495.957853,13611,13256,13265,13510,27250,0.0
1784735495.9679704,13692,13303,13312,13486,27468,0.0
1784735495.9779658,13733,13327,13330,13571,27468,0.0
1784735495.988054,13661,13354,13374,13425,27686,0.0
1784735495.997868,13755,13404,13449,13620,27686,0.0
1784735496.0086577,13815,13419,13464,13645,27904,0.0
1784735496.017923,13777,13486,13522,13664,27904,0.0
1784735496.0288796,13901,13534,13633,13733,28122,0.0
1784735496.0381188,13943,13590,13495,13847,28122,0.0
1784735496.0485349,13901,13623,13654,13623,28340,0.0
1784735496.0575194,13989,13664,13704,13748,28340,0.0
1784735496.068513,13943,13708,13698,13774,28558,0.0
1784735496.0780933,14097,13708,13739,13783,28558,0.0
1784735496.0882032,14167,13717,13802,13924,28776,0.0
1784735496.097683,14282,13758,13908,14077,28776,0.0
1784735496.1076846,14124,13786,13847,14071,28994,0.0
1784735496.1181016,14081,13824,13872,14064,28994,0.0
1784735496.1277525,14228,13850,13930,14077,29212,0.0
1784735496.138248,14265,13927,13947,14077,29212,0.0
1784735496.1476202,14343,13956,13976,14241,29430,0.0
1784735496.1582072,14398,14002,14044,14278,29430,0.0
1784735496.168151,14489,14008,14064,14350,29648,0.0
1784735496.178021,14499,14051,14117,14319,29648,0.0
1784735496.188436,14577,14081,14140,14214,29866,0.0
1784735496.1980078,14496,14111,14214,14255,29866,0.0
1784735496.208133,14669,14144,14261,14443,30084,0.0
1784735496.2178407,14580,14184,14312,14471,30084,0.0
1784735496.2278712,14641,14228,14340,14503,30302,0.0
1784735496.2375877,14669,14268,14385,14255,30302,0.0
1784735496.2481315,14655,14292,14402,14251,30520,0.0
1784735496.257837,14778,14299,14405,14285,30520,0.0
1784735496.2687829,14727,14289,14333,14461,30738,0.0
1784735496.277823,14778,14309,14552,14343,30738,0.0
1784735496.2883136,14803,14364,14447,14385,30956,0.0
1784735496.2980354,14833,14381,14475,14756,30956,0.0
1784735496.3076832,14814,14454,14489,14760,31174,0.0
1784735496.318219,14807,14499,14450,14433,31174,0.0
1784735496.32791,14892,14538,14527,14559,31392,0.0
1784735496.3376415,14936,14616,14541,14695,31392,0.0
1784735496.3481505,15060,14666,14630,14862,31610,0.0
1784735496.3579683,15030,14691,14630,14851,31610,0.0
1784735496.368373,15060,14720,14637,14955,31828,0.0
1784735496.378172,15128,14749,14792,14796,31828,0.0
1784735496.3886156,15124,14738,14713,15064,32046,0.0
1784735496.3978121,15143,14800,14723,15124,32046,0.0
1784735496.4075496,15143,14811,14781,14840,32264,0.0
1784735496.4181244,15212,14851,14778,14903,32264,0.0
1784735496.4279768,15247,14814,14866,15105,32482,0.0
1784735496.4378076,15424,14858,15000,15155,32482,0.0
1784735496.4477296,15353,14906,14903,15325,32700,0.0
1784735496.457962,15420,14936,14951,15255,32700,0.0
1784735496.4679027,15432,14958,14977,15236,32700,0.0
1784735496.4781582,15432,14996,14925,15205,32700,0.0
1784735496.4877095,15432,14992,15075,15240,32700,0.0
1784735496.498063,15404,15048,15018,15216,32700,0.0
1784735496.5080535,15298,15098,15015,15143,32700,0.0
1784735496.5176392,15499,15124,15282,15271,32700,0.0
1784735496.5280304,15503,15132,15159,15495,32700,0.0
1784735496.5378795,15507,15143,15178,15282,32700,0.0
1784735496.5479207,15491,15201,15178,15325,32700,0.0
1784735496.557854,15507,15209,15294,15170,32700,0.0
1784735496.5677948,15467,15205,15313,15286,32700,0.0
1784735496.5775626,15568,15189,15209,15317,32700,0.0
1784735496.588061,15499,15236,15317,15341,32700,0.0
1784735496.5978487,15491,15212,15166,15432,32700,0.0
1784735496.6081154,15576,15236,15155,15544,32700,0.0
1784735496.617837,15556,15243,15357,15349,32700,0.0
1784735496.6281729,15451,15247,15341,15345,32700,0.0
1784735496.637818,15467,15310,15197,15224,32700,0.0
1784735496.648184,15447,15271,15094,15232,32700,0.0
1784735496.6579638,15511,15298,15329,15345,32700,0.0
1784735496.6675858,15471,15282,15193,15182,32700,0.0
1784735496.6778286,15467,15278,15209,15310,32700,0.0
1784735496.6876688,15531,15317,15182,15372,32700,0.0
1784735496.697745,15604,15302,15216,15302,32700,0.0
1784735496.707712,15515,15317,15189,15313,32700,0.0
1784735496.717915,15572,15306,15294,15159,32700,0.0
1784735496.7279406,15576,15337,15163,15271,32700,0.0
1784735496.7379143,15560,15298,15147,15345,32700,0.0
1784735496.7478487,15572,15240,15136,15471,32700,0.0
1784735496.7577496,15540,15228,15159,15376,32700,0.0
1784735496.7682788,15584,15228,15201,15360,32700,0.0
1784735496.777615,15641,15220,15212,15372,32700,0.0
1784735496.7883124,15560,15255,15353,15263,32700,0.0
1784735496.7977262,15612,15240,15243,15364,32700,0.0
1784735496.8081496,15645,15255,15147,15552,32700,0.0
1784735496.8177176,15673,15247,15282,15321,32700,0.0
1784735496.8282912,15633,15251,15247,15333,32700,0.0
1784735496.8382747,15653,15243,15212,15251,32700,0.0
1784735496.8481977,15653,15182,15182,15163,32700,0.0
1784735496.8580003,15620,15178,15197,15224,32700,0.0
1784735496.867723,15604,15224,15166,15290,32700,0.0
1784735496.8781035,15576,15243,15197,15251,32700,0.0
1784735496.887784,15572,15243,15166,15400,32700,0.0
1784735496.8975203,15540,15259,15045,15552,32700,0.0
1784735496.9077525,15580,15259,15159,15657,32700,0.0
1784735496.918077,15682,15236,15143,15337,32700,0.0
1784735496.9276485,15604,15224,15186,15540,32700,0.0
1784735496.9376674,15580,15212,15186,15400,32700,0.0
1784735496.9477463,15552,15182,15205,15432,32700,0.0
1784735496.9577298,15535,15151,15216,15479,32700,0.0
1784735496.9676893,15645,15151,15212,15420,32700,0.0
1784735496.9776292,15540,15163,15232,15400,32700,0.0
1784735496.9881756,15487,15170,15224,15345,32700,0.0
1784735496.997941,15515,15174,15353,15396,32700,0.0
1784735497.0081804,15560,15182,15201,15455,32700,0.0
1784735497.017868,15519,15186,15113,15491,32700,0.0
1784735497.0276964,15548,15163,15094,15487,32700,0.0
1784735497.0380533,15616,15117,15209,15491,32700,0.0
1784735497.047768,15612,15120,15147,15290,32700,0.0
1784735497.058139,15503,15105,15041,15201,32700,0.0
1784735497.0677314,15491,15117,15174,15205,32700,0.0
1784735497.0778108,15641,15147,15159,15495,32700,0.0
1784735497.0877035,15499,15147,15140,15440,32700,0.0
1784735497.0983267,15568,15163,15166,15743,32700,0.0
1784735497.107904,15432,15182,15159,15436,32700,0.0
1784735497.1176372,15483,15209,15166,15455,32700,0.0
1784735497.128072,15523,15159,15082,15471,32700,0.0
1784735497.1377232,15503,15132,15302,15487,32700,0.0
1784735497.1480436,15540,15166,15159,15325,32700,0.0
1784735497.1583252,15637,15151,15201,15661,32700,0.0
1784735497.1675146,15519,15170,15128,15329,32700,0.0
1784735497.1781156,15576,15155,15041,15432,32700,0.0
1784735497.1877866,15515,15124,15159,15298,32700,0.0
1784735497.1981795,15580,15105,15094,15310,32700,0.0
1784735497.2078564,15678,15098,15018,15357,32700,0.0
1784735497.2182052,15552,15113,15286,15197,32700,0.0
1784735497.2278118,15616,15124,15170,15286,32700,0.0
1784735497.2381785,15620,15143,15232,15451,32700,0.0
1784735497.247959,15588,15163,15345,15588,32700,0.0
1784735497.2576396,15702,15159,15220,15444,32700,0.0
1784735497.2679036,15584,15178,15197,15236,32700,0.0
1784735497.2782502,15548,15182,15247,15174,32700,0.0
1784735497.2878592,15620,15166,15216,15420,32700,0.0
1784735497.2977748,15612,15143,15193,15420,32700,0.0
1784735497.3082037,15572,15163,15189,15259,32700,0.0
1784735497.3178966,15600,15189,15079,15302,32700,0.0
1784735497.3279085,15564,15201,15193,15251,32700,0.0
1784735497.3380985,15564,15178,15155,15236,32700,0.0
1784735497.347641,15588,15201,15140,15101,32700,0.0
1784735497.358245,15608,15220,15120,15105,32700,0.0
1784735497.3678534,15560,15224,14966,15109,32700,0.0
1784735497.378126,15592,15178,15220,15451,32700,0.0
1784735497.3878362,15544,15186,15082,15255,32700,0.0
1784735497.3982422,15552,15155,15132,15140,32700,0.0
1784735497.4078562,15491,15101,15101,15178,32700,0.0
1784735497.4181757,15507,15136,15132,15163,32700,0.0
1784735497.4277582,15604,15105,15155,15447,32700,0.0
1784735497.437976,15436,15151,15056,15404,32700,0.0
1784735497.4477053,15475,15124,15317,15220,32700,0.0
1784735497.4575984,15507,15147,15201,15294,32700,0.0
1784735497.4630377,-1,-1,-1,-1,-1,staircase
1784735497.4677541,15519,15136,15337,15392,22937,0.0
1784735497.4782743,15128,14895,15155,15376,22937,0.0
1784735497.488257,14796,14461,14763,14996,22937,0.0
1784735497.4993453,14433,14038,14197,14454,22937,0.0
1784735497.5081735,14018,13774,13879,14265,22937,0.0
1784735497.5183194,13924,13495,13642,13847,22937,0.0
1784735497.5283086,13586,13291,13342,13580,22937,0.0
1784735497.537961,13377,13071,13077,13227,22937,0.0
1784735497.5482204,13242,12908,13018,13221,22937,0.0
1784735497.5579247,13046,12746,12815,12867,22937,0.0
1784735497.5676658,12936,12655,12717,12825,22937,0.0
1784735497.5779967,12798,12554,12714,12560,22937,0.0
1784735497.5881896,12736,12401,12554,12484,22937,0.0
1784735497.5979574,12676,12315,12539,12523,22937,0.0
1784735497.6075637,12560,12269,12355,12442,22937,0.0
1784735497.61824,12520,12205,12290,12412,22937,0.0
1784735497.6280246,12484,12160,12350,12195,22937,0.0
1784735497.637674,12505,12148,12232,12177,22937,0.0
1784735497.6482084,12430,12104,12172,12158,22937,0.0
1784735497.6578388,12458,12062,12133,12244,22937,0.0
1784735497.6675198,12348,12038,12145,12192,22937,0.0
1784735497.677874,12320,12024,12177,12160,22937,0.0
1784735497.6876535,12249,12007,12099,12148,22937,0.0
1784735497.6982818,12279,11971,12091,12104,22937,0.0
1784735497.7076788,12192,11980,12070,12205,22937,0.0
1784735497.7180128,12300,11973,12053,12165,22937,0.0
1784735497.7276866,12190,11935,12036,11935,22937,0.0
1784735497.7377467,12192,11952,12021,11995,22937,0.0
1784735497.747957,12274,11942,12033,11968,22937,0.0
1784735497.7579358,12200,11930,12009,12099,22937,0.0
1784735497.767684,12202,11923,12040,12060,22937,0.0
1784735497.7781124,12160,11945,12062,11937,22937,0.0
1784735497.7879012,12217,11928,12038,12153,22937,0.0
1784735497.7979867,12234,11956,12019,12160,22937,0.0
1784735497.8075876,12214,11959,12026,12089,22937,0.0
1784735497.817945,12254,11942,12009,12024,22937,0.0
1784735497.8276842,12197,11902,12050,12026,22937,0.0
1784735497.8381915,12214,11895,12126,11885,22937,0.0
1784735497.848263,12274,11892,12043,11907,22937,0.0
1784735497.8580256,12123,11876,12014,11945,22937,0.0
1784735497.8677278,12205,11871,12031,12060,22937,0.0
1784735497.8780515,12224,11876,12019,11926,22937,0.0
1784735497.8878736,12212,11904,11921,12104,22937,0.0
1784735497.8975818,12195,11885,12004,11959,22937,0.0
1784735497.908054,12197,11874,12053,12048,22937,0.0
1784735497.9175227,12257,11869,11990,12026,22937,0.0
1784735497.927746,12277,11867,11980,12077,22937,0.0
1784735497.937975,12210,11864,12031,11997,22937,0.0
1784735497.9477904,12345,11860,11966,12113,22937,0.0
1784735497.958215,12259,11838,11997,12002,22937,0.0
1784735497.9678507,12285,11834,11968,12067,22937,0.0
1784735497.9782243,12212,11838,12038,12043,22937,0.0
1784735497.98779,12232,11843,11990,12043,22937,0.0
1784735497.9984696,12244,11843,11945,12040,22937,0.0
1784735498.0084312,12232,11850,11976,12150,22937,0.0
1784735498.0181587,12227,11855,11918,12050,22937,0.0
1784735498.0279725,12227,11864,12031,11935,22937,0.0
1784735498.0377579,12234,11834,12026,12048,22937,0.0
1784735498.0476289,12200,11869,12040,11973,22937,0.0
1784735498.0577207,12214,11869,12019,12104,22937,0.0
1784735498.0680778,12200,11862,11942,12026,22937,0.0
1784735498.077595,12264,11874,12012,12043,22937,0.0
1784735498.0879982,12111,11902,12004,11997,22937,0.0
1784735498.0985143,12195,11916,11988,12031,22937,0.0
1784735498.107757,12219,11907,11973,12116,22937,0.0
1784735498.118176,12182,11918,11895,12128,22937,0.0
1784735498.1278672,12234,11935,11988,11942,22937,0.0
1784735498.1378772,12312,11918,12021,11949,22937,0.0
1784735498.14801,12232,11909,11968,11971,22937,0.0
1784735498.1581497,12165,11923,12014,12167,22937,0.0
1784735498.1680484,12202,11916,12028,12165,22937,0.0
1784735498.1777008,12160,11897,12072,11985,22937,0.0
1784735498.1875026,12158,11916,11921,12009,22937,0.0
1784735498.197952,12182,11928,12031,12148,22937,0.0
1784735498.2078774,12177,11930,12065,12033,22937,0.0
1784735498.2177343,12160,11954,12002,11930,22937,0.0
1784735498.2277288,12077,11952,12019,11909,22937,0.0
1784735498.2377346,12140,11933,12007,11888,22937,0.0
1784735498.2477188,12135,11923,12019,11890,22937,0.0
1784735498.257611,12214,11930,12012,11885,22937,0.0
1784735498.2676058,12262,11930,11995,11876,22937,0.0
1784735498.2779148,12222,11907,12004,12021,22937,0.0
1784735498.2875397,12162,11897,11992,11904,22937,0.0
1784735498.2973683,12162,11888,12019,12053,22937,0.0
1784735498.308049,12202,11895,12007,12065,22937,0.0
1784735498.3176324,12170,11876,11992,12094,22937,0.0
1784735498.3280356,12133,11892,11992,11980,22937,0.0
1784735498.337648,12162,11869,11995,12128,22937,0.0
1784735498.3479176,12214,11869,11988,11978,22937,0.0
1784735498.3578744,12222,11860,11976,12155,22937,0.0
1784735498.367734,12185,11860,11973,12143,22937,0.0
1784735498.377995,12202,11857,12002,12021,22937,0.0
1784735498.3877974,12143,11888,12062,12031,22937,0.0
1784735498.397457,12192,11895,11983,12038,22937,0.0
1784735498.4078534,12214,11874,11983,11952,22937,0.0
1784735498.4181519,12249,11871,11992,12099,22937,0.0
1784735498.4277208,12202,11897,11988,12024,22937,0.0
1784735498.4377685,12177,11888,11964,12096,22937,0.0
1784735498.4479647,12180,11862,11949,12104,22937,0.0
1784735498.45779,12237,11846,11952,12012,22937,0.0
1784735498.4674284,12214,11850,11978,12019,22937,0.0
1784735498.4777858,12202,11864,12026,11971,22937,0.0
