# meta:usd_source=gl_04
# meta:usd_n_samples=2378
# meta:usd_rate_hz=101.1
time_s,x,y,z,roll_deg,pitch_deg,yaw_deg,vbat,gyro_x,gyro_y,gyro_z,rpm_m1,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,alp_raw_x,alp_raw_y,alp_raw_z
0.098991,0.0,0.0,25.771377563476562,0.026470456272363663,0.0528799444437027,-0.000975094095338136,4.022287368774414,-0.07349644601345062,0.06382518261671066,0.1129695251584053,0.0,0.0,0.0,0.0,-1.1763994693756104,1.076773762702942,-0.04182864725589752,0.2674647569656372,1.1997404098510742,-1.2543857097625732
0.108904,0.0,0.0,25.762577056884766,0.02849547192454338,0.05362802743911743,-0.0014822783414274454,4.022287368774414,0.03186262771487236,0.09449777752161026,0.027339013293385506,0.0,0.0,0.0,0.0,0.04648797586560249,0.3665415048599243,-0.4464230537414551,-0.1775476187467575,-0.1555924415588379,-1.108747959136963
0.118789,0.0,0.0,25.750829696655273,0.029228512197732925,0.05576164275407791,-0.0022323934826999903,4.022287368774414,0.03137371689081192,-0.012038110755383968,0.10505768656730652,0.0,0.0,0.0,0.0,-0.2565975785255432,0.35746514797210693,0.8380112648010254,-1.1154941320419312,-0.3011838495731354,1.0143941640853882
0.128694,0.0,0.0,25.740257263183594,0.029736097902059555,0.058565009385347366,-0.002128250664100051,4.022287368774414,0.1677335947751999,-0.11469747871160507,-0.010631104931235313,0.0,0.0,0.0,0.0,1.2910948991775513,-1.0065841674804688,0.19074249267578125,1.4942538738250732,-0.33836331963539124,-0.5089985728263855
0.138586,0.0,0.0,25.739490509033203,0.031341295689344406,0.06015542522072792,-0.0020390504505485296,4.022287368774414,0.05501124635338783,-0.22259487211704254,-0.1344423145055771,0.0,0.0,0.0,0.0,-0.639955461025238,-1.1170670986175537,-1.4864296913146973,-0.9304521679878235,-2.1317102909088135,0.2422565519809723
0.148499,0.0,0.0,25.738800048828125,0.03344571962952614,0.064190573990345,-0.002310841577127576,4.027565956115723,0.005044640973210335,0.05902900919318199,-0.0367145836353302,0.0,0.0,0.0,0.0,-0.6734599471092224,0.3688282370567322,0.09718586504459381,-0.6447113156318665,-0.5243126749992371,-1.1432185173034668
0.158384,0.0,0.0,25.7425537109375,0.03392154723405838,0.06608780473470688,-0.002885283436626196,4.022287368774414,-0.12319307029247284,-0.11821254342794418,0.10785665363073349,0.0,0.0,0.0,0.0,-0.6100713610649109,-0.12516626715660095,-0.06524637341499329,0.18776509165763855,0.5930829644203186,-0.18795742094516754
0.168291,0.0,0.0,25.74593162536621,0.03509774059057236,0.06773056834936142,-0.0032169867772608995,4.022287368774414,0.06711051613092422,0.18628805875778198,-0.09764065593481064,0.0,0.0,0.0,0.0,0.3451422154903412,0.18101462721824646,-0.3319043517112732,-0.04733237251639366,-0.9886302947998047,1.0067473649978638
0.178182,0.0,0.0,25.753345489501953,0.03612986579537392,0.0685373917222023,-0.0034438008442521095,4.022287368774414,0.05196845158934593,0.07668334990739822,-0.20426447689533234,0.0,0.0,0.0,0.0,0.5755196809768677,-0.59197998046875,-0.7044200301170349,-0.0671771690249443,-1.8280965089797974,-0.2884354591369629
0.188095,0.0,0.0,25.760019302368164,0.03731294348835945,0.07210276275873184,-0.004815965425223112,4.022287368774414,0.01763341948390007,-0.12673020362854004,-0.029074890539050102,0.0,0.0,0.0,0.0,0.06057664006948471,-0.2158105969429016,0.6203493475914001,0.006065179593861103,-0.03116251714527607,0.2725621163845062
0.197981,0.0,0.0,25.766571044921875,0.037954241037368774,0.07430242747068405,-0.004772435408085585,4.022287368774414,0.061826981604099274,0.0027240579947829247,0.08755206316709518,0.0,0.0,0.0,0.0,-0.029800385236740112,0.5470461249351501,0.22365185618400574,-0.33492138981819153,0.6502118110656738,-0.7363042831420898
0.207887,0.0,0.0,25.77246856689453,0.04010610282421112,0.07724009454250336,-0.004439359065145254,4.022287368774414,0.0026561948470771313,0.03063380904495716,-0.02189583145081997,0.0,0.0,0.0,0.0,-0.7964939475059509,1.3318530321121216,-1.0820585489273071,-1.2843564748764038,1.295913815498352,-0.394768089056015
0.217779,0.0,0.0,25.769573211669922,0.04034805670380592,0.07899772375822067,-0.004651528783142567,4.022287368774414,-0.03643016517162323,-0.18490490317344666,0.1012718677520752,0.0,0.0,0.0,0.0,-0.029486607760190964,-0.7011887431144714,1.491125464439392,0.15289899706840515,0.07595517486333847,0.334903359413147
0.227691,0.0,0.0,25.7669677734375,0.04268890991806984,0.08093926310539246,-0.003698771120980382,4.022287368774414,0.1524999737739563,0.22350165247917175,0.26508891582489014,0.0,0.0,0.0,0.0,-0.3423426151275635,1.271013617515564,1.257505178451538,-0.5668240785598755,0.00032130625913850963,0.04227878153324127
0.237576,0.0,0.0,25.76954460144043,0.04350631311535835,0.08287159353494644,-0.004243867471814156,4.022287368774414,0.0173819400370121,-0.07213836908340454,-0.045664165169000626,0.0,0.0,0.0,0.0,0.5696206092834473,0.1932390332221985,0.5126407742500305,0.3725043535232544,0.25250867009162903,0.5068328380584717
0.247484,0.0,0.0,25.77186393737793,0.0452253520488739,0.08650092035531998,-0.0026767407543957233,4.022287368774414,0.11157699674367905,-0.15971998870372772,-0.043678365647792816,0.0,0.0,0.0,0.0,1.0566092729568481,0.11343859136104584,-1.9351924657821655,0.7879689335823059,-0.16235233843326569,-2.0049304962158203
0.257375,0.0,0.0,25.766843795776367,0.047046031802892685,0.08807017654180527,-0.003086933633312583,4.022287368774414,0.049136340618133545,0.08760043233633041,-0.028919510543346405,0.0,0.0,0.0,0.0,-0.35004711151123047,-0.03492254018783569,-0.11650138348340988,0.28750985860824585,0.2806451916694641,-0.10663224011659622
0.267288,0.0,0.0,25.762325286865234,0.04863434657454491,0.0907692238688469,-0.0023382934741675854,4.0170087814331055,-0.06422488391399384,-0.19445978105068207,0.01308610662817955,0.0,0.0,0.0,0.0,-0.8164137005805969,0.0006381571292877197,-1.004826545715332,-1.1819748878479004,0.5820537805557251,-0.7413235902786255
0.277173,0.0,0.0,25.75333595275879,0.04867847263813019,0.09292569756507874,-0.0034565706737339497,4.027565956115723,-0.1772947460412979,-0.021125128492712975,-0.07899975031614304,0.0,0.0,0.0,0.0,-1.0205764770507812,1.0567402839660645,0.41666895151138306,-1.345085620880127,0.3291095197200775,-0.058805566281080246
0.28708,0.0,0.0,25.74524688720703,0.0483110137283802,0.09503593295812607,-0.0037883752956986427,4.027565956115723,-0.12430957704782486,0.061955392360687256,-0.09098357707262039,0.0,0.0,0.0,0.0,-0.7846290469169617,-0.08504597097635269,-0.5616626739501953,0.23641017079353333,-0.5206657648086548,-0.8856114149093628
0.296971,0.0,0.0,25.746715545654297,0.049361035227775574,0.09707971662282944,-0.0035520412493497133,4.027565956115723,-0.07898005098104477,0.10508568584918976,-0.0071541378274559975,0.0,0.0,0.0,0.0,-0.4712044596672058,1.1380977630615234,-1.0444004535675049,0.24904879927635193,1.8492351770401,-1.3380177021026611
0.306885,0.0,0.0,25.748037338256836,0.051159873604774475,0.09797777235507965,-0.0050443182699382305,4.022287368774414,0.05536825209856033,-0.003427105722948909,-0.4085918366909027,0.0,0.0,0.0,0.0,-0.4009314775466919,-0.06346754729747772,-1.262985348701477,0.013158248737454414,0.12987695634365082,0.9280908107757568
0.316769,0.0,0.0,25.746492385864258,0.05179385468363762,0.09899218380451202,-0.005863374099135399,4.022287368774414,-0.13650354743003845,0.028134426102042198,-0.1575525850057602,0.0,0.0,0.0,0.0,-0.2543576955795288,0.04739724099636078,-0.058573342859745026,0.1288144737482071,-0.6011034250259399,-0.010970513336360455
0.326676,0.0,0.0,25.745101928710938,0.05212605372071266,0.10161957144737244,-0.004892083816230297,4.0170087814331055,-0.006155870854854584,0.2634463608264923,0.2400703728199005,0.0,0.0,0.0,0.0,0.5037050247192383,2.540410041809082,0.4786868691444397,0.21160759031772614,1.9772274494171143,0.0038696450646966696
0.336567,0.0,0.0,25.740570068359375,0.0536009818315506,0.1033225953578949,-0.004726741928607225,4.022287368774414,0.05183497443795204,-0.0011905275750905275,0.03955632075667381,0.0,0.0,0.0,0.0,-1.083249568939209,0.48860281705856323,0.31411778926849365,-0.8728911280632019,1.0241053104400635,1.1011443138122559
0.346481,0.0,0.0,25.73649024963379,0.053976498544216156,0.10460341721773148,-0.0035495348274707794,4.022287368774414,-0.01844472438097,0.04085621237754822,0.10660513490438461,0.0,0.0,0.0,0.0,0.7721865773200989,0.7116609811782837,0.09532588720321655,1.0171098709106445,0.9775726795196533,-0.37829330563545227
0.356366,0.0,0.0,25.742115020751953,0.05398354306817055,0.10640493035316467,-0.0048418305814266205,4.022287368774414,-0.2537507712841034,0.033127471804618835,-0.2626163065433502,0.0,0.0,0.0,0.0,-1.2717968225479126,0.7925776243209839,-0.6705606579780579,0.13125313818454742,0.9385625123977661,-1.0727051496505737
0.366272,0.0,0.0,25.747177124023438,0.054937757551670074,0.10903776437044144,-0.004684972111135721,4.022287368774414,-0.07125934213399887,-0.09631916880607605,0.11886897683143616,0.0,0.0,0.0,0.0,-0.7472986578941345,-0.261555016040802,-0.683516263961792,-0.4114138185977936,0.12795951962471008,-0.9358189702033997
0.376166,0.0,0.0,25.75391960144043,0.055103983730077744,0.1094287559390068,-0.004249541088938713,4.022287368774414,-0.034608423709869385,0.10776082426309586,-0.01777097024023533,0.0,0.0,0.0,0.0,-0.48753437399864197,-0.2381632924079895,-1.0254979133605957,-0.33557480573654175,-1.241829752922058,-0.2886963486671448
0.386077,0.0,0.0,25.75998878479004,0.05650337412953377,0.11268915235996246,-0.0057004461996257305,4.022287368774414,0.14617083966732025,-0.04793427884578705,-0.244411438703537,0.0,0.0,0.0,0.0,-0.024137914180755615,0.4533948302268982,-0.3514585793018341,-0.8645157217979431,-0.5978171229362488,-0.3694344460964203
0.395965,0.0,0.0,25.766544342041016,0.0574149563908577,0.11381061375141144,-0.005718491040170193,4.022287368774414,-0.05597636476159096,0.036712970584630966,-0.05093571916222572,0.0,0.0,0.0,0.0,-0.20010021328926086,0.001977086067199707,-0.46346673369407654,0.039948612451553345,-0.8271569609642029,-0.6701973676681519
0.405869,0.0,0.0,25.772443771362305,0.05772918835282326,0.11565300077199936,-0.006749012973159552,4.022287368774414,-0.057263828814029694,0.019718138501048088,-0.07541058212518692,0.0,0.0,0.0,0.0,0.27892571687698364,0.06470233201980591,0.5271714925765991,-0.17102102935314178,0.05499957129359245,0.05275779217481613
0.41576,0.0,0.0,25.78158187866211,0.05803105607628822,0.11616696417331696,-0.007428550161421299,4.022287368774414,0.06933730840682983,0.09729836136102676,-0.09773581475019455,0.0,0.0,0.0,0.0,0.38375216722488403,-0.20407269895076752,-0.33857834339141846,0.14076077938079834,-0.1593024879693985,0.22849509119987488
0.425674,0.0,0.0,25.789806365966797,0.05935005843639374,0.11791017651557922,-0.007022809702903032,4.022287368774414,0.15895892679691315,-0.15128152072429657,0.08515021950006485,0.0,0.0,0.0,0.0,1.1749902963638306,-1.8026528358459473,0.7329605221748352,-0.2617994248867035,-0.9047213792800903,0.41060811281204224
0.435559,0.0,0.0,25.79283332824707,0.060013603419065475,0.12009167671203613,-0.00730130122974515,4.0170087814331055,-0.11831783503293991,-0.15913888812065125,-0.1497560441493988,0.0,0.0,0.0,0.0,-1.1996022462844849,0.5219563841819763,-0.5779318809509277,-0.7534198760986328,0.9843154549598694,-0.6353186368942261
0.445465,0.0,0.0,25.795557022094727,0.06045056879520416,0.12008009850978851,-0.006548868026584387,4.022287368774414,-0.006604109425097704,0.322999507188797,0.20392394065856934,0.0,0.0,0.0,0.0,0.081511951982975,-0.24747447669506073,-0.11857548356056213,-0.13981811702251434,-0.6349007487297058,-0.8054421544075012
0.455356,0.0,0.0,25.79418182373047,0.060470372438430786,0.1215105801820755,-0.00750637985765934,4.022287368774414,-0.036350689828395844,-0.1314605176448822,0.030797110870480537,0.0,0.0,0.0,0.0,0.01809627190232277,0.21357224881649017,0.7875462770462036,0.3735872805118561,0.702107310295105,1.262349247932434
0.46527,0.0,0.0,25.792943954467773,0.06093928590416908,0.12212186306715012,-0.007502371910959482,4.022287368774414,-0.22262533009052277,0.13076744973659515,-0.12198220193386078,0.0,0.0,0.0,0.0,-1.117628812789917,0.4311443567276001,-0.43442970514297485,-0.3877433240413666,0.378097265958786,-0.044845741242170334
0.475155,0.0,0.0,25.795656204223633,0.062045108526945114,0.1227346882224083,-0.006527566350996494,4.027565956115723,0.06631013751029968,0.018971288576722145,-0.11233299225568771,0.0,0.0,0.0,0.0,0.5515967607498169,-0.42118850350379944,-1.9592939615249634,0.8675064444541931,-0.32196784019470215,-1.1908199787139893
0.485061,0.0,0.0,25.798097610473633,0.06370151787996292,0.1240815743803978,-0.0057766069658100605,4.027565956115723,-0.07153036445379257,-0.07091594487428665,0.07925310730934143,0.0,0.0,0.0,0.0,-0.5158394575119019,-0.9877318143844604,-0.07362827658653259,0.2445644736289978,-0.30509433150291443,-0.3219132721424103
0.494953,0.0,0.0,25.801389694213867,0.06382358074188232,0.1246044784784317,-0.006520675960928202,4.022287368774414,-0.14261724054813385,-0.0015398224350064993,0.05112413689494133,0.0,0.0,0.0,0.0,-1.01211678981781,-0.21874311566352844,1.1814407110214233,-1.0597611665725708,-0.23886866867542267,0.9028738737106323
0.504866,0.0,0.0,25.804351806640625,0.06291934102773666,0.1259026825428009,-0.006485277321189642,4.0170087814331055,-0.09635762870311737,-0.0814715102314949,-0.058860894292593,0.0,0.0,0.0,0.0,-0.5232261419296265,-0.9026337265968323,0.19829386472702026,-0.16351450979709625,-0.6710324287414551,1.118561029434204
0.514751,0.0,0.0,25.80209732055664,0.06403429806232452,0.1268395036458969,-0.0057883961126208305,4.022287368774414,0.09257766604423523,-0.11036840826272964,-0.09198635816574097,0.0,0.0,0.0,0.0,-0.20025983452796936,-1.7500438690185547,-0.5408676862716675,-0.5871874094009399,-1.3442394733428955,-0.7879725694656372
0.524657,0.0,0.0,25.800067901611328,0.06609217077493668,0.12813657522201538,-0.006207193713635206,4.022287368774414,-0.035177841782569885,-0.10838547348976135,0.0381312221288681,0.0,0.0,0.0,0.0,-0.3290810286998749,-2.4090895652770996,-0.6494739055633545,0.5697735548019409,-2.0666913986206055,-1.2067288160324097
0.534549,0.0,0.0,25.808082580566406,0.06628648936748505,0.12839218974113464,-0.0059752208180725574,4.022287368774414,0.1539822816848755,0.12606245279312134,-0.1495496928691864,0.0,0.0,0.0,0.0,1.424458384513855,-0.8947721719741821,-1.9333440065383911,1.5263375043869019,-0.8653357625007629,-0.7760317325592041
0.544462,0.0,0.0,25.815296173095703,0.06839277595281601,0.13088738918304443,-0.005751993972808123,4.022287368774414,0.054301824420690536,-0.01864105835556984,0.001116511644795537,0.0,0.0,0.0,0.0,0.41929149627685547,0.3765350580215454,-0.04964790493249893,0.6585516333580017,0.26997995376586914,-0.689542293548584
0.554347,0.0,0.0,25.817960739135742,0.06884311884641647,0.1319313794374466,-0.006040168460458517,4.022287368774414,-0.011118276976048946,0.06844604015350342,0.0980071872472763,0.0,0.0,0.0,0.0,0.5403483510017395,0.7461639642715454,0.17652752995491028,0.5084483027458191,0.868168294429779,-0.7655242681503296
0.564254,0.0,0.0,25.82036018371582,0.07021131366491318,0.1336815357208252,-0.006559968460351229,4.0170087814331055,0.09818442165851593,-0.1323007047176361,-0.07905937731266022,0.0,0.0,0.0,0.0,0.24225981533527374,-0.9674084186553955,0.11072921752929688,0.09647174179553986,-0.8896455764770508,0.4462989568710327
0.574145,0.0,0.0,25.82634735107422,0.07052327692508698,0.13532955944538116,-0.00704576913267374,4.022287368774414,0.0008087271125987172,-0.10382425040006638,-0.012209171429276466,0.0,0.0,0.0,0.0,0.5397144556045532,-0.46434640884399414,-0.1726490557193756,0.6951343417167664,-0.09220954030752182,0.12283448129892349
0.584059,0.0,0.0,25.831735610961914,0.07234706729650497,0.13586656749248505,-0.005423109512776136,4.022287368774414,0.011337467469274998,0.08190910518169403,0.010485860519111156,0.0,0.0,0.0,0.0,-1.1287599802017212,-1.1633220911026,-1.825411081314087,-0.7891700863838196,-0.7077991962432861,-1.9147008657455444
0.593944,0.0,0.0,25.837678909301758,0.07324466854333878,0.1358586698770523,-0.005058714654296637,4.022287368774414,-0.05938064679503441,0.034469813108444214,0.12435010820627213,0.0,0.0,0.0,0.0,-1.1933069229125977,-1.1870096921920776,-0.6493977308273315,-0.44556862115859985,-1.7989991903305054,-0.8393916487693787
0.60385,0.0,0.0,25.843027114868164,0.07296974211931229,0.13726483285427094,-0.004296440165489912,4.022287368774414,-0.07910662144422531,0.1395687609910965,-0.07025588303804398,0.0,0.0,0.0,0.0,-0.09892493486404419,-0.5050843954086304,-0.9984899759292603,0.5869078040122986,-0.3163595497608185,-0.091182179749012
0.613742,0.0,0.0,25.839092254638672,0.07423295080661774,0.13869254291057587,-0.003963058814406395,4.022287368774414,-0.05672648549079895,0.05625516548752785,-0.314300000667572,0.0,0.0,0.0,0.0,-0.5986494421958923,0.7472531795501709,-2.522813558578491,-0.9304624199867249,0.3338775038719177,-1.2113227844238281
0.623655,0.0,0.0,25.83555030822754,0.07398512959480286,0.14056900143623352,-0.004336145240813494,4.022287368774414,-0.05508574843406677,-0.12476205825805664,-0.08538337051868439,0.0,0.0,0.0,0.0,-0.7774606943130493,-1.1830823421478271,-1.1025934219360352,-1.0824545621871948,-1.1856505870819092,-0.04339322820305824
0.63354,0.0,0.0,25.826894760131836,0.07455005496740341,0.1421808898448944,-0.005011439323425293,4.022287368774414,0.03530449792742729,0.03313160315155983,-0.294757217168808,0.0,0.0,0.0,0.0,-0.1734078824520111,0.28705957531929016,-0.5998721718788147,0.7429072856903076,-0.43119341135025024,0.019853932783007622
0.643447,0.0,0.0,25.81910514831543,0.07452427595853806,0.14380764961242676,-0.004779273644089699,4.022287368774414,-0.06676625460386276,0.06181712448596954,0.05856868252158165,0.0,0.0,0.0,0.0,1.2047507762908936,-0.7252384424209595,-1.0665981769561768,1.3101271390914917,-0.5465156435966492,-1.2067525386810303
0.653339,0.0,0.0,25.81100082397461,0.07414589077234268,0.1459050476551056,-0.004797570873051882,4.022287368774414,0.043951887637376785,-0.07850416004657745,-0.11307165026664734,0.0,0.0,0.0,0.0,1.0743482112884521,-0.05664590001106262,-1.315990924835205,1.4176868200302124,0.8963801264762878,-1.577120065689087
0.663252,0.0,0.0,25.803707122802734,0.0758037343621254,0.14753149449825287,-0.005805136635899544,4.027565956115723,0.04707002267241478,-0.05393874645233154,0.07877616584300995,0.0,0.0,0.0,0.0,0.5746601819992065,0.5379607677459717,-0.17700597643852234,1.3079373836517334,0.6470522284507751,-1.1075817346572876
0.673137,0.0,0.0,25.80097007751465,0.07635154575109482,0.1481419801712036,-0.005734529811888933,4.022287368774414,-0.08133386820554733,0.12663176655769348,-0.06919372081756592,0.0,0.0,0.0,0.0,-0.18985189497470856,0.060066938400268555,-0.9709739685058594,-0.32146888971328735,0.17340457439422607,-1.1626173257827759
0.683044,0.0,0.0,25.798505783081055,0.07662196457386017,0.15037980675697327,-0.006576891988515854,4.022287368774414,-0.15014827251434326,0.011606093496084213,-0.1351974755525589,0.0,0.0,0.0,0.0,-0.7535526752471924,1.098593831062317,-0.9635082483291626,-0.8466203808784485,1.2135940790176392,-1.0432542562484741
0.692935,0.0,0.0,25.799022674560547,0.07637465000152588,0.1510268747806549,-0.007718605455011129,4.022287368774414,-0.015345762483775616,-0.12927289307117462,0.1441967785358429,0.0,0.0,0.0,0.0,0.10484865307807922,-1.07466459274292,1.027323603630066,-0.4619401693344116,-0.343781054019928,1.4781484603881836
0.702848,0.0,0.0,25.799488067626953,0.07695537060499191,0.15270081162452698,-0.005768954288214445,4.022287368774414,-0.03142528980970383,-0.19713811576366425,-0.018923791125416756,0.0,0.0,0.0,0.0,0.4763449430465698,-2.655856132507324,-0.23494890332221985,0.942902147769928,-1.909260869026184,-0.19560588896274567
0.712733,0.0,0.0,25.79826545715332,0.07757499068975449,0.15510688722133636,-0.006574529223144054,4.022287368774414,-0.17644090950489044,-0.13712787628173828,-0.1314724087715149,0.0,0.0,0.0,0.0,-0.25734075903892517,-0.14584599435329437,0.527603805065155,0.30401718616485596,-0.18207471072673798,1.2822786569595337
0.722639,0.0,0.0,25.797164916992188,0.07802539318799973,0.1570184975862503,-0.00736761512234807,4.022287368774414,0.035531047731637955,0.08641742914915085,-0.18130624294281006,0.0,0.0,0.0,0.0,0.1402430236339569,0.5673233866691589,0.2530671954154968,0.01776084490120411,0.24803702533245087,-0.04082103073596954
0.732531,0.0,0.0,25.803831100463867,0.07891112565994263,0.15743297338485718,-0.007706922013312578,4.022287368774414,-0.08356882631778717,0.027303017675876617,0.02631695382297039,0.0,0.0,0.0,0.0,-0.4260576069355011,-0.9159879684448242,-0.7428053617477417,-1.3947439193725586,-0.09339261800050735,-0.9505165219306946
0.742444,0.0,0.0,25.809829711914062,0.07985150814056396,0.15932628512382507,-0.009526540525257587,4.022287368774414,0.042620230466127396,-0.034792620688676834,-0.26198524236679077,0.0,0.0,0.0,0.0,-0.45002174377441406,-0.107301265001297,-0.37006083130836487,-0.6324031949043274,-0.8352886438369751,-0.18872413039207458
0.752329,0.0,0.0,25.817962646484375,0.08053478598594666,0.1614242047071457,-0.009082532487809658,4.022287368774414,0.03875042125582695,-0.028948932886123657,0.060076452791690826,0.0,0.0,0.0,0.0,0.021092787384986877,0.2810365855693817,-0.1939612776041031,-0.3120025396347046,0.10761851072311401,1.252288579940796
0.762235,0.0,0.0,25.82528305053711,0.0813513845205307,0.16421417891979218,-0.008151758462190628,4.022287368774414,-0.10653555393218994,-0.10254079103469849,-0.05567068234086037,0.0,0.0,0.0,0.0,-0.9145563840866089,-0.5382405519485474,-0.7956668734550476,-0.28005996346473694,-0.7216528058052063,-0.5311415195465088
0.772127,0.0,0.0,25.83077621459961,0.08123674988746643,0.16529472172260284,-0.008477861061692238,4.022287368774414,-0.15323281288146973,-0.026685133576393127,0.1847231239080429,0.0,0.0,0.0,0.0,-0.4046691060066223,-0.9993354082107544,1.7149611711502075,0.8607345819473267,-0.5306028723716736,1.6595791578292847
0.78204,0.0,0.0,25.83572006225586,0.08257722109556198,0.16735216975212097,-0.00857161171734333,4.022287368774414,-0.0243111290037632,0.09881288558244705,0.030512340366840363,0.0,0.0,0.0,0.0,-1.4254933595657349,0.8732167482376099,1.324963092803955,-0.5604917407035828,-1.0500991344451904,0.8077631592750549
0.791925,0.0,0.0,25.843997955322266,0.08371761441230774,0.17033419013023376,-0.00857728160917759,4.022287368774414,-0.02080463245511055,-0.1982167363166809,-0.07161872833967209,0.0,0.0,0.0,0.0,-0.18709507584571838,0.4387584626674652,-0.7186935544013977,-0.38171660900115967,0.436239629983902,-0.8204672932624817
0.801832,0.0,0.0,25.85144805908203,0.08355039358139038,0.17359936237335205,-0.009099199436604977,4.022287368774414,0.02958540804684162,0.11542769521474838,0.18289004266262054,0.0,0.0,0.0,0.0,0.006458774209022522,2.1078643798828125,1.4354668855667114,0.12697353959083557,2.8929083347320557,0.564724862575531
0.811723,0.0,0.0,25.85979461669922,0.08340303599834442,0.17475928366184235,-0.009863000363111496,4.022287368774414,0.0015643414808437228,-0.04675830155611038,-0.001849267864599824,0.0,0.0,0.0,0.0,0.5345274806022644,1.1058779954910278,0.43565133213996887,0.059781141579151154,1.4504512548446655,-0.3530139625072479
0.821637,0.0,0.0,25.867305755615234,0.08458362519741058,0.1751236617565155,-0.009375844150781631,4.022287368774414,0.13065172731876373,0.11914948374032974,0.1736137419939041,0.0,0.0,0.0,0.0,0.7113068103790283,0.904613196849823,0.18014155328273773,0.22395652532577515,0.7261368036270142,-0.19863945245742798
0.831522,0.0,0.0,25.863130569458008,0.08497751504182816,0.1753631830215454,-0.009545733220875263,4.022287368774414,0.036408331245183945,0.0399874784052372,0.034614481031894684,0.0,0.0,0.0,0.0,0.8481904864311218,-0.73729008436203,0.2489667385816574,0.45681503415107727,-0.6047479510307312,-0.7366235256195068
0.841428,0.0,0.0,25.859371185302734,0.08631862699985504,0.1783062219619751,-0.008430425077676773,4.022287368774414,0.06359180808067322,-0.2178957462310791,0.29264259338378906,0.0,0.0,0.0,0.0,-0.0806984230875969,-0.31269294023513794,0.3236112594604492,0.8966242671012878,0.2673289179801941,-1.037773609161377
