time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.008,-0.027625523507595062,0.05191287025809288,0.8849567174911499,0.04704849049448967,0.003029191866517067,-0.016869857907295227,-0.19438451528549194,1.887453556060791,-0.6453647017478943,0.0002062476269202307
0.054,-0.02580108493566513,0.05584190785884857,0.8833228945732117,0.03449777513742447,0.0020005754195153713,-0.016130995005369186,-0.031834568828344345,2.3423264026641846,0.5411936640739441,0.0004900593194179237
0.101,-0.007814056240022182,0.06321221590042114,0.8837285041809082,0.016957329586148262,0.008378996513783932,-0.0045344471000134945,-0.4528217315673828,3.2336745262145996,7.656447887420654,0.001176272751763463
0.152,0.010842242278158665,0.041588205844163895,0.8889650106430054,0.012748051434755325,0.015078031457960606,0.028802691027522087,-1.8510645627975464,3.4067037105560303,16.798831939697266,0.0015890805516391993
0.208,-0.02307017706334591,0.08533680438995361,0.8913770318031311,0.0024665191303938627,-0.008487881161272526,0.04528436437249184,-4.3559250831604,-0.7054988741874695,29.606563568115234,0.0002912188647314906
0.252,-0.024273300543427467,0.07574525475502014,0.8920186161994934,-0.06162974610924721,0.060114044696092606,0.01985490322113037,-1.8616468906402588,-3.1638572216033936,39.12774658203125,-0.0013238787651062012
0.304,-0.029448648914694786,0.07885146886110306,0.8927596211433411,-0.0633060559630394,0.07994045317173004,0.020317407324910164,0.11046110093593597,-1.749795913696289,47.40352249145508,0.0007741487352177501
0.354,-0.022620592266321182,0.0606679730117321,0.8888896703720093,-0.05390579625964165,0.09962903708219528,-0.007457108702510595,-0.7787169218063354,-1.6750842332839966,54.071327209472656,0.0014758716570213437
0.405,-0.045877277851104736,0.13240507245063782,0.8885310888290405,-0.03660421818494797,0.08298613131046295,-0.010368254035711288,-1.0126516819000244,-3.859149694442749,58.27544403076172,-0.00031585729448124766
0.451,-0.047775354236364365,0.12013054639101028,0.8922178149223328,-0.056824177503585815,0.18617092072963715,0.008939423598349094,2.0308685302734375,-3.06225323677063,62.27791976928711,-0.0011593194212764502
0.505,-0.056288450956344604,0.13021662831306458,0.8935243487358093,-0.04121397063136101,0.1884841024875641,0.025022203102707863,4.451588153839111,1.5250303745269775,64.9136734008789,0.002422277582809329
0.553,-0.054157473146915436,0.146061509847641,0.8906854391098022,-0.013346247375011444,0.17784370481967926,0.013037052005529404,3.483677864074707,1.7696882486343384,66.77032470703125,0.0013109042774885893
0.600,-0.04752422869205475,0.1414489448070526,0.8912519216537476,0.014399244450032711,0.15547923743724823,0.008556073531508446,2.6081175804138184,-0.7274405360221863,68.05423736572266,-0.0014478121884167194
0.654,-0.0504719503223896,0.13942982256412506,0.8911980390548706,0.04330074414610863,0.1307232826948166,0.011963965371251106,3.3914241790771484,0.7949169278144836,68.44725799560547,0.00041165988659486175
0.703,-0.0479179322719574,0.14936208724975586,0.8918365240097046,0.061856284737586975,0.1120714396238327,0.013021361082792282,2.744126558303833,2.148076295852661,68.34739685058594,0.001995069207623601
0.753,-0.04184822738170624,0.14371827244758606,0.8908591270446777,0.08034596592187881,0.0922127366065979,0.013326683081686497,0.5552842020988464,-0.4314785897731781,68.01040649414062,-0.0003312382032163441
0.800,-0.0407530777156353,0.13865676522254944,0.8910843133926392,0.0914987325668335,0.06920671463012695,0.004065185319632292,-0.04238487035036087,-1.9173142910003662,67.31336975097656,-0.0006629060953855515
0.852,-0.03698093444108963,0.15038874745368958,0.8877202272415161,0.09270583838224411,0.0713290348649025,0.00021497490524780005,0.18996822834014893,-0.6793604493141174,66.3834228515625,0.0012897624401375651
0.901,-0.03646952286362648,0.1615815907716751,0.8871414661407471,0.09715926647186279,0.08969910442829132,-0.012433698400855064,-1.008729338645935,-1.0177197456359863,65.2518539428711,0.0008150343201123178
0.951,-0.032642532140016556,0.15627442300319672,0.8851452469825745,0.0909077450633049,0.10442987084388733,-0.012026620097458363,-1.3669188022613525,-2.315696954727173,63.978233337402344,-0.0006423353333957493
1.004,-0.03157275542616844,0.15780921280384064,0.8851840496063232,0.08611911535263062,0.11189437657594681,-0.0030631523113697767,-0.24653270840644836,-1.4357249736785889,62.65376663208008,0.000478854839457199
1.056,-0.02520049549639225,0.16449257731437683,0.8838355541229248,0.08469465374946594,0.12421650439500809,0.009080946445465088,-0.6984983682632446,-0.9192981719970703,61.170677185058594,0.0010306785115972161
1.100,-0.027540499344468117,0.16884133219718933,0.884623110294342,0.08856445550918579,0.13361938297748566,0.012350858189165592,-1.0210572481155396,-1.938438057899475,59.67133712768555,-0.00015834376972634345
1.154,-0.029842054471373558,0.17345546185970306,0.8894465565681458,0.07893404364585876,0.146667018532753,0.023522770032286644,0.46275949478149414,-1.896216630935669,58.11555480957031,4.0837829146767035e-05
1.203,-0.03293299302458763,0.18213391304016113,0.8914971351623535,0.0788268893957138,0.1587076336145401,0.043537527322769165,1.472865343093872,-0.8970595002174377,56.49657440185547,0.0009178467444144189
1.258,-0.0280148908495903,0.19846484065055847,0.8903138041496277,0.08381897956132889,0.16302907466888428,0.036202847957611084,1.4852607250213623,-1.1578755378723145,54.8758544921875,0.0006131869158707559
1.300,-0.029637593775987625,0.20028184354305267,0.8908470869064331,0.09920264780521393,0.17316977679729462,0.012262728065252304,2.255018949508667,-1.355764627456665,53.24732208251953,-0.0002236218424513936
1.353,-0.026447800919413567,0.21461182832717896,0.8941650986671448,0.11024695634841919,0.16447196900844574,0.012556372210383415,3.0089876651763916,-0.2841166853904724,51.541019439697266,0.0008497873786836863
1.403,-0.0200403593480587,0.2239082157611847,0.8950013518333435,0.12941811978816986,0.16274522244930267,0.017935821786522865,2.4410641193389893,-0.1289089471101761,49.8389778137207,0.000672678928822279
1.450,-0.01253387238830328,0.2265998125076294,0.8940893411636353,0.14736081659793854,0.15004423260688782,0.014024347066879272,2.229280710220337,-0.49592816829681396,48.167972564697266,-4.012100544059649e-05
1.504,-0.005184665787965059,0.23312212526798248,0.8942060470581055,0.16363385319709778,0.13408204913139343,0.0037814383395016193,2.3868768215179443,0.015779482200741768,46.44878387451172,0.0004574225458782166
1.554,0.006212036591023207,0.23950888216495514,0.8944087624549866,0.17863132059574127,0.12144221365451813,-0.0004317414714023471,1.2331459522247314,0.4650052785873413,44.6855354309082,0.0007562756654806435
1.599,0.0179486982524395,0.23925429582595825,0.8944474458694458,0.1894545555114746,0.11089090257883072,-0.0012894865358248353,0.17270496487617493,0.28581830859184265,42.98540496826172,0.0003239117213524878
1.650,0.022895827889442444,0.25211405754089355,0.8909340500831604,0.193797305226326,0.09611146152019501,-0.004042330197989941,0.19322103261947632,0.32260626554489136,41.284339904785156,0.0003523855411913246
1.703,0.03489768132567406,0.24696892499923706,0.8902717232704163,0.18693998456001282,0.10443597286939621,-0.013132511638104916,-0.3122776448726654,0.4563016891479492,39.60234451293945,0.00043075112625956535
1.751,0.0480974018573761,0.24325276911258698,0.8869096636772156,0.18770097196102142,0.08850017935037613,-0.022270195186138153,-1.3659886121749878,0.3710939884185791,37.90717697143555,0.00042610548553057015
1.799,0.057497214525938034,0.2491505742073059,0.8862711787223816,0.18485069274902344,0.08198297023773193,-0.01694064401090145,-1.195662260055542,0.2765582799911499,36.1984977722168,0.00049427809426561
