# meta:run_trajectory=hover
# meta:usd_source=gl_01
# meta:usd_n_samples=4744
# meta:usd_rate_hz=101.0
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3
0.098991,0.0,0.0,19.254426956176758,0.0,0.0,-0.1377105712890625,0.01196346152573824,0.06405056267976761,0.003393367398530245,0.0,3.869208335876465,-0.008884287439286709,-0.13959503173828125,0.01268587727099657,0.007486219517886639,0.00702166510745883,1.0025122165679932,0.0,0.0,0.0
0.108905,0.0,0.0,19.249906539916992,0.0,0.0,-0.4520416259765625,0.0159221850335598,0.0660889595746994,0.002208420541137457,0.0,3.869208335876465,0.35169488191604614,-0.03601960837841034,-0.10027522593736649,0.007169704884290695,0.006803440395742655,1.0014066696166992,0.0,0.0,0.0
0.118791,0.0,0.0,19.245838165283203,0.0,0.0,-0.40683746337890625,0.017710352316498756,0.06907813251018524,0.0033842059783637524,0.0,3.869208335876465,-0.01841493509709835,-0.01704879105091095,-0.05996808409690857,0.008150775916874409,0.007555810734629631,0.9993058443069458,0.0,0.0,0.0
0.128698,0.0,0.0,19.24272346496582,0.0,0.0,-0.31147003173828125,0.0208438653498888,0.07080826163291931,0.0029188282787799835,0.0,3.8744869232177734,0.11487855017185211,-0.06989043205976486,-0.06759268045425415,0.0071601299569010735,0.009051133878529072,1.001965880393982,0.0,0.0,0.0
0.13859,0.0,0.0,19.239919662475586,0.0,0.0,-0.2803802490234375,0.022069303318858147,0.07158061116933823,0.00379385007545352,0.0,3.869208335876465,-0.06789882481098175,0.12573833763599396,-0.008308357559144497,0.007645232602953911,0.00699783256277442,1.0018781423568726,0.0,0.0,0.0
0.148505,0.0,0.0,19.24231719970703,0.0,0.0,0.23975372314453125,0.02530091069638729,0.0748467892408371,0.004054831340909004,0.0,3.869208335876465,0.11086315661668777,-0.1870446652173996,0.005769448820501566,0.00795579794794321,0.006689366884529591,1.0017340183258057,0.0,0.0,0.0
0.15839,0.0,0.0,19.244474411010742,0.0,0.0,0.21572113037109375,0.027394115924835205,0.07797153294086456,0.003961279988288879,0.0,3.869208335876465,0.1579626053571701,-0.01717437244951725,-0.07783185690641403,0.009092499502003193,0.0041172318160533905,1.0036004781723022,0.0,0.0,0.0
0.168297,0.0,0.0,19.240949630737305,0.0,0.0,-0.35247802734375,0.02959449216723442,0.07847785204648972,0.00415951618924737,0.0,3.869208335876465,0.10425244271755219,0.2143174409866333,-0.07012507319450378,0.008307576179504395,0.005189194809645414,1.001263976097107,0.0,0.0,0.0
0.178189,0.0,0.0,19.237775802612305,0.0,0.0,-0.3173828125,0.030378010123968124,0.07861936092376709,0.0049233026802539825,0.0,3.8744869232177734,0.07843223959207535,-0.10118398070335388,0.036198314279317856,0.006827849429100752,0.006081485655158758,1.0000572204589844,0.0,0.0,0.0
0.188104,0.0,0.0,19.231639862060547,0.0,0.0,-0.6135940551757812,0.03295595571398735,0.08170468360185623,0.004829233046621084,0.0,3.8744869232177734,0.15965376794338226,-0.24003048241138458,0.01788734458386898,0.007464044727385044,0.00534179899841547,1.001336932182312,0.0,0.0,0.0
0.197989,0.0,0.0,19.226116180419922,0.0,0.0,-0.5523681640625,0.0353325754404068,0.08369547873735428,0.005450088065117598,0.0,3.8744869232177734,-0.01746532879769802,-0.06489071995019913,-0.004228499718010426,0.01010044850409031,0.008110513910651207,0.9997815489768982,0.0,0.0,0.0
0.207897,0.0,0.0,19.22551918029785,0.0,0.0,-0.05970001220703125,0.03869501128792763,0.08668728917837143,0.005434627644717693,0.0,3.8744869232177734,0.0893402174115181,0.06562377512454987,0.17374959588050842,0.007775483652949333,0.0058556972071528435,0.9984942674636841,0.0,0.0,0.0
0.217789,0.0,0.0,19.22498321533203,0.0,0.0,-0.05359649658203125,0.03994251787662506,0.08813454210758209,0.005507687572389841,0.0,3.869208335876465,-0.0006418788689188659,0.08133238554000854,-0.21558140218257904,0.008345162495970726,0.005412481725215912,0.9979963302612305,0.0,0.0,0.0
0.227703,0.0,0.0,19.230514526367188,0.0,0.0,0.553131103515625,0.04163719713687897,0.09053948521614075,0.00406666612252593,0.0,3.869208335876465,0.13254044950008392,-0.23627030849456787,-0.2279152274131775,0.007937809452414513,0.005397317931056023,0.9990154504776001,0.0,0.0,0.0
0.237588,0.0,0.0,19.235492706298828,0.0,0.0,0.4978179931640625,0.04360942542552948,0.09180278331041336,0.003906702622771263,0.0,3.869208335876465,-0.0687035620212555,-0.0417056605219841,0.051565155386924744,0.007797890808433294,0.0069638462737202644,0.9989222884178162,0.0,0.0,0.0
0.247495,0.0,0.0,19.244348526000977,0.0,0.0,0.8855819702148438,0.045602623373270035,0.09260164946317673,0.004529754165560007,0.0,3.869208335876465,0.1292518973350525,0.09277854859828949,-0.14405807852745056,0.007268073037266731,0.00602874718606472,1.0003412961959839,0.0,0.0,0.0
0.257388,0.0,0.0,19.252317428588867,0.0,0.0,0.7968902587890625,0.045823682099580765,0.0946815088391304,0.004462868440896273,0.0,3.869208335876465,0.2714990973472595,0.04107644408941269,0.22291553020477295,0.00811960268765688,0.004907669499516487,0.9986283779144287,0.0,0.0,0.0
0.267302,0.0,0.0,19.258943557739258,0.0,0.0,0.6626129150390625,0.04881218448281288,0.09625869989395142,0.00512309605255723,0.0,3.869208335876465,0.2807177007198334,0.080009825527668,0.06330293416976929,0.008962004445493221,0.008248763158917427,0.998975396156311,0.0,0.0,0.0
0.277187,0.0,0.0,19.264907836914062,0.0,0.0,0.5964279174804688,0.049294259399175644,0.09805825352668762,0.005314880050718784,0.0,3.8744869232177734,0.023268630728125572,-0.1846686154603958,-0.07923150807619095,0.009249689057469368,0.005419982597231865,0.9998809695243835,0.0,0.0,0.0
0.287094,0.0,0.0,19.26535415649414,0.0,0.0,0.0446319580078125,0.052097536623477936,0.10039906948804855,0.005872569978237152,0.0,3.8744869232177734,0.056652966886758804,0.05428019165992737,0.22405149042606354,0.007385226897895336,0.005398309323936701,1.001017689704895,0.0,0.0,0.0
0.296987,0.0,0.0,19.26575469970703,0.0,0.0,0.0400543212890625,0.05286679044365883,0.10002566128969193,0.0072004604153335094,0.0,3.869208335876465,0.06981608271598816,-0.03116299770772457,0.055889662355184555,0.008188074454665184,0.007561276201158762,1.0006322860717773,0.0,0.0,0.0
0.306901,0.0,0.0,19.261194229125977,0.0,0.0,-0.45604705810546875,0.05506744235754013,0.1036265641450882,0.006661946885287762,0.0,3.869208335876465,-0.006076864432543516,-0.12702853977680206,-0.012611459009349346,0.008342834189534187,0.0061652869917452335,0.9990524649620056,0.0,0.0,0.0
0.316787,0.0,0.0,19.257089614868164,0.0,0.0,-0.41046142578125,0.05490385368466377,0.10540653020143509,0.006763773504644632,0.0,3.8744869232177734,-0.007418477907776833,-0.09751853346824646,0.15174967050552368,0.009190462529659271,0.005077687557786703,1.0009292364120483,0.0,0.0,0.0
0.326694,0.0,0.0,19.25613021850586,0.0,0.0,-0.09593963623046875,0.05508036911487579,0.10668294131755829,0.007344221696257591,0.0,3.8744869232177734,-0.04712842404842377,-0.016088584437966347,-0.08529779314994812,0.007748089265078306,0.006274666637182236,1.0023422241210938,0.0,0.0,0.0
0.336586,0.0,0.0,19.255266189575195,0.0,0.0,-0.08640289306640625,0.0558636449277401,0.1084953099489212,0.007953508757054806,0.0,3.8744869232177734,0.04272502660751343,-0.03217761218547821,-0.1002388671040535,0.007893704809248447,0.004498725291341543,0.9994664192199707,0.0,0.0,0.0
0.3465,0.0,0.0,19.255582809448242,0.0,0.0,0.0316619873046875,0.05792094022035599,0.10888677835464478,0.0074640968814492226,0.0,3.8744869232177734,0.13335376977920532,0.07392922788858414,0.2105601578950882,0.006657495629042387,0.010900051333010197,0.9967141151428223,0.0,0.0,0.0
0.356386,0.0,0.0,19.25586700439453,0.0,0.0,0.02841949462890625,0.05985119193792343,0.11071857810020447,0.006941850297152996,0.0,3.869208335876465,-0.1680525690317154,-0.0319659449160099,-0.24816690385341644,0.007895288988947868,0.010369150899350643,0.9954519271850586,0.0,0.0,0.0
0.366293,0.0,0.0,19.259403228759766,0.0,0.0,0.3536224365234375,0.05973218381404877,0.11391609162092209,0.009503149427473545,0.0,3.8744869232177734,-0.1449841856956482,-0.10982418060302734,0.21206232905387878,0.008133500814437866,0.0056722997687757015,1.002246379852295,0.0,0.0,0.0
0.376185,0.0,0.0,19.26258659362793,0.0,0.0,0.31833648681640625,0.060111772269010544,0.11456969380378723,0.00888419896364212,0.0,3.8744869232177734,0.23142161965370178,0.10031317174434662,0.053486742079257965,0.008391537703573704,-1.5192540558928158e-05,1.0018985271453857,0.0,0.0,0.0
0.386099,0.0,0.0,19.265451431274414,0.0,0.0,0.2864837646484375,0.06295406073331833,0.11809935420751572,0.008968220092356205,0.0,3.869208335876465,0.2712399661540985,-0.08750173449516296,0.1872308850288391,0.008265934884548187,0.004167057108134031,1.0010277032852173,0.0,0.0,0.0
0.395985,0.0,0.0,19.268030166625977,0.0,0.0,0.25787353515625,0.065982386469841,0.1188407614827156,0.009072566404938698,0.0,3.869208335876465,0.01716986857354641,0.07755612581968307,-0.3003694415092468,0.007017169613391161,0.011468566954135895,1.0000308752059937,0.0,0.0,0.0
0.405895,0.0,0.0,19.2626953125,0.0,0.0,-0.5334854125976562,0.06930097937583923,0.12029815465211868,0.010354745201766491,0.0,3.869208335876465,0.13012517988681793,0.023635009303689003,0.265976220369339,0.009178939275443554,0.008134323172271252,1.0029088258743286,0.0,0.0,0.0
0.415784,0.0,0.0,19.25789451599121,0.0,0.0,-0.48007965087890625,0.07149104028940201,0.12315983325242996,0.010024314746260643,0.0,3.8639297485351562,0.09235376119613647,-0.2491559237241745,0.04153833165764809,0.009325026534497738,0.005852102302014828,1.000781536102295,0.0,0.0,0.0
0.425698,0.0,0.0,19.267789840698242,0.0,0.0,0.989532470703125,0.0751035213470459,0.125041201710701,0.009304902516305447,0.0,3.869208335876465,0.29584866762161255,0.17459093034267426,0.10443917661905289,0.007754324935376644,-0.0012988699600100517,1.0012588500976562,0.0,0.0,0.0
0.435584,0.0,0.0,19.276697158813477,0.0,0.0,0.8907318115234375,0.0783851370215416,0.12684395909309387,0.01037332322448492,0.0,3.869208335876465,0.4408993124961853,0.0005608232459053397,0.1203320100903511,0.005577664356678724,0.0031133401207625866,0.9992232322692871,0.0,0.0,0.0
0.445491,0.0,0.0,19.283618927001953,0.0,0.0,0.6921768188476562,0.08485981076955795,0.12740787863731384,0.010242530144751072,0.0,3.869208335876465,0.6831020712852478,-0.0036145823542028666,0.08738642930984497,0.010134450159966946,-0.003116726176813245,1.002087116241455,0.0,0.0,0.0
0.455383,0.0,0.0,19.28984832763672,0.0,0.0,0.6229400634765625,0.09136173874139786,0.12775935232639313,0.01338275708258152,0.0,3.869208335876465,0.6649569869041443,0.30150651931762695,0.3729373514652252,0.014091676101088524,0.008227791637182236,0.9951204657554626,0.0,0.0,0.0
0.465298,0.0,0.0,19.29217529296875,0.0,0.0,0.232696533203125,0.09651229530572891,0.12918643653392792,0.01336968969553709,0.0,3.869208335876465,-0.3764055669307709,-0.05199187621474266,-0.23304729163646698,0.005173165816813707,0.017000120133161545,0.997199535369873,0.0,0.0,0.0
0.475184,0.0,0.0,19.294269561767578,0.0,0.0,0.2094268798828125,0.09657112509012222,0.13041622936725616,0.01590714044868946,0.0,3.869208335876465,0.0030313730239868164,-0.13519617915153503,0.25652989745140076,0.004824396688491106,0.012258484959602356,1.000727891921997,0.0,0.0,0.0
0.485091,0.0,0.0,19.293418884277344,0.0,0.0,-0.0850677490234375,0.09729168564081192,0.13139477372169495,0.016017479822039604,0.0,3.869208335876465,-0.07989893853664398,-0.21949920058250427,0.2748431861400604,0.005647978279739618,0.005908458027988672,0.9994215965270996,0.0,0.0,0.0
0.494984,0.0,0.0,19.292654037475586,0.0,0.0,-0.07648468017578125,0.09679167717695236,0.132172092795372,0.015942182391881943,0.0,3.869208335876465,0.10613074898719788,-0.25919803977012634,0.008350069634616375,0.005629570223391056,0.005257198121398687,1.001438021659851,0.0,0.0,0.0
0.504897,0.0,0.0,19.301807403564453,0.0,0.0,0.9153366088867188,0.0955500677227974,0.13499370217323303,0.017258934676647186,0.0,3.869208335876465,-0.38594895601272583,-0.05871817469596863,-0.1670282632112503,0.007066912483423948,0.007276610936969519,1.0013399124145508,0.0,0.0,0.0
0.514784,0.0,0.0,19.31004524230957,0.0,0.0,0.8237838745117188,0.09373651444911957,0.13523593544960022,0.017877165228128433,0.0,3.869208335876465,-0.2884957790374756,-0.06560109555721283,0.34936991333961487,0.005826469510793686,0.0078364172950387,1.002419114112854,0.0,0.0,0.0
0.52469,0.0,0.0,19.313085556030273,0.0,0.0,0.3040313720703125,0.09321463108062744,0.1382654458284378,0.017386607825756073,0.0,3.869208335876465,-0.21933721005916595,-0.10488865524530411,0.15430249273777008,0.009465450420975685,0.006246527656912804,1.001163125038147,0.0,0.0,0.0
0.534582,0.0,0.0,19.31582260131836,0.0,0.0,0.27370452880859375,0.09317093342542648,0.13995231688022614,0.017580213025212288,0.0,3.8744869232177734,-0.08917120844125748,-0.2173542082309723,0.012660790234804153,0.01022286806255579,0.0046225739642977715,1.001280665397644,0.0,0.0,0.0
0.544496,0.0,0.0,19.32430076599121,0.0,0.0,0.8478164672851562,0.09247452020645142,0.1430915743112564,0.01752636767923832,0.0,3.869208335876465,-0.008477145805954933,-0.14002300798892975,0.10969453305006027,0.008665160275995731,0.004256427753716707,0.9988479614257812,0.0,0.0,0.0
0.554381,0.0,0.0,19.33193016052246,0.0,0.0,0.762939453125,0.09164764732122421,0.14672687649726868,0.01976548694074154,0.0,3.8744869232177734,-0.09136893600225449,-0.2117428332567215,0.20531794428825378,0.009474269114434719,0.005170286633074284,1.0003931522369385,0.0,0.0,0.0
0.564288,0.0,0.0,19.34262466430664,0.0,0.0,1.0694503784179688,0.09113119542598724,0.1501709520816803,0.018962757661938667,0.0,3.8744869232177734,-0.24314497411251068,-0.12282247841358185,0.09795328229665756,0.008099973201751709,0.00694240489974618,1.0019234418869019,0.0,0.0,0.0
0.574181,0.0,0.0,19.352249145507812,0.0,0.0,0.9624481201171875,0.08981359750032425,0.15177933871746063,0.01921696588397026,0.0,3.869208335876465,-0.4214436113834381,0.09645938128232956,-0.0034828446805477142,0.008013310842216015,0.0063768960535526276,1.002359390258789,0.0,0.0,0.0
0.584095,0.0,0.0,19.363645553588867,0.0,0.0,1.1396408081054688,0.08937253057956696,0.15407690405845642,0.020420007407665253,0.0,3.869208335876465,-0.05373173952102661,-0.19773443043231964,0.0635562390089035,0.007952924817800522,0.007478101644665003,0.9986396431922913,0.0,0.0,0.0
0.59398,0.0,0.0,19.373903274536133,0.0,0.0,1.0257720947265625,0.09010877460241318,0.15611881017684937,0.02035766839981079,0.0,3.869208335876465,-0.08102384954690933,-0.11554674804210663,0.2208564430475235,0.007692142389714718,0.005631213542073965,1.000173807144165,0.0,0.0,0.0
0.603888,0.0,0.0,19.3880558013916,0.0,0.0,1.415252685546875,0.08773241192102432,0.15826506912708282,0.02077205292880535,0.0,3.869208335876465,-0.22660212218761444,-0.24820482730865479,0.024273917078971863,0.008335059508681297,0.005132708232849836,1.0037585496902466,0.0,0.0,0.0
0.61378,0.0,0.0,19.400793075561523,0.0,0.0,1.2737274169921875,0.08837171643972397,0.1613948792219162,0.020789971575140953,0.0,3.869208335876465,-0.18833191692829132,-0.2629120945930481,-0.018559889867901802,0.007152784615755081,0.006077142897993326,1.0028197765350342,0.0,0.0,0.0
0.623693,0.0,0.0,19.410070419311523,0.0,0.0,0.927734375,0.08772487193346024,0.1640203446149826,0.02099800668656826,0.0,3.869208335876465,-0.008134206756949425,-0.1376844346523285,0.05761297047138214,0.007906789891421795,0.007801131345331669,1.0020793676376343,0.0,0.0,0.0
0.633579,0.0,0.0,19.418418884277344,0.0,0.0,0.8348464965820312,0.08624124526977539,0.16648802161216736,0.020284630358219147,0.0,3.869208335876465,-0.02691122144460678,-0.03328034281730652,-0.3375503122806549,0.007872096262872219,0.00825187936425209,1.001349687576294,0.0,0.0,0.0
0.643488,0.0,0.0,19.422651290893555,0.0,0.0,0.42324066162109375,0.08594688773155212,0.16827844083309174,0.020635895431041718,0.0,3.869208335876465,-0.22963011264801025,-0.2307758778333664,-0.10070951282978058,0.007974669337272644,0.006120596081018448,1.0026943683624268,0.0,0.0,0.0
0.653379,0.0,0.0,19.42646026611328,0.0,0.0,0.38089752197265625,0.08643592149019241,0.16960281133651733,0.021030092611908913,0.0,3.8744869232177734,-0.22045907378196716,-0.06825955212116241,0.3283832371234894,0.006951250601559877,0.006268812343478203,1.00050950050354,0.0,0.0,0.0
0.663293,0.0,0.0,19.415124893188477,0.0,0.0,-1.1335372924804688,0.08455958217382431,0.17198097705841064,0.021783405914902687,0.0,3.869208335876465,-0.2113019973039627,-0.11853791773319244,0.2605839669704437,0.009751815348863602,0.005371052771806717,0.997952401638031,0.0,0.0,0.0
0.673178,0.0,0.0,19.404922485351562,0.0,0.0,-1.0202407836914062,0.08474806696176529,0.17312751710414886,0.021710749715566635,0.0,3.869208335876465,-0.1578446924686432,0.18505285680294037,-0.09057106822729111,0.01078455988317728,0.005650938022881746,0.9987933039665222,0.0,0.0,0.0
0.683086,0.0,0.0,19.400663375854492,0.0,0.0,-0.42591094970703125,0.08441498130559921,0.1766650229692459,0.02438979782164097,0.0,3.8744869232177734,-0.018414737656712532,-0.14248405396938324,0.17280171811580658,0.008538132533431053,0.004405224230140448,0.9982612729072571,0.0,0.0,0.0
0.692978,0.0,0.0,19.39682960510254,0.0,0.0,-0.3833770751953125,0.08371920883655548,0.1773042380809784,0.0239005908370018,0.0,3.869208335876465,-0.0324813574552536,-0.1358838826417923,0.11542849242687225,0.008016158826649189,0.004031531512737274,0.999704897403717,0.0,0.0,0.0
0.702892,0.0,0.0,19.394472122192383,0.0,0.0,-0.235748291015625,0.08376190066337585,0.18004122376441956,0.022061102092266083,0.0,3.869208335876465,-0.12275250256061554,-0.17724668979644775,-0.2159121036529541,0.008980902843177319,0.005355591885745525,0.9997566342353821,0.0,0.0,0.0
0.712778,0.0,0.0,19.392351150512695,0.0,0.0,-0.21209716796875,0.08325506746768951,0.18286551535129547,0.021781278774142265,0.0,3.8744869232177734,-0.19394980370998383,0.13738156855106354,-0.08996334671974182,0.008560210466384888,0.004604458808898926,0.9986434578895569,0.0,0.0,0.0
0.722685,0.0,0.0,19.386613845825195,0.0,0.0,-0.57373046875,0.08336841315031052,0.1835823655128479,0.021350322291254997,0.0,3.869208335876465,-0.06739587336778641,-0.08236376196146011,-0.10255138576030731,0.007934099063277245,0.005149883218109608,0.999859631061554,0.0,0.0,0.0
0.732577,0.0,0.0,19.381450653076172,0.0,0.0,-0.5163192749023438,0.0829009860754013,0.1859067976474762,0.0231710746884346,0.0,3.869208335876465,0.03684883564710617,-0.15856799483299255,0.035966042429208755,0.008229110389947891,0.004598488565534353,0.9981704354286194,0.0,0.0,0.0
0.742491,0.0,0.0,19.376256942749023,0.0,0.0,-0.5193710327148438,0.08336241543292999,0.1867145448923111,0.021786410361528397,0.0,3.8744869232177734,-0.1161474660038948,-0.05411215499043465,-0.05539340898394585,0.008469161577522755,0.003714540973305702,1.0001180171966553,0.0,0.0,0.0
0.752377,0.0,0.0,19.37158203125,0.0,0.0,-0.46749114990234375,0.08318455517292023,0.18679170310497284,0.023390378803014755,0.0,3.8744869232177734,0.10200970619916916,0.08689823746681213,-0.13096991181373596,0.009712501429021358,0.004705848637968302,1.0019841194152832,0.0,0.0,0.0
0.762284,0.0,0.0,19.36956214904785,0.0,0.0,-0.20198822021484375,0.0843728706240654,0.18917468190193176,0.023739272728562355,0.0,3.8744869232177734,-0.08994358777999878,-0.03890850767493248,0.17852865159511566,0.007959459908306599,0.005189293064177036,0.9988957047462463,0.0,0.0,0.0
0.772177,0.0,0.0,19.36774444580078,0.0,0.0,-0.18177032470703125,0.08460843563079834,0.19008216261863708,0.023882217705249786,0.0,3.8639297485351562,-0.015318392775952816,0.04174115136265755,0.0991961732506752,0.008885468356311321,0.004848770331591368,1.001043438911438,0.0,0.0,0.0
0.78209,0.0,0.0,19.366655349731445,0.0,0.0,-0.10890960693359375,0.08439850062131882,0.19081436097621918,0.0244863610714674,0.0,3.869208335876465,-0.07903467118740082,-0.07060973346233368,0.09522076696157455,0.008685783483088017,0.004670696333050728,1.0015052556991577,0.0,0.0,0.0
0.791976,0.0,0.0,19.36567497253418,0.0,0.0,-0.0980377197265625,0.08503884822130203,0.19268204271793365,0.024776574224233627,0.0,3.869208335876465,0.07924821227788925,-0.29864153265953064,0.1943112462759018,0.008214774541556835,0.006661933846771717,1.003919005393982,0.0,0.0,0.0
0.801883,0.0,0.0,19.36643409729004,0.0,0.0,0.0759124755859375,0.08670995384454727,0.1959608793258667,0.025402244180440903,0.0,3.8744869232177734,-0.08474691212177277,-0.23029939830303192,-0.19552454352378845,0.008406347595155239,0.00770985521376133,1.0032058954238892,0.0,0.0,0.0
0.811775,0.0,0.0,19.367116928100586,0.0,0.0,0.0682830810546875,0.08687078952789307,0.1959558129310608,0.026147037744522095,0.0,3.8744869232177734,-0.058960624039173126,0.1367301493883133,0.1930309385061264,0.008884105831384659,0.005886785686016083,1.0011680126190186,0.0,0.0,0.0
0.82169,0.0,0.0,19.36773109436035,0.0,0.0,0.0614166259765625,0.08804167807102203,0.19849419593811035,0.028474392369389534,0.0,3.8744869232177734,0.02181532420217991,-0.02075708471238613,0.27103570103645325,0.007544975262135267,0.006862415466457605,0.9995571374893188,0.0,0.0,0.0
0.831575,0.0,0.0,19.368284225463867,0.0,0.0,0.0553131103515625,0.08868587762117386,0.20109021663665771,0.028453050181269646,0.0,3.869208335876465,-0.03116273321211338,-0.056047793477773666,0.05113539472222328,0.009506972506642342,0.005608892068266869,0.9995148181915283,0.0,0.0,0.0
0.841482,0.0,0.0,19.370967864990234,0.0,0.0,0.26836395263671875,0.0894332006573677,0.20429228246212006,0.030055349692702293,0.0,3.869208335876465,-0.025462228804826736,-0.09185483306646347,0.1109418049454689,0.007968260906636715,0.004135566763579845,1.0002237558364868,0.0,0.0,0.0
0.851375,0.0,0.0,19.373384475708008,0.0,0.0,0.24166107177734375,0.08881144225597382,0.2068135142326355,0.029714426025748253,0.0,3.8744869232177734,-0.12088438123464584,-0.19756294786930084,-0.091563381254673,0.008000077679753304,0.0060981460846960545,1.0014171600341797,0.0,0.0,0.0
0.861288,0.0,0.0,19.377199172973633,0.0,0.0,0.3814697265625,0.08938927948474884,0.2082529217004776,0.031215578317642212,0.0,3.8744869232177734,-0.14775648713111877,0.0022636253852397203,0.27987486124038696,0.007727960590273142,0.006459992844611406,1.0006047487258911,0.0,0.0,0.0
0.871174,0.0,0.0,19.380632400512695,0.0,0.0,0.34332275390625,0.08980484306812286,0.2086668312549591,0.031166695058345795,0.0,3.8744869232177734,0.03470630571246147,0.07596857845783234,6.183713412610814e-05,0.007717095781117678,0.006134660914540291,1.0001959800720215,0.0,0.0,0.0
0.881081,0.0,0.0,19.379348754882812,0.0,0.0,-0.12836456298828125,0.0910482332110405,0.21140199899673462,0.030976489186286926,0.0,3.8744869232177734,0.030305009335279465,-0.06849579513072968,0.04438718780875206,0.007150108925998211,0.004688427317887545,1.0011329650878906,0.0,0.0,0.0
0.890974,0.0,0.0,19.378192901611328,0.0,0.0,-0.1155853271484375,0.09200187772512436,0.2118355631828308,0.03145770728588104,0.0,3.869208335876465,-0.2187475860118866,0.19404466450214386,0.07548567652702332,0.01050212886184454,0.013705456629395485,0.9990541338920593,0.0,0.0,0.0
0.900888,0.0,0.0,19.377153396606445,0.0,0.0,-0.10395050048828125,0.08921398967504501,0.21751095354557037,0.03493906930088997,0.0,3.869208335876465,-1.0024776458740234,-0.4490591287612915,0.2222691923379898,0.024742834270000458,0.019450336694717407,0.9952316880226135,0.0,0.0,0.0
0.910773,0.0,0.0,19.376216888427734,0.0,0.0,-0.09365081787109375,0.084278903901577,0.21785232424736023,0.03334205225110054,0.0,3.869208335876465,-0.034466542303562164,0.36142221093177795,-0.04636071249842644,-0.007727815303951502,-0.01897682622075081,1.0105501413345337,0.0,0.0,0.0
0.920681,0.0,0.0,19.369359970092773,0.0,0.0,-0.6856918334960938,0.08376183360815048,0.21777528524398804,0.03659782558679581,0.0,3.869208335876465,0.2580885887145996,-0.17954447865486145,0.09663122892379761,0.01096116192638874,-0.004431257490068674,1.0037155151367188,0.0,0.0,0.0
