# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0434,0.11023491621017456,0.40520772337913513,0.04300233721733093,0.024248214438557625,0.021624820306897163,0.00014473305782303214,-0.11507949978113174,0.025926722213625908,-0.09498677402734756,0.0,4.080351829528809,-0.18104135990142822,-0.07948703318834305,-0.014428718015551567,0.008169787935912609,0.007430351804941893,0.9992297291755676,0.0,0.0,0.0,0.0
0.0924,0.11023492366075516,0.405208021402359,0.04300248995423317,0.02437451481819153,0.02129209041595459,0.00037741896812804043,-0.11608830094337463,0.022519825026392937,-0.0941697508096695,0.0,4.085630416870117,0.025328675284981728,-0.03072189912199974,0.24638982117176056,0.009941553696990013,0.0030335430055856705,1.001450538635254,0.0,0.0,0.0,0.0
0.1433,0.11023621261119843,0.4052077829837799,0.0430028922855854,0.02441229857504368,0.02124549075961113,0.00021619937615469098,-0.11915726214647293,0.02077057585120201,-0.0902576893568039,0.0,4.080351829528809,-0.03078046813607216,-0.2237609475851059,0.17475248873233795,0.008868738077580929,0.0026312696281820536,0.9997969269752502,0.0,0.0,0.0,0.0
0.1935,0.11023741215467453,0.4052077531814575,0.04300256073474884,0.024660082533955574,0.021606311202049255,0.0005515951197594404,-0.11831934750080109,0.017129991203546524,-0.08952578157186508,0.0,4.080351829528809,-0.22911886870861053,0.1328209787607193,-0.05848022922873497,0.009645226411521435,0.006485248915851116,1.0016390085220337,0.0,0.0,0.0,0.0
0.2434,0.11023926734924316,0.4052141308784485,0.04300600290298462,0.024785727262496948,0.022113099694252014,0.0007123184623196721,-0.11997822672128677,0.015791503712534904,-0.08683529496192932,0.0,4.080351829528809,-0.029290728271007538,-0.08187494426965714,0.07581568509340286,0.009273040108382702,0.005596867762506008,1.0011324882507324,0.0,0.0,0.0,0.0
0.2935,0.11024223268032074,0.4052123725414276,0.0430060438811779,0.02515992522239685,0.021857133135199547,0.0007440262124873698,-0.12068348377943039,0.013761168345808983,-0.08421766012907028,0.0,4.085630416870117,0.08447857946157455,0.15602979063987732,0.11807858198881149,0.008986144326627254,0.005088058300316334,1.001230239868164,3198.0,606.0,1295.0,0.0
0.3432,0.11021029949188232,0.405192494392395,0.04300853610038757,0.020506152883172035,0.019111087545752525,0.0010551238665357232,-0.11485674977302551,0.02284226380288601,-0.09054942429065704,2.5711720809340477e-05,3.7002933025360107,0.7546339631080627,-0.05762793496251106,-1.0964257717132568,-0.001461934531107545,0.013620768673717976,1.0038213729858398,9897.0,11372.0,11210.0,9573.0
0.3932,0.11017107963562012,0.4051697850227356,0.04301086440682411,0.016709215939044952,0.01695522852241993,0.0018242236692458391,-0.12174368649721146,0.014524033293128014,-0.13861332833766937,0.00032380211632698774,3.7530791759490967,-1.063971757888794,1.0732439756393433,-0.05326681584119797,0.025693412870168686,0.04172472655773163,0.9937463998794556,16029.0,18203.0,17196.0,15471.0
0.4433,0.110139861702919,0.4059247374534607,0.04303070157766342,0.01366549264639616,0.018012499436736107,0.0033797312062233686,-0.1201954185962677,0.022382989525794983,-0.4901037812232971,0.00043390097562223673,3.774193525314331,-3.04106068611145,1.2684322595596313,-5.149458885192871,0.018155153840780258,0.006682974752038717,0.9928792715072632,19493.0,22641.0,20491.0,18999.0
0.4932,0.1101154014468193,0.406161367893219,0.04309028759598732,0.011401522904634476,0.017024878412485123,0.01041039265692234,-0.16656622290611267,-0.029587803408503532,-0.6852798461914062,0.0006972330156713724,3.7953078746795654,-13.442811012268066,11.73894214630127,-3.0144271850585938,0.008055444806814194,-0.042952053248882294,0.9664511680603027,21778.0,25167.0,22632.0,21284.0
