time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.003,-0.09726016223430634,0.06992551684379578,0.49464282393455505,-0.014708364382386208,-0.050671737641096115,-0.00646117702126503,-1.1189905405044556,0.9979382753372192,-0.7272538542747498,0.0005922729033045471
0.052,-0.09884665906429291,0.06743500381708145,0.49458813667297363,-0.023732084780931473,-0.05044969171285629,-0.006668375339359045,-1.7904242277145386,0.6992337107658386,-0.8040098547935486,0.0005294556031003594
0.102,-0.10064598172903061,0.07176060229539871,0.4942082464694977,-0.031447943300008774,-0.03935267776250839,-0.005800244398415089,-4.300680160522461,0.4141838550567627,-0.8659851551055908,0.0005960373673588037
0.152,-0.09908877313137054,0.07074639946222305,0.49664631485939026,-0.036219704896211624,-0.009187769144773483,-0.009589053690433502,-6.764358997344971,0.1189509779214859,-0.9304393529891968,0.0005987418117001653
0.202,-0.10449086874723434,0.06621934473514557,0.49714982509613037,-0.03362734988331795,0.03744455799460411,0.007930890657007694,-7.467411041259766,-0.10246903449296951,-0.9653080105781555,0.0006241246592253447
0.252,-0.10516098886728287,0.0685834214091301,0.5005115270614624,-0.037299010902643204,0.09232494235038757,0.012461407110095024,-5.498042106628418,-0.3587667942047119,-0.9848970174789429,0.0007057050825096667
0.302,-0.10699937492609024,0.08599366247653961,0.5012664794921875,-0.03296348825097084,0.14246097207069397,0.018839675933122635,-3.697350263595581,-1.1464624404907227,-1.0257949829101562,0.0004763729521073401
0.352,-0.10561586171388626,0.09919741004705429,0.4983566403388977,-0.026061682030558586,0.19165919721126556,0.007442277856171131,-3.2533459663391113,-1.8510218858718872,-1.0032777786254883,0.00034546758979558945
0.402,-0.10889509320259094,0.11081889271736145,0.4974493384361267,-0.008854124695062637,0.22089898586273193,-0.019093887880444527,-2.813279628753662,-1.582948088645935,-0.9230101704597473,0.0004984142724424601
0.455,-0.10410185158252716,0.12317716330289841,0.49267154932022095,0.002014711033552885,0.25005432963371277,-0.026262404397130013,-0.8831288814544678,-0.9472947716712952,-0.8396640419960022,0.0008132960647344589
0.508,-0.10430435091257095,0.13309980928897858,0.49063265323638916,0.018880769610404968,0.2643468677997589,-0.042206261307001114,1.103426456451416,-0.748953104019165,-0.7646751403808594,0.0006744428537786007
0.552,-0.10214526206254959,0.15646696090698242,0.48776060342788696,0.023860158398747444,0.2564414441585541,-0.03607058525085449,1.7698183059692383,-0.9859445691108704,-0.7326560616493225,0.00044216986862011254
