time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.009,-0.027674037963151932,0.1024056002497673,0.9043887257575989,-0.01641448773443699,0.054054439067840576,0.013636765070259571,1.6142661571502686,-0.6740276217460632,-0.36684533953666687,-0.00013916789612267166
0.057,-0.02940785512328148,0.09929826110601425,0.9044554829597473,-0.016186287626624107,0.04525773227214813,0.010566150769591331,1.5261516571044922,-0.1492926925420761,-0.3578822612762451,0.0002449689491186291
0.109,-0.021623162552714348,0.09645961970090866,0.9043046236038208,-0.012910842895507812,0.02663637511432171,0.0035062842071056366,1.3608711957931519,0.3840292692184448,-0.33482375741004944,0.0005645579076372087
0.160,-0.02441290020942688,0.10023726522922516,0.9045120477676392,-0.005549401510506868,0.010279491543769836,-0.0014939724933356047,1.466902732849121,0.09068768471479416,-0.2909316420555115,0.00019434366549830884
0.207,-0.021318361163139343,0.10433581471443176,0.9046210646629333,-0.010838573798537254,0.0022262611892074347,-0.0019589054863899946,1.9274717569351196,-0.3853883743286133,-0.22728322446346283,0.0001348781370325014
0.258,-0.021777288988232613,0.10031872242689133,0.9038061499595642,-0.006174587644636631,-0.0071672298945486546,-0.0029653559904545546,2.500079870223999,-0.9553990364074707,-0.154277965426445,0.00020417728228494525
0.308,-0.02587634138762951,0.09886205941438675,0.9002088308334351,-0.0013538686325773597,-0.029059458523988724,-0.007722789887338877,3.4093525409698486,-1.9424177408218384,-0.01547185517847538,0.00021047075279057026
0.361,-0.022560130804777145,0.09796754270792007,0.8985103964805603,0.005569856613874435,-0.053204309195280075,-0.024780992418527603,4.683610916137695,-2.747525930404663,0.13481074571609497,0.00020862252858933061
0.411,-0.023239662870764732,0.09813681989908218,0.8982011675834656,0.028221121057868004,-0.08427581191062927,-0.02232062630355358,6.308133602142334,-3.3135130405426025,0.3138955235481262,0.0004553110629785806
0.467,-0.015063688158988953,0.09519356489181519,0.9014529585838318,0.0514376237988472,-0.1251525580883026,-0.009168483316898346,8.116300582885742,-4.460737228393555,0.5661519169807434,0.0005427502328529954
0.587,-0.007165590766817331,0.08862366527318954,0.9069573879241943,0.08943118900060654,-0.1815011203289032,0.019381539896130562,9.70437240600586,-6.349299907684326,1.0039920806884766,0.0002120473509421572
0.592,-0.00988630298525095,0.07674294710159302,0.9109026193618774,0.13787956535816193,-0.25258123874664307,0.047997333109378815,11.172282218933105,-8.052240371704102,1.5485495328903198,2.2238345991354436e-05
0.609,-0.0013898039469495416,0.05868702754378319,0.9179373383522034,0.1883944422006607,-0.33722957968711853,0.05492869019508362,12.741345405578613,-9.088994979858398,1.9765533208847046,0.0003253354225307703
0.657,0.018874304369091988,0.02980053797364235,0.9195560812950134,0.2588784098625183,-0.43302419781684875,0.06381502747535706,13.618929862976074,-10.255446434020996,2.4024136066436768,0.000423620076617226
0.706,0.03418406471610069,-0.004016458056867123,0.9213806986808777,0.3476601243019104,-0.5465970635414124,0.035201940685510635,13.20528507232666,-11.268129348754883,2.6700613498687744,7.700031710555777e-05
0.757,0.06064218282699585,-0.03567597270011902,0.9221720695495605,0.43523046374320984,-0.6597001552581787,0.01160502526909113,11.736001968383789,-11.312946319580078,2.5473244190216064,0.00027269800193607807
0.807,0.09033684432506561,-0.08990302681922913,0.9219446778297424,0.5363185405731201,-0.7580209374427795,-0.006272504571825266,9.366083145141602,-10.584385871887207,2.23321533203125,0.00048788893036544323
