# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0335,0.0021856981329619884,0.0009609775734134018,-0.03283734247088432,0.059115927666425705,0.0345500223338604,-1.144020915031433,2.8724610805511475,2.635101318359375,-4.346016883850098,0.0,4.14369535446167,20.197589874267578,-36.29844665527344,-40.39109802246094,-0.034060318022966385,-0.0009848637273535132,-1.0359950065612793,0.0,0.0,0.0,0.0
0.0833,0.005565592087805271,0.0029593391809612513,-0.11484847962856293,0.07722169905900955,0.04607301577925682,-2.136382579803467,3.9279112815856934,3.861753225326538,-5.309877395629883,0.0,4.138416767120361,0.498858243227005,-1.1100128889083862,0.4467950761318207,-0.034003324806690216,-0.045686397701501846,-1.02402663230896,0.0,0.0,0.0,0.0
0.1346,0.009910855442285538,0.0055559598840773106,-0.24647170305252075,0.09497112780809402,0.056740812957286835,-3.128490686416626,3.5080411434173584,3.331512451171875,-5.240362644195557,0.0,4.14369535446167,-26.743896484375,33.48825454711914,0.8316175937652588,-0.01297024730592966,-0.025616878643631935,-1.0218827724456787,0.0,0.0,0.0,0.0
0.1845,0.015040438622236252,0.008646199479699135,-0.4277029037475586,0.12137144058942795,0.07519502192735672,-4.121071815490723,1.6416505575180054,1.029491901397705,-5.064769744873047,0.0,4.14369535446167,-62.54636001586914,78.26791381835938,1.6516749858856201,0.050972554832696915,0.03494308888912201,-1.0449395179748535,0.0,0.0,0.0,0.0
0.2335,0.022441141307353973,0.013180088251829147,-0.6583234071731567,0.164999321103096,0.10173184424638748,-5.107609748840332,0.9168844223022461,0.10815447568893433,-5.087071418762207,0.0,4.14369535446167,3.796760082244873,-5.311889171600342,0.46767139434814453,0.1105901449918747,0.06246619671583176,-0.9910109639167786,0.0,0.0,0.0,0.0
0.2836,0.03140537440776825,0.018780941143631935,-0.9384695887565613,0.1945803165435791,0.12290316820144653,-6.097934246063232,0.8946601152420044,0.09292575716972351,-5.061549663543701,0.0,4.14369535446167,1.2210278511047363,-0.9441556334495544,-0.22715437412261963,0.06047279015183449,0.036653075367212296,-1.0172232389450073,0.0,0.0,0.0,0.0
0.3334,0.041870348155498505,0.02547791600227356,-1.2681148052215576,0.2242346554994583,0.1447644829750061,-7.087729454040527,0.9003026485443115,0.09030106663703918,-5.035614967346191,0.0,4.14369535446167,-0.08252710849046707,-0.13841702044010162,-0.11986778676509857,0.055997177958488464,0.03429974243044853,-1.0174840688705444,0.0,0.0,0.0,0.0
0.3845,0.053837016224861145,0.033260978758335114,-1.6472339630126953,0.2543379068374634,0.1664513200521469,-8.077059745788574,0.8990640640258789,0.09367840737104416,-5.015708923339844,0.0,4.14369535446167,-0.009292088449001312,-0.23508912324905396,-0.15471045672893524,0.05623636022210121,0.035558346658945084,-1.0170934200286865,0.0,0.0,0.0,0.0
0.4335,0.06729871034622192,0.042111609131097794,-2.0758328437805176,0.28428220748901367,0.18762488663196564,-9.066797256469727,0.9008198380470276,0.10053445398807526,-4.9944024085998535,0.0,4.14369535446167,0.22827383875846863,-0.15976466238498688,-0.17874211072921753,0.05542118847370148,0.03436792641878128,-1.0189615488052368,0.0,0.0,0.0,0.0
0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.9053027033805847,0.10458126664161682,-4.971648216247559,0.0,4.14369535446167,0.11377891898155212,0.013689746148884296,0.04187145456671715,0.05811523646116257,0.032929014414548874,-1.020268201828003,0.0,0.0,0.0,0.0
0.5335,0.0006574280560016632,0.0003918998991139233,-0.023772556334733963,0.02694999985396862,0.016279522329568863,-0.9702077507972717,0.0026385083328932524,0.004342740401625633,-0.004283316899091005,0.0,4.14369535446167,0.029529962688684464,0.026422863826155663,0.1011265441775322,0.05656963959336281,0.03443324193358421,-1.0167020559310913,0.0,0.0,0.0,0.0
0.5834,0.0027086646296083927,0.001622815034352243,-0.09704041481018066,0.055078454315662384,0.03291792795062065,-1.960570216178894,0.007827291265130043,0.010690484195947647,-0.009306767955422401,0.0,4.14369535446167,0.19023151695728302,-0.3462735116481781,-0.17305327951908112,0.057265616953372955,0.03389826789498329,-1.0196298360824585,0.0,0.0,0.0,0.0
0.6333,0.006150791421532631,0.003696125466376543,-0.2198173552751541,0.08273889124393463,0.049927372485399246,-2.9504330158233643,0.012871976010501385,0.01899183727800846,-0.014057723805308342,0.0,4.14369535446167,0.07652483135461807,-0.29474106431007385,-0.5670163631439209,0.057170942425727844,0.03301440179347992,-1.0175673961639404,0.0,0.0,0.0,0.0
