time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,gyro_x,gyro_y,gyro_z
0.006,-0.00025302349240519106,0.07228633016347885,0.8730429410934448,-0.02042262628674507,-0.05170175060629845,-0.012288184836506844,0.339316189289093,-0.6799509525299072,-0.7685767412185669,0.0002617622376419604,-9.426301956176758,-5.905473709106445,0.2489788830280304
0.059,-0.002690898720175028,0.059010278433561325,0.8752486705780029,-0.016387734562158585,-0.06971152126789093,-0.006484438199549913,-0.9810615181922913,-0.8338035941123962,-0.7649610638618469,2.1783283955301158e-05,-25.136384963989258,3.1486146450042725,0.6331706047058105
0.108,-0.0031058602035045624,0.05271895229816437,0.8800099492073059,-0.011846947483718395,-0.07960408926010132,0.013001121580600739,-2.06815767288208,-0.5614533424377441,-0.7459110021591187,0.00010683772416086867,-25.710317611694336,-0.7641010880470276,-0.15218843519687653
0.156,-0.0033386803697794676,0.04221218079328537,0.8768317699432373,-0.004991259425878525,-0.06955546140670776,0.03740445151925087,-2.7480664253234863,-0.17916351556777954,-0.7352160215377808,0.0003890045336447656,-17.795513153076172,-8.457452774047852,-0.1195220872759819
0.208,-0.003402124159038067,0.039146531373262405,0.8786633610725403,-0.0015049470821395516,-0.058783549815416336,0.01098319236189127,-2.5876476764678955,-0.4665435254573822,-0.7318440079689026,0.00033370114397257566,-4.389894008636475,-0.4578374922275543,-0.0486733503639698
0.255,-0.0033099225256592035,0.040388260036706924,0.8787633776664734,0.0007308198255486786,-0.03596652299165726,0.013144534081220627,-1.25604248046875,-1.1697406768798828,-0.7081084251403809,0.00013783317990601063,16.139122009277344,12.545042037963867,0.8251421451568604
0.309,0.00011651838576653972,0.052675820887088776,0.8799042701721191,0.007090293802320957,-0.014845326542854309,0.004964151419699192,1.0099804401397705,-1.928553581237793,-0.6008429527282715,0.00025759279378689826,39.400630950927734,13.173565864562988,2.0221781730651855
0.359,0.0016535170143470168,0.04778642952442169,0.8804915547370911,0.022821784019470215,0.003946326673030853,0.004722017329186201,4.011898994445801,-2.93542218208313,-0.3875291347503662,0.00021815196669194847,54.174007415771484,18.221506118774414,2.558756113052368
0.406,0.00442160852253437,0.06044476479291916,0.8817951083183289,0.0421464703977108,-0.020304065197706223,0.0024071966763585806,7.235466480255127,-4.145770072937012,-0.035190194845199585,0.00019050044647883624,64.09627532958984,23.75127410888672,4.633966445922852
0.456,0.013134739361703396,0.05776919424533844,0.8851525783538818,0.07107068598270416,-0.04813971370458603,0.00817929208278656,10.204254150390625,-5.326670169830322,0.4602118730545044,0.00020516822405625135,63.424835205078125,25.849037170410156,5.28764533996582
0.506,0.016041137278079987,0.05424871668219566,0.8843576908111572,0.11699442565441132,-0.12109904736280441,0.02174939401447773,12.595996856689453,-6.4867777824401855,1.0485574007034302,0.00031975118326954544,50.015987396240234,21.798633575439453,6.9118781089782715
0.557,0.02652902901172638,0.043126076459884644,0.8897073864936829,0.16286464035511017,-0.21216025948524475,0.012582165189087391,14.293951988220215,-8.259947776794434,1.7828404903411865,1.0416961231385358e-05,41.19134521484375,34.946224212646484,5.779874324798584
0.605,0.0420953594148159,0.020931648090481758,0.8972171545028687,0.22876843810081482,-0.3262094557285309,0.032141268253326416,15.405970573425293,-9.544612884521484,2.3885865211486816,-0.00014240757445804775,21.32554054260254,36.349853515625,6.5212178230285645
0.657,0.055704984813928604,-0.007123640738427639,0.9024254679679871,0.31070464849472046,-0.45482444763183594,0.05565430596470833,15.88707160949707,-10.142190933227539,2.6897623538970947,0.00023328178212977946,16.567651748657227,18.391117095947266,3.7168080806732178
0.708,0.0753006562590599,-0.03953733667731285,0.9075495600700378,0.3931185305118561,-0.5881904363632202,0.053409453481435776,15.275806427001953,-10.748870849609375,2.795982599258423,0.00036407652078196406,-5.450869083404541,12.271078109741211,0.3996291160583496
0.755,0.1011619120836258,-0.09672444313764572,0.9046379327774048,0.4863065183162689,-0.722246527671814,0.04219747707247734,13.0219087600708,-11.27420711517334,2.702173948287964,4.312308374210261e-05,-38.53048324584961,13.87366008758545,-4.392901420593262
0.805,0.12443780153989792,-0.13288649916648865,0.9007315635681152,0.5830039381980896,-0.8610324859619141,-0.01647881790995598,9.050872802734375,-10.68016529083252,2.073817014694214,0.0001648202887736261,-70.52330017089844,-5.7633819580078125,-9.571817398071289
