time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.007,-0.0012280336814001203,0.01305034477263689,0.4609624743461609,-0.03650081157684326,0.01367206871509552,0.01041383482515812,0.2892095148563385,-1.0288143157958984,-0.7025970816612244,8.094688382698223e-05
0.058,0.005296749994158745,0.007530065253376961,0.46181124448776245,-0.024691080674529076,0.008844876661896706,0.011784574948251247,0.1359710693359375,-0.8130103945732117,1.020740270614624,0.000447822327259928
0.104,-0.00021334385382942855,0.016192087903618813,0.46152374148368835,-0.006335847545415163,0.003218337893486023,0.009109290316700935,0.1283637434244156,0.200272798538208,8.38476276397705,0.000690294720698148
0.154,0.031312018632888794,-0.026777416467666626,0.4580904543399811,0.025483878329396248,-0.012033096514642239,-0.008713118731975555,-0.29348525404930115,0.5851694345474243,18.450014114379883,0.0010036351159214973
0.207,0.03724819794297218,-0.04869942367076874,0.45600995421409607,0.02532513067126274,-0.05121787264943123,-0.04221080243587494,-2.0939903259277344,-1.7269803285598755,27.96373176574707,0.0003370765480212867
0.255,0.05280068889260292,-0.050808560103178024,0.45285412669181824,0.034046471118927,-0.06617924571037292,-0.05095047131180763,-3.7010862827301025,-4.836192607879639,36.52654266357422,-0.0005488292663358152
0.310,0.04846931993961334,-0.055335476994514465,0.45421966910362244,0.061663806438446045,-0.029988525435328484,-0.04726950824260712,-4.528132438659668,-5.334187984466553,44.09889221191406,-0.00026014994364231825
0.356,0.04971588775515556,-0.0457642562687397,0.45451974868774414,0.0621902272105217,0.025345655158162117,-0.013837183825671673,-4.847892761230469,-4.38672399520874,50.53896713256836,0.000616655801422894
0.407,0.05749035254120827,-0.03481091186404228,0.4554749131202698,0.05776209756731987,0.09256076067686081,0.00900596659630537,-4.661761283874512,-4.336791515350342,55.74882507324219,0.00035484490217640996
0.453,0.06384118646383286,-0.015539305284619331,0.45666491985321045,0.052354127168655396,0.155991330742836,0.023580387234687805,-4.2806172370910645,-4.292936325073242,59.70513916015625,-0.0002945860615000129
0.506,0.07019884139299393,0.009433318860828876,0.4583659768104553,0.04448271170258522,0.22394393384456635,0.028329376131296158,-3.386253595352173,-2.37142276763916,62.74903869628906,-5.9811477512994315e-06
0.555,0.06882345676422119,0.023697320371866226,0.45770174264907837,0.03527418524026871,0.2859593629837036,0.028677556663751602,-1.9356244802474976,0.5312511920928955,64.93119812011719,0.0006159543991088867
0.604,0.07223637402057648,0.03783620521426201,0.4569768011569977,0.014565542340278625,0.30485793948173523,0.015301020815968513,-0.6632644534111023,2.191847562789917,66.2789535522461,0.0006835888489149511
0.654,0.06690356135368347,0.060514871031045914,0.4556709825992584,0.0021489050704985857,0.3053158223628998,0.004810309037566185,-0.10965950787067413,2.351796865463257,66.95906829833984,9.989176032831892e-05
0.704,0.06541963666677475,0.07491139322519302,0.4543116092681885,-0.01509422529488802,0.2928967773914337,-0.0035699710715562105,0.5867798924446106,2.6516547203063965,67.16055297851562,-8.577708285884e-06
0.757,0.06405442953109741,0.08643849939107895,0.4530981481075287,-0.022918744012713432,0.27370792627334595,-0.006672246847301722,1.7497236728668213,3.338886260986328,66.97257232666016,0.00037369277561083436
0.805,0.051989879459142685,0.10647333413362503,0.4548460841178894,-0.024507811293005943,0.24439699947834015,-0.005326685030013323,2.6227307319641113,3.3553690910339355,66.44601440429688,0.0005400837981142104
0.853,0.05313479155302048,0.11648872494697571,0.45541903376579285,-0.03613758459687233,0.22196930646896362,0.010403286665678024,2.910539150238037,2.4280412197113037,65.72787475585938,0.00018351510516367853
0.906,0.04399965703487396,0.13058972358703613,0.4567919075489044,-0.025188414379954338,0.18937315046787262,0.01460246741771698,2.9824836254119873,1.492139458656311,64.81782531738281,-1.98491779883625e-05
