time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.005,-0.1943807452917099,0.1622208058834076,0.37679219245910645,-0.04349442943930626,0.03548922762274742,0.010196669027209282,0.13788440823554993,-0.03003723919391632,1.372130274772644,0.0010620604734867811
0.053,-0.19778990745544434,0.1644074022769928,0.3753969967365265,-0.03858180716633797,0.04099486768245697,-0.0013884156942367554,0.20817570388317108,-0.11620640754699707,1.3888014554977417,0.000934154842980206
0.103,-0.19867832958698273,0.16905222833156586,0.37432974576950073,-0.0417441800236702,0.035426992923021317,-0.014832100830972195,0.24406377971172333,-0.015178374946117401,1.3779857158660889,0.0010159944649785757
0.153,-0.1968870311975479,0.17285344004631042,0.3723198473453522,-0.038946423679590225,0.03848140314221382,-0.018389975652098656,0.4365033805370331,0.15238352119922638,1.391994595527649,0.0011122291907668114
0.202,-0.19780313968658447,0.17441260814666748,0.3707170784473419,-0.03326033800840378,0.039216283708810806,-0.02420361153781414,0.6261934041976929,0.20709043741226196,1.412381887435913,0.0010818572482094169
0.252,-0.20014658570289612,0.16679073870182037,0.3689945936203003,-0.032307934015989304,0.03990211337804794,-0.021244047209620476,0.7782713770866394,0.09878306835889816,1.4681224822998047,0.001111987978219986
0.303,-0.19935327768325806,0.17741551995277405,0.36733904480934143,-0.03402937948703766,0.013244987465441227,-0.017883406952023506,1.4053553342819214,-0.27427569031715393,1.5243971347808838,0.0011626251507550478
0.352,-0.201504647731781,0.16844426095485687,0.3681385815143585,-0.028000550344586372,0.018560411408543587,-0.013891484588384628,2.746366500854492,-0.9298304319381714,1.6306113004684448,0.0010645338334143162
0.403,-0.1982438862323761,0.1732531189918518,0.36775168776512146,-0.023566875606775284,-0.013731930404901505,0.0002996077237185091,3.843015432357788,-1.9524222612380981,1.7706156969070435,0.001042113290168345
0.453,-0.19961531460285187,0.16874635219573975,0.37029895186424255,-0.009870210662484169,-0.034824639558792114,0.004993905778974295,4.985602378845215,-2.943066120147705,1.9795820713043213,0.0009953303961083293
0.503,-0.1978415995836258,0.16259822249412537,0.3734951615333557,0.011855948716402054,-0.06988769769668579,0.022588690742850304,6.046929836273193,-3.692563533782959,2.196962833404541,0.0011736633023247123
0.552,-0.1941683441400528,0.1554880142211914,0.3784011900424957,0.042145829647779465,-0.11877550929784775,0.03835350275039673,7.08905029296875,-4.591214179992676,2.4539506435394287,0.0011678272858262062
0.602,-0.18866872787475586,0.1461896002292633,0.3847980201244354,0.08042949438095093,-0.17295125126838684,0.05461486428976059,7.9882001876831055,-5.6599602699279785,2.749227523803711,0.0011563737643882632
0.652,-0.1818608194589615,0.13553467392921448,0.3892640769481659,0.126606747508049,-0.23363621532917023,0.06960425525903702,8.592723846435547,-6.76837682723999,3.0990545749664307,0.001010208041407168
0.703,-0.17193952202796936,0.10499198734760284,0.392683207988739,0.18014952540397644,-0.31143736839294434,0.06309986859560013,9.32298755645752,-7.491387844085693,3.363333225250244,0.0010668126633390784
0.752,-0.15814463794231415,0.08944915980100632,0.38898131251335144,0.24407924711704254,-0.38741567730903625,0.04942840710282326,9.472404479980469,-7.783657550811768,3.3808107376098633,0.0011742961360141635
0.803,-0.14411360025405884,0.0654168426990509,0.37875303626060486,0.3102836608886719,-0.45485812425613403,-0.0017852972960099578,8.274916648864746,-7.535171031951904,3.3268368244171143,0.0011503897840157151
0.852,-0.12574246525764465,0.035012613981962204,0.36612558364868164,0.3739296495914459,-0.5370767116546631,-0.07431326806545258,5.798736572265625,-6.657382965087891,3.079665422439575,0.0012270055012777448
0.903,-0.10925719887018204,0.012047664262354374,0.3623256981372833,0.42894765734672546,-0.585239827632904,-0.1181408017873764,2.696457862854004,-4.832815647125244,2.7982184886932373,0.0015343176200985909
0.952,-0.09186498820781708,-0.011448504403233528,0.36038997769355774,0.480309396982193,-0.6219594478607178,-0.08326494693756104,-0.24255193769931793,-3.0043907165527344,2.630507469177246,0.0019364781910553575
1.003,-0.06364589929580688,-0.042544081807136536,0.36423176527023315,0.5029056072235107,-0.6129433512687683,-0.03321586176753044,-2.211277961730957,-2.530939817428589,2.4973645210266113,0.0018777428194880486
1.052,-0.03875916823744774,-0.0708441287279129,0.3690791726112366,0.5313388109207153,-0.6021599769592285,0.031292084604501724,-3.573998212814331,-3.29848051071167,2.258514404296875,0.0013804113259539008
1.102,-0.010836833156645298,-0.09544695913791656,0.37715399265289307,0.5523732900619507,-0.5732311606407166,0.06895528733730316,-5.234665393829346,-3.963108539581299,1.966883897781372,0.0010745107429102063
1.152,0.015630993992090225,-0.1098218783736229,0.3872470259666443,0.5745673179626465,-0.5228267312049866,0.09565521031618118,-7.442290782928467,-3.7297098636627197,1.7217187881469727,0.0012777108931913972
1.202,0.04413972795009613,-0.12299119681119919,0.3971417248249054,0.5975072383880615,-0.4511636197566986,0.10990241914987564,-9.55953598022461,-2.8123223781585693,1.582639455795288,0.0016289973864331841
1.252,0.07693401724100113,-0.14388883113861084,0.4042217433452606,0.6311331391334534,-0.3793938159942627,0.10519126057624817,-10.417793273925781,-2.0092101097106934,1.48197603225708,0.0014913743361830711
1.302,0.10963714122772217,-0.150974303483963,0.40478968620300293,0.6425204277038574,-0.30114713311195374,0.0747881680727005,-10.933562278747559,-1.6907563209533691,1.2647123336791992,0.0011858135694637895
1.352,0.13733458518981934,-0.15858326852321625,0.40189307928085327,0.6586244702339172,-0.2061711847782135,0.01603342965245247,-11.958417892456055,-0.9160380363464355,1.1467070579528809,0.0008731178822927177
1.402,0.17370575666427612,-0.16376276314258575,0.3949180841445923,0.6612186431884766,-0.11762946844100952,-0.04721935838460922,-12.97358226776123,1.0872942209243774,1.4299697875976562,0.0011628110660240054
1.452,0.20483697950839996,-0.15608642995357513,0.39023634791374207,0.6612591743469238,-0.020687371492385864,-0.10280199348926544,-13.267115592956543,3.901519536972046,1.8455073833465576,0.001757435267791152
1.502,0.2332102656364441,-0.14830653369426727,0.3816056549549103,0.6367861032485962,0.10260205715894699,-0.11160070449113846,-12.754558563232422,5.7749714851379395,2.0806663036346436,0.0019028305541723967
1.552,0.2555615305900574,-0.14127786457538605,0.37243568897247314,0.5867265462875366,0.2159658670425415,-0.12505123019218445,-11.79770278930664,6.252614974975586,1.9723851680755615,0.0015027635963633657
1.602,0.2808785140514374,-0.1213415116071701,0.3651253283023834,0.5186206698417664,0.31136420369148254,-0.13058526813983917,-10.855265617370605,6.254929065704346,1.9204232692718506,0.0012898283312097192
1.652,0.29404810070991516,-0.10343649983406067,0.3573775291442871,0.46127644181251526,0.4169377088546753,-0.11692236363887787,-10.001900672912598,6.723016262054443,1.834102749824524,0.0014787192922085524
1.702,0.30803942680358887,-0.08025376498699188,0.35288485884666443,0.3816567063331604,0.501435399055481,-0.10468008369207382,-9.107706069946289,6.654505252838135,1.724404215812683,0.001732374425046146
1.752,0.3226082921028137,-0.05234479531645775,0.35071510076522827,0.31407421827316284,0.5845063924789429,-0.07317104935646057,-7.32952356338501,5.2957048416137695,1.5028314590454102,0.0014127676840871572
1.801,0.3327277898788452,-0.024887051433324814,0.34474268555641174,0.2532976269721985,0.6486213803291321,-0.04718700051307678,-5.081153869628906,3.52536678314209,1.2408761978149414,0.0009267259738408029
1.852,0.3349874019622803,-0.005696584470570087,0.3407653868198395,0.20834070444107056,0.6793466210365295,-0.0424579456448555,-3.197652816772461,2.5179214477539062,0.9370768070220947,0.0007812680560164154
1.901,0.344558984041214,0.019525861367583275,0.33878329396247864,0.16522227227687836,0.698123574256897,-0.029866598546504974,-2.4467415809631348,2.600896120071411,0.9152146577835083,0.0012534823035821319
1.951,0.3520944118499756,0.029730934649705887,0.33722561597824097,0.14535042643547058,0.6881731748580933,-0.008144124411046505,-2.131566286087036,2.766584873199463,0.7659865617752075,0.0014649744844064116
2.002,0.3587494492530823,0.04035388305783272,0.3380540907382965,0.12419647723436356,0.6648374199867249,0.007467189803719521,-1.678337574005127,2.3613193035125732,0.6383772492408752,0.0011930542532354593
2.051,0.36239364743232727,0.00457439199090004,0.34122106432914734,0.10102677345275879,0.616998016834259,0.02808655984699726,-1.1267162561416626,2.1938905715942383,0.21071195602416992,0.0009743333794176579
2.101,0.3652406334877014,0.0022483537904918194,0.3459070026874542,0.07754248380661011,0.5090835094451904,0.05061183124780655,-2.185115098953247,2.552128553390503,0.07305452972650528,0.0011094346409663558
2.152,0.3689311444759369,0.014352354221045971,0.3552064299583435,0.054376743733882904,0.4616909921169281,0.06771907210350037,-4.915389060974121,3.1998021602630615,0.1423320323228836,0.0011560014681890607
2.201,0.3693629801273346,0.02475881390273571,0.36803433299064636,0.0321430079638958,0.4363284707069397,0.09790181368589401,-7.61690616607666,4.332291126251221,0.35739007592201233,0.0012605906231328845
2.251,0.3713781237602234,0.024054212495684624,0.3788585364818573,-0.0008335274178534746,0.48631879687309265,0.1263408362865448,-8.143723487854004,5.144686698913574,0.5043841600418091,0.0014219809090718627
2.302,0.3699706792831421,0.030546830967068672,0.3836205303668976,-0.02755710296332836,0.4953324794769287,0.12991513311862946,-6.82093620300293,5.207418441772461,0.5600081086158752,0.0008925742004066706
2.351,0.36722275614738464,0.05641698092222214,0.3851872682571411,-0.06816155463457108,0.5131753087043762,0.08691425621509552,-5.344582557678223,5.130948066711426,0.6784051656723022,0.0007283451850526035
2.401,0.36257094144821167,0.08947104215621948,0.38150304555892944,-0.10481011122465134,0.5585117340087891,0.030384451150894165,-5.040827751159668,5.4085917472839355,0.8907343149185181,0.0007346807396970689
2.451,0.357448548078537,0.1084616631269455,0.3766425549983978,-0.14170999825000763,0.6063485741615295,-0.03729911893606186,-4.219845771789551,6.533095836639404,0.9902339577674866,0.0009964186465367675
2.502,0.35134628415107727,0.12804463505744934,0.37070274353027344,-0.18252351880073547,0.6169577240943909,-0.07816725969314575,-1.3268579244613647,8.06893539428711,0.9645650386810303,0.0013772884849458933
2.551,0.34116408228874207,0.15030692517757416,0.36168068647384644,-0.23332415521144867,0.6166725158691406,-0.1002679318189621,1.9999947547912598,8.820075035095215,0.8682672381401062,0.0013372366083785892
2.602,0.32961151003837585,0.15133827924728394,0.3558848798274994,-0.300744891166687,0.5939710140228271,-0.1169070452451706,3.6216213703155518,8.436595916748047,0.5407564043998718,0.0011078740935772657
2.652,0.31177711486816406,0.19046856462955475,0.35102370381355286,-0.3689432442188263,0.5062627196311951,-0.10000675171613693,2.9691262245178223,7.519014358520508,0.5698935389518738,0.0007617888622917235
2.701,0.2847762405872345,0.2322603464126587,0.348781555891037,-0.43576183915138245,0.5048266053199768,-0.06408359110355377,2.6904027462005615,7.594537258148193,0.521569550037384,0.001188768888823688
2.751,0.2620405852794647,0.25295984745025635,0.34925544261932373,-0.5120270848274231,0.5158042311668396,-0.022039322182536125,3.865262269973755,6.943833351135254,0.27403756976127625,0.0014707902446389198
2.800,0.23002292215824127,0.26489388942718506,0.34742090106010437,-0.5700172185897827,0.47795385122299194,0.014635763131082058,5.314791679382324,4.460897445678711,0.24209609627723694,0.0007832677219994366
2.851,0.20823755860328674,0.272286593914032,0.3464955687522888,-0.6200742125511169,0.40867623686790466,0.018698055297136307,6.712295055389404,0.9146098494529724,0.37243619561195374,7.246384484460577e-05
2.901,0.17746219038963318,0.28095075488090515,0.34663090109825134,-0.6344183683395386,0.3357715606689453,0.019844895228743553,7.767054080963135,-1.3801286220550537,0.5623359084129333,-4.7012890718178824e-05
2.951,0.14738215506076813,0.2962983548641205,0.35021960735321045,-0.6360801458358765,0.26022568345069885,0.024580471217632294,7.9900665283203125,-1.654019832611084,0.6476922631263733,0.0005715302540920675
3.003,0.12228690832853317,0.3287855088710785,0.3557797074317932,-0.6125674247741699,0.1970735788345337,0.05081531032919884,7.788087844848633,-1.2494975328445435,0.7578951120376587,0.0010018706088885665
3.052,0.10198118537664413,0.37147536873817444,0.3636753261089325,-0.5838227868080139,0.1829368770122528,0.08262899518013,8.428746223449707,-1.3118090629577637,1.0499345064163208,0.0007952480227686465
3.101,0.0786140039563179,0.39406818151474,0.3695511519908905,-0.5514076948165894,0.19991765916347504,0.11438976973295212,11.089299201965332,-1.846211314201355,1.5276918411254883,0.000491525512188673
3.150,0.056729529052972794,0.40331020951271057,0.38709303736686707,-0.5227726697921753,0.14996328949928284,0.13829031586647034,14.584169387817383,-2.3789308071136475,1.820870280265808,0.00011720170732587576
3.200,0.039001915603876114,0.4281896650791168,0.3955114483833313,-0.4991609454154968,0.06343831866979599,0.1499430239200592,17.95042610168457,-1.5291874408721924,1.5206025838851929,0.0005382189992815256
3.250,0.022243332117795944,0.4340396821498871,0.4005719721317291,-0.4647705554962158,-0.0079670250415802,0.1252596229314804,19.98772621154785,-0.1274886280298233,0.8588982224464417,0.0010421331971883774
3.300,0.004732174798846245,0.4329085350036621,0.4018171429634094,-0.44030165672302246,-0.12887664139270782,0.07321032881736755,19.543004989624023,0.5052414536476135,0.42477697134017944,0.0008761557983234525
3.350,-0.014697907492518425,0.4204460084438324,0.40069568157196045,-0.43331271409988403,-0.2713668644428253,0.01570212095975876,17.479171752929688,0.6612653732299805,0.19820483028888702,0.0006056056008674204
3.401,-0.030066324397921562,0.428952693939209,0.39716625213623047,-0.42858102917671204,-0.3984701633453369,-0.02733764611184597,14.806487083435059,1.0773084163665771,-0.1841755509376526,0.0007341685122810304
3.450,-0.04709932580590248,0.40078169107437134,0.3912090063095093,-0.42817750573158264,-0.4763856828212738,-0.05791321024298668,12.201579093933105,1.7383471727371216,-0.46140411496162415,0.0009238799102604389
3.500,-0.06264453381299973,0.39338234066963196,0.3868885636329651,-0.42528098821640015,-0.5765941739082336,-0.08126462250947952,9.681241035461426,1.9606940746307373,-0.6131420731544495,0.0009451686055399477
