# meta:run_trajectory=figure8
# meta:run_mode=0
# meta:run_kt=0.008000
# meta:run_speed=1.000000
# meta:run_reps=1
# meta:run_periodic=false
# meta:run_att_poly=0
# meta:run_lap_time_s=7.280000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.000013606,0,0,111.72998,0,0,-0.22201538,0.04225228,0.42101678,-0.43381792,0.000007626547,3.9695015,-0.045616034,-0.01062244,0.15456383,0.0076828883,-0.00061049376,1.0004958
0.0324747,0,0,111.72422,0,0,-0.22201538,0.042462878,0.42044386,-0.4363077,0.000007626547,3.9695015,-0.045616034,-0.01062244,0.15456383,0.0076828883,-0.00061049376,1.0004958
0.04956107,0,0,111.75372,0,0,0.33340454,0.04439501,0.4237853,-0.43861076,0.000011266746,3.9695015,0.16070957,-0.117402315,0.029561656,0.008012245,-0.0009225615,1.0004203
0.099224485,0,0,111.76614,0,0,0.15487671,0.044846144,0.4254891,-0.43692052,0.00007143179,3.9695015,0.053483397,-0.40193102,-0.14086321,0.008748503,0.0015497543,0.99985605
0.14874525,0,0,111.77146,0,0,-0.1914978,0.04292897,0.4215958,-0.43271858,0.00018336174,3.9695015,0.008796471,0.16717489,-0.23576061,0.0070904666,0.00040644774,0.9989633
0.19899833,0,0,111.78055,0,0,0.2418518,0.04345457,0.41702786,-0.43817607,0.00030263345,3.9695015,-0.096408516,0.07180069,-0.13297454,0.0077599357,0.0016105082,1.0030621
0.2490211,0,0,111.77753,0,0,-0.27236938,0.046414915,0.42140502,-0.44035977,0.0004095426,3.9695015,-0.19156998,0.14518385,0.4219588,0.009022033,0.0002096836,0.999832
0.29856288,0,0,111.78468,0,0,0.12664795,0.048255768,0.41897604,-0.4345615,0.00046505276,3.9695015,0.05639091,-0.09921535,0.31535766,0.008552696,0.00006924492,1.0008222
0.34874716,0,0,111.77737,0,0,-0.11291504,0.050415564,0.4175192,-0.43424177,0.00049828616,3.9695015,0.21480373,0.14142586,0.30327612,0.008564191,0.00009626192,0.99994814
0.39853275,0,0,111.78237,0,0,0.19378662,0.049720764,0.4176014,-0.4355485,0.00048107357,3.9695015,-0.015522343,0.082223594,-0.11565372,0.007948845,-0.0013257555,0.999906
