# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0051,8.504802703857422,5.180661678314209,-7.018757343292236,7.781553268432617,7.0931501388549805,-5.501522064208984,145.28936767578125,31.00297737121582,-80.14158630371094,0.0,3.8850443363189697,-0.08470749855041504,-0.12631990015506744,-0.007907661609351635,0.06324035674333572,0.03729606792330742,-1.0191631317138672,0.0,0.0,0.0,0.0
0.0562,8.899022102355957,5.540465831756592,-7.2986979484558105,7.980222702026367,7.29179048538208,-5.716803550720215,144.7826690673828,31.30385398864746,-79.8851318359375,0.0,3.8850443363189697,0.03082340396940708,0.0682765543460846,-0.160836324095726,0.06109941378235817,0.036737240850925446,-1.0185821056365967,0.0,0.0,0.0,0.0
0.1062,9.30321979522705,5.91024112701416,-7.589537143707275,8.180413246154785,7.4916887283325195,-5.937716484069824,144.2721710205078,31.601760864257812,-79.6234130859375,0.0,3.8850443363189697,-0.03482986241579056,-0.03724047169089317,-0.010506688617169857,0.06006038933992386,0.036706361919641495,-1.0193589925765991,0.0,0.0,0.0,0.0
0.1552,9.717463493347168,6.29004430770874,-7.891536712646484,8.381644248962402,7.69282865524292,-6.163925647735596,143.7619171142578,31.89527130126953,-79.36197662353516,0.0,3.8850443363189697,-0.06644806265830994,0.026344725862145424,0.10687582194805145,0.05979962646961212,0.037874579429626465,-1.0201162099838257,0.0,0.0,0.0,0.0
0.2051,10.141788482666016,6.67992639541626,-8.204976081848145,8.583378791809082,7.894282341003418,-6.3957600593566895,143.25521850585938,32.18562698364258,-79.10396575927734,0.0,3.8850443363189697,-0.09443254768848419,0.1129455715417862,0.15868143737316132,0.06174195930361748,0.03705184906721115,-1.0175203084945679,0.0,0.0,0.0,0.0
0.2561,10.576225280761719,7.079925537109375,-8.530132293701172,8.785898208618164,8.09720516204834,-6.632995128631592,142.7392578125,32.47777557373047,-78.83584594726562,0.0,3.8850443363189697,0.06916458904743195,-0.14579418301582336,0.13681024312973022,0.06085271015763283,0.038643963634967804,-1.0179835557937622,0.0,0.0,0.0,0.0
0.3061,11.020818710327148,7.490094184875488,-8.86727523803711,8.989551544189453,8.300597190856934,-6.875556468963623,142.22418212890625,32.762115478515625,-78.56438446044922,0.0,3.8850443363189697,-0.0943555235862732,-0.04448958486318588,0.002004572656005621,0.062065303325653076,0.03847576305270195,-1.0189613103866577,0.0,0.0,0.0,0.0
0.3552,11.475637435913086,7.910440444946289,-9.216667175292969,9.194515228271484,8.504180908203125,-7.123538494110107,141.70541381835938,33.0521354675293,-78.28968048095703,0.0,3.8850443363189697,-0.029106583446264267,0.17224246263504028,0.06416212022304535,0.0627892017364502,0.037529949098825455,-1.0184094905853271,0.0,0.0,0.0,0.0
0.4052,0.0002573421224951744,0.00015213247388601303,-0.008327845484018326,0.017706211656332016,0.010436618700623512,-0.5742579698562622,0.00021044690220151097,0.0003168248222209513,-0.0007269137422554195,0.0,3.8850443363189697,0.0015241083456203341,-0.2301454246044159,-0.05865711346268654,0.062284916639328,0.035710129886865616,-1.018485188484192,0.0,0.0,0.0,0.0
0.4551,0.0018991213291883469,0.0011328854598104954,-0.06180405244231224,0.04799757897853851,0.02881324104964733,-1.5647611618041992,-0.0011628177016973495,0.005708580836653709,-0.0010719395941123366,0.0,3.8850443363189697,0.09246464818716049,0.05797792598605156,0.07535391300916672,0.06246575713157654,0.03694777935743332,-1.0180476903915405,0.0,0.0,0.0,0.0
