time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.016,-0.06618853658437729,0.06394899636507034,0.8971325755119324,-0.07223779708147049,-0.0224111620336771,0.005986976437270641,-0.20235829055309296,-0.5595399141311646,-0.34386736154556274,0.0004487921542022377
0.072,-0.06816931068897247,0.06554989516735077,0.8954020738601685,-0.06794404983520508,-0.023166975006461143,-0.010800550691783428,-0.2623550295829773,-1.166802167892456,-0.34165507555007935,0.00029179861303418875
0.116,-0.07581298053264618,0.06446866691112518,0.8921455144882202,-0.06425581872463226,-0.016131551936268806,-0.019103750586509705,-0.2345980703830719,-1.3444573879241943,-0.3194250166416168,0.00034532631980255246
0.167,-0.0717417374253273,0.06629443913698196,0.8892358541488647,-0.05826100707054138,-0.014310388825833797,-0.027297483757138252,-0.01788438856601715,-1.009074091911316,-0.29706159234046936,0.0007142404792830348
0.216,-0.06936618685722351,0.06847906112670898,0.8885823488235474,-0.041333943605422974,-0.008853437379002571,-0.026630090549588203,0.6071611642837524,-1.0991169214248657,-0.26690030097961426,0.0007111426675692201
0.273,-0.0730038583278656,0.07246703654527664,0.89084792137146,-0.0272353645414114,-0.008905129507184029,-0.009826784953474998,1.8592612743377686,-1.7339762449264526,-0.1926632672548294,0.0004066324618179351
0.315,-0.06921114772558212,0.0713050365447998,0.8938108682632446,-0.014905573800206184,-0.015616283752024174,0.019426176324486732,3.8237876892089844,-2.3400237560272217,-0.06841758638620377,0.000511305988766253
0.366,-0.06670938432216644,0.07721704244613647,0.8994841575622559,-0.0015933315735310316,-0.030742712318897247,0.04044617339968681,5.675867080688477,-3.2482213973999023,0.16744233667850494,0.0005867505678907037
0.417,-0.06568316370248795,0.08528720587491989,0.9064527750015259,0.02569502778351307,-0.059239741414785385,0.05932497978210449,7.452462673187256,-4.376969814300537,0.5511521100997925,0.00043994380393996835
0.467,-0.062217600643634796,0.08226456493139267,0.909574568271637,0.058921054005622864,-0.10800374299287796,0.07443004101514816,9.738574028015137,-5.578921794891357,1.0393922328948975,0.0005509739858098328
0.516,-0.04950205981731415,0.07174936681985855,0.9136709570884705,0.10274285823106766,-0.17193421721458435,0.05670854449272156,12.267935752868652,-6.725646495819092,1.5559254884719849,0.0004737422277685255
0.575,-0.04550958424806595,0.06423912942409515,0.9177301526069641,0.15616725385189056,-0.25329914689064026,0.04165881127119064,13.677007675170898,-7.611202239990234,2.0133674144744873,0.0004988933214917779
0.614,-0.03506074845790863,0.04627930372953415,0.9182504415512085,0.2146717607975006,-0.3591025769710541,0.028981871902942657,13.799386978149414,-8.278542518615723,2.3481271266937256,0.000649685098323971
0.666,-0.01768610253930092,0.01301534753292799,0.9165871739387512,0.2814660668373108,-0.47107183933258057,0.006633329670876265,13.530660629272461,-8.9410982131958,2.5681254863739014,0.0006815430824644864
0.715,0.0007299613207578659,-0.0226961150765419,0.9144974946975708,0.360473096370697,-0.5918590426445007,-0.013709425926208496,12.715497016906738,-9.716389656066895,2.6808223724365234,0.0005197201389819384
0.764,0.025385171175003052,-0.06720978766679764,0.9105555415153503,0.442792147397995,-0.7068737149238586,-0.027788177132606506,10.701745986938477,-9.8582124710083,2.548541784286499,0.00044271149090491235
0.814,0.0521688349545002,-0.10534796863794327,0.9054504632949829,0.529644787311554,-0.8069158792495728,-0.04060398414731026,7.984058856964111,-9.178595542907715,2.15413236618042,0.0007396666915155947
0.868,0.07687241584062576,-0.15290603041648865,0.9001476168632507,0.6123236417770386,-0.8859149813652039,-0.04914101958274841,4.865541934967041,-8.600274085998535,1.7652052640914917,0.0008460352546535432
