# meta:t_zero=scenario_start
t,cf5_A3_13-04-34.a_res_x,cf5_A3_13-04-34.a_res_y,cf5_A3_13-04-34.a_res_z,cf5_A3_13-04-34.acc_x,cf5_A3_13-04-34.acc_y,cf5_A3_13-04-34.acc_z,cf5_A3_13-04-34.alp_x,cf5_A3_13-04-34.alp_y,cf5_A3_13-04-34.alp_z,cf5_A3_13-04-34.ctrltarget_x,cf5_A3_13-04-34.ctrltarget_y,cf5_A3_13-04-34.ctrltarget_z,cf5_A3_13-04-34.e_r_norm,cf5_A3_13-04-34.e_r_x,cf5_A3_13-04-34.e_r_y,cf5_A3_13-04-34.e_r_z,cf5_A3_13-04-34.f_res_x,cf5_A3_13-04-34.f_res_y,cf5_A3_13-04-34.f_res_z,cf5_A3_13-04-34.gyro_x,cf5_A3_13-04-34.gyro_y,cf5_A3_13-04-34.gyro_z,cf5_A3_13-04-34.motor_m1,cf5_A3_13-04-34.motor_m1_rpm,cf5_A3_13-04-34.motor_m2,cf5_A3_13-04-34.motor_m2_rpm,cf5_A3_13-04-34.motor_m3,cf5_A3_13-04-34.motor_m3_rpm,cf5_A3_13-04-34.motor_m4,cf5_A3_13-04-34.motor_m4_rpm,cf5_A3_13-04-34.pitch_deg,cf5_A3_13-04-34.rnn_clamped,cf5_A3_13-04-34.rnn_pred_x,cf5_A3_13-04-34.rnn_pred_y,cf5_A3_13-04-34.rnn_pred_z,cf5_A3_13-04-34.roll_deg,cf5_A3_13-04-34.rpm_m1,cf5_A3_13-04-34.rpm_m2,cf5_A3_13-04-34.rpm_m3,cf5_A3_13-04-34.rpm_m4,cf5_A3_13-04-34.tau_x,cf5_A3_13-04-34.tau_y,cf5_A3_13-04-34.tau_z,cf5_A3_13-04-34.vx,cf5_A3_13-04-34.vy,cf5_A3_13-04-34.vz,cf5_A3_13-04-34.x,cf5_A3_13-04-34.y,cf5_A3_13-04-34.yaw_deg,cf5_A3_13-04-34.z,cf_second_A3_13-04-34.a_res_x,cf_second_A3_13-04-34.a_res_y,cf_second_A3_13-04-34.a_res_z,cf_second_A3_13-04-34.acc_x,cf_second_A3_13-04-34.acc_y,cf_second_A3_13-04-34.acc_z,cf_second_A3_13-04-34.alp_x,cf_second_A3_13-04-34.alp_y,cf_second_A3_13-04-34.alp_z,cf_second_A3_13-04-34.ctrltarget_x,cf_second_A3_13-04-34.ctrltarget_y,cf_second_A3_13-04-34.ctrltarget_z,cf_second_A3_13-04-34.e_r_norm,cf_second_A3_13-04-34.e_r_x,cf_second_A3_13-04-34.e_r_y,cf_second_A3_13-04-34.e_r_z,cf_second_A3_13-04-34.f_res_x,cf_second_A3_13-04-34.f_res_y,cf_second_A3_13-04-34.f_res_z,cf_second_A3_13-04-34.gyro_x,cf_second_A3_13-04-34.gyro_y,cf_second_A3_13-04-34.gyro_z,cf_second_A3_13-04-34.motor_m1,cf_second_A3_13-04-34.motor_m1_rpm,cf_second_A3_13-04-34.motor_m2,cf_second_A3_13-04-34.motor_m2_rpm,cf_second_A3_13-04-34.motor_m3,cf_second_A3_13-04-34.motor_m3_rpm,cf_second_A3_13-04-34.motor_m4,cf_second_A3_13-04-34.motor_m4_rpm,cf_second_A3_13-04-34.pitch_deg,cf_second_A3_13-04-34.rnn_clamped,cf_second_A3_13-04-34.rnn_pred_x,cf_second_A3_13-04-34.rnn_pred_y,cf_second_A3_13-04-34.rnn_pred_z,cf_second_A3_13-04-34.roll_deg,cf_second_A3_13-04-34.rpm_m1,cf_second_A3_13-04-34.rpm_m2,cf_second_A3_13-04-34.rpm_m3,cf_second_A3_13-04-34.rpm_m4,cf_second_A3_13-04-34.tau_x,cf_second_A3_13-04-34.tau_y,cf_second_A3_13-04-34.tau_z,cf_second_A3_13-04-34.vx,cf_second_A3_13-04-34.vy,cf_second_A3_13-04-34.vz,cf_second_A3_13-04-34.x,cf_second_A3_13-04-34.y,cf_second_A3_13-04-34.yaw_deg,cf_second_A3_13-04-34.z,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.vx,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.vy,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.vz,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.x,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.y,rel.cf5_A3_13-04-34_cf_second_A3_13-04-34.z,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.vx,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.vy,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.vz,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.x,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.y,rel.cf_second_A3_13-04-34_cf5_A3_13-04-34.z
0.000000,-0.075367,-0.042990,0.091690,-0.006722,-0.004900,1.000846,3.391590,-4.259673,0.968937,-0.600001,-0.000001,1.000000,0.037015,0.029846,-0.017427,-0.013241,-0.003090,-0.001763,0.003759,-3.720066,2.769725,-0.238770,40024.740909,14787.359091,43314.654545,16025.000000,39696.700000,15490.259091,42147.195455,16054.072727,-0.412365,0.000000,0.000000,0.000000,0.000000,0.242586,14839.527273,16061.204545,15547.786364,16196.236364,0.000000,0.000000,0.000000,0.020943,-0.021926,-0.002572,-0.610684,-0.002332,-0.784366,0.973208,0.000000,0.000000,0.000000,0.013422,0.001476,0.994270,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,2.552888,1.083236,-0.825339,38330.231775,15636.430870,39314.018602,15705.853695,39730.763700,16357.895928,39972.102564,15723.000000,-0.858988,0.000000,0.000000,0.000000,0.000000,0.346721,15773.365510,15681.533434,16395.483660,15710.000000,-0.000412,0.000324,-0.000412,0.012431,-0.029975,-0.012956,-0.018793,0.018665,0.053265,1.110883,0.008512,0.008049,0.010384,-0.591891,-0.020997,-0.137675,-0.008512,-0.008049,-0.010384,0.591891,0.020997,0.137675
0.002000,-0.070585,-0.040209,0.073590,-0.006708,-0.005102,1.002633,5.355418,-3.155289,0.379259,-0.600001,-0.000001,1.000000,0.036748,0.029797,-0.016906,-0.013293,-0.002894,-0.001649,0.003017,-3.058274,2.617007,-0.233239,40044.684876,14815.653273,43333.614447,16104.373363,39666.139052,15456.758916,42133.561625,16156.373363,-0.423539,0.000000,0.000000,0.000000,0.000000,0.221613,14834.473589,16068.158465,15543.649661,16198.000000,0.000000,0.000000,0.000000,0.021242,-0.022134,-0.002469,-0.610592,-0.002429,-0.787297,0.973196,0.000000,0.000000,0.000000,0.012618,-0.001558,0.990324,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,2.210320,0.388237,-0.540837,38400.576923,15717.008876,39223.353550,15593.613905,39863.278107,16501.000000,39860.791420,15723.000000,-0.858988,0.000000,0.000000,0.000000,0.000000,0.346721,15807.529586,15678.958580,16380.764793,15711.078402,-0.000412,0.000324,-0.000412,0.012431,-0.029975,-0.012956,-0.018793,0.018665,0.053265,1.110883,0.008810,0.007841,0.010487,-0.591799,-0.021093,-0.137687,-0.008810,-0.007841,-0.010487,0.591799,0.021093,0.137687
0.004000,-0.066834,-0.043868,0.057721,-0.006329,-0.004680,1.002986,5.717139,2.432418,-0.327647,-0.600001,-0.000001,1.000000,0.036749,0.029779,-0.016940,-0.013293,-0.002740,-0.001799,0.002367,-2.403595,3.054953,-0.264456,40071.518112,14880.000000,43349.510428,16128.942920,39624.476400,15551.526894,42133.496158,16206.971460,-0.423539,0.000000,0.000000,0.000000,0.000000,0.221613,14840.007684,16077.000000,15552.000000,16198.000000,0.000000,0.000000,0.000000,0.021242,-0.022134,-0.002469,-0.610592,-0.002429,-0.787297,0.973196,0.000000,0.000000,0.000000,0.011856,-0.002131,0.994034,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,1.351277,-0.317006,-0.098386,38509.171355,15678.498721,39058.979540,15723.000000,40069.020460,16495.061381,39709.289003,15723.000000,-0.858988,0.000000,0.000000,0.000000,0.000000,0.346721,15761.319693,15686.879795,16364.368286,15719.879795,-0.000412,0.000324,-0.000412,0.012400,-0.029924,-0.012927,-0.018804,0.018683,0.053265,1.110890,0.008842,0.007790,0.010458,-0.591788,-0.021112,-0.137693,-0.008842,-0.007790,-0.010458,0.591788,0.021112,0.137693
0.006000,-0.064217,-0.046551,0.040162,-0.005696,-0.004901,1.001659,5.161289,6.259451,0.211444,-0.600000,-0.000001,1.000000,0.036756,0.029782,-0.016952,-0.013293,-0.002633,-0.001909,0.001647,-1.733251,3.810070,-0.219220,40129.645441,14758.950586,43337.899643,16077.000000,39590.784004,15443.289862,42125.002547,16066.058584,-0.423539,0.000000,0.000000,0.000000,0.000000,0.221613,14849.221090,16081.442180,15545.336729,16200.776363,0.000000,0.000000,0.000000,0.021242,-0.022134,-0.002469,-0.610592,-0.002429,-0.787297,0.973196,0.000000,0.000000,0.000000,0.013162,-0.003566,0.995231,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,0.948876,-0.257816,-0.218545,38447.675676,15743.270270,39082.027027,15723.000000,40038.945946,16425.243243,39765.351351,15723.000000,-0.858988,0.000000,0.000000,0.000000,0.000000,0.346721,15770.378378,15694.540541,16420.351351,15727.540541,-0.000412,0.000324,-0.000412,0.012143,-0.029508,-0.012697,-0.018898,0.018836,0.053265,1.110943,0.009098,0.007374,0.010228,-0.591694,-0.021264,-0.137747,-0.009098,-0.007374,-0.010228,0.591694,0.021264,0.137747
0.008000,-0.060536,-0.047241,0.045837,-0.005728,-0.006119,1.002563,4.235987,4.629047,1.079062,-0.600000,-0.000001,1.000000,0.036564,0.029284,-0.017388,-0.013295,-0.002482,-0.001937,0.001879,-1.345967,4.278063,-0.063487,40193.491155,14713.014048,43308.686264,16077.000000,39630.841311,15477.142040,42102.236212,16095.378252,-0.423539,0.000000,0.000000,0.000000,0.000000,0.221613,14846.895421,16087.931842,15537.068158,16207.690947,0.000000,0.000000,0.000000,0.020843,-0.021717,-0.002759,-0.610714,-0.002300,-0.787297,0.973137,0.000000,0.000000,0.000000,0.012388,-0.002632,0.994845,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,0.237185,0.447108,-0.465715,38363.145316,15855.817215,39125.638987,15723.000000,39949.340253,16304.203544,39900.809114,15706.327595,-0.859525,0.000000,0.000000,0.000000,0.000000,0.350077,15756.427342,15699.361013,16388.663797,15731.000000,-0.000412,0.000324,-0.000412,0.012392,-0.029608,-0.012801,-0.018876,0.018785,0.052558,1.110921,0.008451,0.007891,0.010042,-0.591838,-0.021085,-0.137785,-0.008451,-0.007891,-0.010042,0.591838,0.021085,0.137785
0.010000,-0.057149,-0.051661,0.056653,-0.005464,-0.007420,1.003289,0.390369,0.096638,2.163531,-0.600000,-0.000001,1.000000,0.036204,0.029106,-0.016906,-0.013316,-0.002343,-0.002118,0.002323,-1.350954,4.098655,0.199381,40265.436208,14696.133132,43249.563792,16140.197176,39704.890570,15488.496218,42052.540091,16212.598588,-0.443211,0.000000,0.000000,0.000000,0.000000,0.205746,14844.000000,16092.430661,15540.468986,16211.000000,0.000000,0.000000,0.000000,0.021000,-0.021660,-0.002856,-0.610674,-0.002341,-0.788596,0.973077,0.000000,0.000000,0.000000,0.011510,-0.002121,0.993235,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,0.175820,0.424501,-0.357882,38416.625190,15753.922610,39096.357613,15723.000000,39977.111786,16412.720789,39873.270612,15633.764795,-0.862143,0.000000,0.000000,0.000000,0.000000,0.366450,15742.834598,15706.730400,16351.286798,15732.460799,-0.000412,0.000324,-0.000412,0.013605,-0.030096,-0.013308,-0.018769,0.018537,0.049109,1.110813,0.007395,0.008436,0.010452,-0.591904,-0.020878,-0.137736,-0.007395,-0.008436,-0.010452,0.591904,0.020878,0.137736
0.012000,-0.055076,-0.061232,0.067747,-0.004412,-0.007731,1.001173,-3.127146,-6.018846,2.310124,-0.600000,-0.000001,1.000000,0.036030,0.029187,-0.016388,-0.013330,-0.002258,-0.002511,0.002778,-1.815610,3.450434,0.436663,40298.000000,14796.272177,43192.362903,16213.028226,39790.976815,15460.948589,41996.355847,16233.000000,-0.455913,0.000000,0.000000,0.000000,0.000000,0.195501,14850.775202,16102.007056,15526.138105,16214.079637,0.000000,0.000000,0.000000,0.021283,-0.021813,-0.002787,-0.610591,-0.002425,-0.789435,0.973066,0.000000,0.000000,0.000000,0.012452,0.002115,0.992998,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,-0.106416,0.073230,-0.082784,38497.183374,15682.388753,38999.882152,15723.000000,40093.061125,16470.580440,39774.873350,15691.589731,-0.862143,0.000000,0.000000,0.000000,0.000000,0.366450,15760.000000,15709.248900,16367.689976,15740.689976,-0.000412,0.000324,-0.000412,0.013605,-0.030096,-0.013308,-0.018769,0.018537,0.049109,1.110813,0.007678,0.008283,0.010521,-0.591822,-0.020963,-0.137748,-0.007678,-0.008283,-0.010521,0.591822,0.020963,0.137748
0.014000,-0.050781,-0.070516,0.065620,-0.003330,-0.007554,0.999392,-3.969069,-3.298425,1.217105,-0.599999,-0.000001,1.000000,0.036020,0.029146,-0.016438,-0.013330,-0.002082,-0.002891,0.002690,-2.141277,3.261496,0.525192,40301.034314,14880.000000,43168.503922,16075.822549,39834.461765,15450.477451,41977.820588,16169.886275,-0.455913,0.000000,0.000000,0.000000,0.000000,0.195501,14859.248039,16109.427451,15500.435294,16220.854902,0.000000,0.000000,0.000000,0.021283,-0.021813,-0.002787,-0.610591,-0.002425,-0.789435,0.973066,0.000000,0.000000,0.000000,0.012859,0.005427,0.991560,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,-0.019502,-0.279066,-0.085183,38486.905468,15748.983648,39013.551354,15723.000000,40100.259581,16357.708227,39760.645887,15738.048033,-0.862143,0.000000,0.000000,0.000000,0.000000,0.366450,15758.614205,15708.251916,16375.866122,15749.385795,-0.000412,0.000324,-0.000412,0.013548,-0.029975,-0.013236,-0.018790,0.018578,0.049109,1.110830,0.007735,0.008162,0.010449,-0.591802,-0.021004,-0.137764,-0.007735,-0.008162,-0.010449,0.591802,0.021004,0.137764
0.016000,-0.042538,-0.074919,0.051575,-0.002259,-0.007811,1.000619,-0.726208,2.573508,-0.467566,-0.599998,-0.000001,1.000000,0.036007,0.029122,-0.016454,-0.013330,-0.001744,-0.003072,0.002115,-2.187701,3.710597,0.439646,40291.439817,14826.458101,43174.560183,16099.945150,39800.885729,15374.199086,42014.897410,16192.276790,-0.455913,0.000000,0.000000,0.000000,0.000000,0.195501,14841.921788,16108.566277,15495.867445,16221.566277,0.000000,0.000000,0.000000,0.021283,-0.021813,-0.002787,-0.610591,-0.002425,-0.789435,0.973066,0.000000,0.000000,0.000000,0.013789,0.009551,0.990979,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,-0.244324,-0.707673,0.049144,38504.668386,15873.000000,38965.194430,15723.000000,40169.366684,16436.361527,39704.376483,15576.000000,-0.862143,0.000000,0.000000,0.000000,0.000000,0.366450,15755.152140,15719.788035,16379.014956,15756.788035,-0.000412,0.000324,-0.000412,0.013277,-0.029398,-0.012894,-0.018887,0.018774,0.049109,1.110910,0.008007,0.007585,0.010107,-0.591704,-0.021199,-0.137844,-0.008007,-0.007585,-0.010107,0.591704,0.021199,0.137844
0.018000,-0.031669,-0.076263,0.039740,-0.000748,-0.008372,1.001128,1.696168,3.434008,-0.803984,-0.599998,-0.000001,1.000000,0.035802,0.028584,-0.016932,-0.013333,-0.001298,-0.003127,0.001629,-1.935889,3.871775,0.385287,40278.277807,14792.000000,43194.715986,16147.938438,39795.438179,15397.400931,42031.642007,16199.938438,-0.455913,0.000000,0.000000,0.000000,0.000000,0.195501,14849.981376,16109.543197,15493.913606,16214.277807,0.000000,0.000000,0.000000,0.020847,-0.021367,-0.002897,-0.610724,-0.002287,-0.789435,0.973044,0.000000,0.000000,0.000000,0.015649,0.009824,0.992921,1.908852,-0.895674,-0.687956,0.000000,-0.000002,1.250000,0.010175,0.006399,-0.005464,0.005720,0.000000,0.000000,0.000000,-0.565004,-1.050125,0.261965,38565.703835,15817.569122,38890.425328,15723.000000,40262.844601,16369.084258,39630.625631,15586.952069,-0.862086,0.000000,0.000000,0.000000,0.000000,0.366472,15764.423814,15721.211907,16375.000000,15760.000000,-0.000412,0.000324,-0.000412,0.013604,-0.029537,-0.013060,-0.018856,0.018707,0.048691,1.110880,0.007243,0.008170,0.010164,-0.591869,-0.020994,-0.137836,-0.007243,-0.008170,-0.010164,0.591869,0.020994,0.137836
