cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.127514,-0.141448,-1.633839,-0.009991,0.097853,-0.012438,-0.000000,-0.599995,0.179999,-0.018943,-0.610253,0.101356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013810,-0.606265,1.217979,0.000000
0.000000,0.000000,0.000000,-0.129381,-0.142389,-1.635136,-0.011240,0.099169,-0.012550,-0.000000,-0.599995,0.179999,-0.018727,-0.610158,0.101367,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013799,-0.606250,1.217976,0.002000
0.000000,0.000000,0.000000,-0.131248,-0.143330,-1.636433,-0.012489,0.100484,-0.012661,-0.000000,-0.599995,0.179999,-0.018512,-0.610063,0.101377,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.004000
0.000000,0.000000,0.000000,-0.133114,-0.144271,-1.637730,-0.013737,0.101800,-0.012772,-0.000000,-0.599995,0.179999,-0.018296,-0.609968,0.101387,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.006000
0.000000,0.000000,0.000000,-0.134981,-0.145212,-1.639027,-0.014986,0.103115,-0.012883,-0.000000,-0.599995,0.179999,-0.018080,-0.609873,0.101397,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.008000
0.000000,0.000000,0.000000,-0.136848,-0.146153,-1.640324,-0.016235,0.104430,-0.012994,-0.000000,-0.599995,0.179999,-0.017864,-0.609778,0.101407,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.010000
0.000000,0.000000,0.000000,-0.138715,-0.147094,-1.641621,-0.017483,0.105746,-0.013105,-0.000000,-0.599995,0.179999,-0.017648,-0.609684,0.101418,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.012000
0.000000,0.000000,0.000000,-0.140582,-0.148034,-1.642918,-0.018732,0.107061,-0.013217,-0.000000,-0.599995,0.179999,-0.017432,-0.609589,0.101428,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013712,-0.606139,1.217955,0.014000
0.000000,0.000000,0.000000,-0.142449,-0.148975,-1.644215,-0.019981,0.108377,-0.013328,-0.000000,-0.599995,0.179999,-0.017216,-0.609494,0.101438,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.013851,-0.606112,1.217961,0.016000
0.000000,0.000000,0.000000,-0.144316,-0.149916,-1.645512,-0.021229,0.109692,-0.013439,-0.000000,-0.599995,0.179999,-0.017000,-0.609399,0.101448,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014740,-0.019336,0.000551,-0.000000,-0.599998,1.280004,0.014413,-0.606005,1.217984,0.018000
