time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,3.7589,5.4447,0.0115,-0.0005,0.0246,0.0077,-0.52,-0.03,-0.34,0,3.753,-0.066,-0.172,-0.042,0.001,-0.011,0.000,0.000,0.000,0.000
0,3.7583,5.4448,0.0110,-0.0028,0.0212,0.0040,-0.50,-0.05,-0.34,0,3.758,0.092,0.208,0.001,-0.002,-0.007,0.000,0.000,0.000,0.000
0,3.7581,5.4439,0.0113,-0.0038,0.0132,0.0049,-0.28,-0.11,-0.33,0,3.753,-0.464,0.097,-0.090,-0.002,-0.008,0.000,0.000,0.000,0.000
0,3.7585,5.4433,0.0089,-0.0018,0.0092,-0.0059,-0.18,-0.07,-0.34,0,3.758,-0.043,-0.005,-0.150,-0.002,-0.008,0.000,0.000,0.000,0.000
0,3.7593,5.4375,0.0086,0.0029,-0.0191,-0.0048,-0.24,-0.08,-0.34,0,3.753,-0.073,-0.331,0.052,0.001,-0.009,0.000,0.000,0.000,0.000
0,3.7589,5.4358,0.0110,0.0009,-0.0253,0.0080,-0.30,-0.06,-0.34,0,3.758,0.073,-0.057,-0.205,-0.001,-0.008,0.000,0.000,0.000,0.000
0,3.7584,5.4355,0.0115,-0.0014,-0.0238,0.0084,-0.20,-0.06,-0.33,0,3.753,-0.021,-0.022,0.066,-0.002,-0.008,0.000,0.000,0.000,0.000
0,3.7582,5.4392,0.0105,-0.0026,-0.0014,0.0029,-0.49,-0.04,-0.32,0,3.758,0.024,-0.057,-0.297,0.000,-0.006,0.000,0.000,0.000,0.000
0,3.7580,5.4447,0.0106,-0.0033,0.0272,0.0032,-0.94,-0.07,-0.31,0,3.753,-0.100,-0.259,0.009,0.000,-0.007,0.000,0.000,0.000,0.000
0,3.7584,5.4549,0.0088,-0.0007,0.0686,-0.0060,-0.87,-0.05,-0.31,0,3.758,-0.333,0.030,-0.013,-0.002,-0.008,0.000,0.000,0.000,0.000
0,3.7585,5.4573,0.0092,-0.0012,0.0690,-0.0016,-0.90,-0.01,-0.32,0,3.753,0.119,0.250,0.111,-0.001,-0.008,0.000,0.000,0.000,0.000
0,3.7571,5.4565,0.0086,-0.0081,0.0527,-0.0033,-0.79,0.01,-0.33,0,3.758,-0.275,0.017,0.036,-0.003,-0.010,0.000,0.000,0.000,0.000
