time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-0.0217,-0.1428,0.0099,0.0074,-0.0224,0.0044,0.29,-0.13,1.07,0,3.706,-0.123,-0.030,-0.092,-0.001,-0.000,0.000,0.000,0.000,0.000
0,-0.0221,-0.1434,0.0107,0.0046,-0.0224,0.0076,0.29,-0.19,1.04,0,3.695,-0.275,-0.020,-0.057,-0.004,-0.003,0.000,0.000,0.000,0.000
0,-0.0221,-0.1423,0.0082,0.0026,-0.0140,-0.0045,0.18,-0.10,1.06,0,3.706,-0.087,-0.021,0.179,-0.001,-0.002,0.000,0.000,0.000,0.000
0,-0.0225,-0.1353,0.0079,0.0002,0.0231,-0.0034,-0.14,-0.06,1.06,0,3.700,0.197,-0.160,-0.191,-0.001,-0.002,0.000,0.000,0.000,0.000
0,-0.0212,-0.1245,0.0071,0.0070,0.0707,-0.0061,-0.37,-0.14,1.03,0,3.700,0.066,0.090,0.084,-0.003,-0.001,0.000,0.000,0.000,0.000
0,-0.0220,-0.1265,0.0097,0.0022,0.0472,0.0080,-0.26,-0.07,1.03,0,3.695,-0.152,-0.123,0.037,-0.002,-0.001,0.000,0.000,0.000,0.000
0,-0.0224,-0.1321,0.0101,-0.0001,0.0074,0.0089,0.01,-0.05,1.02,0,3.706,0.018,-0.108,-0.290,-0.001,-0.000,0.000,0.000,0.000,0.000
0,-0.0306,-0.1336,0.0090,-0.0408,-0.0034,0.0031,0.16,0.37,1.02,0,3.695,-0.030,0.147,0.263,-0.001,-0.002,0.000,0.000,0.000,0.000
0,-0.0346,-0.1459,0.0076,-0.0517,-0.0659,-0.0029,0.58,0.26,0.98,0,3.706,-0.107,-0.255,0.082,-0.001,-0.002,0.000,0.000,0.000,0.000
0,-0.0328,-0.1542,0.0076,-0.0318,-0.0955,-0.0015,0.81,0.10,0.93,0,3.695,-0.170,-0.086,0.346,-0.002,-0.002,0.000,0.000,0.000,0.000
0,-0.0319,-0.1602,0.0082,-0.0205,-0.1086,0.0032,0.70,0.01,0.92,0,3.706,-0.195,-0.038,0.069,-0.001,-0.002,0.000,0.000,0.000,0.000
0,-0.0319,-0.1597,0.0095,-0.0161,-0.0863,0.0092,0.51,-0.00,0.93,0,3.695,-0.164,0.212,0.075,0.000,-0.002,0.000,0.000,0.000,0.000
0,-0.0329,-0.1602,0.0095,-0.0178,-0.0714,0.0083,0.35,-0.03,0.93,0,3.706,-0.021,0.012,0.030,-0.003,-0.001,0.000,0.000,0.000,0.000
0,-0.0324,-0.1595,0.0085,-0.0125,-0.0539,0.0040,0.24,-0.12,0.91,0,3.695,-0.033,-0.068,-0.334,-0.001,-0.003,0.000,0.000,0.000,0.000
0,-0.0232,-0.1655,0.0086,0.0369,-0.0734,0.0043,0.35,-0.38,0.85,0,3.700,-0.133,-0.041,-0.190,-0.002,-0.001,0.000,0.000,0.000,0.000
0,-0.0243,-0.1655,0.0095,0.0257,-0.0569,0.0088,0.39,-0.31,0.86,0,3.695,-0.224,-0.086,0.040,0.000,-0.001,0.000,0.000,0.000,0.000
0,-0.0274,-0.1764,0.0094,0.0048,-0.0985,0.0060,0.43,-0.12,0.89,0,3.706,0.006,0.231,0.372,-0.003,-0.001,0.000,0.000,0.000,0.000
0,-0.0272,-0.1767,0.0095,0.0049,-0.0796,0.0075,0.24,-0.14,0.87,0,3.695,-0.027,-0.228,-0.195,-0.003,-0.001,0.000,0.000,0.000,0.000
0,-0.0275,-0.1765,0.0074,0.0027,-0.0616,-0.0018,0.10,-0.13,0.86,0,3.700,0.137,-0.194,0.050,-0.003,-0.000,0.000,0.000,0.000,0.000
0,-0.0245,-0.1674,0.0069,0.0172,-0.0011,-0.0016,-0.30,-0.28,0.84,0,3.700,-0.070,-0.211,0.111,-0.001,-0.001,0.000,0.000,0.000,0.000
0,-0.0241,-0.1667,0.0074,0.0161,0.0050,0.0024,-0.32,-0.18,0.83,0,3.706,-0.156,0.159,-0.220,-0.005,0.001,0.000,0.000,0.000,0.000
0,-0.0246,-0.1679,0.0094,0.0108,0.0017,0.0117,-0.35,-0.27,0.83,0,3.700,0.075,0.079,-0.033,-0.003,-0.002,0.000,0.000,0.000,0.000
0,-0.0244,-0.1674,0.0083,0.0093,0.0048,0.0050,-0.30,-0.17,0.81,0,3.706,-0.001,-0.062,0.425,-0.005,0.000,0.000,0.000,0.000,0.000
0,-0.0244,-0.1676,0.0099,0.0068,0.0048,0.0119,-0.51,-0.32,0.82,0,3.695,-0.316,-0.126,0.222,-0.003,-0.003,0.000,0.000,0.000,0.000
0,-0.0167,-0.1679,0.0100,0.0425,0.0005,0.0107,-0.26,-0.40,0.85,0,3.706,-0.082,0.200,0.205,-0.001,0.001,0.000,0.000,0.000,0.000
0,-0.0160,-0.1671,0.0087,0.0379,0.0065,0.0039,-0.35,-0.28,0.81,0,3.700,-0.205,-0.239,0.107,-0.002,-0.001,0.000,0.000,0.000,0.000
0,-0.0163,-0.1675,0.0102,0.0292,0.0039,0.0109,-0.26,-0.26,0.81,0,3.700,0.118,0.065,-0.059,-0.001,0.000,0.000,0.000,0.000,0.000
0,-0.0169,-0.1660,0.0093,0.0197,0.0114,0.0055,-0.10,-0.19,0.81,0,3.700,-0.251,0.098,0.165,-0.001,0.001,0.000,0.000,0.000,0.000
0,-0.0162,-0.1750,0.0083,0.0192,-0.0348,0.0007,0.02,-0.15,0.80,0,3.706,-0.479,-0.130,0.064,-0.003,-0.001,0.000,0.000,0.000,0.000
0,-0.0204,-0.1661,0.0091,-0.0056,0.0174,0.0053,-0.40,-0.05,0.77,0,3.700,-0.112,-0.153,-0.010,-0.001,-0.001,0.000,0.000,0.000,0.000
0,-0.0200,-0.1657,0.0094,-0.0033,0.0168,0.0060,-0.25,-0.01,0.76,0,3.706,-0.267,-0.275,0.043,-0.002,-0.001,0.000,0.000,0.000,0.000
51,-0.0202,-0.1653,0.0095,-0.0041,0.0178,0.0064,-0.37,0.10,0.74,0,3.700,-0.166,0.029,-0.146,-0.001,-0.001,0.000,0.000,0.000,0.000
102,-0.0200,-0.1669,0.0093,-0.0013,0.0070,0.0047,-0.17,-0.03,0.75,0,3.706,0.108,-0.051,-0.156,-0.003,0.000,0.000,0.000,0.000,0.000
152,-0.0204,-0.1668,0.0084,-0.0038,0.0071,0.0011,-0.32,-0.00,0.75,0,3.695,-0.124,0.023,-0.106,-0.002,-0.002,0.000,0.000,0.000,0.000
