time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-0.5343,-0.2076,0.0086,0.0026,0.0030,-0.0048,-0.37,0.56,0.17,0,3.679,0.225,0.034,0.011,0.010,-0.007,0.000,0.000,0.000,0.000
0,-0.5349,-0.2087,0.0092,-0.0004,-0.0031,-0.0009,-0.27,0.56,0.17,0,3.690,-0.117,0.003,-0.186,0.011,-0.005,0.000,0.000,0.000,0.000
0,-0.5345,-0.2083,0.0105,0.0020,-0.0008,0.0058,-0.28,0.56,0.17,0,3.679,0.011,-0.196,-0.225,0.011,-0.006,0.000,0.000,0.000,0.000
0,-0.5356,-0.2083,0.0105,-0.0033,-0.0008,0.0050,-0.28,0.52,0.16,0,3.684,0.110,-0.018,-0.199,0.008,-0.006,0.000,0.000,0.000,0.000
0,-0.5343,-0.2074,0.0096,0.0048,0.0030,-0.0008,-0.18,0.44,0.16,0,3.679,0.085,0.110,0.356,0.009,-0.005,0.000,0.000,0.000,0.000
0,-0.5351,-0.2093,0.0093,-0.0003,-0.0068,-0.0018,-0.28,0.58,0.16,0,3.684,-0.121,-0.007,0.054,0.010,-0.004,0.000,0.000,0.000,0.000
0,-0.5350,-0.2078,0.0101,0.0010,0.0021,0.0018,-0.18,0.58,0.16,0,3.679,-0.211,0.235,-0.064,0.008,-0.005,0.000,0.000,0.000,0.000
0,-0.5345,-0.2078,0.0098,0.0035,0.0023,-0.0002,-0.26,0.51,0.16,0,3.690,0.137,0.161,-0.221,0.010,-0.007,0.000,0.000,0.000,0.000
0,-0.5356,-0.2085,0.0090,-0.0027,-0.0019,-0.0047,-0.26,0.50,0.16,0,3.679,0.162,-0.428,-0.139,0.009,-0.006,0.000,0.000,0.000,0.000
0,-0.5343,-0.2085,0.0093,0.0045,-0.0021,-0.0014,-0.27,0.56,0.17,0,3.684,0.214,-0.021,-0.412,0.010,-0.005,0.000,0.000,0.000,0.000
0,-0.5341,-0.2085,0.0106,0.0063,-0.0009,0.0045,-0.27,0.48,0.16,0,3.679,0.353,-0.021,-0.431,0.013,-0.005,0.000,0.000,0.000,0.000
0,-0.5375,-0.2093,0.0110,-0.0120,-0.0058,0.0058,-0.34,0.69,0.16,0,3.690,0.021,-0.185,0.030,0.011,-0.005,0.000,0.000,0.000,0.000
0,-0.5391,-0.2072,0.0093,-0.0166,0.0052,-0.0031,-0.33,0.63,0.16,0,3.679,-0.111,-0.127,-0.094,0.008,-0.006,0.000,0.000,0.000,0.000
0,-0.5372,-0.2091,0.0089,-0.0037,-0.0082,-0.0044,-0.27,0.57,0.15,0,3.684,-0.169,-0.506,-0.126,0.011,-0.005,0.000,0.000,0.000,0.000
0,-0.5366,-0.2091,0.0103,0.0004,-0.0067,0.0024,-0.32,0.45,0.15,0,3.679,0.015,0.056,-0.037,0.011,-0.007,0.000,0.000,0.000,0.000
0,-0.5371,-0.2081,0.0103,-0.0017,-0.0011,0.0021,-0.30,0.51,0.15,0,3.684,0.229,-0.149,-0.498,0.010,-0.004,0.000,0.000,0.000,0.000
0,-0.5417,-0.2076,0.0103,-0.0243,0.0022,0.0015,-0.32,0.62,0.15,0,3.679,0.122,-0.198,-0.156,0.010,-0.007,0.000,0.000,0.000,0.000
0,-0.5399,-0.2085,0.0108,-0.0105,-0.0023,0.0042,-0.28,0.65,0.14,0,3.690,-0.078,0.229,0.084,0.009,-0.006,0.000,0.000,0.000,0.000
0,-0.5418,-0.2083,0.0106,-0.0170,-0.0011,0.0026,-0.27,0.61,0.14,0,3.679,-0.047,0.114,0.226,0.009,-0.005,0.000,0.000,0.000,0.000
0,-0.5408,-0.2072,0.0090,-0.0100,0.0052,-0.0056,-0.27,0.60,0.13,0,3.690,0.024,-0.136,-0.272,0.008,-0.006,0.000,0.000,0.000,0.000
0,-0.5414,-0.2092,0.0078,-0.0111,-0.0048,-0.0090,-0.29,0.55,0.13,0,3.679,0.209,-0.147,-0.115,0.009,-0.007,0.000,0.000,0.000,0.000
