time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.0044,0.0321,0.0098,0.0127,-0.0317,0.0035,-0.02,0.56,0.30,0,3.964,0.022,-0.159,-0.236,0.011,-0.006,0.000,0.000,0.000,0.000
0,0.0044,0.0296,0.0101,0.0090,-0.0384,0.0040,-0.05,0.56,0.30,0,3.970,0.104,-0.548,0.319,0.010,-0.004,0.000,0.000,0.000,0.000
0,0.0048,0.0285,0.0103,0.0095,-0.0357,0.0050,-0.10,0.57,0.29,0,3.964,0.060,0.317,-0.234,0.013,-0.005,0.000,0.000,0.000,0.000
0,0.0049,0.0289,0.0087,0.0088,-0.0271,-0.0041,-0.15,0.57,0.28,0,3.975,0.164,0.028,-0.031,0.010,-0.006,0.000,0.000,0.000,0.000
0,0.0053,0.0279,0.0085,0.0098,-0.0267,-0.0035,0.13,0.53,0.30,0,3.964,0.071,-0.126,-0.147,0.011,-0.007,0.000,0.000,0.000,0.000
0,0.0068,0.0177,0.0079,0.0131,-0.0685,-0.0053,0.10,0.51,0.29,0,3.970,0.016,-0.017,-0.262,0.009,-0.004,0.000,0.000,0.000,0.000
0,0.0079,0.0131,0.0076,0.0158,-0.0791,-0.0061,0.25,0.53,0.33,0,3.964,0.263,0.268,0.138,0.011,-0.005,0.000,0.000,0.000,0.000
0,0.0075,0.0134,0.0092,0.0113,-0.0609,0.0051,0.36,0.44,0.29,0,3.970,0.053,0.254,0.217,0.012,-0.005,0.000,0.000,0.000,0.000
0,0.0116,0.0067,0.0097,0.0320,-0.0729,0.0079,-0.15,0.42,0.17,0,3.964,0.157,0.239,-0.202,0.011,-0.002,0.000,0.000,0.000,0.000
0,0.0117,0.0097,0.0100,0.0274,-0.0435,0.0074,-0.22,0.46,0.17,0,3.970,-0.134,-0.200,0.103,0.011,-0.002,0.000,0.000,0.000,0.000
0,0.0114,0.0140,0.0106,0.0228,-0.0121,0.0094,-0.39,0.50,0.13,0,3.964,-0.012,0.147,0.192,0.012,-0.005,0.000,0.000,0.000,0.000
0,0.0119,0.0154,0.0101,0.0214,-0.0005,0.0056,-0.42,0.55,0.11,0,3.970,0.287,0.285,-0.371,0.010,-0.004,0.000,0.000,0.000,0.000
0,0.0117,0.0146,0.0105,0.0158,-0.0038,0.0063,-0.41,0.58,0.11,0,3.964,0.238,0.173,-0.034,0.009,-0.003,0.000,0.000,0.000,0.000
0,0.0118,0.0143,0.0092,0.0134,-0.0030,-0.0009,-0.41,0.59,0.10,0,3.970,-0.030,-0.221,-0.160,0.012,-0.005,0.000,0.000,0.000,0.000
0,0.0124,0.0141,0.0092,0.0139,-0.0025,0.0001,-0.50,0.56,0.10,0,3.964,0.077,0.159,0.103,0.013,-0.004,0.000,0.000,0.000,0.000
0,0.0120,0.0164,0.0093,0.0101,0.0097,0.0018,-0.33,0.60,0.09,0,3.970,0.219,0.306,0.029,0.010,-0.006,0.000,0.000,0.000,0.000
0,0.0109,0.0072,0.0094,0.0018,-0.0390,0.0021,-0.14,0.70,0.03,0,3.964,0.061,-0.027,-0.014,0.012,-0.006,0.000,0.000,0.000,0.000
0,0.0101,0.0075,0.0101,-0.0017,-0.0291,0.0061,-0.56,0.74,0.03,0,3.970,-0.057,0.082,0.024,0.012,-0.004,0.000,0.000,0.000,0.000
0,0.0092,0.0145,0.0110,-0.0058,0.0090,0.0094,-0.54,0.73,0.03,0,3.964,0.003,0.088,-0.211,0.011,-0.004,0.000,0.000,0.000,0.000
