time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.0127,-0.0773,0.0105,0.0160,-0.0026,0.0096,-0.87,-0.23,-2.08,0,3.669,-0.186,0.112,0.083,-0.003,-0.015,0.000,0.000,0.000,0.000
0,0.0068,-0.0715,0.0070,-0.0163,0.0277,-0.0079,-1.10,0.01,-2.07,0,3.669,0.172,-0.118,-0.180,-0.004,-0.016,0.000,0.000,0.000,0.000
0,0.0094,-0.0666,0.0078,-0.0009,0.0472,-0.0010,-1.27,-0.12,-2.06,0,3.669,-0.142,-0.011,-0.022,-0.004,-0.014,0.000,0.000,0.000,0.000
0,0.0105,-0.0622,0.0073,0.0042,0.0613,-0.0021,-1.36,-0.14,-2.05,0,3.669,-0.074,0.021,0.160,-0.003,-0.016,0.000,0.000,0.000,0.000
0,0.0103,-0.0615,0.0087,0.0026,0.0532,0.0059,-1.18,-0.11,-2.04,0,3.669,-0.203,0.137,0.025,-0.004,-0.015,0.000,0.000,0.000,0.000
0,0.0098,-0.0617,0.0078,-0.0001,0.0430,0.0015,-1.05,-0.11,-2.03,0,3.669,0.306,-0.121,-0.221,-0.002,-0.016,0.000,0.000,0.000,0.000
0,0.0106,-0.0578,0.0070,0.0030,0.0552,-0.0020,-1.07,-0.15,-2.02,0,3.669,-0.268,-0.419,-0.158,-0.001,-0.017,0.000,0.000,0.000,0.000
0,0.0115,-0.0602,0.0077,0.0060,0.0320,0.0034,-1.04,-0.16,-2.01,0,3.669,-0.081,-0.196,-0.178,-0.002,-0.016,0.000,0.000,0.000,0.000
0,0.0132,-0.0550,0.0088,0.0141,0.0518,0.0078,-1.16,-0.08,-2.00,0,3.663,0.102,0.453,0.219,-0.002,-0.015,0.000,0.000,0.000,0.000
0,0.0120,-0.0550,0.0081,0.0060,0.0411,0.0037,-1.05,-0.26,-1.98,0,3.674,-0.033,0.345,0.088,-0.002,-0.017,0.000,0.000,0.000,0.000
0,0.0122,-0.0552,0.0089,0.0045,0.0314,0.0079,-0.97,-0.06,-1.98,0,3.669,-0.223,0.060,0.032,-0.003,-0.014,0.000,0.000,0.000,0.000
0,0.0130,-0.0564,0.0088,0.0087,0.0185,0.0071,-0.90,-0.10,-1.97,0,3.669,-0.003,0.033,-0.201,-0.004,-0.017,0.000,0.000,0.000,0.000
0,0.0127,-0.0550,0.0089,0.0050,0.0199,0.0078,-0.73,-0.15,-1.96,0,3.669,-0.102,-0.173,-0.009,-0.003,-0.017,0.000,0.000,0.000,0.000
0,0.0140,-0.0569,0.0089,0.0117,0.0039,0.0073,-0.75,-0.17,-1.96,0,3.669,0.128,0.233,-0.406,-0.002,-0.017,0.000,0.000,0.000,0.000
0,0.0134,-0.0561,0.0085,0.0070,0.0053,0.0044,-0.81,-0.10,-1.94,0,3.669,0.027,-0.140,-0.457,-0.002,-0.018,0.000,0.000,0.000,0.000
0,0.0134,-0.0552,0.0086,0.0057,0.0082,0.0051,-0.89,-0.04,-1.93,0,3.674,-0.046,0.061,-0.098,-0.003,-0.017,0.000,0.000,0.000,0.000
0,0.0117,-0.0590,0.0095,-0.0034,-0.0177,0.0103,-0.59,-0.10,-1.92,0,3.669,0.829,0.961,0.139,-0.001,-0.017,0.000,0.000,0.000,0.000
0,0.0113,-0.0594,0.0092,-0.0056,-0.0175,0.0073,-0.56,-0.12,-1.91,0,3.669,0.038,-0.065,-0.176,-0.004,-0.013,0.000,0.000,0.000,0.000
0,0.0113,-0.0600,0.0104,-0.0051,-0.0178,0.0130,-0.60,-0.14,-1.90,0,3.669,-0.153,-0.305,-0.181,-0.002,-0.016,0.000,0.000,0.000,0.000
0,0.0196,-0.0600,0.0102,0.0414,-0.0159,0.0093,-0.70,-0.50,-1.94,0,3.669,0.066,0.369,-0.171,-0.003,-0.016,0.000,0.000,0.000,0.000
0,0.0202,-0.0592,0.0093,0.0360,-0.0107,0.0040,-0.68,-0.39,-1.92,0,3.669,-0.279,-0.030,0.028,-0.005,-0.015,0.000,0.000,0.000,0.000
0,0.0194,-0.0577,0.0105,0.0267,-0.0024,0.0103,-0.82,-0.33,-1.90,0,3.669,-0.046,0.015,0.249,-0.003,-0.015,0.000,0.000,0.000,0.000
0,0.0207,-0.0577,0.0098,0.0273,-0.0025,0.0060,-0.82,-0.29,-1.89,0,3.669,-0.169,0.101,0.128,-0.005,-0.015,0.000,0.000,0.000,0.000
0,0.0196,-0.0570,0.0097,0.0164,0.0020,0.0053,-0.79,-0.28,-1.88,0,3.669,0.084,0.016,-0.087,-0.002,-0.016,0.000,0.000,0.000,0.000
0,0.0200,-0.0568,0.0097,0.0141,0.0028,0.0047,-0.74,-0.21,-1.86,0,3.669,-0.305,0.025,0.260,-0.002,-0.018,0.000,0.000,0.000,0.000
0,0.0207,-0.0579,0.0102,0.0155,-0.0025,0.0073,-0.80,-0.22,-1.86,0,3.669,0.220,0.160,-0.564,-0.002,-0.015,0.000,0.000,0.000,0.000
0,0.0218,-0.0539,0.0096,0.0176,0.0179,0.0042,-1.12,-0.27,-1.87,0,3.669,-0.168,0.044,0.033,-0.003,-0.014,0.000,0.000,0.000,0.000
0,0.0233,-0.0489,0.0086,0.0201,0.0370,-0.0007,-1.12,-0.39,-1.86,0,3.674,0.059,-0.127,0.018,-0.003,-0.015,0.000,0.000,0.000,0.000
0,0.0274,-0.0478,0.0093,0.0344,0.0355,0.0036,-1.04,-0.32,-1.85,0,3.669,-0.042,0.177,-0.105,-0.005,-0.014,0.000,0.000,0.000,0.000
0,0.0275,-0.0480,0.0094,0.0280,0.0273,0.0053,-0.95,-0.21,-1.83,0,3.669,-0.060,0.104,-0.004,-0.004,-0.015,0.000,0.000,0.000,0.000
0,0.0274,-0.0477,0.0113,0.0213,0.0224,0.0144,-0.95,-0.20,-1.82,0,3.669,0.173,0.126,0.025,-0.003,-0.019,0.000,0.000,0.000,0.000
52,0.0236,-0.0494,0.0104,-0.0035,0.0078,0.0076,-0.91,-0.18,-1.81,0,3.669,-0.127,-0.010,-0.193,-0.003,-0.016,0.000,0.000,0.000,0.000
103,0.0277,-0.0475,0.0095,0.0167,0.0135,0.0026,-0.90,-0.18,-1.81,0,3.669,-0.015,-0.044,0.160,-0.003,-0.016,0.000,0.000,0.000,0.000
154,0.0278,-0.0472,0.0089,0.0132,0.0109,0.0005,-0.84,-0.16,-1.80,0,3.674,0.005,0.214,0.020,-0.000,-0.015,0.000,0.000,0.000,0.000
205,0.0276,-0.0470,0.0086,0.0092,0.0092,-0.0006,-0.85,-0.13,-1.79,0,3.669,-0.100,0.328,0.172,-0.002,-0.016,0.000,0.000,0.000,0.000
256,0.0279,-0.0463,0.0083,0.0083,0.0101,0.0002,-0.83,-0.10,-1.78,0,3.669,-0.459,0.003,0.299,-0.005,-0.014,0.000,0.000,0.000,0.000
308,0.0277,-0.0469,0.0082,0.0048,0.0042,0.0007,-0.80,-0.10,-1.77,0,3.669,-0.058,-0.067,0.062,-0.004,-0.016,0.000,0.000,0.000,0.000
359,0.0277,-0.0471,0.0091,0.0024,0.0016,0.0059,-0.78,-0.10,-1.76,0,3.669,0.112,-0.024,0.136,-0.001,-0.016,0.000,0.000,0.000,0.000
410,0.0277,-0.0467,0.0080,0.0002,0.0020,0.0001,-0.78,-0.09,-1.75,0,3.669,-0.298,0.033,-0.073,-0.001,-0.017,0.000,0.000,0.000,0.000
461,0.0275,-0.0465,0.0089,-0.0016,0.0017,0.0056,-0.75,-0.05,-1.74,0,3.674,0.114,0.065,0.045,-0.002,-0.015,0.000,0.000,0.000,0.000
512,0.0277,-0.0475,0.0088,-0.0012,-0.0047,0.0049,-0.74,-0.06,-1.73,0,3.669,-0.297,0.048,0.301,-0.003,-0.016,0.000,0.000,0.000,0.000
563,0.0274,-0.0475,0.0077,-0.0030,-0.0048,-0.0005,-0.81,-0.09,-1.72,0,3.674,0.057,0.076,0.203,-0.001,-0.014,0.000,0.000,0.000,0.000
615,0.0275,-0.0467,0.0074,-0.0032,-0.0006,-0.0004,-0.77,-0.07,-1.71,0,3.669,0.050,-0.078,-0.147,-0.002,-0.015,0.000,0.000,0.000,0.000
666,0.0286,-0.0467,0.0096,0.0023,-0.0014,0.0119,-0.77,-0.09,-1.70,0,3.669,0.097,0.094,0.381,-0.003,-0.016,0.000,0.000,0.000,0.000
718,0.0283,-0.0498,0.0098,0.0006,-0.0182,0.0117,-0.67,-0.14,-1.70,0,3.669,-0.094,-0.075,-0.222,-0.005,-0.016,0.000,0.000,0.000,0.000
770,0.0268,-0.0529,0.0104,-0.0096,-0.0310,0.0126,-0.62,-0.04,-1.68,0,3.674,-0.177,-0.029,0.218,-0.003,-0.016,0.000,0.000,0.000,0.000
