time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-0.0393,0.0339,0.0075,-0.0027,-0.0041,-0.0056,-0.24,-0.07,-0.11,0,3.822,0.003,-0.045,0.029,-0.003,-0.004,0.000,0.000,0.000,0.000
0,-0.0391,0.0337,0.0066,-0.0016,-0.0049,-0.0089,-0.30,-0.14,-0.11,0,3.811,0.082,0.421,0.161,-0.002,-0.005,0.000,0.000,0.000,0.000
0,-0.0380,0.0308,0.0069,0.0037,-0.0185,-0.0057,-0.17,-0.09,-0.12,0,3.822,-0.033,-0.072,0.245,-0.003,-0.005,0.000,0.000,0.000,0.000
0,-0.0391,0.0314,0.0082,-0.0023,-0.0122,0.0012,-0.23,-0.13,-0.12,0,3.811,-0.207,0.109,-0.174,-0.001,-0.003,0.000,0.000,0.000,0.000
0,-0.0388,0.0312,0.0093,-0.0016,-0.0089,0.0061,-0.22,-0.11,-0.12,0,3.816,0.066,0.083,-0.008,-0.000,-0.003,0.000,0.000,0.000,0.000
0,-0.0382,0.0278,0.0099,0.0011,-0.0244,0.0078,-0.04,-0.18,-0.13,0,3.811,0.041,0.204,0.160,-0.002,-0.004,0.000,0.000,0.000,0.000
0,-0.0386,0.0304,0.0110,-0.0020,-0.0053,0.0109,-0.25,-0.16,-0.14,0,3.822,-0.062,-0.010,0.279,-0.002,-0.004,0.000,0.000,0.000,0.000
0,-0.0397,0.0294,0.0110,-0.0085,-0.0099,0.0085,-0.22,-0.10,-0.13,0,3.811,-0.412,0.188,-0.020,-0.004,-0.002,0.000,0.000,0.000,0.000
0,-0.0386,0.0300,0.0095,-0.0018,-0.0040,-0.0009,-0.28,-0.09,-0.13,0,3.816,-0.231,-0.149,0.218,-0.004,-0.004,0.000,0.000,0.000,0.000
0,-0.0388,0.0323,0.0088,-0.0032,0.0099,-0.0037,-0.26,-0.08,-0.13,0,3.811,0.017,-0.046,-0.369,-0.002,-0.004,0.000,0.000,0.000,0.000
0,-0.0388,0.0315,0.0098,-0.0031,0.0056,0.0017,-0.30,-0.08,-0.13,0,3.822,-0.130,0.140,-0.031,-0.000,-0.004,0.000,0.000,0.000,0.000
0,-0.0403,0.0311,0.0105,-0.0111,0.0032,0.0043,-0.26,-0.14,-0.13,0,3.811,-0.024,-0.079,-0.290,-0.001,-0.004,0.000,0.000,0.000,0.000
0,-0.0409,0.0304,0.0081,-0.0138,-0.0009,-0.0079,-0.29,0.03,-0.15,0,3.822,-0.056,-0.058,-0.163,-0.001,-0.003,0.000,0.000,0.000,0.000
0,-0.0397,0.0302,0.0098,-0.0038,-0.0006,0.0020,-0.25,-0.07,-0.14,0,3.811,0.123,-0.077,0.028,-0.003,-0.003,0.000,0.000,0.000,0.000
0,-0.0400,0.0302,0.0110,-0.0049,-0.0000,0.0072,-0.28,-0.11,-0.13,0,3.822,0.137,0.170,-0.120,-0.002,-0.006,0.000,0.000,0.000,0.000
0,-0.0397,0.0304,0.0098,-0.0031,0.0013,-0.0002,-0.25,-0.11,-0.13,0,3.811,0.133,0.076,-0.245,-0.003,-0.005,0.000,0.000,0.000,0.000
0,-0.0393,0.0281,0.0104,-0.0003,-0.0091,0.0028,-0.21,-0.10,-0.14,0,3.822,0.096,0.110,0.020,-0.002,-0.004,0.000,0.000,0.000,0.000
0,-0.0401,0.0261,0.0098,-0.0055,-0.0184,-0.0004,-0.13,-0.12,-0.15,0,3.816,-0.119,-0.119,-0.199,-0.000,-0.005,0.000,0.000,0.000,0.000
