time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-2.3987,0.3514,0.0067,0.0275,0.1100,-0.0082,0.29,0.38,-0.76,0,3.843,0.456,0.383,0.153,0.012,0.010,0.997,0.000,0.000,0.000
0,-2.3962,0.3484,0.0085,0.0300,0.0664,0.0029,0.50,0.37,-0.74,0,3.848,0.581,0.155,-0.055,0.010,0.008,0.999,0.000,0.000,0.000
0,-2.3965,0.3352,0.0079,0.0211,-0.0193,0.0005,0.92,0.39,-0.71,0,3.843,0.358,0.079,-0.088,0.011,0.007,0.999,0.000,0.000,0.000
0,-2.3985,0.3471,0.0088,0.0155,0.0510,0.0027,0.57,0.45,-0.78,0,3.848,0.611,0.382,-0.064,0.010,0.009,0.998,0.000,0.000,0.000
0,-2.4008,0.3596,0.0076,0.0082,0.1103,-0.0063,0.17,0.55,-0.87,0,3.848,1.017,0.393,-0.077,0.011,0.012,0.996,0.000,0.000,0.000
0,-2.4018,0.3663,0.0082,0.0044,0.1208,-0.0024,0.20,0.50,-0.86,0,3.843,0.625,0.287,-0.041,0.012,0.011,0.998,0.000,0.000,0.000
0,-2.4018,0.3584,0.0099,0.0032,0.0511,0.0075,0.85,0.57,-0.91,0,3.843,0.375,0.322,0.038,0.012,0.011,1.000,0.000,0.000,0.000
0,-2.4034,0.3547,0.0088,-0.0021,0.0210,0.0009,0.95,0.58,-0.91,0,3.848,0.450,0.198,0.219,0.009,0.009,1.001,0.000,0.000,0.000
0,-2.4037,0.3545,0.0099,-0.0026,0.0127,0.0051,1.09,0.55,-0.91,0,3.843,0.574,0.153,0.021,0.010,0.010,0.999,0.000,0.000,0.000
0,-2.4033,0.3486,0.0106,0.0007,-0.0220,0.0072,1.22,0.54,-0.92,0,3.843,0.486,0.241,-0.038,0.011,0.009,1.001,0.000,0.000,0.000
0,-2.4045,0.3523,0.0103,-0.0065,-0.0036,0.0039,0.92,0.53,-0.89,0,3.843,0.319,0.416,0.099,0.010,0.010,0.999,0.000,0.000,0.000
0,-2.4037,0.3657,0.0077,-0.0043,0.0577,-0.0102,0.62,0.54,-0.85,0,3.843,0.356,0.439,0.393,0.010,0.010,0.996,0.000,0.000,0.000
0,-2.4052,0.3629,0.0074,-0.0099,0.0300,-0.0096,0.82,0.48,-0.87,0,3.843,0.653,0.281,-0.129,0.012,0.011,0.998,0.000,0.000,0.000
0,-2.3987,0.3724,0.0061,0.0276,0.0708,-0.0149,0.59,0.29,-0.85,0,3.848,0.457,0.182,0.095,0.012,0.010,1.000,0.000,0.000,0.000
0,-2.3983,0.3715,0.0058,0.0253,0.0494,-0.0130,0.89,0.33,-0.84,0,3.843,0.288,0.164,-0.021,0.013,0.009,1.001,0.000,0.000,0.000
0,-2.3992,0.3727,0.0061,0.0168,0.0442,-0.0088,0.78,0.39,-0.85,0,3.848,0.527,0.613,-0.153,0.012,0.012,0.999,0.000,0.000,0.000
0,-2.3995,0.3722,0.0063,0.0127,0.0293,-0.0057,0.91,0.39,-0.84,0,3.843,0.482,0.145,-0.276,0.011,0.009,1.000,0.000,0.000,0.000
0,-2.3991,0.3681,0.0070,0.0105,-0.0019,-0.0015,1.16,0.38,-0.82,0,3.848,0.500,0.095,-0.232,0.011,0.010,1.000,0.000,0.000,0.000
0,-2.3960,0.3592,0.0072,0.0227,-0.0514,-0.0006,1.38,0.33,-0.81,0,3.843,0.301,0.321,-0.183,0.012,0.010,0.999,0.000,0.000,0.000
0,-2.3962,0.3586,0.0087,0.0175,-0.0506,0.0057,1.40,0.44,-0.77,0,3.848,0.465,-0.216,-0.106,0.007,0.010,1.000,0.000,0.000,0.000
0,-2.3970,0.3594,0.0094,0.0097,-0.0415,0.0072,1.33,0.40,-0.79,0,3.843,0.369,0.233,-0.373,0.013,0.011,1.002,0.000,0.000,0.000
0,-2.3985,0.3600,0.0092,-0.0038,-0.0347,0.0051,1.17,0.55,-0.72,0,3.848,0.478,0.266,-0.097,0.009,0.011,1.000,0.000,0.000,0.000
0,-2.3984,0.3590,0.0099,-0.0010,-0.0349,0.0063,1.01,0.48,-0.75,0,3.843,0.750,0.345,0.085,0.011,0.010,1.000,0.000,0.000,0.000
0,-2.3985,0.3625,0.0099,-0.0017,-0.0126,0.0052,0.95,0.46,-0.75,0,3.843,0.815,0.137,0.187,0.010,0.010,0.999,0.000,0.000,0.000
0,-2.3979,0.3640,0.0097,0.0033,-0.0049,0.0026,1.13,0.69,-0.67,0,3.843,0.513,-0.126,-0.353,0.013,0.010,1.002,0.000,0.000,0.000
0,-2.4026,0.3474,0.0092,-0.0244,-0.0940,-0.0023,1.50,0.68,-0.67,0,3.848,0.239,0.066,-0.097,0.009,0.007,1.001,0.000,0.000,0.000
0,-2.4029,0.3475,0.0096,-0.0207,-0.0783,0.0007,1.37,0.61,-0.68,0,3.843,0.749,0.339,-0.126,0.012,0.010,1.000,0.000,0.000,0.000
0,-2.4027,0.3481,0.0097,-0.0149,-0.0618,0.0013,1.32,0.59,-0.67,0,3.848,0.560,0.106,-0.263,0.009,0.011,0.997,0.000,0.000,0.000
0,-2.4033,0.3327,0.0076,-0.0074,-0.1226,-0.0099,1.68,0.54,-0.73,0,3.843,0.630,0.166,0.104,0.010,0.008,0.998,0.000,0.000,0.000
0,-2.4022,0.3435,0.0077,-0.0038,-0.0495,-0.0058,1.02,0.47,-0.68,0,3.843,0.514,0.181,-0.065,0.011,0.011,0.997,0.000,0.000,0.000
0,-2.4021,0.3436,0.0076,-0.0025,-0.0422,-0.0047,1.14,0.50,-0.67,0,3.843,0.621,0.221,0.188,0.009,0.010,0.999,0.000,0.000,0.000
51,-2.4033,0.3345,0.0084,-0.0063,-0.0814,-0.0017,1.14,0.50,-0.67,0,3.848,0.321,-0.085,0.083,0.011,0.010,1.000,0.000,0.000,0.000
102,-2.4037,0.3466,0.0094,-0.0078,-0.0053,0.0049,0.77,0.53,-0.65,0,3.843,0.577,0.446,-0.255,0.009,0.010,0.999,0.000,0.000,0.000
153,-2.4039,0.3466,0.0085,-0.0069,-0.0038,-0.0009,0.70,0.50,-0.65,0,3.848,0.372,0.157,0.017,0.012,0.012,0.999,0.000,0.000,0.000
204,-2.4031,0.3568,0.0092,-0.0011,0.0467,0.0028,0.18,0.58,-0.68,0,3.843,0.625,0.227,-0.095,0.011,0.011,0.998,0.000,0.000,0.000
255,-2.4064,0.3618,0.0081,-0.0126,0.0635,-0.0030,0.20,0.58,-0.69,0,3.843,0.559,0.159,0.237,0.012,0.012,1.001,0.000,0.000,0.000
306,-2.4076,0.3627,0.0086,-0.0139,0.0547,-0.0006,0.46,0.56,-0.69,0,3.843,0.411,0.335,0.003,0.010,0.011,0.999,0.000,0.000,0.000
358,-2.4068,0.3644,0.0094,-0.0085,0.0503,0.0038,0.51,0.49,-0.64,0,3.848,0.386,0.044,0.063,0.013,0.010,1.000,0.000,0.000,0.000
409,-2.4072,0.3685,0.0094,-0.0074,0.0599,0.0018,0.55,0.41,-0.58,0,3.843,0.349,0.272,0.114,0.010,0.009,0.999,0.000,0.000,0.000
460,-2.4041,0.3732,0.0098,0.0057,0.0690,0.0029,0.45,0.36,-0.56,0,3.848,0.722,0.336,-0.010,0.010,0.006,0.999,0.000,0.000,0.000
511,-2.4045,0.3728,0.0099,0.0043,0.0523,0.0026,0.41,0.19,-0.45,0,3.843,0.659,0.275,0.028,0.011,0.010,1.000,0.000,0.000,0.000
562,-2.3942,0.3730,0.0082,0.0376,0.0263,-0.0053,0.76,0.22,-0.43,0,3.843,0.526,0.125,-0.199,0.009,0.008,0.997,0.000,0.000,0.000
614,-2.3962,0.3720,0.0065,0.0268,0.0176,-0.0124,0.95,0.05,-0.30,0,3.843,0.496,0.242,-0.223,0.011,0.011,1.000,0.000,0.000,0.000
665,-2.3902,0.3682,0.0055,0.0409,-0.0151,-0.0148,1.07,0.19,-0.34,0,3.848,0.931,0.028,-0.221,0.011,0.009,1.000,0.000,0.000,0.000
716,-2.3890,0.3580,0.0069,0.0331,-0.0703,-0.0059,1.26,0.26,-0.31,0,3.843,0.574,0.119,0.007,0.011,0.010,0.999,0.000,0.000,0.000
767,-2.3910,0.3639,0.0086,0.0296,-0.0230,0.0024,1.10,0.30,-0.36,0,3.848,0.402,0.365,-0.036,0.010,0.008,1.001,0.000,0.000,0.000
818,-2.3915,0.3628,0.0085,0.0221,-0.0271,0.0011,1.07,0.35,-0.38,0,3.843,0.277,0.158,0.002,0.010,0.010,1.000,0.000,0.000,0.000
870,-2.3945,0.3704,0.0084,0.0117,0.0207,0.0000,0.72,0.42,-0.47,0,3.843,0.329,-0.012,0.134,0.011,0.008,0.997,0.000,0.000,0.000
921,-2.3934,0.3699,0.0087,0.0141,0.0113,0.0012,0.75,0.46,-0.46,0,3.843,0.496,0.100,-0.146,0.008,0.011,1.000,0.000,0.000,0.000
972,-2.3957,0.3784,0.0076,0.0058,0.0548,-0.0056,0.48,0.51,-0.52,0,3.848,0.718,0.211,0.129,0.012,0.012,1.002,0.000,0.000,0.000
1022,-2.3959,0.3784,0.0078,0.0030,0.0421,-0.0040,0.49,0.53,-0.52,0,3.843,0.594,0.038,-0.065,0.009,0.009,0.998,0.000,0.000,0.000
1073,-2.3989,0.3993,0.0055,-0.0064,0.1434,-0.0163,-0.10,0.58,-0.57,0,3.848,0.452,-0.019,-0.025,0.012,0.011,0.999,0.000,0.000,0.000
1125,-2.3991,0.3996,0.0077,-0.0063,0.1141,-0.0023,0.39,0.55,-0.57,0,3.843,0.332,0.070,-0.033,0.012,0.010,0.998,0.000,0.000,0.000
