time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,9.5873,0.0106,0.0078,-0.0174,0.0414,0.0003,-1.08,1.17,-0.38,0,3.801,-0.049,-0.066,-0.151,0.020,-0.015,0.000,0.000,0.000,0.000
0,9.5863,0.0113,0.0072,-0.0185,0.0385,-0.0009,-1.07,1.16,-0.38,0,3.801,-0.404,-0.122,-0.254,0.019,-0.012,0.000,0.000,0.000,0.000
0,9.5864,0.0116,0.0072,-0.0143,0.0315,0.0001,-0.97,1.12,-0.38,0,3.806,-0.167,-0.129,0.099,0.019,-0.012,0.000,0.000,0.000,0.000
0,9.5860,0.0201,0.0079,-0.0128,0.0718,0.0034,-1.28,1.11,-0.37,0,3.801,-0.170,0.066,-0.096,0.019,-0.013,0.000,0.000,0.000,0.000
0,9.5856,0.0215,0.0078,-0.0116,0.0644,0.0032,-1.14,1.09,-0.36,0,3.801,0.041,0.147,-0.127,0.017,-0.013,0.000,0.000,0.000,0.000
0,9.5871,0.0275,0.0080,-0.0022,0.0798,0.0044,-1.27,1.02,-0.33,0,3.806,-0.103,-0.213,0.121,0.017,-0.015,0.000,0.000,0.000,0.000
0,9.5863,0.0281,0.0080,-0.0053,0.0669,0.0045,-1.09,1.07,-0.35,0,3.806,0.079,0.158,-0.001,0.020,-0.015,0.000,0.000,0.000,0.000
0,9.5870,0.0279,0.0080,-0.0002,0.0509,0.0048,-1.05,1.01,-0.31,0,3.801,-0.134,0.182,0.065,0.017,-0.012,0.000,0.000,0.000,0.000
0,9.5830,0.0236,0.0090,-0.0207,0.0204,0.0094,-0.71,1.16,-0.35,0,3.801,0.035,-0.200,-0.020,0.019,-0.013,0.000,0.000,0.000,0.000
0,9.5844,0.0237,0.0095,-0.0095,0.0142,0.0102,-0.62,1.06,-0.30,0,3.806,-0.088,-0.056,0.246,0.018,-0.012,0.000,0.000,0.000,0.000
0,9.5857,0.0256,0.0093,0.0000,0.0212,0.0077,-0.75,0.99,-0.30,0,3.806,-0.242,-0.124,0.116,0.021,-0.012,0.000,0.000,0.000,0.000
0,9.5854,0.0256,0.0104,-0.0002,0.0164,0.0128,-0.71,1.00,-0.30,0,3.806,-0.042,0.076,-0.220,0.023,-0.015,0.000,0.000,0.000,0.000
0,9.5855,0.0253,0.0098,0.0006,0.0103,0.0074,-0.68,1.00,-0.29,0,3.806,0.159,-0.308,-0.095,0.020,-0.012,0.000,0.000,0.000,0.000
0,9.5851,0.0315,0.0083,-0.0011,0.0416,-0.0010,-0.89,0.96,-0.33,0,3.801,-0.131,-0.195,0.269,0.020,-0.013,0.000,0.000,0.000,0.000
0,9.5851,0.0340,0.0086,-0.0006,0.0449,0.0018,-0.91,1.00,-0.33,0,3.806,0.049,-0.046,-0.315,0.020,-0.013,0.000,0.000,0.000,0.000
0,9.5853,0.0345,0.0094,0.0008,0.0365,0.0064,-0.83,0.98,-0.31,0,3.801,-0.094,-0.349,0.066,0.021,-0.015,0.000,0.000,0.000,0.000
0,9.5860,0.0346,0.0082,0.0044,0.0282,-0.0005,-0.75,1.00,-0.29,0,3.806,-0.068,0.031,0.237,0.018,-0.015,0.000,0.000,0.000,0.000
0,9.5859,0.0154,0.0082,0.0045,-0.0880,-0.0000,0.11,0.98,-0.10,0,3.806,0.005,-0.024,-0.172,0.020,-0.011,0.000,0.000,0.000,0.000
0,9.5917,0.0050,0.0060,0.0330,-0.1259,-0.0117,0.35,0.80,-0.09,0,3.801,-0.104,0.031,-0.333,0.020,-0.014,0.000,0.000,0.000,0.000
0,9.5908,0.0026,0.0087,0.0230,-0.1142,0.0054,0.12,0.89,-0.10,0,3.806,0.015,-0.044,-0.267,0.021,-0.013,0.000,0.000,0.000,0.000
0,9.5898,-0.0018,0.0087,0.0148,-0.1171,0.0055,0.10,0.98,-0.02,0,3.806,-0.202,-0.124,0.008,0.018,-0.012,0.000,0.000,0.000,0.000
