time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-1.3273,-2.7810,0.0105,-0.0080,-0.0364,0.0065,-0.15,0.00,-2.00,0,3.874,0.093,0.233,0.031,0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3272,-2.7797,0.0097,-0.0061,-0.0222,0.0023,-0.25,0.00,-1.98,0,3.885,0.139,0.152,-0.213,0.000,-0.005,0.000,0.000,0.000,0.000
0,-1.3270,-2.7824,0.0089,-0.0035,-0.0316,-0.0009,-0.34,0.01,-1.97,0,3.880,-0.019,-0.081,0.151,-0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3274,-2.7809,0.0091,-0.0045,-0.0195,0.0014,-0.27,0.01,-1.96,0,3.885,0.183,0.329,0.063,0.002,-0.005,0.000,0.000,0.000,0.000
0,-1.3264,-2.7806,0.0102,0.0011,-0.0138,0.0065,-0.32,-0.02,-1.95,0,3.880,-0.212,0.094,0.186,-0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3271,-2.7801,0.0094,-0.0023,-0.0089,0.0021,-0.36,-0.01,-1.94,0,3.885,0.188,0.004,-0.249,0.000,-0.004,0.000,0.000,0.000,0.000
0,-1.3274,-2.7803,0.0104,-0.0030,-0.0077,0.0058,-0.40,0.00,-1.93,0,3.874,0.015,-0.181,0.181,0.000,-0.006,0.000,0.000,0.000,0.000
0,-1.3273,-2.7794,0.0100,-0.0022,-0.0007,0.0036,-0.53,-0.01,-1.93,0,3.885,-0.018,0.229,0.245,0.002,-0.004,0.000,0.000,0.000,0.000
0,-1.3281,-2.7815,0.0101,-0.0052,-0.0091,0.0034,-0.52,0.08,-1.92,0,3.874,-0.052,0.208,-0.172,0.001,-0.004,0.000,0.000,0.000,0.000
0,-1.3289,-2.7751,0.0092,-0.0079,0.0231,-0.0006,-0.71,0.06,-1.91,0,3.885,-0.133,0.059,-0.039,-0.001,-0.004,0.000,0.000,0.000,0.000
0,-1.3297,-2.7699,0.0085,-0.0102,0.0435,-0.0030,-0.64,0.23,-1.91,0,3.874,0.014,0.127,-0.068,-0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3342,-2.7640,0.0100,-0.0290,0.0644,0.0047,-0.82,0.15,-1.89,0,3.885,-0.049,0.220,0.045,0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3342,-2.7698,0.0099,-0.0228,0.0227,0.0049,-0.47,0.06,-1.89,0,3.874,0.130,-0.007,0.192,-0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3345,-2.7681,0.0098,-0.0197,0.0263,0.0039,-0.41,0.11,-1.88,0,3.880,0.041,-0.091,-0.025,0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3347,-2.7696,0.0102,-0.0148,0.0121,0.0054,-0.35,0.05,-1.87,0,3.880,-0.270,0.033,0.237,0.002,-0.003,0.000,0.000,0.000,0.000
0,-1.3346,-2.7687,0.0104,-0.0110,0.0142,0.0063,-0.17,-0.20,-1.85,0,3.880,0.036,-0.035,0.012,-0.000,-0.004,0.000,0.000,0.000,0.000
0,-1.3302,-2.7670,0.0102,0.0119,0.0205,0.0050,-0.62,-0.19,-1.84,0,3.874,0.279,0.145,-0.024,-0.000,-0.006,0.000,0.000,0.000,0.000
0,-1.3289,-2.7555,0.0110,0.0167,0.0726,0.0071,-0.69,-0.16,-1.83,0,3.885,0.124,0.135,-0.043,-0.001,-0.005,0.000,0.000,0.000,0.000
0,-1.3285,-2.7530,0.0099,0.0162,0.0719,0.0012,-0.66,-0.16,-1.82,0,3.874,0.295,-0.118,-0.162,0.002,-0.005,0.000,0.000,0.000,0.000
0,-1.3286,-2.7534,0.0104,0.0126,0.0557,0.0037,-0.22,-0.11,-1.80,0,3.885,0.038,-0.035,0.105,-0.002,-0.006,0.000,0.000,0.000,0.000
0,-1.3283,-2.7650,0.0098,0.0121,-0.0136,0.0019,-0.03,-0.10,-1.79,0,3.880,-0.096,0.234,0.033,0.001,-0.004,0.000,0.000,0.000,0.000
0,-1.3293,-2.7597,0.0097,0.0056,0.0140,0.0020,-0.15,-0.05,-1.79,0,3.885,-0.207,0.030,0.229,-0.000,-0.006,0.000,0.000,0.000,0.000
0,-1.3290,-2.7593,0.0095,0.0055,0.0130,0.0013,-0.14,-0.07,-1.77,0,3.880,0.104,0.146,-0.262,0.001,-0.004,0.000,0.000,0.000,0.000
0,-1.3291,-2.7598,0.0083,0.0039,0.0078,-0.0038,-0.19,-0.04,-1.76,0,3.885,-0.335,-0.182,0.004,-0.001,-0.006,0.000,0.000,0.000,0.000
0,-1.3293,-2.7612,0.0085,0.0017,-0.0023,-0.0011,-0.07,0.19,-1.75,0,3.874,0.116,0.000,-0.225,-0.001,-0.006,0.000,0.000,0.000,0.000
0,-1.3385,-2.7659,0.0081,-0.0437,-0.0254,-0.0021,0.08,0.26,-1.74,0,3.880,-0.058,-0.024,0.060,-0.000,-0.005,0.000,0.000,0.000,0.000
0,-1.3380,-2.7657,0.0092,-0.0327,-0.0194,0.0039,0.04,0.19,-1.73,0,3.874,-0.027,0.013,-0.122,0.001,-0.003,0.000,0.000,0.000,0.000
0,-1.3387,-2.7671,0.0104,-0.0295,-0.0232,0.0092,-0.06,0.13,-1.72,0,3.880,0.193,-0.056,-0.117,0.001,-0.003,0.000,0.000,0.000,0.000
