time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.1064,-0.0233,0.0092,0.0126,-0.0012,0.0010,-1.30,-0.19,-0.09,0,3.785,0.100,-0.002,0.111,-0.004,-0.024,0.000,0.000,0.000,0.000
0,0.1066,-0.0234,0.0083,0.0110,-0.0013,-0.0037,-1.30,-0.16,-0.09,0,3.774,0.205,0.133,0.065,-0.002,-0.023,0.000,0.000,0.000,0.000
0,0.1071,-0.0240,0.0072,0.0112,-0.0051,-0.0079,-1.30,-0.15,-0.08,0,3.779,0.374,0.429,-0.030,-0.005,-0.024,0.000,0.000,0.000,0.000
0,0.1062,-0.0238,0.0078,0.0039,-0.0035,-0.0029,-1.31,-0.20,-0.09,0,3.779,0.094,0.120,0.088,-0.003,-0.025,0.000,0.000,0.000,0.000
0,0.1062,-0.0235,0.0100,0.0023,-0.0019,0.0092,-1.31,-0.15,-0.08,0,3.779,0.098,-0.350,-0.137,-0.004,-0.024,0.000,0.000,0.000,0.000
0,0.1062,-0.0236,0.0095,0.0003,-0.0015,0.0037,-1.31,-0.19,-0.09,0,3.779,0.101,0.001,0.075,-0.004,-0.025,0.000,0.000,0.000,0.000
0,0.1078,-0.0234,0.0103,0.0071,-0.0001,0.0066,-1.22,-0.07,-0.08,0,3.779,-0.205,0.036,0.213,-0.003,-0.025,0.000,0.000,0.000,0.000
0,0.1041,-0.0234,0.0095,-0.0149,-0.0005,0.0007,-1.31,0.00,-0.07,0,3.774,-0.170,-0.125,-0.223,-0.003,-0.023,0.000,0.000,0.000,0.000
0,0.1046,-0.0241,0.0094,-0.0089,-0.0047,-0.0006,-1.27,-0.02,-0.07,0,3.774,-0.101,0.230,-0.074,-0.003,-0.025,0.000,0.000,0.000,0.000
0,0.1035,-0.0225,0.0088,-0.0122,0.0046,-0.0035,-1.30,-0.04,-0.07,0,3.774,0.164,-0.251,0.098,-0.004,-0.024,0.000,0.000,0.000,0.000
0,0.1040,-0.0227,0.0084,-0.0078,0.0024,-0.0046,-1.33,-0.07,-0.07,0,3.774,-0.195,-0.199,0.077,-0.002,-0.025,0.000,0.000,0.000,0.000
0,0.1037,-0.0225,0.0090,-0.0080,0.0033,-0.0001,-1.29,-0.05,-0.08,0,3.779,0.279,-0.186,0.079,-0.004,-0.022,0.000,0.000,0.000,0.000
0,0.1035,-0.0236,0.0086,-0.0081,-0.0032,-0.0019,-1.28,-0.05,-0.08,0,3.779,0.124,0.141,-0.123,-0.004,-0.025,0.000,0.000,0.000,0.000
0,0.1035,-0.0227,0.0092,-0.0066,0.0018,0.0017,-1.30,-0.10,-0.08,0,3.779,0.214,-0.019,-0.188,-0.003,-0.026,0.000,0.000,0.000,0.000
0,0.1035,-0.0225,0.0092,-0.0066,0.0027,0.0011,-1.28,-0.07,-0.08,0,3.779,-0.016,0.027,0.117,-0.003,-0.024,0.000,0.000,0.000,0.000
0,0.1002,-0.0233,0.0101,-0.0224,-0.0020,0.0050,-1.28,0.03,-0.07,0,3.779,-0.018,0.047,0.187,-0.003,-0.024,0.000,0.000,0.000,0.000
0,0.1050,-0.0244,0.0094,0.0073,-0.0079,0.0003,-1.28,-0.18,-0.09,0,3.774,-0.126,-0.083,0.285,-0.002,-0.025,0.000,0.000,0.000,0.000
0,0.1091,-0.0242,0.0088,0.0268,-0.0067,-0.0033,-1.28,-0.34,-0.11,0,3.779,-0.083,-0.006,0.255,-0.003,-0.024,0.000,0.000,0.000,0.000
0,0.1093,-0.0244,0.0093,0.0219,-0.0070,0.0001,-1.28,-0.32,-0.11,0,3.779,0.107,0.175,-0.489,-0.002,-0.025,0.000,0.000,0.000,0.000
0,0.1087,-0.0238,0.0088,0.0139,-0.0033,-0.0023,-1.30,-0.20,-0.11,0,3.779,-0.122,0.091,0.058,-0.001,-0.021,0.000,0.000,0.000,0.000
0,0.1095,-0.0234,0.0083,0.0150,-0.0006,-0.0046,-1.31,-0.20,-0.11,0,3.774,-0.070,-0.230,0.152,-0.002,-0.025,0.000,0.000,0.000,0.000
0,0.1103,-0.0236,0.0089,0.0165,-0.0018,-0.0008,-1.29,-0.20,-0.11,0,3.779,0.104,0.125,-0.300,-0.002,-0.022,0.000,0.000,0.000,0.000
0,0.1095,-0.0226,0.0085,0.0096,0.0050,-0.0029,-1.35,-0.17,-0.11,0,3.779,0.032,-0.238,-0.078,-0.003,-0.024,0.000,0.000,0.000,0.000
0,0.1097,-0.0232,0.0087,0.0075,0.0012,-0.0011,-1.31,-0.12,-0.10,0,3.779,-0.192,-0.091,-0.204,-0.000,-0.025,0.000,0.000,0.000,0.000
0,0.1090,-0.0241,0.0084,0.0015,-0.0039,-0.0016,-1.28,-0.14,-0.11,0,3.779,-0.107,0.101,0.254,-0.003,-0.025,0.000,0.000,0.000,0.000
0,0.1096,-0.0243,0.0081,0.0042,-0.0049,-0.0023,-1.31,-0.17,-0.11,0,3.779,-0.007,-0.050,0.315,-0.002,-0.023,0.000,0.000,0.000,0.000
0,0.1106,-0.0246,0.0089,0.0079,-0.0059,0.0019,-1.34,-0.13,-0.11,0,3.779,0.080,-0.042,-0.016,-0.004,-0.022,0.000,0.000,0.000,0.000
0,0.1096,-0.0236,0.0104,0.0021,-0.0013,0.0082,-1.31,-0.12,-0.10,0,3.779,-0.109,-0.002,-0.320,-0.003,-0.026,0.000,0.000,0.000,0.000
0,0.1090,-0.0234,0.0100,-0.0020,-0.0001,0.0042,-1.30,-0.12,-0.10,0,3.774,0.017,-0.164,-0.121,-0.000,-0.024,0.000,0.000,0.000,0.000
0,0.1094,-0.0245,0.0111,0.0001,-0.0061,0.0083,-1.34,-0.13,-0.11,0,3.774,0.051,0.103,0.087,-0.003,-0.023,0.000,0.000,0.000,0.000
0,0.1097,-0.0236,0.0113,0.0005,-0.0011,0.0071,-1.29,-0.09,-0.10,0,3.779,0.033,0.058,-0.148,-0.005,-0.025,0.000,0.000,0.000,0.000
51,0.1096,-0.0234,0.0101,0.0002,0.0001,-0.0002,-1.27,-0.08,-0.11,0,3.779,-0.173,-0.040,0.039,-0.004,-0.024,0.000,0.000,0.000,0.000
102,0.1105,-0.0232,0.0092,0.0042,0.0011,-0.0049,-1.31,-0.10,-0.10,0,3.779,-0.082,-0.103,-0.015,-0.003,-0.024,0.000,0.000,0.000,0.000
152,0.1099,-0.0226,0.0085,0.0005,0.0045,-0.0064,-1.28,-0.15,-0.11,0,3.779,-0.062,0.015,0.408,-0.003,-0.026,0.000,0.000,0.000,0.000
204,0.1099,-0.0238,0.0095,0.0006,-0.0029,-0.0001,-1.29,-0.12,-0.11,0,3.774,-0.035,-0.074,-0.025,-0.005,-0.023,0.000,0.000,0.000,0.000
255,0.1099,-0.0243,0.0093,0.0003,-0.0059,-0.0006,-1.25,-0.12,-0.11,0,3.779,-0.088,0.277,-0.245,-0.004,-0.025,0.000,0.000,0.000,0.000
305,0.1090,-0.0237,0.0087,-0.0049,-0.0029,-0.0040,-1.25,-0.11,-0.11,0,3.779,-0.109,0.165,0.136,-0.001,-0.026,0.000,0.000,0.000,0.000
357,0.1090,-0.0237,0.0092,-0.0040,-0.0023,-0.0002,-1.30,-0.17,-0.11,0,3.779,-0.022,-0.039,-0.195,-0.002,-0.023,0.000,0.000,0.000,0.000
407,0.1097,-0.0236,0.0091,-0.0003,-0.0023,-0.0003,-1.28,-0.11,-0.11,0,3.779,0.043,0.035,-0.335,-0.000,-0.023,0.000,0.000,0.000,0.000
459,0.1099,-0.0235,0.0077,0.0008,-0.0014,-0.0069,-1.28,-0.10,-0.11,0,3.779,-0.305,0.148,0.146,-0.001,-0.023,0.000,0.000,0.000,0.000
510,0.1094,-0.0239,0.0081,-0.0014,-0.0028,-0.0035,-1.30,-0.10,-0.11,0,3.774,-0.040,-0.132,0.029,-0.004,-0.022,0.000,0.000,0.000,0.000
561,0.1096,-0.0232,0.0093,0.0000,0.0004,0.0027,-1.32,-0.16,-0.11,0,3.779,0.099,-0.107,-0.035,-0.003,-0.024,0.000,0.000,0.000,0.000
612,0.1088,-0.0236,0.0097,-0.0050,-0.0018,0.0050,-1.26,-0.11,-0.11,0,3.779,0.024,0.299,0.162,-0.003,-0.024,0.000,0.000,0.000,0.000
663,0.1096,-0.0236,0.0100,0.0004,-0.0013,0.0054,-1.26,-0.13,-0.11,0,3.779,0.172,0.058,0.123,-0.003,-0.022,0.000,0.000,0.000,0.000
714,0.1088,-0.0243,0.0098,-0.0039,-0.0055,0.0030,-1.30,-0.12,-0.10,0,3.779,-0.017,-0.092,-0.062,-0.003,-0.022,0.000,0.000,0.000,0.000
765,0.1098,-0.0236,0.0113,0.0019,-0.0012,0.0097,-1.26,-0.12,-0.10,0,3.779,-0.081,-0.099,0.110,-0.003,-0.026,0.000,0.000,0.000,0.000
816,0.1094,-0.0242,0.0092,-0.0017,-0.0044,-0.0033,-1.28,-0.08,-0.10,0,3.774,-0.282,-0.250,-0.292,-0.003,-0.023,0.000,0.000,0.000,0.000
866,0.1094,-0.0236,0.0086,-0.0014,-0.0012,-0.0060,-1.28,-0.08,-0.10,0,3.774,-0.107,-0.191,0.161,-0.004,-0.023,0.000,0.000,0.000,0.000
918,0.1090,-0.0237,0.0072,-0.0035,-0.0013,-0.0109,-1.31,-0.16,-0.11,0,3.779,0.021,0.114,-0.304,-0.005,-0.023,0.000,0.000,0.000,0.000
969,0.1094,-0.0234,0.0076,-0.0018,-0.0003,-0.0065,-1.29,-0.11,-0.11,0,3.779,-0.047,-0.167,0.150,-0.004,-0.024,0.000,0.000,0.000,0.000
1019,0.1087,-0.0232,0.0081,-0.0058,0.0010,-0.0029,-1.28,-0.08,-0.10,0,3.779,-0.043,-0.062,0.202,-0.002,-0.024,0.000,0.000,0.000,0.000
1071,0.1105,-0.0237,0.0080,0.0047,-0.0013,-0.0027,-1.29,-0.12,-0.11,0,3.779,-0.435,-0.006,0.222,-0.005,-0.024,0.000,0.000,0.000,0.000
1122,0.1087,-0.0235,0.0079,-0.0053,-0.0008,-0.0022,-1.29,-0.13,-0.10,0,3.774,-0.173,0.015,0.165,-0.001,-0.024,0.000,0.000,0.000,0.000
1173,0.1084,-0.0244,0.0088,-0.0063,-0.0062,0.0024,-1.28,-0.09,-0.10,0,3.779,-0.155,-0.261,0.181,-0.003,-0.024,0.000,0.000,0.000,0.000
1224,0.1096,-0.0244,0.0090,0.0008,-0.0062,0.0029,-1.28,-0.10,-0.10,0,3.779,-0.126,-0.138,0.107,-0.002,-0.022,0.000,0.000,0.000,0.000
1275,0.1089,-0.0239,0.0087,-0.0036,-0.0031,0.0013,-1.29,-0.12,-0.10,0,3.779,-0.006,-0.036,-0.163,-0.003,-0.022,0.000,0.000,0.000,0.000
1326,0.1089,-0.0232,0.0094,-0.0034,0.0016,0.0045,-1.29,-0.10,-0.10,0,3.779,-0.309,-0.159,0.177,-0.003,-0.024,0.000,0.000,0.000,0.000
1377,0.1089,-0.0239,0.0089,-0.0039,-0.0026,0.0013,-1.26,-0.12,-0.10,0,3.779,-0.085,0.060,-0.349,-0.003,-0.026,0.000,0.000,0.000,0.000
1428,0.1106,-0.0239,0.0077,0.0051,-0.0023,-0.0057,-1.29,-0.11,-0.10,0,3.774,0.055,-0.215,0.128,-0.003,-0.024,0.000,0.000,0.000,0.000
1479,0.1094,-0.0239,0.0090,-0.0008,-0.0023,0.0018,-1.29,-0.14,-0.10,0,3.774,-0.170,-0.244,0.169,-0.005,-0.026,0.000,0.000,0.000,0.000
1530,0.1052,-0.0236,0.0077,-0.0219,-0.0005,-0.0042,-1.29,0.09,-0.08,0,3.373,-0.059,-0.038,0.613,-0.012,-0.017,0.000,0.000,0.000,0.000
1580,0.1037,-0.0230,0.0073,-0.0242,0.0068,-0.0054,-1.27,-0.03,-0.09,0,3.452,0.498,-0.019,-0.326,-0.010,-0.026,0.000,0.000,0.000,0.000
1632,0.1111,-0.0253,0.0076,0.0162,0.0041,-0.0034,-1.19,-0.23,-0.12,0,3.505,0.549,0.783,-1.083,-0.004,-0.018,0.000,0.000,0.000,0.000
1683,0.1104,-0.0243,0.0091,0.0110,0.0171,0.0044,-1.21,-0.19,-0.12,0,3.531,0.809,-0.421,-1.488,-0.017,-0.014,0.000,0.000,0.000,0.000
1734,0.1108,-0.0222,0.0096,0.0113,0.0328,0.0065,-1.26,-0.16,-0.21,0,3.547,0.685,-1.167,0.303,-0.006,-0.013,0.000,0.000,0.000,0.000
1785,0.1115,-0.0136,0.0097,0.0133,0.0770,0.0055,-1.53,-0.10,-0.37,0,3.552,2.512,0.745,8.194,-0.007,-0.057,0.000,0.000,0.000,0.000
1836,0.1111,-0.0021,0.0082,0.0100,0.1272,-0.0025,-1.74,-0.17,-0.09,0,3.552,-0.586,1.629,-11.561,-0.000,-0.027,0.000,0.000,0.000,0.000
1887,0.1120,0.0048,0.0066,0.0130,0.1440,-0.0109,-1.70,-0.12,-0.45,0,3.547,2.430,-9.314,-18.503,-0.010,-0.008,0.000,0.000,0.000,0.000
1938,0.1137,0.0159,0.0067,0.0197,0.1777,-0.0077,-1.83,-0.16,-1.26,0,3.547,2.571,-1.946,-12.703,0.005,-0.034,0.000,0.000,0.000,0.000
1990,0.1137,0.0254,0.0079,0.0159,0.1942,-0.0006,-1.69,-0.13,-2.13,0,3.542,12.000,9.287,1.014,-0.005,-0.014,0.000,0.000,0.000,0.000
2041,0.1156,0.0379,0.0082,0.0220,0.2224,-0.0009,-1.59,-0.15,-2.46,0,3.542,15.524,3.412,-0.726,-0.003,-0.017,0.000,0.000,0.000,0.000
2092,0.1161,0.0473,0.0084,0.0208,0.2239,0.0116,-0.59,-0.06,-2.56,0,3.542,37.090,-8.185,-0.429,-0.000,-0.014,0.000,0.000,0.000,0.000
2143,0.1164,0.0533,0.0108,0.0191,0.1987,0.0333,1.38,-0.09,-2.61,0,3.542,29.652,-4.338,1.529,-0.021,-0.001,0.000,0.000,0.000,0.000
