time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-0.0324,-0.0596,0.0095,-0.0024,0.0319,-0.0026,-0.30,0.48,0.07,0,3.716,0.190,0.021,-0.266,0.009,-0.003,0.000,0.000,0.000,0.000
0,-0.0324,-0.0592,0.0092,-0.0006,0.0288,-0.0034,-0.20,0.52,0.07,0,3.711,0.054,-0.001,0.130,0.009,-0.002,0.000,0.000,0.000,0.000
0,-0.0331,-0.0592,0.0095,-0.0035,0.0234,-0.0015,-0.46,0.45,0.06,0,3.721,0.168,-0.002,0.090,0.009,-0.004,0.000,0.000,0.000,0.000
0,-0.0323,-0.0477,0.0095,0.0028,0.0742,-0.0023,-1.01,0.48,0.05,0,3.711,0.219,0.133,-0.198,0.009,-0.002,0.000,0.000,0.000,0.000
0,-0.0331,-0.0423,0.0094,-0.0016,0.0825,-0.0009,-0.52,0.44,0.06,0,3.721,-0.079,-0.137,0.055,0.012,-0.001,0.000,0.000,0.000,0.000
0,-0.0329,-0.0439,0.0097,0.0012,0.0569,0.0014,-0.27,0.36,0.06,0,3.711,-0.076,0.139,-0.077,0.009,-0.002,0.000,0.000,0.000,0.000
0,-0.0329,-0.0508,0.0103,0.0011,0.0117,0.0048,0.06,0.46,0.07,0,3.716,-0.015,-0.228,-0.022,0.008,-0.003,0.000,0.000,0.000,0.000
0,-0.0327,-0.0486,0.0105,0.0025,0.0213,0.0040,-0.16,0.47,0.06,0,3.711,0.219,-0.160,-0.100,0.012,-0.002,0.000,0.000,0.000,0.000
0,-0.0333,-0.0450,0.0090,0.0004,0.0343,-0.0036,-0.61,0.52,0.05,0,3.716,0.040,-0.010,0.186,0.008,-0.005,0.000,0.000,0.000,0.000
0,-0.0339,-0.0337,0.0085,-0.0013,0.0809,-0.0059,-0.45,0.48,0.06,0,3.711,-0.035,0.116,0.374,0.010,-0.003,0.000,0.000,0.000,0.000
0,-0.0351,-0.0345,0.0095,-0.0066,0.0595,0.0007,-0.27,0.47,0.06,0,3.716,0.125,-0.074,0.165,0.010,-0.001,0.000,0.000,0.000,0.000
0,-0.0361,-0.0300,0.0104,-0.0105,0.0706,0.0036,-0.40,0.58,0.06,0,3.711,0.321,0.277,0.046,0.010,-0.004,0.000,0.000,0.000,0.000
0,-0.0360,-0.0307,0.0101,-0.0061,0.0514,0.0018,-0.10,0.54,0.07,0,3.716,0.232,-0.173,0.053,0.010,-0.004,0.000,0.000,0.000,0.000
0,-0.0362,-0.0313,0.0115,-0.0055,0.0343,0.0075,0.02,0.60,0.07,0,3.711,-0.264,-0.041,0.152,0.009,-0.003,0.000,0.000,0.000,0.000
0,-0.0363,-0.0298,0.0101,-0.0040,0.0342,-0.0007,-0.16,0.47,0.06,0,3.721,-0.207,0.283,0.192,0.010,-0.003,0.000,0.000,0.000,0.000
0,-0.0341,-0.0248,0.0115,0.0091,0.0541,0.0047,-0.24,0.43,0.06,0,3.711,0.141,-0.122,0.011,0.009,-0.004,0.000,0.000,0.000,0.000
0,-0.0339,-0.0241,0.0117,0.0090,0.0466,0.0040,0.17,0.35,0.05,0,3.721,0.020,-0.112,-0.480,0.011,-0.003,0.000,0.000,0.000,0.000
0,-0.0311,-0.0336,0.0120,0.0214,-0.0087,0.0050,0.45,0.35,0.05,0,3.711,0.094,-0.005,-0.129,0.010,-0.003,0.000,0.000,0.000,0.000
0,-0.0318,-0.0426,0.0110,0.0149,-0.0535,-0.0006,0.40,0.36,0.05,0,3.716,-0.036,0.024,0.173,0.009,-0.003,0.000,0.000,0.000,0.000
0,-0.0318,-0.0420,0.0118,0.0120,-0.0425,0.0030,0.68,0.41,0.06,0,3.711,-0.025,-0.070,0.047,0.008,-0.003,0.000,0.000,0.000,0.000
0,-0.0315,-0.0534,0.0106,0.0109,-0.0891,-0.0037,0.63,0.41,0.06,0,3.716,0.135,0.018,0.074,0.010,-0.003,0.000,0.000,0.000,0.000
0,-0.0289,-0.0559,0.0108,0.0243,-0.0875,-0.0017,0.64,0.23,0.02,0,3.711,0.030,0.104,-0.050,0.010,-0.004,0.000,0.000,0.000,0.000
0,-0.0242,-0.0516,0.0112,0.0433,-0.0461,0.0021,0.29,0.26,0.02,0,3.721,0.400,0.247,-0.145,0.009,-0.002,0.000,0.000,0.000,0.000
0,-0.0254,-0.0522,0.0109,0.0300,-0.0414,0.0008,0.44,0.27,0.02,0,3.711,0.107,0.136,-0.273,0.010,-0.002,0.000,0.000,0.000,0.000
0,-0.0230,-0.0550,0.0119,0.0347,-0.0424,0.0054,0.18,0.32,0.02,0,3.716,-0.112,0.305,-0.308,0.012,-0.003,0.000,0.000,0.000,0.000
0,-0.0224,-0.0534,0.0108,0.0313,-0.0252,-0.0001,0.01,0.36,0.02,0,3.711,0.108,0.060,-0.074,0.008,0.001,0.000,0.000,0.000,0.000
0,-0.0230,-0.0555,0.0110,0.0215,-0.0303,0.0001,0.04,0.42,0.03,0,3.721,0.073,0.038,-0.085,0.008,0.000,0.000,0.000,0.000,0.000
0,-0.0224,-0.0549,0.0100,0.0198,-0.0209,-0.0042,0.13,0.50,0.04,0,3.711,0.215,0.194,-0.023,0.010,-0.001,0.000,0.000,0.000,0.000
0,-0.0229,-0.0673,0.0089,0.0128,-0.0766,-0.0097,0.23,0.54,0.05,0,3.721,0.138,0.213,0.112,0.011,-0.003,0.000,0.000,0.000,0.000
0,-0.0225,-0.0692,0.0098,0.0125,-0.0729,-0.0036,0.16,0.57,0.05,0,3.711,-0.016,-0.154,0.079,0.011,-0.002,0.000,0.000,0.000,0.000
0,-0.0193,-0.0715,0.0106,0.0257,-0.0703,0.0009,0.21,0.45,0.04,0,3.716,-0.175,-0.011,0.245,0.010,-0.002,0.000,0.000,0.000,0.000
51,-0.0176,-0.0763,0.0097,0.0296,-0.0833,-0.0040,0.30,0.38,0.03,0,3.711,0.037,-0.047,0.146,0.010,-0.002,0.000,0.000,0.000,0.000
102,-0.0210,-0.0889,0.0095,0.0057,-0.1282,-0.0049,0.62,0.62,0.05,0,3.721,0.021,0.027,0.229,0.010,-0.003,0.000,0.000,0.000,0.000
153,-0.0212,-0.0894,0.0108,0.0028,-0.1089,0.0030,0.47,0.60,0.05,0,3.711,-0.068,-0.304,-0.067,0.012,-0.004,0.000,0.000,0.000,0.000
204,-0.0214,-0.0911,0.0113,0.0009,-0.0903,0.0057,0.50,0.61,0.04,0,3.721,0.191,-0.011,0.012,0.010,-0.002,0.000,0.000,0.000,0.000
