time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,-0.3672,-0.2395,0.0071,0.0345,-0.0632,-0.0038,0.05,-0.07,31.97,0,3.890,-0.003,-0.020,0.087,-0.003,-0.010,0.000,0.000,0.000,0.000
0,-0.3666,-0.2411,0.0072,0.0297,-0.0594,-0.0016,-0.03,-0.05,31.82,0,3.896,-0.008,0.196,0.130,0.000,-0.010,0.000,0.000,0.000,0.000
0,-0.3682,-0.2389,0.0093,0.0144,-0.0341,0.0099,-0.30,-0.07,31.67,0,3.890,-0.154,-0.162,0.084,-0.003,-0.008,0.000,0.000,0.000,0.000
0,-0.3678,-0.2406,0.0106,0.0127,-0.0343,0.0147,-0.31,-0.04,31.52,0,3.896,0.042,0.258,-0.106,-0.001,-0.011,0.000,0.000,0.000,0.000
0,-0.3681,-0.2409,0.0121,0.0078,-0.0281,0.0193,-0.41,-0.07,31.37,0,3.890,0.031,0.019,0.114,-0.002,-0.009,0.000,0.000,0.000,0.000
0,-0.3686,-0.2457,0.0118,0.0025,-0.0475,0.0134,-0.27,0.05,31.22,0,3.896,0.175,0.141,-0.066,0.000,-0.009,0.000,0.000,0.000,0.000
0,-0.3682,-0.2464,0.0112,0.0044,-0.0416,0.0084,-0.36,0.01,31.06,0,3.890,0.278,-0.088,-0.072,0.000,-0.011,0.000,0.000,0.000,0.000
0,-0.3686,-0.2469,0.0107,0.0011,-0.0358,0.0053,-0.46,0.02,30.91,0,3.896,0.256,0.047,-0.126,-0.000,-0.007,0.000,0.000,0.000,0.000
0,-0.3730,-0.2402,0.0084,-0.0224,0.0073,-0.0059,-0.68,-0.01,30.77,0,3.890,0.095,0.110,0.375,-0.001,-0.012,0.000,0.000,0.000,0.000
0,-0.3728,-0.2421,0.0087,-0.0171,-0.0033,-0.0022,-0.70,-0.01,30.62,0,3.896,-0.197,0.232,0.141,-0.000,-0.009,0.000,0.000,0.000,0.000
0,-0.3769,-0.2372,0.0081,-0.0346,0.0222,-0.0038,-0.91,0.01,30.48,0,3.890,0.114,0.217,-0.092,-0.001,-0.007,0.000,0.000,0.000,0.000
0,-0.3742,-0.2394,0.0078,-0.0134,0.0084,-0.0033,-0.74,-0.06,30.32,0,3.896,-0.076,0.075,0.066,-0.002,-0.009,0.000,0.000,0.000,0.000
0,-0.3769,-0.2368,0.0074,-0.0236,0.0201,-0.0038,-0.67,-0.09,30.17,0,3.890,-0.089,-0.129,-0.186,-0.002,-0.007,0.000,0.000,0.000,0.000
0,-0.3765,-0.2379,0.0076,-0.0170,0.0104,-0.0011,-0.64,-0.13,30.02,0,3.896,-0.020,0.144,0.081,-0.003,-0.008,0.000,0.000,0.000,0.000
0,-0.3762,-0.2363,0.0074,-0.0122,0.0155,-0.0014,-0.64,-0.13,29.87,0,3.890,-0.022,0.105,0.026,-0.003,-0.012,0.000,0.000,0.000,0.000
0,-0.3765,-0.2363,0.0072,-0.0107,0.0119,-0.0015,-0.64,-0.16,29.73,0,3.901,0.112,-0.190,0.225,-0.002,-0.009,0.000,0.000,0.000,0.000
0,-0.3761,-0.2356,0.0080,-0.0064,0.0126,0.0027,-0.58,-0.15,29.58,0,3.890,0.102,0.180,0.150,-0.000,-0.008,0.000,0.000,0.000,0.000
