cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,0.183816,-0.166923,-1.263280,-0.053998,0.099661,-0.028813,-0.000000,-0.600006,0.179999,0.009544,-0.613374,0.111455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035262,-0.593330,1.222911,0.000000
0.000000,0.000000,0.000000,0.180455,-0.167667,-1.264124,-0.054178,0.100161,-0.028731,-0.000000,-0.600006,0.179999,0.009642,-0.613129,0.111502,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035262,-0.593330,1.222911,0.002000
0.000000,0.000000,0.000000,0.177094,-0.168411,-1.264969,-0.054358,0.100662,-0.028649,-0.000000,-0.600006,0.179999,0.009740,-0.612885,0.111549,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035242,-0.593340,1.222908,0.004000
0.000000,0.000000,0.000000,0.173733,-0.169155,-1.265813,-0.054538,0.101162,-0.028567,-0.000000,-0.600006,0.179999,0.009838,-0.612641,0.111596,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.006000
0.000000,0.000000,0.000000,0.170372,-0.169899,-1.266657,-0.054718,0.101663,-0.028485,-0.000000,-0.600006,0.179999,0.009936,-0.612396,0.111643,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.008000
0.000000,0.000000,0.000000,0.167012,-0.170643,-1.267501,-0.054898,0.102164,-0.028402,-0.000000,-0.600006,0.179999,0.010034,-0.612152,0.111690,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.010000
0.000000,0.000000,0.000000,0.163651,-0.171387,-1.268346,-0.055078,0.102664,-0.028320,-0.000000,-0.600006,0.179999,0.010132,-0.611907,0.111737,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.012000
0.000000,0.000000,0.000000,0.160290,-0.172131,-1.269190,-0.055258,0.103165,-0.028238,-0.000000,-0.600006,0.179999,0.010230,-0.611663,0.111784,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.014000
0.000000,0.000000,0.000000,0.156929,-0.172875,-1.270034,-0.055438,0.103665,-0.028156,-0.000000,-0.600006,0.179999,0.010328,-0.611419,0.111831,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.016000
0.000000,0.000000,0.000000,0.153568,-0.173619,-1.270879,-0.055618,0.104166,-0.028074,-0.000000,-0.600006,0.179999,0.010426,-0.611174,0.111878,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034834,-0.593533,1.222865,0.018000
0.000000,0.000000,0.000000,0.150207,-0.174363,-1.271723,-0.055798,0.104666,-0.027991,-0.000000,-0.600006,0.179999,0.010524,-0.610930,0.111924,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.034950,-0.593480,1.222878,0.020000
0.000000,0.000000,0.000000,0.146847,-0.175107,-1.272567,-0.055978,0.105167,-0.027909,-0.000000,-0.600006,0.179999,0.010622,-0.610685,0.111971,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035822,-0.593083,1.222981,0.022000
0.000000,0.000000,0.000000,0.143486,-0.175851,-1.273412,-0.056158,0.105667,-0.027827,-0.000000,-0.600006,0.179999,0.010720,-0.610441,0.112018,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035760,-0.593112,1.222976,0.024000
0.000000,0.000000,0.000000,0.140125,-0.176595,-1.274256,-0.056338,0.106168,-0.027745,-0.000000,-0.600006,0.179999,0.010818,-0.610197,0.112065,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035438,-0.593263,1.222948,0.026000
0.000000,0.000000,0.000000,0.136764,-0.177339,-1.275100,-0.056518,0.106669,-0.027663,-0.000000,-0.600006,0.179999,0.010916,-0.609952,0.112112,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035480,-0.593244,1.222952,0.028000
0.000000,0.000000,0.000000,0.133403,-0.178083,-1.275945,-0.056698,0.107169,-0.027580,-0.000000,-0.600006,0.179999,0.011014,-0.609708,0.112159,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035723,-0.593130,1.222975,0.030000
0.000000,0.000000,0.000000,0.130042,-0.178827,-1.276789,-0.056878,0.107670,-0.027498,-0.000000,-0.600006,0.179999,0.011112,-0.609463,0.112206,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035723,-0.593130,1.222975,0.032000
0.000000,0.000000,0.000000,0.126682,-0.179571,-1.277633,-0.057058,0.108170,-0.027416,-0.000000,-0.600006,0.179999,0.011210,-0.609219,0.112253,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035639,-0.593169,1.222968,0.034000
0.000000,0.000000,0.000000,0.123321,-0.180315,-1.278478,-0.057238,0.108671,-0.027334,-0.000000,-0.600006,0.179999,0.011308,-0.608975,0.112300,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035336,-0.593310,1.222945,0.036000
0.000000,0.000000,0.000000,0.119960,-0.181059,-1.279322,-0.057418,0.109171,-0.027252,-0.000000,-0.600006,0.179999,0.011406,-0.608730,0.112347,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035336,-0.593310,1.222945,0.038000
0.000000,0.000000,0.000000,0.116599,-0.181803,-1.280166,-0.057598,0.109672,-0.027170,-0.000000,-0.600006,0.179999,0.011504,-0.608486,0.112393,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035418,-0.593272,1.222952,0.040000
0.000000,0.000000,0.000000,0.113238,-0.182547,-1.281010,-0.057778,0.110172,-0.027087,-0.000000,-0.600006,0.179999,0.011602,-0.608241,0.112440,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028653,-0.029614,-0.008629,-0.000000,-0.600003,1.280004,0.035674,-0.593152,1.222973,0.042000
