# meta:run_eval_mode=formation_scenario
# meta:scenario=A8
# meta:title=Vertical swap (2 robots), dz=0.40 m at crossing, span=1.00 m, passes=2
# meta:n_drones=2
# meta:duration_s=14.000
# meta:height=1.0
# meta:timescale=1.0
# meta:controller=6
# meta:ctrl_mode=3
# meta:tags=swap|data_collection
# meta:param_dz=0.4
# meta:param_span=1.0
# meta:param_duration=6.0
# meta:param_settle=2.0
# meta:param_passes=2
# meta:param_rotate_deg=0.0
# meta:realised_peak_speed=0.3646
# meta:realised_peak_accel=0.2087
# meta:realised_speed_requested=None
# meta:realised_period_effective=None
# meta:realised_period_pinned=False
# meta:realised_path_kind=fixed
# meta:indi_kr=2400.0
# meta:indi_kw=170.0
# meta:indi_kr_z=2400.0
# meta:indi_kw_z=170.0
# meta:indi_fc_bw=206.0
# meta:indi_mass=0.041
# meta:indi_kt1=4.1623e-10
# meta:indi_kt2=4.0592e-10
# meta:indi_kt3=4.1116e-10
# meta:indi_kt4=4.0631e-10
# meta:indi_j_scale=1.0
# meta:indi_notch_f0=6.9
# meta:indi_notch_bw=3.0
# meta:pos_kp_xy=64.0
# meta:pos_kp_z=48.0
# meta:pos_kv_xy=5.0
# meta:pos_kv_z=7.0
# meta:t_start_sim=1789400192.8422
# meta:usd_start_s=10.888806
time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,a_res_x,a_res_y,a_res_z
2.823875,0.012846,-0.410977,-0.029004,-0.015926,0.002239,-0.000433,0.435849,-0.277871,0.018864,0.000000,3.921994,0.123248,0.102377,-0.106932,-0.010022,0.007411,0.998576,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
2.873883,0.012873,-0.411064,-0.029010,-0.011784,-0.001090,-0.001325,0.446464,-0.281936,0.022098,-0.000002,3.373021,-0.099386,0.205663,-1.817386,-0.023539,0.011424,1.001136,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
2.923699,0.012917,-0.411034,-0.029015,-0.007423,-0.004273,-0.001828,0.446143,-0.277745,0.019404,-0.000009,3.388856,0.930252,0.534299,-0.256904,-0.001516,0.018725,1.001708,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
2.972729,0.012953,-0.411061,-0.029022,-0.003852,-0.007064,-0.001783,0.438113,-0.276835,-0.015614,-0.000015,3.468035,0.675084,0.512701,0.577468,-0.041252,0.003852,1.004719,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.022697,0.012983,-0.411083,-0.029032,-0.001027,-0.009269,-0.002770,0.423298,-0.269936,-0.374090,-0.000057,3.499707,-5.411081,-2.973857,-8.869346,-0.011935,-0.004793,1.015002,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.071656,0.013005,-0.411106,-0.029014,0.001085,-0.010933,-0.001173,0.414468,-0.235552,-0.650957,-0.000037,3.536657,-3.169455,-1.249361,-8.250292,-0.011637,-0.013490,0.985523,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.121733,0.012120,-0.411116,-0.029000,-0.000319,-0.012409,0.000056,0.417807,-0.232954,-0.790362,-0.000111,3.547214,-6.873334,-8.892051,-0.180338,-0.009231,-0.003525,0.993593,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.174701,0.012010,-0.412032,-0.028965,0.001132,-0.016671,0.004362,0.378656,-0.177713,-0.688417,-0.000037,3.547214,-6.410513,0.398667,1.268092,0.008702,0.004458,0.999944,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.221792,0.012021,-0.412151,-0.029045,0.002684,-0.015963,-0.002868,0.190773,-0.202054,-0.525523,-0.000055,3.552493,19.504055,0.792879,3.934425,-0.012171,-0.010705,1.026278,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.272809,0.011523,-0.411638,-0.028864,0.002290,-0.012953,0.016783,0.066055,-0.256921,-0.567551,0.000074,3.536657,-18.768917,-1.240654,2.719066,-0.006694,0.003363,1.032359,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
3.321776,0.011028,-0.411157,-0.028354,0.001484,-0.001022,0.016770,-1.241947,-0.175745,-0.434444,-0.000065,3.541935,-22.479448,-2.972826,5.123507,-0.019131,-0.016833,1.020857,-0.026418,-0.000651,0.000495,0.186408,-1.968721,0.416245,0.000000,0.000000,0.000000
