# Motion type:     linear
# Target height:   0.50 m
# Date & time:     2026-02-28 23:24:30
# URI:             radio://0/80/2M/E7E7E7E7E7

t_ms,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm,vbat,varPX,varPY,varPZ,flow_deltaX,flow_deltaY,flow_squal,flow_rawPixelSum,acc_x,acc_y,acc_z
105420,0.00010823590127984062,-6.279325316427276e-05,3.4368011951446533,0.0072450703009963036,-0.004352197982370853,-0.00021258277411106974,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105421,0.0,0.0,0.0,0.0,0.0,0.0,-0.010578151792287827,-0.019587654620409012,7.675849289512371e-09,0.0,0,3.9906158447265625,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105440,0.00028961783391423523,0.0003223285893909633,0.011083200573921204,0.009952399879693985,0.006817092187702656,-0.0004765000776387751,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105441,0.0,0.0,0.0,0.0,0.0,0.0,-0.06484893709421158,-0.025036675855517387,-0.001161533291451633,0.0,0,3.995894432067871,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00011810812429757789,0.00011810827709268779,0.00016099987260531634,0,0,0,0,0.0,0.0,0.0
105443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.015543387271463871,-0.009591457433998585,0.997484028339386
105460,0.0004777275025844574,-0.00030922653968445957,0.011122831143438816,0.011905625462532043,-0.01040416769683361,-0.0006553682032972574,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105461,0.0,0.0,0.0,0.0,0.0,0.0,0.05838668346405029,0.010837914422154427,-0.003241242142394185,0.0,0,4.00117301940918,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105480,0.00043815674143843353,0.0007712456863373518,0.011194617487490177,0.009167713113129139,0.008114705793559551,-0.00046451101661659777,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105481,0.0,0.0,0.0,0.0,0.0,0.0,0.10031534731388092,-0.2862164080142975,-0.002672774251550436,0.0,0,3.995894432067871,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00012948903895448893,0.00012948416406288743,0.000200998256332241,0,0,0,0,0.0,0.0,0.0
105483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.009673328138887882,-0.00973782129585743,1.0008248090744019
105500,0.0013117048656567931,-6.865900650154799e-05,0.008997470140457153,0.01984948292374611,-0.006775271147489548,-0.003995732869952917,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105501,0.0,0.0,0.0,0.0,0.0,0.0,0.086744524538517,-0.10119041055440903,-0.0028080714400857687,0.0,0,3.9906158447265625,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105520,0.0003972352424170822,-0.00013263004075270146,0.008965423330664635,0.005135922227054834,-0.008011852391064167,-0.0038994192145764828,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105521,0.0,0.0,0.0,0.0,0.0,0.0,0.054043419659137726,0.34591376781463623,-0.0024670620914548635,0.0,0,3.9906158447265625,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00014461867976933718,0.00014460737293120474,0.0002311129355803132,0,0,0,0,0.0,0.0,0.0
105523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,0,0,0,0.013012312352657318,-0.010893980041146278,0.9988072514533997
105540,0.001527358777821064,1.5878118801992969e-06,0.008931586518883705,0.018773669376969337,-0.006521479692310095,-0.0040510790422558784,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105541,0.0,0.0,0.0,0.0,0.0,0.0,-0.03541993349790573,0.00819676835089922,-0.002795187756419182,0.0,0,3.995894432067871,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105560,0.00036314871977083385,0.00013947907427791506,0.008893964812159538,0.00347866490483284,-0.004923398140817881,-0.003997595049440861,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105561,0.0,0.0,0.0,0.0,0.0,0.0,-0.12825451791286469,0.47611942887306213,-0.0035184319131076336,0.0,0,4.00117301940918,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.000155831323354505,0.00015581984189338982,0.0002520813432056457,0,0,0,0,0.0,0.0,0.0
105563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0,0,0.012574038468301296,-0.009893538430333138,0.9969733357429504
105580,0.001335766981355846,-0.00010932678560493514,0.008812092244625092,0.013665571808815002,-0.007891257293522358,-0.004482207354158163,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
105581,0.0,0.0,0.0,0.0,0.0,0.0,-0.09184961020946503,0.2285550832748413,-0.003606348065659404,0.0,0,4.00117301940918,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
