t,ref_x,ref_y,ref_z,sim_x,sim_y,sim_z,ref_vx,ref_vy,ref_vz,sim_vx,sim_vy,sim_vz,ref_thrust,ref_tx,ref_ty,ref_tz,ref_yaw,ref_ox,ref_oy,ref_oz,cmd_thrust,cmd_tx,cmd_ty,cmd_tz,mekf_roll,mekf_pitch,mekf_yaw,mekf_px,mekf_py,mekf_pz
0.080000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200016,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000160,0.264820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200016
0.085000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200017,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000151,0.264823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200017
0.090000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200017,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000141,0.264825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200018
0.095000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200018,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,0.264827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200018
0.100000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200019,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.264829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200019
0.105000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200019,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000115,0.264831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200020
0.110000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200020,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000107,0.264833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200020
0.115000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200020,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000099,0.264835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200021
0.120000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200021,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,0.264837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200021
0.125000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200021,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000085,0.264838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200021
