time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
0.000736,0.000000,,,,,,,
0.010151,0.000000,,,,,,,
0.020746,0.000000,,63.0,,,,,
0.030946,0.000000,,63.0,,,109,0.012188011780381203,0.03112119808793068
0.040365,0.000000,,63.0,,-1,103,0.011508684605360031,0.03655029088258743
0.050138,0.000000,,64.0,,1,106,0.007089868187904358,0.0403129979968071
0.060140,0.000000,,64.0,,-1,104,0.0002826186828315258,0.043916620314121246
0.070096,0.000000,,64.0,,,102,-0.0036045247688889503,0.04512977600097656
0.080099,0.000000,,64.0,,3,98,-0.0054232776165008545,0.04563313350081444
0.090693,0.000000,,64.0,-4,,106,-0.010694877244532108,0.043038174510002136
0.100706,0.000000,,64.0,3,-9,62,-0.014175444841384888,0.047897495329380035
0.110673,0.000000,,64.0,-2,9,98,0.0032371890265494585,0.04162992537021637
0.120074,0.000000,,64.0,2,-2,110,-0.0056256200186908245,0.04160773754119873
0.130071,0.000000,,64.0,,,104,-0.0002592765667941421,0.037673771381378174
0.140087,0.000000,,63.0,1,,96,0.0020904429256916046,0.03799666091799736
0.150074,0.000000,,63.0,,-7,63,0.0042378660291433334,0.03745834529399872
0.160079,0.000000,,63.0,,6,99,0.011287578381597996,0.03809996321797371
0.170077,0.000000,,63.0,,2,104,0.014200358651578426,0.039293769747018814
0.180076,0.000000,,63.0,,-1,107,0.009945681318640709,0.0388110987842083
0.190084,0.000000,,63.0,,3,96,0.01933562196791172,0.03988487645983696
0.200099,0.000000,,63.0,9,-16,67,0.022632738575339317,0.03942191228270531
0.210840,0.000000,,63.0,-8,16,107,0.0500178299844265,0.026281245052814484
0.220151,0.000000,,63.0,,-1,100,0.030140049755573273,0.03567599877715111
0.230072,0.000000,,63.0,,,98,0.0483304038643837,0.04074486717581749
0.240092,0.000000,,63.0,,,98,0.0483304038643837,0.04074486717581749
0.250079,0.000000,,63.0,,-3,65,0.057426102459430695,0.042508263140916824
0.260078,0.000000,,63.0,,3,103,0.057426102459430695,0.042508263140916824
0.270085,0.000000,,63.0,,,105,0.06450037658214569,0.045147962868213654
0.280076,0.000000,,63.0,,,105,0.06450037658214569,0.045147962868213654
0.290079,0.000000,,62.0,5,-9,54,0.06450037658214569,0.045147962868213654
0.300076,0.000000,,62.0,,-1,63,0.0802488774061203,0.03677034750580788
0.310079,0.000000,,62.0,-6,8,100,0.08278453350067139,0.036170270293951035
0.320079,0.000000,,62.0,3,1,100,0.07037282735109329,0.044995907694101334
0.330075,0.000000,,62.0,,,92,0.07490889728069305,0.040717996656894684
0.340078,0.000000,,62.0,,-3,104,0.07490889728069305,0.040717996656894684
0.350075,0.000000,,62.0,5,-5,62,0.08023986220359802,0.04162883758544922
0.360075,0.000000,,62.0,-7,9,103,0.08966531604528427,0.034169115126132965
0.370125,0.000000,,62.0,,,108,0.07941652834415436,0.03977916017174721
0.380097,0.000000,,62.0,,,108,0.07941652834415436,0.03977916017174721
0.390078,0.000000,,63.0,6,-10,61,0.08546467870473862,0.04056435450911522
0.400086,0.000000,,63.0,,2,66,0.102164626121521,0.030794624239206314
0.410078,0.000000,,63.0,-8,8,110,0.1004045382142067,0.030368220061063766
0.420073,0.000000,,63.0,,,116,0.08726769685745239,0.04223916307091713
0.430068,0.000000,,63.0,3,,102,0.09183202683925629,0.037376150488853455
0.440121,0.000000,,59.0,,-2,98,0.09183202683925629,0.037376150488853455
0.450133,0.000000,,59.0,,1,85,0.09817774593830109,0.03624449297785759
0.460122,0.000000,,59.0,1,,114,0.09817774593830109,0.03624449297785759
0.470269,0.000000,,59.0,-4,1,106,0.10112998634576797,0.0379146933555603
0.480124,0.000000,,59.0,3,,107,0.10112998634576797,0.0379146933555603
0.490124,0.000000,,62.0,,,60,0.11592138558626175,0.026757173240184784
0.500124,0.000000,,62.0,,,60,0.11592138558626175,0.026757173240184784
0.510087,0.000000,,62.0,-5,9,79,0.10013239085674286,0.03717859089374542
0.520081,0.000000,,62.0,,1,107,0.10013239085674286,0.03717859089374542
0.530076,0.000000,,62.0,-2,,102,0.09856120496988297,0.04150145873427391
0.540075,0.000000,,62.0,3,-1,103,0.09856120496988297,0.04150145873427391
0.550121,0.000000,,62.0,5,-9,61,0.11571766436100006,0.030153775587677956
0.560302,0.000000,,62.0,-9,10,107,0.11571766436100006,0.030153775587677956
0.570277,0.000000,,62.0,,,107,0.10219354927539825,0.0382949560880661
0.580132,0.000000,,62.0,,,107,0.10219354927539825,0.0382949560880661
0.590124,0.000000,,62.0,1,,116,0.10762421041727066,0.03966190665960312
0.600143,0.000000,,60.0,6,-9,61,0.1071191281080246,0.03947409987449646
0.610122,0.000000,,60.0,-8,14,114,0.09962385892868042,0.043649591505527496
0.620081,0.000000,,60.0,,,105,0.10734088718891144,0.040666721761226654
0.630075,0.000000,,60.0,,,114,0.11098895967006683,0.042226627469062805
0.640394,0.000000,,60.0,,,114,0.11098895967006683,0.042226627469062805
0.650356,0.000000,,64.0,5,-9,67,0.10943559557199478,0.04168771579861641
0.660074,0.000000,,64.0,-8,9,106,0.12553367018699646,0.035905349999666214
0.670098,0.000000,,64.0,4,-4,103,0.11095986515283585,0.046540554612874985
0.680067,0.000000,,64.0,-5,4,100,0.11964941024780273,0.03995288908481598
0.690073,0.000000,,60.0,5,-9,65,0.12487460672855377,0.03547387570142746
0.700088,0.000000,,60.0,5,-9,65,0.12487460672855377,0.03547387570142746
0.710078,0.000000,,60.0,-7,8,103,0.12934111058712006,0.037359870970249176
0.720077,0.000000,,60.0,,1,106,0.11555562168359756,0.04664869233965874
0.730077,0.000000,,60.0,-2,,84,0.11414086818695068,0.04059763252735138
0.740076,0.000000,,60.0,-2,,84,0.11414086818695068,0.04059763252735138
0.750075,0.000000,,60.0,7,-9,57,0.13020111620426178,0.03449873626232147
0.760072,0.000000,,60.0,-8,9,105,0.13020111620426178,0.03449873626232147
0.770077,0.000000,,60.0,-1,,106,0.11621130257844925,0.04449481517076492
0.780125,0.000000,,60.0,1,,96,0.11621130257844925,0.04449481517076492
0.790074,0.000000,,63.0,1,,65,0.12531934678554535,0.03199004381895065
0.800096,0.000000,,63.0,1,,65,0.12531934678554535,0.03199004381895065
0.810078,0.000000,,63.0,,,118,0.11268609017133713,0.037652432918548584
0.820081,0.000000,,63.0,,,105,0.11870303750038147,0.03919117525219917
0.830081,0.000000,,63.0,,-3,110,0.1245192140340805,0.04143739864230156
0.840076,0.000000,,61.0,-2,3,77,0.12754002213478088,0.04217259958386421
0.850264,0.000000,,61.0,-2,3,77,0.12754002213478088,0.04217259958386421
0.860076,0.000000,,61.0,2,-3,105,0.12193259596824646,0.04496663436293602
0.870076,0.000000,,61.0,-9,8,105,0.13503651320934296,0.03517749533057213
0.880076,0.000000,,61.0,-9,8,105,0.13503651320934296,0.03517749533057213
0.890074,0.000000,,65.0,1,,62,0.13079360127449036,0.03446871414780617
0.900076,0.000000,,65.0,-5,5,108,0.13154396414756775,0.03271469473838806
0.910079,0.000000,,65.0,-2,4,119,0.12399064749479294,0.03833478316664696
0.920075,0.000000,,65.0,,,113,0.11814133822917938,0.0400853268802166
0.930214,0.000000,,65.0,1,-1,101,0.12299210578203201,0.04120699316263199
0.940077,0.000000,,62.0,1,-1,101,0.12299210578203201,0.04120699316263199
0.950070,0.000000,,62.0,,2,93,0.12417495250701904,0.0391085185110569
0.960843,0.000000,,62.0,2,,102,0.12404646724462509,0.044454626739025116
0.970069,0.000000,,62.0,2,,102,0.12404646724462509,0.044454626739025116
0.980068,0.000000,,62.0,4,-9,60,0.13018019497394562,0.04019229859113693
0.990067,0.000000,,63.0,4,-9,60,0.13018019497394562,0.04019229859113693
1.000072,0.000400,,63.0,,1,62,0.1406017690896988,0.03586866706609726
1.010070,0.000800,,63.0,2,-5,112,0.11740337312221527,0.04337717220187187
