time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
4.470169,0.083520,,,,,,,,,,,
4.480160,0.083760,,,,,,,,,,,
4.490290,0.084000,,,,,,,,,,,
4.500146,0.084240,,,,,,,,,,,
4.510197,0.084480,,,,,,,,,,,
4.520369,0.084720,,,,,,,,,,,
4.530182,0.084960,,,,,,,,,,,
4.540204,0.085200,,,,,,,,,,,
4.550179,0.085440,,,,,,,,,,,
4.560169,0.085680,,,,,,,,,,,
4.570173,0.085920,,,,,,,,,,,
4.580179,0.086160,,,,,,,,,,,
4.590184,0.086400,,,,,,,,,,,
4.600165,0.086640,,,,,,,,,,,
4.610165,0.086880,,,,,,,,,,,
4.620109,0.087120,,,,,,,,,,,
4.630136,0.087360,,,,,,,,,,,
4.640314,0.087600,,,,,,,,,,,
4.650150,0.087840,,,,,,,,,,,
4.660172,0.088080,,,,,,,,,,,
4.670162,0.088320,,,,,,,,,,,
4.680156,0.088560,,,,,,,,,,,
4.690219,0.088800,,,,,,,,,,,
4.700375,0.089040,,,,,,,,,,,
4.710166,0.089280,,,,,,,,,,,
4.720186,0.089520,,,,,,,,,,,
4.730177,0.089760,,,,,,,,,,,
4.740135,0.090000,,,,,,,,,,,
4.750290,0.090240,,,,,,,,,,,
4.760195,0.090480,,,,,,,,,,,
4.770185,0.090720,,,,,,,,,,,
4.780145,0.090960,,,,,,,,,,,
4.790199,0.091200,,,,,,,,,,,
4.800156,0.091440,,,,,,,,,,,
4.810317,0.091680,,,,,,,,,,,
4.820200,0.091920,,,,,,,,,,,
4.830192,0.092160,,,,,,,,,,,
4.840212,0.092400,,,,,,,,,,,
4.850140,0.092640,,,,,,,,,,,
4.860151,0.092880,,,,,,,,,,,
4.870317,0.093120,,,,,,,,,,,
4.880137,0.093360,,,,,,,,,,,
4.890402,0.093600,,,,,,,,,,,
4.900338,0.093840,,,,,,,,,,,
4.910187,0.094080,,,,,,,,,,,
4.920411,0.094320,,,,,,,,,,,
4.930300,0.094560,,,,,,,,,,,
4.940320,0.094800,,,,,,,,,,,
