cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.061224,-0.132151,-0.024747,0.006087,-0.030540,-0.012254,-0.599994,0.000003,1.000000,-0.610846,-0.004857,0.982989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007632,-0.005957,1.184935,0.000000
0.000000,0.000000,0.000000,-0.060174,-0.132118,-0.024839,0.006032,-0.030333,-0.012254,-0.599994,0.000003,1.000000,-0.610852,-0.004827,0.982989,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007632,-0.005957,1.184935,0.002000
0.000000,0.000000,0.000000,-0.059124,-0.132085,-0.024932,0.005976,-0.030126,-0.012255,-0.599994,0.000003,1.000000,-0.610857,-0.004798,0.982989,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007632,-0.005957,1.184935,0.004000
0.000000,0.000000,0.000000,-0.058412,-0.132220,-0.029115,0.005963,-0.029992,-0.012255,-0.599994,0.000003,1.000000,-0.610860,-0.004782,0.982989,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007632,-0.005957,1.184935,0.006000
0.000000,0.000000,0.000000,-0.056924,-0.131576,-0.028817,0.006224,-0.030094,-0.012249,-0.599994,0.000003,1.000000,-0.610897,-0.004839,0.982992,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007611,-0.005954,1.184932,0.008000
0.000000,0.000000,0.000000,-0.052370,-0.129420,-0.011012,0.006244,-0.029354,-0.012272,-0.599994,0.000003,1.000000,-0.610895,-0.004809,0.982993,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007506,-0.005940,1.184914,0.010000
0.000000,0.000000,0.000000,-0.043641,-0.127175,-0.001932,0.006085,-0.028545,-0.012298,-0.599994,0.000003,1.000000,-0.610859,-0.004728,0.982992,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007506,-0.005940,1.184914,0.012000
0.000000,0.000000,0.000000,-0.030874,-0.126282,-0.001522,0.006171,-0.028524,-0.012297,-0.599993,0.000003,1.000000,-0.610859,-0.004728,0.982992,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007506,-0.005940,1.184914,0.014000
0.000000,0.000000,0.000000,-0.015098,-0.125511,0.002047,0.006245,-0.028453,-0.012295,-0.599993,0.000003,1.000000,-0.610859,-0.004728,0.982992,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007506,-0.005940,1.184914,0.016000
0.000000,0.000000,0.000000,0.000582,-0.122529,-0.021886,0.006612,-0.028556,-0.012286,-0.599993,0.000003,1.000000,-0.610899,-0.004805,0.982994,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007441,-0.005951,1.184930,0.018000
0.000000,0.000000,0.000000,0.013696,-0.119987,-0.053701,0.006668,-0.027886,-0.012303,-0.599993,0.000003,1.000000,-0.610892,-0.004788,0.982995,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007169,-0.005988,1.184988,0.020000
0.000000,0.000000,0.000000,0.026178,-0.120357,-0.061161,0.006510,-0.027118,-0.012324,-0.599993,0.000003,1.000000,-0.610853,-0.004708,0.982994,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007037,-0.005968,1.184973,0.022000
0.000000,0.000000,0.000000,0.035830,-0.122924,-0.053185,0.006628,-0.027070,-0.012321,-0.599992,0.000003,1.000000,-0.610853,-0.004708,0.982994,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007037,-0.005968,1.184973,0.024000
0.000000,0.000000,0.000000,0.039022,-0.123909,-0.061167,0.006720,-0.026974,-0.012320,-0.599992,0.000003,1.000000,-0.610853,-0.004708,0.982994,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007031,-0.005973,1.184977,0.026000
0.000000,0.000000,0.000000,0.039469,-0.122232,-0.062668,0.007151,-0.027077,-0.012309,-0.599992,0.000003,1.000000,-0.610898,-0.004797,0.982996,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.007016,-0.005984,1.184987,0.028000
0.000000,0.000000,0.000000,0.041988,-0.121563,-0.040546,0.007177,-0.026257,-0.012308,-0.599992,0.000003,1.000000,-0.610878,-0.004766,0.982995,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006976,-0.005977,1.184982,0.030000
0.000000,0.000000,0.000000,0.044401,-0.124772,-0.028211,0.007096,-0.025659,-0.012309,-0.599991,0.000003,1.000000,-0.610845,-0.004705,0.982994,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006885,-0.005961,1.184971,0.032000
0.000000,0.000000,0.000000,0.041737,-0.128897,-0.032117,0.007219,-0.025592,-0.012307,-0.599990,0.000003,1.000000,-0.610845,-0.004705,0.982994,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006904,-0.005967,1.184976,0.034000
0.000000,0.000000,0.000000,0.031143,-0.130646,-0.053882,0.007708,-0.025678,-0.012295,-0.599990,0.000003,1.000000,-0.610895,-0.004800,0.982996,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006942,-0.005980,1.184986,0.036000
0.000000,0.000000,0.000000,0.014058,-0.131297,-0.055877,0.008071,-0.025739,-0.012286,-0.599990,0.000003,1.000000,-0.610925,-0.004858,0.982997,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006942,-0.005980,1.184986,0.038000
0.000000,0.000000,0.000000,-0.004969,-0.134150,-0.054921,0.008029,-0.024899,-0.012330,-0.599990,0.000003,1.000000,-0.610872,-0.004772,0.982996,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006905,-0.005973,1.184981,0.040000
0.000000,0.000000,0.000000,-0.024384,-0.139692,-0.054438,0.008039,-0.024312,-0.012361,-0.599989,0.000003,1.000000,-0.610834,-0.004711,0.982994,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015901,-0.029392,0.004784,0.000000,-0.000000,1.250000,0.006811,-0.005954,1.184970,0.042000
