time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.001,0.01777239516377449,0.02854830026626587,0.893758237361908,-0.12630046904087067,0.09754021465778351,-0.0038823457434773445,0.7772589921951294,4.34403657913208,-0.1875878870487213,0.0004543259274214506,3.3677420616149902,42.02272033691406,25.62039566040039,0.5383651256561279,0.00403236411511898,-0.008965015411376953,0.9893722534179688
0.050,0.009874562732875347,0.03415708988904953,0.8891454935073853,-0.17175616323947906,0.12537012994289398,-0.02335844747722149,0.6151681542396545,2.9334282875061035,1.2626886367797852,0.0007116870256140828,3.357184886932373,7.396909236907959,23.427860260009766,0.7007922530174255,0.0019042820204049349,-0.015066022053360939,0.9883289933204651
0.100,-0.0016340056899935007,0.031401850283145905,0.8859664797782898,-0.2029266655445099,0.11819201707839966,-0.043482135981321335,-0.07680534571409225,1.5623306035995483,8.549016952514648,-3.2580446713836864e-05,3.357184886932373,-9.650816917419434,31.650348663330078,99.14507293701172,-0.014798409305512905,-0.0032905596308410168,1.0003658533096313
0.150,-0.056113481521606445,-0.042427122592926025,0.8832846283912659,-0.22381842136383057,0.10428222268819809,-0.05409077927470207,-0.3620045781135559,1.0324351787567139,21.399377822875977,0.0004017190949525684,3.394134998321533,-8.08365249633789,18.392681121826172,216.47225952148438,-0.023405199870467186,-0.021052593365311623,0.9796868562698364
0.200,-0.07243245840072632,-0.06225864961743355,0.8815805912017822,-0.2842426002025604,0.013469558209180832,-0.06537725776433945,-0.0021130021195858717,-0.5255866050720215,37.42463684082031,0.0024826116859912872,3.4046921730041504,-1.0760120153427124,5.510793209075928,316.9934997558594,-0.013000361621379852,-0.046096138656139374,0.9255443811416626
0.250,-0.10293202102184296,-0.029106473550200462,0.8810551762580872,-0.2938421368598938,-0.010077622719109058,-0.08111938834190369,3.839343786239624,-8.559550285339355,51.60908508300781,0.001074400614015758,3.293841600418091,36.12440490722656,105.27172088623047,301.3476867675781,0.0019091118592768908,-0.008925138972699642,0.9635491371154785
0.299,-0.1048237532377243,-0.016767170280218124,0.8760302662849426,-0.287750244140625,0.042782530188560486,-0.06704986840486526,10.105486869812012,-15.681293487548828,63.61052322387695,-0.0025116566102951765,3.267448663711548,82.14593505859375,211.6994171142578,240.8509979248047,0.012934303842484951,-0.022901834920048714,1.0376360416412354
0.350,-0.11241976171731949,-0.015164772048592567,0.8832727074623108,-0.17332549393177032,0.11630144715309143,-0.06790557503700256,12.21943473815918,-13.03357982635498,70.97940063476562,-0.0014733722200617194,3.2885630130767822,36.78560256958008,66.63976287841797,178.30430603027344,0.017665496096014977,-0.033519234508275986,1.062486171722412
0.399,-0.0804886519908905,0.009005839936435223,0.8881884217262268,-0.028323328122496605,0.19720862805843353,-0.01412994135171175,9.906842231750488,-4.917496681213379,74.08988189697266,0.0025019035674631596,3.2885630130767822,-41.27859878540039,-133.15762329101562,110.12147521972656,0.006208191160112619,-0.02503596991300583,1.0734399557113647
0.450,-0.06025927886366844,0.02967306226491928,0.885965883731842,0.13217663764953613,0.26525208353996277,0.027434591203927994,7.0229339599609375,-1.1246428489685059,75.60961151123047,0.002968850778415799,3.3677420616149902,-62.649322509765625,-129.34371948242188,61.32080078125,-0.008203490637242794,0.017702551558613777,1.0311661958694458
0.503,-0.03218430280685425,0.04346419870853424,0.8795075416564941,0.22802533209323883,0.277710497379303,0.023211900144815445,3.210519552230835,-3.648359537124634,76.20899963378906,0.00019967599655501544,3.3360705375671387,-66.50171661376953,19.803321838378906,17.886503219604492,-0.010794048197567463,-0.015373893082141876,1.033850908279419
0.550,-0.016747618094086647,0.051581010222435,0.8700364828109741,0.30222123861312866,0.2818148136138916,-0.001901118317618966,-1.0720162391662598,-3.852038621902466,75.71112823486328,-0.0012873390223830938,3.3096773624420166,-92.79705810546875,49.84242248535156,-4.693179130554199,-0.01324611995369196,0.026057366281747818,1.0436447858810425
0.600,0.004655525553971529,0.06394197791814804,0.8655350804328918,0.32907360792160034,0.3072783946990967,-0.022706182673573494,-2.885331153869629,1.6297945976257324,74.86096954345703,0.0009636441245675087,3.293841600418091,-60.17897033691406,-81.09547424316406,-18.653423309326172,0.00014643090253230184,-0.004254878964275122,1.066164255142212
