time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.011,-1.6961472034454346,2.372903823852539,0.3932328522205353,0.01123717986047268,-0.06543390452861786,0.009875398129224777,-0.6523369550704956,0.24868036806583405,-0.1636299192905426,0.0006371779600158334
0.057,-1.6955547332763672,2.3707916736602783,0.39281684160232544,0.008868326433002949,-0.055488381534814835,0.006404577754437923,-0.6137856245040894,0.30046266317367554,-0.10785762220621109,0.0006133006536401808
0.107,-1.698266863822937,2.3698947429656982,0.39455127716064453,0.0051462892442941666,-0.04799744114279747,-0.0007365925703197718,-0.6241034865379333,0.29009756445884705,-0.05893361195921898,0.000570192001760006
0.159,-1.7015596628189087,2.368558168411255,0.39305251836776733,0.00043505310895852745,-0.04182847589254379,0.0057271807454526424,-0.6283249855041504,0.2582007050514221,-0.010613261722028255,0.0006528303492814302
0.209,-1.7009717226028442,2.3687238693237305,0.39275604486465454,-0.007259303703904152,-0.03515604883432388,-0.0068545215763151646,0.08041892945766449,-0.25458982586860657,0.05426831543445587,0.00060578144621104
0.258,-1.7036340236663818,2.3722221851348877,0.3921588659286499,-0.006638051941990852,-0.028879953548312187,-0.00752323679625988,1.38283371925354,-1.2420164346694946,0.11882646381855011,0.0005006421124562621
0.309,-1.7082371711730957,2.3773179054260254,0.39048072695732117,-0.010505852289497852,-0.028971223160624504,-0.009061119519174099,2.810847759246826,-2.413933753967285,0.2594524025917053,0.0004163601843174547
0.359,-1.7072856426239014,2.3780312538146973,0.38769420981407166,0.0015629371628165245,-0.03691858798265457,-0.012346943840384483,4.305326461791992,-3.2403182983398438,0.4480718672275543,0.0005363680538721383
0.409,-1.7061353921890259,2.3778209686279297,0.3865285813808441,0.02419159561395645,-0.055424127727746964,-0.017485009506344795,6.193933010101318,-3.8896687030792236,0.6824156045913696,0.0007161787943914533
0.459,-1.699273705482483,2.3726773262023926,0.38848939538002014,0.056393060833215714,-0.09532230347394943,-0.009253102354705334,8.113560676574707,-4.898129463195801,1.0276294946670532,0.0006353550124913454
0.512,-1.696258306503296,2.3628170490264893,0.39111968874931335,0.09993111342191696,-0.15540143847465515,0.016558809205889702,9.751019477844238,-5.85433292388916,1.4263797998428345,0.0005912702181376517
0.556,-1.6878395080566406,2.3497540950775146,0.39478981494903564,0.14369827508926392,-0.23305286467075348,0.03665289282798767,11.135480880737305,-6.724225997924805,1.9014948606491089,0.0007392286788672209
0.609,-1.6766301393508911,2.3317880630493164,0.39779844880104065,0.20001336932182312,-0.31977537274360657,0.04965059459209442,12.223811149597168,-8.013806343078613,2.454281806945801,0.0006720765959471464
