t_unix,rpm_m1,rpm_m2,rpm_m3,rpm_m4,motor_m1,marker
1784735102.9487002,17457,17098,17746,17296,31065,0.0
1784735102.9584916,17452,17084,17751,17306,31068,0.0
1784735102.9683025,17421,17079,17772,17296,31082,0.0
1784735102.978838,17436,17064,17783,17301,31106,0.0
1784735102.9883523,17421,17055,17767,17281,31141,0.0
1784735102.9986753,17436,17084,17783,17316,31185,0.0
1784735103.0085044,17436,17094,17761,17346,31239,0.0
1784735103.0183263,17421,17118,17772,17331,31302,0.0
1784735103.0290437,17467,17128,17777,17331,31375,0.0
1784735103.0386536,17467,17142,17783,17331,31456,0.0
1784735103.0483484,17452,17172,17809,17326,31545,0.0
1784735103.0587206,17457,17167,17804,17331,31641,0.0
1784735103.068278,17436,17196,17798,17336,31745,0.0
1784735103.0783818,17436,17196,17804,17321,31854,0.0
1784735103.0887945,17497,17216,17761,17331,31969,0.0
1784735103.0986876,17513,17211,17788,17296,32089,0.0
1784735103.1087852,17528,17206,17767,17301,32213,0.0
1784735103.1186337,17548,17206,17798,17311,32340,0.0
1784735103.1285477,17564,17196,17783,17301,32470,0.0
1784735103.138365,17574,17177,17804,17301,32602,0.0
1784735103.1488416,17641,17201,17756,17346,32734,0.0
1784735103.1589854,17688,17211,17783,17356,32866,0.0
1784735103.16869,17735,17191,17767,17361,32996,0.0
1784735103.1784213,17767,17147,17709,17366,33125,0.0
1784735103.18903,17825,17172,17735,17371,33252,0.0
1784735103.1983497,17798,17162,17704,17351,33375,0.0
1784735103.2082515,17830,17162,17720,17346,33493,0.0
1784735103.2186978,17846,17133,17756,17326,33607,0.0
1784735103.228746,17851,17118,17735,17346,33714,0.0
1784735103.2389834,17846,17118,17777,17346,33814,0.0
1784735103.2489083,17910,17128,17777,17361,33908,0.0
1784735103.2585459,17964,17123,17820,17366,33993,0.0
1784735103.2683804,18028,17098,17825,17351,34070,0.0
1784735103.2785783,18077,17079,17793,17336,34138,0.0
1784735103.2888286,18110,17089,17809,17331,34197,0.0
1784735103.2988532,18110,17118,17767,17331,34245,0.0
1784735103.308841,18159,17133,17798,17326,34284,0.0
1784735103.3202846,18181,17152,17809,17321,34284,0.0
1784735103.3290594,18226,17118,17814,17331,34311,0.0
1784735103.3391595,18214,17147,17820,17291,34328,0.0
1784735103.3492107,18248,17152,17809,17286,34334,0.0
1784735103.3592806,18264,17162,17788,17296,34330,0.0
1784735103.368718,18264,17147,17825,17281,34314,0.0
1784735103.3780587,18281,17133,17830,17316,34288,0.0
1784735103.3890343,18248,17133,17825,17306,34250,0.0
1784735103.398079,18248,17142,17867,17301,34203,0.0
1784735103.4085853,18264,17157,17857,17296,34145,0.0
1784735103.4185152,18281,17172,17835,17286,34078,0.0
1784735103.4290612,18275,17182,17841,17316,34001,0.0
1784735103.4390182,18264,17182,17835,17311,33915,0.0
1784735103.4481657,18270,17167,17793,17321,33821,0.0
1784735103.4584732,18248,17167,17804,17326,33719,0.0
1784735103.4682639,18209,17162,17756,17341,33611,0.0
1784735103.4782786,18214,17133,17761,17356,33496,0.0
1784735103.4880435,18159,17103,17788,17331,33375,0.0
1784735103.4986622,18159,17103,17740,17331,33250,0.0
1784735103.5083215,18143,17128,17783,17346,33121,0.0
1784735103.5179167,18110,17133,17746,17331,32989,0.0
1784735103.5281272,18077,17137,17767,17346,32855,0.0
1784735103.5385318,18083,17123,17725,17376,32719,0.0
1784735103.5487,18028,17137,17735,17411,32584,0.0
1784735103.558034,17996,17133,17683,17431,32449,0.0
1784735103.5681043,17980,17142,17673,17406,32316,0.0
1784735103.5785644,17931,17123,17673,17416,32185,0.0
1784735103.5887172,17899,17152,17667,17391,32058,0.0
1784735103.598611,17867,17137,17667,17376,31935,0.0
1784735103.6086662,17814,17142,17725,17391,31818,0.0
1784735103.617868,17751,17142,17709,17421,31707,0.0
1784735103.6278787,17704,17123,17740,17406,31602,0.0
1784735103.6380324,17673,17137,17720,17406,31505,0.0
1784735103.64785,17641,17142,17720,17386,31416,0.0
1784735103.6582873,17595,17142,17720,17376,31335,0.0
1784735103.667958,17559,17147,17673,17376,31265,0.0
1784735103.6784158,17548,17152,17693,17376,31204,0.0
1784735103.6880894,17513,17187,17667,17361,31154,0.0
1784735103.6985254,17502,17177,17688,17361,31115,0.0
1784735103.7081802,17502,17177,17709,17361,31087,0.0
1784735103.7186382,17482,17216,17714,17391,31070,0.0
1784735103.7284636,17452,17241,17730,17406,31065,0.0
1784735103.738139,17452,17191,17772,17381,31071,0.0
1784735103.7478936,17441,17167,17761,17386,31088,0.0
1784735103.758347,17436,17172,17751,17386,31117,0.0
1784735103.7680595,17421,17187,17735,17391,31157,0.0
1784735103.7778375,17411,17162,17735,17426,31208,0.0
1784735103.787933,17411,17147,17667,17426,31270,0.0
1784735103.7981594,17436,17142,17673,17421,31342,0.0
1784735103.8082793,17452,17182,17657,17406,31424,0.0
1784735103.8188584,17467,17167,17673,17406,31515,0.0
1784735103.8285925,17482,17196,17704,17376,31614,0.0
1784735103.838273,17497,17216,17704,17386,31722,0.0
1784735103.848073,17518,17231,17720,17411,31835,0.0
1784735103.857843,17548,17246,17751,17421,31956,0.0
1784735103.8684323,17564,17246,17751,17441,32081,0.0
1784735103.8780484,17595,17256,17788,17441,32212,0.0
1784735103.8878748,17595,17246,17788,17436,32346,0.0
1784735103.898348,17673,17256,17835,17421,32482,0.0
1784735103.9080505,17678,17266,17835,17426,32620,0.0
1784735103.9178317,17688,17251,17788,17406,32759,0.0
1784735103.9282558,17704,17266,17772,17421,32898,0.0
1784735103.93832,17735,17271,17735,17411,33036,0.0
1784735103.9479063,17772,17281,17720,17401,33171,0.0
1784735103.9577804,17835,17296,17714,17391,33303,0.0
1784735103.9677327,17867,17286,17704,17386,33430,0.0
1784735103.977622,17862,17291,17699,17376,33553,0.0
1784735103.9879417,17878,17291,17667,17376,33669,0.0
1784735103.9981391,17894,17291,17688,17376,33778,0.0
1784735104.0080411,17931,17256,17678,17351,33878,0.0
1784735104.017937,17958,17236,17699,17351,33971,0.0
1784735104.027646,17980,17201,17720,17361,34054,0.0
1784735104.0376153,18018,17211,17720,17391,34128,0.0
1784735104.0482316,18028,17196,17761,17401,34191,0.0
1784735104.0578687,18094,17206,17767,17421,34243,0.0
1784735104.0677195,18094,17182,17772,17421,34283,0.0
1784735104.0781693,18094,17182,17772,17421,34312,0.0
1784735104.088146,18110,17201,17777,17421,34329,0.0
1784735104.0977697,18126,17201,17777,17431,34334,0.0
1784735104.1081681,18159,17172,17788,17441,34327,0.0
1784735104.1178901,18192,17182,17767,17431,34308,0.0
1784735104.1277883,18181,17167,17730,17426,34277,0.0
1784735104.138221,18198,17157,17756,17426,34234,0.0
1784735104.147949,18226,17157,17735,17436,34180,0.0
1784735104.1577265,18231,17142,17793,17406,34115,0.0
1784735104.1682258,18248,17172,17756,17376,34039,0.0
1784735104.1776,18226,17162,17793,17361,33953,0.0
1784735104.1880624,18231,17182,17788,17346,33857,0.0
1784735104.1977906,18214,17177,17809,17346,33753,0.0
1784735104.2081566,18226,17167,17788,17376,33641,0.0
1784735104.2188544,18259,17167,17777,17376,33641,0.0
1784735104.2287612,18231,17137,17772,17361,33522,0.0
1784735104.238536,18198,17123,17761,17381,33396,0.0
1784735104.2474632,18192,17089,17772,17376,33265,0.0
1784735104.2586207,18159,17113,17751,17356,33129,0.0
1784735104.2675285,18110,17118,17761,17331,32991,0.0
1784735104.2788134,18077,17118,17751,17331,32850,0.0
1784735104.2878692,18045,17103,17767,17316,32708,0.0
1784735104.2976685,18045,17128,17740,17301,32565,0.0
1784735104.30754,17996,17118,17720,17296,32424,0.0
1784735104.3181276,17980,17103,17662,17311,32284,0.0
1784735104.328021,17964,17103,17657,17311,32148,0.0
1784735104.337897,17915,17084,17652,17326,32015,0.0
1784735104.3475163,17851,17074,17673,17346,31888,0.0
1784735104.3574746,17835,17084,17699,17316,31767,0.0
1784735104.3678212,17788,17123,17756,17321,31653,0.0
1784735104.3775408,17751,17113,17740,17341,31547,0.0
1784735104.387351,17673,17069,17767,17391,31450,0.0
1784735104.39775,17688,17084,17772,17411,31362,0.0
1784735104.4077945,17657,17079,17756,17406,31285,0.0
1784735104.41763,17610,17089,17756,17406,31218,0.0
1784735104.4279711,17610,17094,17772,17406,31163,0.0
1784735104.438616,17595,17103,17714,17391,31120,0.0
1784735104.4481719,17564,17098,17751,17371,31089,0.0
1784735104.457869,17533,17094,17740,17376,31070,0.0
1784735104.4678774,17502,17113,17761,17361,31065,0.0
1784735104.4775696,17467,17118,17798,17361,31071,0.0
1784735104.4877584,17467,17137,17804,17376,31091,0.0
1784735104.497453,17477,17113,17835,17381,31123,0.0
1784735104.507336,17452,17133,17835,17391,31167,0.0
1784735104.5180244,17452,17113,17835,17391,31224,0.0
1784735104.5274174,17436,17142,17857,17366,31292,0.0
1784735104.5376372,17436,17167,17883,17376,31372,0.0
1784735104.5473797,17467,17162,17867,17391,31462,0.0
1784735104.5578456,17452,17196,17835,17396,31562,0.0
1784735104.5676646,17457,17226,17841,17391,31670,0.0
1784735104.5773566,17457,17246,17788,17406,31787,0.0
1784735104.5874276,17452,17216,17777,17401,31911,0.0
1784735104.597936,17467,17206,17751,17406,32042,0.0
1784735104.6077812,17482,17221,17767,17421,32177,0.0
1784735104.6176622,17548,17191,17777,17406,32317,0.0
1784735104.6274076,17584,17172,17777,17436,32460,0.0
1784735104.6372657,17595,17196,17804,17457,32605,0.0
1784735104.6478279,17605,17221,17830,17421,32752,0.0
1784735104.6578012,17657,17206,17862,17421,32897,0.0
1784735104.6677742,17657,17162,17873,17406,33041,0.0
1784735104.6780548,17688,17177,17899,17421,33183,0.0
1784735104.6879313,17735,17167,17873,17426,33321,0.0
1784735104.6976566,17767,17157,17804,17406,33454,0.0
1784735104.7075028,17804,17167,17814,17406,33581,0.0
1784735104.7174735,17846,17172,17857,17391,33701,0.0
1784735104.727335,17883,17201,17846,17376,33813,0.0
1784735104.7376835,17899,17206,17857,17376,33917,0.0
1784735104.7475092,17947,17221,17841,17381,34010,0.0
1784735104.7574182,18012,17187,17846,17346,34092,0.0
1784735104.7672617,18045,17182,17809,17376,34164,0.0
1784735104.7778306,18050,17167,17851,17376,34223,0.0
1784735104.7876081,18045,17187,17814,17361,34270,0.0
1784735104.797698,18077,17191,17809,17371,34305,0.0
1784735104.8074884,18094,17216,17825,17351,34326,0.0
1784735104.8173904,18110,17231,17825,17376,34334,0.0
1784735104.827238,18115,17231,17820,17361,34329,0.0
1784735104.8372922,18143,17211,17814,17346,34311,0.0
1784735104.8471494,18143,17206,17804,17331,34279,0.0
1784735104.858027,18176,17231,17777,17341,34234,0.0
1784735104.8673604,18181,17206,17798,17376,34177,0.0
1784735104.877366,18214,17152,17783,17376,34107,0.0
1784735104.887135,18176,17152,17793,17391,34026,0.0
1784735104.8975112,18159,17142,17830,17396,33934,0.0
1784735104.9071589,18181,17137,17830,17406,33832,0.0
1784735104.9177277,18209,17118,17851,17426,33720,0.0
1784735104.9276688,18198,17147,17873,17406,33599,0.0
1784735104.9375648,18159,17118,17835,17431,33471,0.0
1784735104.9472406,18110,17113,17825,17406,33337,0.0
1784735104.9572952,18132,17079,17809,17416,33197,0.0
1784735104.9673336,18094,17069,17735,17376,33053,0.0
1784735104.9774325,18061,17035,17735,17401,32906,0.0
1784735104.9871817,18045,17030,17714,17361,32757,0.0
1784735104.9974604,17996,17026,17735,17361,32608,0.0
1784735105.0071847,17974,17045,17756,17331,32459,0.0
1784735105.01698,17915,17045,17783,17316,32312,0.0
1784735105.0274212,17931,17074,17814,17316,32169,0.0
1784735105.0378165,17862,17074,17830,17316,32029,0.0
1784735105.0478697,17835,17059,17851,17316,31896,0.0
1784735105.057521,17814,17045,17851,17306,31769,0.0
1784735105.0680401,17751,17016,17835,17311,31769,0.0
