# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0449,2.0529327392578125,2.0087838172912598,-3.801931619644165,0.43373265862464905,3.311631202697754,-6.926836013793945,166.57920837402344,16.25373077392578,64.15036010742188,0.0,3.8164222240448,-0.09235033392906189,0.2135116010904312,-0.060296446084976196,0.06405804306268692,0.03144332766532898,-1.0194073915481567,0.0,0.0,0.0,0.0
0.0948,2.070377826690674,2.174161672592163,-4.148070335388184,0.256553053855896,3.314716100692749,-6.913302898406982,167.06829833984375,16.5677490234375,64.12281036376953,0.0,3.8164222240448,-0.13470101356506348,0.17662625014781952,0.1795687973499298,0.06441652029752731,0.03065595217049122,-1.016638994216919,0.0,0.0,0.0,0.0
0.1449,2.0790457725524902,2.339585781097412,-4.493507385253906,0.08206769824028015,3.3127710819244385,-6.898564338684082,167.5553436279297,16.877857208251953,64.09278106689453,0.0,3.8164222240448,-0.14616134762763977,-0.13994254171848297,-0.027663644403219223,0.0592508465051651,0.030181095004081726,-1.0175790786743164,0.0,0.0,0.0,0.0
0.1948,2.0790414810180664,2.504779577255249,-4.838181495666504,-0.08999186009168625,3.305934429168701,-6.882744789123535,168.04217529296875,17.182275772094727,64.05900573730469,0.0,3.8164222240448,0.0017574753146618605,-0.024521121755242348,-0.08887990564107895,0.06150030344724655,0.0313725546002388,-1.0157734155654907,0.0,0.0,0.0,0.0
0.2448,2.0705032348632812,2.669543504714966,-5.182038307189941,-0.25935325026512146,3.29548978805542,-6.8656744956970215,168.53213500976562,17.487472534179688,64.02165985107422,0.0,3.8164222240448,-0.14857415854930878,-0.028915803879499435,-0.23495087027549744,0.06340837478637695,0.02970542386174202,-1.0180977582931519,0.0,0.0,0.0,0.0
0.2949,2.053562641143799,2.833658456802368,-5.525021553039551,-0.4257674217224121,3.2798233032226562,-6.847723960876465,169.02122497558594,17.79862403869629,63.981781005859375,0.0,3.8164222240448,-0.2598744034767151,0.31218379735946655,-0.15566231310367584,0.06338806450366974,0.030716365203261375,-1.0172818899154663,0.0,0.0,0.0,0.0
0.3449,2.028369188308716,2.996863842010498,-5.86710262298584,-0.5895791053771973,3.2588889598846436,-6.829346179962158,169.51454162597656,18.11004066467285,63.939144134521484,0.0,3.8164222240448,0.04529638588428497,0.01535745244473219,-0.0617527961730957,0.06328330188989639,0.03263165056705475,-1.0194449424743652,0.0,0.0,0.0,0.0
0.3948,1.9950439929962158,3.158907890319824,-6.208253860473633,-0.7511138319969177,3.2335216999053955,-6.810441017150879,170.00491333007812,18.419851303100586,63.89549255371094,0.0,3.8164222240448,-0.05261753872036934,0.013577627018094063,-0.16413752734661102,0.06333491206169128,0.03158552572131157,-1.017066240310669,0.0,0.0,0.0,0.0
0.4448,1.953710675239563,3.3195712566375732,-6.548449516296387,-0.9100838303565979,3.20332407951355,-6.791385173797607,170.49708557128906,18.726099014282227,63.848148345947266,0.0,3.8164222240448,-0.18436139822006226,-0.06741762906312943,-0.14591896533966064,0.060337137430906296,0.0285031758248806,-1.016793131828308,0.0,0.0,0.0,0.0
0.4949,1.9044986963272095,3.4786174297332764,-6.887701034545898,-1.0662169456481934,3.168797731399536,-6.7720255851745605,170.99085998535156,19.02793312072754,63.79625701904297,0.0,3.8164222240448,-0.21930818259716034,-0.15314006805419922,-0.305381715297699,0.062390100210905075,0.02865193784236908,-1.0190221071243286,0.0,0.0,0.0,0.0
0.5448,1.8475407361984253,3.635819911956787,-7.225975513458252,-1.2195699214935303,3.1295664310455322,-6.75225830078125,171.48532104492188,19.333818435668945,63.74531936645508,0.0,3.8164222240448,-0.19834917783737183,0.1608990728855133,-0.09435606002807617,0.0634443387389183,0.03010084666311741,-1.0165764093399048,0.0,0.0,0.0,0.0
0.5949,1.7829924821853638,3.790942907333374,-7.563261032104492,-1.370060682296753,3.0856006145477295,-6.732449054718018,171.97885131835938,19.640958786010742,63.690853118896484,0.0,3.8217008113861084,-0.09463492035865784,-0.0240673515945673,-0.2141420692205429,0.06306447088718414,0.030157407745718956,-1.0171033143997192,0.0,0.0,0.0,0.0
0.6439,1.7109793424606323,3.943748950958252,-7.899543762207031,-1.5180269479751587,3.036855936050415,-6.71234655380249,172.47930908203125,19.947307586669922,63.629425048828125,0.0,3.8164222240448,-0.11745499074459076,-0.014998480677604675,-0.1133420541882515,0.06288261711597443,0.02909822016954422,-1.018101453781128,0.0,0.0,0.0,0.0
0.6949,1.6316397190093994,4.094001770019531,-8.234818458557129,-1.6629507541656494,2.983611583709717,-6.692054748535156,172.97755432128906,20.2499942779541,63.566375732421875,0.0,3.8217008113861084,-0.209316685795784,0.08100161701440811,0.13275781273841858,0.06370130926370621,0.030573811382055283,-1.0177689790725708,0.0,0.0,0.0,0.0
0.7449,1.5451158285140991,4.241483211517334,-8.569089889526367,-1.8051973581314087,2.925342559814453,-6.671950817108154,173.47779846191406,20.55315589904785,63.500518798828125,0.0,3.8217008113861084,-0.21761439740657806,0.34467723965644836,0.04399988800287247,0.062366750091314316,0.0327286422252655,-1.0188387632369995,0.0,0.0,0.0,0.0
