# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
# meta:run_eval_mode=hlc_e
# meta:indi_kr=750.0
# meta:indi_kw=74.0
# meta:indi_kr_z=750.0
# meta:indi_kw_z=74.0
# meta:indi_fc_bw=70.0
# meta:indi_mass=0.0386
# meta:indi_kt1=2.2959e-10
# meta:indi_kt2=2.4668e-10
# meta:indi_kt3=2.025e-10
# meta:indi_kt4=2.5288e-10
# meta:pos_kp_xy=40.0
# meta:pos_kp_z=30.0
# meta:pos_kv_xy=8.0
# meta:pos_kv_z=7.0
# meta:yaml_stabilizer_controller=6
# meta:yaml_ctrl_mode=3
# meta:takeoff_stabilizer_controller=6
# meta:takeoff_ctrl_mode=0
# meta:trajectory_stabilizer_controller=6
# meta:trajectory_ctrl_mode=3
# meta:landing_stabilizer_controller=6
# meta:landing_ctrl_mode=0
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,alp_raw_x,alp_raw_y,alp_raw_z
0.0312,-0.009935774840414524,-0.0030065905302762985,0.03907504305243492,0.0034280731342732906,0.007375899236649275,0.003931776154786348,-0.09677109867334366,0.39491939544677734,-0.13394126296043396,0.0,3.853372573852539,-0.18001669645309448,0.21053141355514526,-0.005348335951566696,0.007222345098853111,-0.0005384957767091691,1.0023934841156006,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.27712953090667725,1.2216463088989258,0.42301449179649353,0.36988401412963867,0.8997452855110168,-2.027005195617676
0.0401,-0.009933913126587868,-0.002927615540102124,0.03907403722405434,0.003652143059298396,0.007730874698609114,0.003768394235521555,-0.08828680217266083,0.3941652476787567,-0.13903571665287018,0.0,3.853372573852539,-0.18001669645309448,0.21053141355514526,-0.005348335951566696,0.007222345098853111,-0.0005384957767091691,1.0023934841156006,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.6015391945838928,-0.5042836666107178,2.965517997741699,1.27401864528656,-1.4851292371749878,-3.254070997238159
0.048,-0.009931833483278751,-0.0034198081120848656,0.03907293453812599,0.003669990925118327,0.005914558190852404,0.003814775962382555,-0.08828680217266083,0.3941652476787567,-0.13903571665287018,0.0,3.853372573852539,-0.13395054638385773,-0.11388801038265228,-0.1788252294063568,0.007760127540677786,-0.00033882344723679125,1.0024926662445068,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-1.3877229690551758,0.8939299583435059,3.501338481903076,0.2660844326019287,-0.15810410678386688,0.16680315136909485
0.052,-0.009930948726832867,-0.0036680835764855146,0.039072465151548386,0.003632605541497469,0.005089035723358393,0.003779863938689232,-0.08828680217266083,0.3941652476787567,-0.13903571665287018,0.0,3.853372573852539,-0.13395054638385773,-0.11388801038265228,-0.1788252294063568,0.007760127540677786,-0.00033882344723679125,1.0024926662445068,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,1.0887110233306885,1.2128278017044067,-0.7414355278015137,-1.7770485877990723,-2.6060657501220703,0.04649805277585983
0.0561,-0.009950711391866207,-0.0032860978972166777,0.039050329476594925,0.0034752117935568094,0.007081259973347187,0.0033282216172665358,-0.08828680217266083,0.3941652476787567,-0.13903571665287018,0.0,3.853372573852539,-0.13395054638385773,-0.11388801038265228,-0.1788252294063568,0.007760127540677786,-0.00033882344723679125,1.0024926662445068,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,1.1897776126861572,2.4914774894714355,1.7051005363464355,0.4140326976776123,-1.9020787477493286,-0.8520252704620361
0.061,-0.00994120817631483,-0.003580912249162793,0.03905746340751648,0.0034209005534648895,0.0063175540417432785,0.003212935756891966,-0.08828680217266083,0.3941652476787567,-0.13903571665287018,0.0,3.853372573852539,-0.13395054638385773,-0.11388801038265228,-0.1788252294063568,0.007760127540677786,-0.00033882344723679125,1.0024926662445068,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.2970365583896637,-0.9739985466003418,0.22123464941978455,-0.14144274592399597,0.9085977673530579,1.4990493059158325
0.07,-0.009937743656337261,-0.003211323171854019,0.03905952721834183,0.003376471344381571,0.007276697549968958,0.003207232104614377,-0.08436892181634903,0.40075141191482544,-0.138712078332901,0.0,3.853372573852539,-0.13395054638385773,-0.11388801038265228,-0.1788252294063568,0.007760127540677786,-0.00033882344723679125,1.0024926662445068,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.306831955909729,0.434282511472702,-1.3759135007858276,0.7029778361320496,0.4097670018672943,1.2759310007095337
0.0801,-0.009954835288226604,-0.003597407368943095,0.039042774587869644,0.003259369870647788,0.005160260945558548,0.0031732870265841484,-0.08436892181634903,0.40075141191482544,-0.138712078332901,0.0,3.853372573852539,-0.1664099395275116,0.17463456094264984,-0.24618808925151825,0.008925522677600384,-2.7964664695900865e-05,1.0026471614837646,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.43529173731803894,-1.094441533088684,1.3077958822250366,2.014360189437866,0.17578689754009247,-1.3770699501037598
0.09,-0.009943749755620956,-0.003752147313207388,0.039053261280059814,0.003532633651047945,0.004674379713833332,0.0032683012541383505,-0.08436892181634903,0.40075141191482544,-0.138712078332901,0.0,3.853372573852539,-0.1664099395275116,0.17463456094264984,-0.24618808925151825,0.008925522677600384,-2.7964664695900865e-05,1.0026471614837646,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,-0.8400392532348633,0.3613319396972656,1.9315377473831177,-0.8828955888748169,-1.145618200302124,1.709197759628296
0.0991,-0.009936410933732986,-0.0038353721611201763,0.03905850648880005,0.003770651528611779,0.004396878648549318,0.0033485405147075653,-0.08436892181634903,0.40075141191482544,-0.138712078332901,0.0,3.853372573852539,-0.1664099395275116,0.17463456094264984,-0.24618808925151825,0.008925522677600384,-2.7964664695900865e-05,1.0026471614837646,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,2.627258539199829,0.8876617550849915,-0.5393397212028503,-2.4364051818847656,-0.18624989688396454,2.378143072128296
0.1101,-0.0099520618095994,-0.00390206859447062,0.039042696356773376,0.00376071035861969,0.004052010364830494,0.0032006383407860994,-0.08436892181634903,0.40075141191482544,-0.138712078332901,0.0,3.853372573852539,-0.1664099395275116,0.17463456094264984,-0.24618808925151825,0.008925522677600384,-2.7964664695900865e-05,1.0026471614837646,0.0,0.0,0.0,0.0,-9.512487304164097e-05,0.0006784814177080989,4.976231502951123e-05,1.142614483833313,-0.15931576490402222,-0.4337286353111267,0.4384251832962036,0.07461616396903992,-1.8277250528335571
