time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.00001601,-0.003214397,0.044863198,0.8869868,0.03776522,0.0830588,0.023892947,4.06734,-0.5267498,-0.14813356,0.000032244407,3.805865,21.170324,-15.187127,0.016867723,-0.0070726136,-0.0048749372,1.0011587
0.030360552,-0.0025399197,0.05473984,0.8893462,0.041474726,0.043402597,0.029494282,4.835354,0.13851479,-0.20745121,-0.000031718755,3.8111439,21.170324,-15.187127,0.016867723,-0.0070726136,-0.0048749372,1.0011587
0.058826856,0.0021820029,0.055882134,0.8920768,0.041474726,0.043402597,0.029494282,5.510106,0.76473045,-0.29427364,-0.000031718755,3.8111439,-9.48624,-10.790924,-0.11337427,-0.009995077,-0.012381445,0.989791
0.09277052,0.000027240472,0.049404576,0.8938425,0.02740258,0.004882865,0.02723838,3.3241897,1.3802263,-0.34826425,0.00021450713,3.8111439,-78.58148,-10.804627,-0.13065287,-0.0047742836,-0.012765472,0.975888
0.14261094,-0.0004446891,0.04009598,0.8954034,0.01563921,-0.031012073,0.016977396,-1.2235272,1.7583493,-0.38159904,0.00020544854,3.8164225,-87.89572,-2.448792,0.54838526,-0.00926035,-0.0014786893,0.9937388
0.19177699,0.00010828369,0.030747415,0.89669013,-0.000118703094,-0.0544981,0.014544666,-4.3450637,1.3714708,-0.34253448,-0.00004601578,3.805865,-32.458565,15.222754,2.0391035,-0.005764459,0.002463459,0.9951219
0.24307477,-0.0005147127,0.018761413,0.89624846,-0.0131771825,-0.030623555,0.012093826,-4.7738504,0.5531767,-0.34628344,-0.00031056307,3.8164225,-2.328386,13.624691,1.9266717,-0.003733629,-0.0012112014,0.9857957
0.29241422,-0.0043447274,0.017229032,0.8969123,-0.01819005,-0.000086787215,-0.0018789083,-5.5137362,0.34281743,-0.28063223,-0.0001692231,3.8005865,-30.811338,-4.5835857,0.82302684,-0.009268908,-0.014024453,0.9818059
0.34170273,-0.0047699357,0.015050019,0.89615476,-0.022775872,0.0411165,-0.007837079,-7.816394,1.1817143,-0.14746155,0.00039323952,3.805865,-50.86518,-16.32339,-0.960717,-0.008188159,-0.0115169855,1.0019617
0.39137465,-0.00047779054,0.014214597,0.8967648,-0.02993806,0.10283994,-0.01478693,-9.47912,1.5961748,-0.07086641,0.00033808156,3.7953079,-3.204816,2.3394272,-0.027627992,-0.007608425,-0.0076754116,1.0121889
0.44212425,0.000020529056,0.0201275,0.9002296,-0.038491722,0.16807084,-0.008339672,-8.051819,1.075662,-0.13770565,-0.000121573816,3.805865,50.87215,14.01137,-0.13406046,-0.0037426804,-0.011970465,1.0066906
0.49223703,-0.0031932534,0.043459997,0.8972752,-0.04562261,0.24236089,0.0099020135,-5.4123764,0.80745757,-0.17343384,-0.00012860766,3.8111439,46.999172,-5.8093095,0.9078233,-0.0015030591,-0.016199125,0.9925838
0.541278,-0.0027435964,0.06735995,0.89721507,-0.051954918,0.30322918,-0.010278434,-3.729155,1.3887953,-0.12600833,0.00020173044,3.8111439,24.66166,-15.92489,-1.0154887,-0.0022342252,-0.01056897,0.9997484
0.59142905,-0.0012540005,0.08736836,0.8925919,-0.059869185,0.3582492,-0.0098806685,-2.3184354,1.9215374,-0.15577772,0.00031458208,3.8005865,42.481197,-4.111075,-1.0870216,0.0029088717,-0.02280334,1.008277
0.6414061,-0.0053563407,0.11075769,0.89048785,-0.06577104,0.37601995,-0.025881292,0.87724286,1.6183096,-0.21547134,-0.00016236318,3.8005865,79.034386,13.102724,-0.8039815,-0.0022612952,-0.02398587,1.0197451
0.69198287,-0.010594831,0.1302473,0.88672256,-0.08412096,0.38468173,-0.02025783,4.602257,1.1135246,-0.21760537,-0.00015451746,3.7900293,60.491566,5.7017865,0.08510234,0.000045111294,-0.027569681,1.021395
