time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.045,-0.026425611227750778,0.06815027445554733,0.9179136157035828,0.011930699460208416,-0.01661335676908493,-0.03272908180952072,0.5765188336372375,-1.7189252376556396,-0.32752591371536255,9.539920574752614e-05,3.747800588607788,8.225255966186523,-2.52425217628479,0.8931049704551697,-0.004378624260425568,-0.002831084420904517,0.9990720152854919
0.109,-0.02970634400844574,0.07960860431194305,0.9157388210296631,0.028852634131908417,-0.012677814811468124,-0.02465065009891987,3.7411837577819824,-1.6575177907943726,-0.2535853981971741,-0.00010293189552612603,3.7319648265838623,37.9759407043457,2.6609795093536377,2.1357262134552,0.0006212531006895006,-0.005216573365032673,1.0329238176345825
0.144,-0.029733963310718536,0.09175948798656464,0.9155861139297485,0.03893390670418739,-0.013790937140583992,-0.015589904971420765,9.307978630065918,-1.324300765991211,-0.18751516938209534,0.00011376701877452433,3.7319648265838623,113.98234558105469,-4.376875400543213,2.357971668243408,0.0012186296517029405,0.0015464713796973228,1.0459314584732056
0.193,-0.026433272287249565,0.10620526969432831,0.9196701049804688,0.04995907470583916,-0.053672872483730316,0.000294568482786417,11.630522727966309,-1.4321094751358032,-0.08934935182332993,0.0002990991633851081,3.7319648265838623,77.59901428222656,-2.2983484268188477,1.5222724676132202,-0.0038232116494327784,-0.020639505237340927,1.0428307056427002
0.243,-0.02088622748851776,0.09086240828037262,0.9227060079574585,0.06162954121828079,-0.1294180154800415,0.03159559890627861,9.570694923400879,-1.9657667875289917,0.1201058030128479,4.542509122984484e-05,3.7319648265838623,-28.515594482421875,11.685659408569336,2.5921430587768555,-0.005325992126017809,-0.008882969617843628,1.045432686805725
0.294,-0.021493619307875633,0.055662866681814194,0.9230989813804626,0.0783199742436409,-0.23358683288097382,0.05029449239373207,7.367015838623047,-1.9907703399658203,0.1816493570804596,3.9907397876959294e-05,3.737243413925171,-59.23412322998047,5.6224236488342285,1.4170150756835938,-0.004673007410019636,-0.0020985985174775124,1.0295852422714233
0.345,-0.012743792496621609,0.034685056656599045,0.9231134057044983,0.0916060134768486,-0.3301880657672882,0.04857438802719116,6.373811721801758,-1.8133561611175537,0.13468030095100403,0.0005127342301420867,3.747800588607788,-20.0775089263916,-6.418545722961426,-0.025441540405154228,-0.0025134682655334473,0.005153563339263201,1.0223549604415894
0.393,-0.005495723802596331,0.016875887289643288,0.9212802648544312,0.11184623837471008,-0.3937638998031616,0.04068492725491524,3.9224438667297363,-2.1708102226257324,0.05418461933732033,0.00029204212478362024,3.747800588607788,-33.321083068847656,2.245795726776123,-1.9607510566711426,-0.00269436021335423,0.009064821526408195,1.0134061574935913
0.444,-0.00278578232973814,-0.03550758212804794,0.9212551116943359,0.12962006032466888,-0.43934959173202515,0.02362370304763317,-0.37258362770080566,-2.6251065731048584,-0.08128150552511215,1.1366973012627568e-05,3.7425220012664795,-82.47230529785156,9.574175834655762,-3.0444724559783936,-0.003826957428827882,0.01046343520283699,1.013625979423523
0.494,-0.0017900156090036035,-0.06956714391708374,0.9221867322921753,0.146417036652565,-0.48914334177970886,0.027173548936843872,-4.0085320472717285,-2.3947417736053467,-0.20843829214572906,0.00011539859406184405,3.737243413925171,-84.9092788696289,1.3087403774261475,-3.4003593921661377,-0.003708146745339036,0.010985998436808586,1.0370639562606812
0.544,0.01037664245814085,-0.09250934422016144,0.9259507656097412,0.16272372007369995,-0.48172494769096375,0.0415685661137104,-5.877578258514404,-2.0500032901763916,-0.28199833631515503,0.0006389406626112759,3.737243413925171,-43.94409942626953,-10.885594367980957,-1.7395918369293213,-0.005375123117119074,0.006508102640509605,1.0498443841934204
0.593,0.0220930315554142,-0.10775899887084961,0.933749258518219,0.18594491481781006,-0.43784064054489136,0.06708263605833054,-6.942902088165283,-2.610335111618042,-0.4620939791202545,0.00026092957705259323,3.737243413925171,-22.28550148010254,7.983314037322998,-2.4728713035583496,-0.0047895219177007675,0.003182751126587391,1.0402897596359253
0.643,0.026387609541416168,-0.13577961921691895,0.9394785761833191,0.2076229453086853,-0.3754648268222809,0.1042143851518631,-7.306614875793457,-3.050729751586914,-0.5511748194694519,-4.996069037588313e-05,3.7425220012664795,-13.142744064331055,13.90937614440918,-1.361741542816162,-0.008717856369912624,0.006486343685537577,1.0179990530014038
0.693,0.042372748255729675,-0.14869195222854614,0.9453122019767761,0.22605301439762115,-0.324629008769989,0.10846643149852753,-6.805790424346924,-2.6616604328155518,-0.48819488286972046,0.00022386580531019717,3.7530791759490967,8.964570045471191,-2.396820306777954,-0.46957704424858093,-0.005999908782541752,-0.0002455584763083607,1.0017131567001343
0.743,0.0494823083281517,-0.15459226071834564,0.9521877765655518,0.2556447982788086,-0.262203186750412,0.10491511970758438,-5.947804927825928,-2.013388156890869,-0.41016191244125366,0.0004806449869647622,3.747800588607788,14.292500495910645,-11.020286560058594,0.21602746844291687,-0.005521584767848253,-0.005009436048567295,0.9731592535972595
0.793,0.07346342504024506,-0.15814821422100067,0.9560108184814453,0.2693687975406647,-0.20204512774944305,0.10031526535749435,-4.64320182800293,-1.8635954856872559,-0.38463929295539856,0.0005292405257932842,3.7530791759490967,24.658405303955078,-7.054249286651611,0.5079936385154724,-0.008558516390621662,-0.003957360051572323,0.9748786091804504
0.843,0.09370710700750351,-0.1510007083415985,0.9575162529945374,0.2958190441131592,-0.1511777937412262,0.0794413611292839,-2.9144394397735596,-2.0351312160491943,-0.3999110758304596,0.00012607326789293438,3.747800588607788,33.444671630859375,0.29991981387138367,0.2878246307373047,-0.015277569182217121,-0.00972877535969019,0.9674166440963745
0.893,0.09473755210638046,-0.14972536265850067,0.9571986794471741,0.31734323501586914,-0.10384248942136765,0.053793709725141525,-0.8793201446533203,-1.623816967010498,-0.36872053146362305,-9.318142110714689e-05,3.7425220012664795,40.24561309814453,-1.481007695198059,0.7233815789222717,-0.014850628562271595,-0.014193365350365639,0.9753751158714294
0.949,0.11227197200059891,-0.14424625039100647,0.9585877060890198,0.3183136582374573,-0.07927718013525009,0.030855638906359673,0.8621328473091125,-0.8198369741439819,-0.3625930845737457,0.0005945751327089965,3.737243413925171,40.07511901855469,-14.52803897857666,-0.6087987422943115,-0.010421566665172577,-0.008402501232922077,1.0036545991897583
