# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0377,-0.1441413164138794,-0.35045915842056274,0.6997643709182739,1.1723719835281372,-0.4996952712535858,-0.43826359510421753,-41.685401916503906,10.298449516296387,13.725961685180664,0.004471155349165201,3.29384183883667,-30.62775421142578,-58.94752502441406,-26.702491760253906,-0.03130612149834633,0.04839044064283371,1.083441972732544,0.0,0.0,0.0,0.0
0.0888,-0.08971329033374786,-0.36706867814064026,0.6752625107765198,1.0023967027664185,-0.1589387208223343,-0.5376938581466675,-43.025569915771484,12.60107135772705,13.789880752563477,0.0027698329649865627,3.225220203399658,-4.229664325714111,18.876079559326172,-31.694969177246094,-0.03134407103061676,0.034610819071531296,1.1462457180023193,0.0,0.0,0.0,0.0
0.1388,-0.04400385543704033,-0.3658749461174011,0.6467075347900391,0.8272231817245483,0.20859985053539276,-0.5949187874794006,-41.51359939575195,12.537473678588867,11.683547973632812,0.0017015504417940974,3.172434091567993,83.40472412109375,40.00597381591797,-24.148033142089844,-0.03143523633480072,0.015335401520133018,1.2317793369293213,0.0,0.0,0.0,0.0
0.1888,-0.006857320666313171,-0.3465331792831421,0.6166837215423584,0.6594318151473999,0.5581299662590027,-0.595655083656311,-35.84798812866211,12.031129837036133,9.814452171325684,0.0018575751455500722,3.1565983295440674,136.1496124267578,0.2978037893772125,-17.739355087280273,-0.017583392560482025,-0.007429167628288269,1.2766543626785278,0.0,0.0,0.0,0.0
0.2387,0.02187747322022915,-0.3110387623310089,0.5877702236175537,0.48720401525497437,0.8518316149711609,-0.5557745695114136,-29.31328582763672,13.198210716247559,9.468814849853516,0.0028457159642130136,3.188269853591919,103.22718048095703,-49.21034622192383,-18.149368286132812,-0.015811342746019363,-0.026829922571778297,1.2760990858078003,0.0,0.0,0.0,0.0
0.2888,-0.5237425565719604,-1.1423598527908325,0.48013973236083984,-0.5528606176376343,-0.33788231015205383,-0.7028785943984985,-24.944232940673828,15.817103385925293,9.780963897705078,0.003061813535168767,3.2463345527648926,60.397987365722656,-34.596920013427734,-18.964853286743164,-0.01585063338279724,-0.023289673030376434,1.265406608581543,0.0,0.0,0.0,0.0
0.3387,-0.5230175852775574,-1.1569331884384155,0.46003562211990356,-0.5837218165397644,-0.21352040767669678,-0.5492790341377258,-15.539847373962402,21.40072250366211,5.674269676208496,0.005639895796775818,3.278006076812744,21.631547927856445,50.73457336425781,1.6214723587036133,-0.018751811236143112,-0.03735898807644844,1.1818289756774902,0.0,0.0,0.0,0.0
0.3886,-0.5118827223777771,-1.147138237953186,0.44349873065948486,-0.5118815898895264,0.02569369412958622,-0.4465984106063843,-17.660825729370117,13.562544822692871,6.251370429992676,0.0017185305478051305,3.1829912662506104,-197.35777282714844,205.8956298828125,-0.4523680806159973,-0.008820024318993092,-0.06663838773965836,1.1754506826400757,0.0,0.0,0.0,0.0
0.4386,-0.4923862814903259,-1.1182210445404053,0.42994096875190735,-0.31209251284599304,0.40303170680999756,-0.3984924554824829,-31.018510818481445,0.8793015480041504,1.6495747566223145,-0.0010541918454691768,3.1777126789093018,-377.25494384765625,236.42770385742188,-3.7794859409332275,0.004505041521042585,-0.055965449661016464,1.2128251791000366,0.0,0.0,0.0,0.0
0.4898,-0.43730491399765015,-1.059495210647583,0.41562265157699585,0.18801386654376984,0.9522080421447754,-0.48920708894729614,-50.31517791748047,-8.941254615783691,-5.875172138214111,-0.0012511711101979017,3.2199416160583496,-288.59637451171875,119.68569946289062,0.8140339255332947,0.030160468071699142,-0.021318325772881508,1.2196515798568726,0.0,0.0,0.0,0.0
0.5378,-0.4239334762096405,-0.9997380375862122,0.3860355317592621,0.3469589352607727,1.4424810409545898,-0.7021467685699463,-61.85507583618164,-12.811994552612305,-11.353546142578125,-0.0001434967271052301,3.230498790740967,-19.772871017456055,-27.940805435180664,5.171860694885254,0.03473397344350815,-0.017028264701366425,1.1970019340515137,0.0,0.0,0.0,0.0
0.5878,-0.34914538264274597,-0.9098719358444214,0.3503453731536865,0.847913384437561,1.9491537809371948,-0.8679631352424622,-58.08091354370117,-12.539289474487305,-11.072745323181152,0.0016001283656805754,3.1829912662506104,231.7420196533203,-145.47462463378906,12.262041091918945,0.008372653275728226,-0.07323980331420898,1.2097995281219482,0.0,0.0,0.0,0.0
