# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=15.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.027,0.12009680271148682,0.021094758063554764,0.04399973899126053,0.009900408796966076,0.009714690037071705,6.696244236081839e-05,0.09840705990791321,0.5025953650474548,-8.886520385742188,0.0,3.774193525314331,0.16666947305202484,-0.03282621130347252,-0.08132927119731903,0.010577122680842876,0.004544060677289963,1.0012856721878052,0.0,0.0,0.0,0.0
0.058,0.12009904533624649,0.021096087992191315,0.04399937018752098,0.010322780348360538,0.009835720993578434,0.00013566746201831847,0.09934879094362259,0.5039746165275574,-8.885411262512207,0.0,3.7794721126556396,-0.1256578415632248,-0.228921577334404,-0.010568765923380852,0.01263309083878994,0.004763553384691477,1.0024336576461792,0.0,0.0,0.0,0.0
0.108,0.12010373175144196,0.021098030731081963,0.04400283098220825,0.010646199807524681,0.010146054439246655,0.00025642913533374667,0.09733209758996964,0.5047293901443481,-8.884727478027344,0.0,3.774193525314331,0.06625065207481384,-0.1827385127544403,-0.125107079744339,0.010857160203158855,0.005745626520365477,0.9991418123245239,0.0,0.0,0.0,0.0
0.1579,0.12010740488767624,0.021105235442519188,0.04400263726711273,0.010560759343206882,0.01026136428117752,0.00019773698295466602,0.09814342111349106,0.5014453530311584,-8.88394832611084,0.0,3.774193525314331,0.09942898154258728,-0.039774250239133835,-0.012949058786034584,0.012442177161574364,0.004975428804755211,0.999445378780365,0.0,0.0,0.0,0.0
0.208,0.12010113149881363,0.02110288105905056,0.04400276765227318,0.01038569025695324,0.010622764937579632,0.00019465228251647204,0.10157269239425659,0.5011003613471985,-8.884474754333496,0.0,3.774193525314331,0.030120952054858208,0.10892673581838608,-0.054037030786275864,0.01157472562044859,0.006274758838117123,0.9988908171653748,0.0,0.0,0.0,0.0
0.2589,0.12010273337364197,0.02110070362687111,0.04400171712040901,0.010444107465445995,0.010223531164228916,0.0004479285853449255,0.1017725020647049,0.5001143217086792,-8.884381294250488,0.0,3.774193525314331,0.008349291048943996,0.03332442790269852,-0.020804358646273613,0.009591973386704922,0.004427332431077957,1.0033890008926392,0.0,0.0,0.0,0.0
0.3079,0.12059739977121353,0.02109414152801037,0.044008769094944,0.00896704662591219,0.009226209484040737,0.0012890127254649997,0.10391772538423538,0.499198853969574,-8.894303321838379,-2.581411081337137e-06,3.462756633758545,0.03757824748754501,0.33095285296440125,-0.8575620651245117,0.010110595263540745,0.004433512222021818,1.0009018182754517,5536.0,6393.0,5574.0,4309.0
0.3583,0.12021633237600327,0.020306343212723732,0.04401308298110962,0.002805642783641815,0.004916958976536989,0.0016047813696786761,0.10439009964466095,0.476900577545166,-8.937848091125488,-1.0913558980973903e-05,3.1671555042266846,0.31813040375709534,-0.4515933692455292,-2.9794094562530518,-0.0005974425585009158,-0.004841061774641275,1.011067509651184,12736.0,14144.0,13160.0,11874.0
0.408,0.12051506340503693,0.020073559135198593,0.04405372962355614,0.000175181616214104,0.003080646740272641,0.008539027534425259,0.13620518147945404,0.47126349806785583,-9.168424606323242,-4.243980583851226e-05,3.1935484409332275,3.7571592330932617,-0.12613195180892944,2.6172444820404053,-0.01629888080060482,0.02153729647397995,1.0269044637680054,17426.0,19361.0,17783.0,16353.0
0.458,0.12089818716049194,0.0210711807012558,0.04417658597230911,-0.002212537918239832,0.0047665187157690525,0.00974968634545803,0.0888114646077156,0.4198243021965027,-9.19607925415039,0.00020223944738972932,3.198827028274536,-2.5590407848358154,1.274134635925293,-6.865814685821533,0.011488954536616802,-0.0012012147344648838,1.1232073307037354,20526.0,22455.0,20632.0,19206.0
0.5079,0.12092319875955582,0.0210751723498106,0.04413506016135216,-0.004665391985327005,0.0035394756123423576,0.005064524244517088,0.14721859991550446,0.4552499055862427,-9.502742767333984,-0.0002156033442588523,3.1777126789093018,4.691323757171631,0.3053045868873596,3.325206995010376,0.014295966364443302,-0.0008394235628657043,0.9640269875526428,22607.0,24640.0,22471.0,21291.0
0.5579,0.1219322606921196,0.021058421581983566,0.045438382774591446,0.0006528440862894058,0.002807862125337124,0.033680886030197144,0.06689877063035965,0.0037131235003471375,-9.396920204162598,-0.0006137488526292145,3.1565983295440674,0.7421208024024963,28.71748924255371,-0.5496481657028198,0.02546605095267296,-0.004567253403365612,1.0863676071166992,24459.0,25662.0,23771.0,22744.0
0.6079,0.12464223802089691,0.020014405250549316,0.0486346073448658,0.03072001039981842,-0.003378041088581085,0.09196899086236954,0.004346450790762901,-2.727478265762329,-9.454136848449707,-0.002212800085544586,3.135483980178833,-34.0393180847168,96.78750610351562,1.5979506969451904,-0.03838428854942322,-0.026021134108304977,1.1523158550262451,25575.0,25673.0,23687.0,24271.0
