time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.015,0.0005942044081166387,-0.04269316419959068,0.6193712949752808,-0.04805568605661392,0.024184061214327812,-0.18262439966201782,-3.966248035430908,1.169864535331726,-0.843116283416748,0.00015012083167675883
0.062,-0.006006268784403801,-0.03852509334683418,0.607491135597229,-0.06704926490783691,0.04579455032944679,-0.23959073424339294,-2.9886162281036377,1.189319372177124,0.5290430784225464,0.0004226839228067547
0.119,-0.0077129509299993515,-0.04739656299352646,0.5956558585166931,-0.08044492453336716,0.07704310864210129,-0.2613471448421478,-1.513185977935791,1.3114328384399414,8.608089447021484,0.0005782605148851871
0.162,-0.03699621185660362,-0.021185724064707756,0.5857021808624268,-0.08970470726490021,0.07944516092538834,-0.2283238023519516,-1.4909663200378418,0.24045860767364502,18.679948806762695,0.0006592332501895726
0.213,-0.050911422818899155,-0.03811610862612724,0.5723554491996765,-0.13585516810417175,0.11845998466014862,-0.2037390023469925,-1.4748358726501465,-2.152277946472168,28.20562744140625,-0.00014055371866561472
0.263,-0.06362182646989822,-0.053788408637046814,0.5624640583992004,-0.14557747542858124,0.10300303250551224,-0.20643797516822815,-0.21817651391029358,-3.407996654510498,36.85496139526367,-4.8475816583959386e-05
0.318,-0.07151027023792267,-0.059729255735874176,0.554335355758667,-0.13725797832012177,0.09629742801189423,-0.1836029589176178,0.736766517162323,-3.5896518230438232,44.41497802734375,0.0005469160969369113
0.362,-0.08823194354772568,-0.04515927657485008,0.5472690463066101,-0.11396627873182297,0.10095319896936417,-0.15391036868095398,0.8021733164787292,-4.232202053070068,50.85376739501953,0.0005636196583509445
0.412,-0.10462240129709244,-0.02590004727244377,0.5413410663604736,-0.10076075792312622,0.13378208875656128,-0.12355402112007141,1.0486745834350586,-4.974759101867676,55.902381896972656,9.794183279154822e-05
0.465,-0.10325350612401962,-0.02278856746852398,0.5381023287773132,-0.08712177723646164,0.17842967808246613,-0.09922471642494202,2.135909080505371,-4.3929314613342285,59.826786041259766,0.00014628305507358164
0.515,-0.09831986576318741,0.004123753868043423,0.5358319282531738,-0.04628703370690346,0.20044967532157898,-0.07236434519290924,3.0790293216705322,-2.740623712539673,62.65596389770508,0.0007456062594428658
0.562,-0.08677049726247787,0.010794758796691895,0.5326099991798401,-0.0029728745575994253,0.24051330983638763,-0.05536798760294914,2.884969711303711,-1.5896108150482178,64.63446807861328,0.0005841019446961582
0.614,-0.07988856732845306,0.020292334258556366,0.5287559032440186,0.044152017682790756,0.23929418623447418,-0.05332905799150467,1.8005515336990356,-1.1452605724334717,65.95993041992188,0.0002875660138670355
0.664,-0.07286776602268219,0.031093062832951546,0.5249002575874329,0.07382260262966156,0.23823024332523346,-0.0590425506234169,0.9658548831939697,-0.4253697991371155,66.67858123779297,0.00017369711713399738
0.712,-0.062194809317588806,0.039988599717617035,0.5213589668273926,0.09202951192855835,0.23935210704803467,-0.06120087578892708,0.5082776546478271,0.8788310289382935,66.93157958984375,0.0005316583556123078
0.763,-0.05518006160855293,0.0501556396484375,0.5171984434127808,0.1057816669344902,0.23261091113090515,-0.06215159595012665,-0.074744313955307,1.6810613870620728,66.7754898071289,0.0006498306174762547
0.817,-0.04558154568076134,0.06287609040737152,0.5163615345954895,0.10631490498781204,0.2200031727552414,-0.06250206381082535,-0.9533047080039978,1.6385140419006348,66.32044219970703,0.00045380974188447
0.865,-0.042308587580919266,0.07474539428949356,0.5166228413581848,0.10263960063457489,0.2108384370803833,-0.04445270076394081,-1.3407970666885376,1.3490569591522217,65.5868911743164,0.000177344074472785
0.912,-0.037030186504125595,0.08273977786302567,0.51593017578125,0.08541808277368546,0.2045850306749344,-0.0240949559956789,-0.8569510579109192,1.5736944675445557,64.66909790039062,0.00039992830716073513
0.961,-0.03414522856473923,0.09300746023654938,0.51523357629776,0.07297468930482864,0.19519612193107605,-0.01887606270611286,-0.5929730534553528,1.4229809045791626,63.5731315612793,0.0005511522758752108
1.015,-0.029702115803956985,0.10516519844532013,0.5136591196060181,0.06109575182199478,0.18663763999938965,-0.020669955760240555,-0.7414107918739319,0.5963492393493652,62.32549285888672,0.0002433455374557525
1.063,-0.027187896892428398,0.11442013829946518,0.5123218894004822,0.05386313796043396,0.18511515855789185,-0.02832433022558689,-0.47736793756484985,-0.066490039229393,61.00190353393555,8.327806426677853e-05
1.115,-0.029957499355077744,0.12447742372751236,0.5106521844863892,0.047421135008335114,0.1859263777732849,-0.02749033458530903,0.41006243228912354,0.0006098619196563959,59.615962982177734,0.00026635199901647866
1.162,-0.02969614416360855,0.13871422410011292,0.5084519386291504,0.03960593044757843,0.18751366436481476,-0.026159124448895454,0.823300302028656,0.045163583010435104,58.16763687133789,0.0005552956718020141
1.212,-0.03114122897386551,0.1480267196893692,0.505284309387207,0.04081989824771881,0.19094975292682648,-0.029070695862174034,0.8979281187057495,-0.7546444535255432,56.665870666503906,0.0001542167301522568
1.264,-0.02954535372555256,0.15677891671657562,0.5045972466468811,0.043038979172706604,0.18819306790828705,-0.0329335555434227,1.0588582754135132,-1.3380932807922363,55.115272521972656,-3.8521247915923595e-05
1.312,-0.028093207627534866,0.17233967781066895,0.502239465713501,0.05381443351507187,0.19002877175807953,-0.022583788260817528,1.2393354177474976,-1.187174916267395,53.51887893676758,0.00019524777599144727
1.364,-0.02183437906205654,0.18889273703098297,0.5015923976898193,0.06594280898571014,0.20201517641544342,-0.019829463213682175,1.4820778369903564,-0.9045924544334412,51.85769271850586,0.0003400886489544064
1.411,-0.016309620812535286,0.1964111477136612,0.5015689730644226,0.08401881158351898,0.2115674614906311,-0.009932013228535652,2.1327295303344727,-0.5922748446464539,50.21088409423828,0.00021158932941034436
1.463,-0.010834998451173306,0.20180624723434448,0.5008628964424133,0.10165213793516159,0.20312242209911346,-0.001480146311223507,2.2330801486968994,0.099175825715065,48.533748626708984,0.00035469711292535067
1.514,-0.0035032699815928936,0.20624080300331116,0.5009130239486694,0.11864136159420013,0.18586908280849457,-0.0014199356082826853,1.2266947031021118,0.43821683526039124,46.87290954589844,0.0005208231741562486
1.566,0.00921819917857647,0.20804759860038757,0.5020462870597839,0.13090859353542328,0.16654789447784424,0.001982159214094281,0.573581337928772,0.1605668067932129,45.208030700683594,0.0002912235795520246
1.640,0.015679199248552322,0.20910315215587616,0.5024276375770569,0.1437043845653534,0.150273859500885,0.009437112137675285,0.7741230130195618,0.005552377551794052,43.540348052978516,0.00018723486573435366
1.678,0.026563752442598343,0.22055239975452423,0.5019451379776001,0.1462400257587433,0.1362980157136917,0.009170625358819962,0.5133229494094849,-0.11136722564697266,41.82479476928711,0.0003379029512871057
1.716,0.0422075018286705,0.23069503903388977,0.5009177327156067,0.15540866553783417,0.1391797512769699,-0.00022600285592488945,-0.6218494176864624,-0.4076140224933624,40.11530685424805,0.0002177800633944571
1.761,0.049205005168914795,0.23342972993850708,0.501652181148529,0.16934792697429657,0.14548848569393158,-0.008125941269099712,-1.2144699096679688,-0.2825579345226288,38.445884704589844,1.8034123058896512e-05
1.811,0.05219607427716255,0.23404589295387268,0.5035073757171631,0.16524888575077057,0.14676114916801453,-0.0018932370003312826,-0.8745019435882568,0.26891395449638367,37.08380126953125,0.00039735680911689997
1.863,0.06257081031799316,0.24780280888080597,0.5029928684234619,0.15403886139392853,0.14523397386074066,0.007587601896375418,-0.2751862108707428,0.35784009099006653,35.06959915161133,0.00043497554725036025
1.911,0.06585951149463654,0.25463154911994934,0.5033107399940491,0.150325208902359,0.15450675785541534,-0.0016730774659663439,-0.3846215307712555,0.13184234499931335,33.73798370361328,0.00015801764675416052
1.965,0.07552247494459152,0.2649657130241394,0.5048315525054932,0.14302022755146027,0.15639251470565796,-0.005294906906783581,-0.5365567207336426,0.024922441691160202,31.740556716918945,0.0002457174996379763
2.016,0.08338111639022827,0.26895955204963684,0.5044497847557068,0.14184685051441193,0.1613961011171341,0.002490504179149866,0.06470771133899689,-0.05480429530143738,30.069950103759766,0.0003072632825933397
2.070,0.08210540562868118,0.28182080388069153,0.5035521984100342,0.14182749390602112,0.15717710554599762,-0.0030785687267780304,0.7642201781272888,-0.35253918170928955,28.404644012451172,0.00019259528198745102
2.119,0.08492688089609146,0.2924851179122925,0.5016040802001953,0.1306592971086502,0.16266296803951263,-0.010179808363318443,1.0755465030670166,-0.4269803762435913,27.0758056640625,0.0002473573840688914
2.169,0.09126210957765579,0.2990686595439911,0.5003010630607605,0.13296464085578918,0.16427114605903625,-0.01932450383901596,1.4656598567962646,-0.34100931882858276,25.407129287719727,0.00041888642590492964
2.211,0.09566836804151535,0.3093719780445099,0.49781152606010437,0.13993068039417267,0.15295447409152985,-0.01802724227309227,1.7647411823272705,-0.7102254629135132,23.729265213012695,0.00022654616623185575
2.261,0.1022263914346695,0.31645557284355164,0.4955303370952606,0.14529991149902344,0.14618846774101257,-0.020556235685944557,1.775572657585144,-1.0098347663879395,22.048324584960938,0.00016680995759088546
2.313,0.10822144150733948,0.31950289011001587,0.4947943687438965,0.15736497938632965,0.13481993973255157,-0.018003059551119804,1.9649055004119873,-0.5211227536201477,20.297761917114258,0.0004057379555888474
2.360,0.12091487646102905,0.32904425263404846,0.49522197246551514,0.16402217745780945,0.11829150468111038,-0.009027304127812386,2.227327585220337,-0.2602962553501129,18.55246353149414,0.0005481503321789205
2.412,0.12871964275836945,0.3311805725097656,0.4971352815628052,0.18172240257263184,0.10559359192848206,0.005200824234634638,1.6957918405532837,-0.7503324151039124,16.84259605407715,0.0001745737245073542
2.461,0.13871723413467407,0.3347246050834656,0.4962612986564636,0.1867181807756424,0.08802881836891174,0.01613316684961319,0.996146023273468,-0.8777608871459961,15.135546684265137,9.963008778868243e-05
2.515,0.14677998423576355,0.3362736701965332,0.49605268239974976,0.2001091092824936,0.07642364501953125,0.009704755619168282,1.167374849319458,-0.2404070347547531,13.401135444641113,0.00045457156375050545
2.560,0.15753042697906494,0.33896833658218384,0.49620291590690613,0.20313400030136108,0.06500592082738876,0.006018135230988264,1.1587774753570557,0.11175259202718735,11.666933059692383,0.0005863647093065083
2.617,0.16703295707702637,0.340465247631073,0.49624380469322205,0.20620004832744598,0.053951721638441086,0.004184728488326073,0.34398844838142395,-0.3514591455459595,9.940601348876953,0.0002619045553728938
2.663,0.17791756987571716,0.3357609212398529,0.4975622594356537,0.20602940022945404,0.04671943187713623,0.0011956209782510996,-0.03818899020552635,-0.690154492855072,8.234755516052246,3.321688564028591e-05
2.711,0.19061438739299774,0.3377567231655121,0.4971664845943451,0.21233056485652924,0.03411654755473137,0.00935420859605074,0.17318081855773926,-0.014748834073543549,6.532199382781982,0.0004260187270119786
2.761,0.200044184923172,0.33957019448280334,0.4971373379230499,0.22006425261497498,0.03482836112380028,0.0030289420392364264,-0.2752158045768738,0.866511881351471,4.839111328125,0.0006279487279243767
2.810,0.2090328335762024,0.3397277295589447,0.4966229796409607,0.2144629955291748,0.03406868502497673,-0.00045141842565499246,-0.9910224080085754,0.8349880576133728,3.0994997024536133,0.0005226547364145517
2.864,0.21765002608299255,0.3446559011936188,0.4967663288116455,0.20295432209968567,0.035483572632074356,-0.0027231788262724876,-0.3766675889492035,0.21405130624771118,1.3891067504882812,0.00023891784076113254
2.911,0.22849544882774353,0.3480260372161865,0.49741891026496887,0.19485297799110413,0.04835893586277962,0.0015485924668610096,0.964496910572052,-0.2501543164253235,-0.2937154769897461,0.00023505046556238085
2.963,0.2389499992132187,0.354970782995224,0.49739453196525574,0.1969728171825409,0.048335641622543335,0.005772829055786133,0.9527557492256165,-0.3644188940525055,-1.9606033563613892,0.0003889316867571324
3.013,0.2494591772556305,0.35837167501449585,0.49784770607948303,0.20028062164783478,0.047761254012584686,0.0046134949661791325,0.19598901271820068,-0.30496636033058167,-3.6131412982940674,0.00037186942063272
3.061,0.26045942306518555,0.3598451614379883,0.4972340762615204,0.20387648046016693,0.044392094016075134,0.00645678723230958,0.3015967309474945,-0.1302340179681778,-5.214860439300537,0.0004934679600410163
3.110,0.2704727351665497,0.3660522997379303,0.49674567580223083,0.20692957937717438,0.041571591049432755,0.0032408074475824833,1.2123324871063232,-0.4333454966545105,-6.823639392852783,0.0003173802688252181
3.161,0.2793886363506317,0.3664730489253998,0.49630677700042725,0.20731228590011597,0.04412359371781349,-0.002791724633425474,1.6804907321929932,-0.6405507922172546,-8.422008514404297,0.00024971828679554164
3.211,0.28997156023979187,0.3685871362686157,0.4964343309402466,0.2074117362499237,0.02808244898915291,-0.004899943713098764,0.954157292842865,-0.4717063307762146,-10.04943561553955,0.0003868430503644049
3.262,0.2981417775154114,0.3661462962627411,0.4962058961391449,0.2106388360261917,0.01693914644420147,-0.0029376994352787733,0.5342608094215393,-0.019975099712610245,-11.654165267944336,0.0005165949696674943
3.315,0.3082555830478668,0.36260998249053955,0.49745824933052063,0.20774874091148376,0.004748632200062275,-3.18922902806662e-05,1.2238855361938477,0.1151864230632782,-13.283432006835938,0.0005323256482370198
3.362,0.32032066583633423,0.3605455160140991,0.4968806505203247,0.20504575967788696,-0.008434166200459003,0.005675191059708595,1.2567392587661743,-0.3831937313079834,-14.881905555725098,0.0003532209084369242
3.410,0.3280794322490692,0.35902148485183716,0.496762216091156,0.2058761715888977,-0.02227172628045082,-0.003167795017361641,0.3186587691307068,-0.764877200126648,-16.493980407714844,5.546929514821386e-06
3.462,0.34349319338798523,0.35236576199531555,0.49711719155311584,0.20408369600772858,-0.03171655163168907,-0.005247714929282665,-0.2112801969051361,0.052171315997838974,-18.131345748901367,0.0005164270405657589
3.510,0.3556627929210663,0.3486466705799103,0.497943639755249,0.2178945541381836,-0.042559344321489334,-0.0017786022508516908,-0.07891246676445007,0.9711946845054626,-19.772308349609375,0.0007999850204214454
3.567,0.36836183071136475,0.3470810055732727,0.49757546186447144,0.21699658036231995,-0.042823079973459244,0.003873831359669566,0.0743224024772644,0.898141622543335,-21.447593688964844,0.0005833410541526973
3.611,0.37089407444000244,0.34669288992881775,0.49668166041374207,0.21289750933647156,-0.03879560902714729,-0.0016072752187028527,-0.3868815302848816,0.26978546380996704,-23.123517990112305,0.0002099706616718322
3.659,0.38569116592407227,0.3401227295398712,0.4950677156448364,0.19293071329593658,-0.033787116408348083,-0.010189391672611237,-0.6247750520706177,-0.0512661375105381,-24.812700271606445,0.00028812282835133374
3.720,0.3926601707935333,0.34030964970588684,0.49405643343925476,0.20411941409111023,-0.03844643384218216,-0.015634724870324135,-0.37557774782180786,0.14616727828979492,-26.50784683227539,0.0004194808716420084
3.765,0.40255439281463623,0.3358584940433502,0.49270254373550415,0.19983482360839844,-0.03033054806292057,-0.014799308031797409,0.20870502293109894,-0.18505066633224487,-28.237064361572266,0.0004259629058651626
3.810,0.41423025727272034,0.33562469482421875,0.4906790852546692,0.19987589120864868,-0.03452891856431961,-0.01245670672506094,0.5027529001235962,-0.6311595439910889,-30.018047332763672,0.00022442459885496646
3.865,0.42852914333343506,0.33060401678085327,0.4891945719718933,0.20388874411582947,-0.03595275804400444,-0.013006079941987991,0.3650168478488922,-0.8829730153083801,-31.76979637145996,0.0002416381612420082
3.917,0.43809351325035095,0.32783108949661255,0.4894920289516449,0.21508286893367767,-0.04849177226424217,-0.008092638105154037,0.16630584001541138,-0.8252798914909363,-33.51523971557617,0.00023027656425256282
3.960,0.45715633034706116,0.325708270072937,0.49005427956581116,0.21768811345100403,-0.054851967841386795,0.004760907497256994,0.5472103953361511,-0.8359320759773254,-35.27473449707031,0.0003395461244508624
4.010,0.46577224135398865,0.3260853886604309,0.4929375648498535,0.23698830604553223,-0.05910485237836838,0.013292564079165459,1.244540810585022,-0.7695066332817078,-37.01962661743164,0.0001633034844417125
4.060,0.4723617434501648,0.31882065534591675,0.4934826195240021,0.23212841153144836,-0.06257258355617523,0.027470635250210762,1.7607008218765259,-0.6393668055534363,-38.78889846801758,0.0002706011582631618
4.113,0.4843224585056305,0.31554266810417175,0.4934847354888916,0.2201746255159378,-0.08336380124092102,0.021868856623768806,1.7149083614349365,-0.6710143685340881,-40.545936584472656,0.00024416911765001714
4.159,0.4950450658798218,0.3068985939025879,0.493648499250412,0.21655040979385376,-0.09619699418544769,0.012270011939108372,1.508285641670227,-0.8956038951873779,-42.299171447753906,8.58146813698113e-05
4.209,0.4994158148765564,0.3030407726764679,0.49551087617874146,0.21247529983520508,-0.11743217706680298,0.008509349077939987,1.3331146240234375,-0.7622066140174866,-44.025325775146484,6.540619506267831e-05
4.261,0.5094982981681824,0.2933637797832489,0.4953344166278839,0.19824373722076416,-0.12745900452136993,0.01528299879282713,0.9107499718666077,-0.38006266951560974,-45.76700210571289,0.00031934669823385775
