# meta:run_trajectory=hover
# meta:run_mode=0
# meta:run_kt=0.008
# meta:run_speed=1.0
# meta:run_reps=1
# meta:run_lap_time_s=20.0000
time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpm_m1,rpm_m2,rpm_m3,rpm_m4
0.0269,-1.246583342552185,1.2459477186203003,-1.2735522985458374,0.49228590726852417,0.18235741555690765,-5.742144584655762,166.7646026611328,45.22916030883789,-34.3726806640625,0.0,3.9642231464385986,-161.2598419189453,362.73944091796875,1025.85400390625,-0.0017028959700837731,-0.37468063831329346,0.03353145718574524,0.0,0.0,0.0,0.0
0.0767,-1.2159897089004517,1.255068063735962,-1.5690369606018066,0.6699770092964172,0.2619892358779907,-6.185365200042725,-143.69009399414062,51.76188659667969,-104.02765655517578,0.0,3.9642231464385986,-128.0773162841797,147.89309692382812,596.3442993164062,-0.14770279824733734,0.053751807659864426,-0.03298163786530495,0.0,0.0,0.0,0.0
0.1278,-1.1805509328842163,1.2705622911453247,-1.8916562795639038,0.781079888343811,0.378131240606308,-6.749666690826416,-125.97986602783203,34.097476959228516,-139.087646484375,0.0,3.9642231464385986,-177.72979736328125,83.8399887084961,591.856689453125,0.01570911705493927,-0.06585365533828735,0.016747545450925827,0.0,0.0,0.0,0.0
0.1767,-1.1146395206451416,1.2756611108779907,-2.222541570663452,1.669081449508667,-0.03337956219911575,-6.688661098480225,-123.4061279296875,10.026344299316406,-161.6394805908203,0.0,3.95894455909729,-359.58831787109375,80.25125885009766,-59.831520080566406,-3.29999041557312,-4.555931091308594,0.6503013968467712,0.0,0.0,0.0,0.0
0.2268,-1.027478575706482,1.270540714263916,-2.5643062591552734,1.8931634426116943,-0.17606590688228607,-6.961588382720947,-135.91796875,8.167207717895508,-166.25946044921875,0.0,3.9642231464385986,-237.36813354492188,85.32805633544922,-143.91818237304688,-0.19569483399391174,-1.139029860496521,-0.28351524472236633,0.0,0.0,0.0,0.0
0.2768,-0.9270375967025757,1.2516881227493286,-2.913776397705078,2.0734848976135254,-0.5058332681655884,-7.145812511444092,-150.17652893066406,13.798401832580566,-162.48707580566406,0.0,3.9642231464385986,-376.1762390136719,30.982309341430664,25.935914993286133,0.1607832908630371,-0.3807770907878876,-0.10386920720338821,0.0,0.0,0.0,0.0
0.3277,-0.8210012912750244,1.2208251953125,-3.282212257385254,2.1557235717773438,-0.6846377849578857,-7.710666656494141,-171.77041625976562,13.154704093933105,-162.9385223388672,0.0,3.9642231464385986,-639.6445922851562,-7.6145100593566895,8.474072456359863,0.03692536801099777,-0.39881858229637146,-0.2835988402366638,0.0,0.0,0.0,0.0
0.3778,-0.7057238221168518,1.1820133924484253,-3.6600942611694336,2.4341812133789062,-0.786915123462677,-7.402853012084961,151.0282440185547,12.25782585144043,-163.31582641601562,0.0,3.9642231464385986,112.50483703613281,24.78282928466797,-1.3733028173446655,-0.11306867003440857,3.2691469192504883,-6.579460620880127,0.0,0.0,0.0,0.0
0.4278,-0.581421434879303,1.137834072113037,-4.039181232452393,2.601698398590088,-1.151951551437378,-7.594594955444336,145.1294403076172,13.188150405883789,-162.04434204101562,0.0,3.9642231464385986,60.92253875732422,48.50809097290039,-9.572787284851074,0.025472866371273994,-0.08480051159858704,-0.28238749504089355,0.0,0.0,0.0,0.0
0.4767,-0.4444909691810608,1.077307105064392,-4.42022705078125,2.8627028465270996,-1.3360307216644287,-7.654140472412109,143.35821533203125,10.487555503845215,-164.08029174804688,0.0,3.9642231464385986,41.47494888305664,24.351289749145508,-9.225576400756836,-0.19155411422252655,0.01598825678229332,-0.8581218123435974,0.0,0.0,0.0,0.0
0.5269,-0.2965972125530243,1.0040756464004517,-4.804530143737793,3.07456111907959,-1.5923656225204468,-7.713923931121826,143.77708435058594,10.722375869750977,-163.69444274902344,0.0,3.9642231464385986,-2.179072856903076,-10.922507286071777,-5.639780521392822,-0.014753800816833973,0.01813560165464878,-1.0222477912902832,0.0,0.0,0.0,0.0
0.5778,-0.13793551921844482,0.9179811477661133,-5.191836357116699,3.285534620285034,-1.8515547513961792,-7.772218227386475,143.8460235595703,9.99190616607666,-163.91738891601562,0.0,3.9642231464385986,-0.11470643430948257,0.8185563683509827,0.4811011254787445,-0.000730749627109617,0.01864861696958542,-1.0170156955718994,0.0,0.0,0.0,0.0
0.6268,0.031194500625133514,0.8189030885696411,-5.5819878578186035,3.4921815395355225,-2.1121530532836914,-7.827581405639648,143.93276977539062,9.452595710754395,-164.1049346923828,0.0,3.9642231464385986,-0.2136671245098114,0.07991424947977066,0.19253863394260406,0.007094423286616802,0.017381630837917328,-1.0189050436019897,0.0,0.0,0.0,0.0
0.6768,0.21420183777809143,0.7043823003768921,-5.9827470779418945,3.6968345642089844,-2.3795559406280518,-7.882002353668213,144.01918029785156,8.911653518676758,-164.29190063476562,0.0,3.9642231464385986,-0.021915901452302933,-0.19784243404865265,0.10486611723899841,0.006764113903045654,0.01705414243042469,-1.0206036567687988,0.0,0.0,0.0,0.0
0.7268,0.4036562442779541,0.5788366198539734,-6.3782734870910645,3.8939831256866455,-2.642913341522217,-7.932094573974609,144.10305786132812,8.369504928588867,-164.4787139892578,0.0,3.9642231464385986,-0.10236576944589615,-0.1663641780614853,0.11129855364561081,0.008949428796768188,0.017609378322958946,-1.0201524496078491,0.0,0.0,0.0,0.0
0.7777,0.60284024477005,0.4400915801525116,-6.776252746582031,4.086053371429443,-2.907762289047241,-7.979974269866943,144.18856811523438,7.823836326599121,-164.6628875732422,0.0,3.9642231464385986,0.10587797313928604,-0.07325373589992523,0.1529608517885208,0.00813731923699379,0.01951790042221546,-1.0195245742797852,0.0,0.0,0.0,0.0
0.8267,0.811500072479248,0.2880847752094269,-7.176570415496826,4.272841930389404,-3.1736326217651367,-8.025190353393555,144.2692413330078,7.278626441955566,-164.8490447998047,0.0,3.9642231464385986,-0.023782286792993546,0.16058431565761566,-0.021970555186271667,0.008854766376316547,0.020311785861849785,-1.0208243131637573,0.0,0.0,0.0,0.0
0.8776,1.0293867588043213,0.12275277078151703,-7.579092502593994,4.454768657684326,-3.4409308433532715,-8.067723274230957,144.344970703125,6.734347820281982,-165.0294952392578,0.0,3.9642231464385986,-0.08966075628995895,-0.019750889390707016,0.0671292245388031,0.009228562004864216,0.019767088815569878,-1.021225094795227,0.0,0.0,0.0,0.0
0.9266,1.2562347650527954,-0.05597631260752678,-7.983710289001465,4.631718635559082,-3.7094593048095703,-8.108654022216797,144.4232635498047,6.1893086433410645,-165.21163940429688,0.0,3.9642231464385986,-0.15769828855991364,-0.03170827776193619,-0.16259784996509552,0.006957841105759144,0.018761485815048218,-1.0189484357833862,0.0,0.0,0.0,0.0
0.9767,1.491811752319336,-0.2481587678194046,-8.390318870544434,4.803646087646484,-3.9792585372924805,-8.147167205810547,144.4969482421875,5.6441802978515625,-165.39181518554688,0.0,3.9642231464385986,0.06527336686849594,-0.021837817505002022,-0.2168123871088028,0.0075488463044166565,0.02023440971970558,-1.0185697078704834,0.0,0.0,0.0,0.0
1.0267,1.7358523607254028,-0.4538646936416626,-8.798806190490723,4.970215797424316,-4.250400066375732,-8.183944702148438,144.57247924804688,5.098787307739258,-165.57237243652344,0.0,3.9695017337799072,-0.12640246748924255,-0.16944865882396698,-0.018534420058131218,0.006925810128450394,0.01829497143626213,-1.0190181732177734,0.0,0.0,0.0,0.0
1.0767,1.9880963563919067,-0.6731572151184082,-9.209110260009766,5.131788730621338,-4.522708415985107,-8.219284057617188,144.6427001953125,4.552453517913818,-165.75088500976562,0.0,3.9695017337799072,0.015097706578671932,0.06297122687101364,-0.11181357502937317,0.007876651361584663,0.02010345831513405,-1.0187116861343384,0.0,0.0,0.0,0.0
1.1267,2.24831485748291,-0.906089186668396,-9.621143341064453,5.288543701171875,-4.796080589294434,-8.252859115600586,144.7144012451172,4.010807037353516,-165.92794799804688,0.0,3.9642231464385986,-0.17101958394050598,0.11285364627838135,0.10328465700149536,0.0058749886229634285,0.01753557287156582,-1.0191295146942139,0.0,0.0,0.0,0.0
1.1767,2.516214609146118,-1.1527215242385864,-10.034790992736816,5.4395599365234375,-5.070744514465332,-8.283714294433594,144.78208923339844,3.4660732746124268,-166.106689453125,0.0,3.9695017337799072,-0.28421610593795776,-0.12690195441246033,-0.2653493881225586,0.007509342860430479,0.019747711718082428,-1.0205719470977783,0.0,0.0,0.0,0.0
1.2266,2.7915403842926025,-1.4131174087524414,-10.449958801269531,5.585535049438477,-5.346572399139404,-8.313232421875,144.84732055664062,2.921954393386841,-166.28465270996094,0.0,3.9695017337799072,-0.16085544228553772,-0.18644669651985168,-0.05127764120697975,0.007502558175474405,0.019269028678536415,-1.0199518203735352,0.0,0.0,0.0,0.0
1.2766,5.842371683684178e-05,0.00012650915596168488,-0.015072422102093697,0.002915798220783472,0.006757626309990883,-0.7730224132537842,0.0,0.0,0.0,0.0,3.9695017337799072,-0.010580798611044884,-0.1640385538339615,0.12581121921539307,0.008214605040848255,0.01651788130402565,-1.0211290121078491,0.0,0.0,0.0,0.0
1.3267,0.00030447629978880286,0.0007053478620946407,-0.07848845422267914,0.006994002964347601,0.015922725200653076,-1.7637070417404175,-0.004411359317600727,0.00521486159414053,0.0004891820717602968,0.0,3.9695017337799072,-0.09085389226675034,-0.14108940958976746,-0.05239193141460419,0.0076641240157186985,0.020243225619196892,-1.0191437005996704,0.0,0.0,0.0,0.0
1.3767,0.0007414310821332037,0.0017298366874456406,-0.19144712388515472,0.010507100261747837,0.025023965165019035,-2.754462242126465,-0.0071895732544362545,0.012247072532773018,-0.0003957170993089676,0.0,3.9695017337799072,0.05422500520944595,-0.09884075075387955,-0.01948842778801918,0.007759325671941042,0.019460337236523628,-1.01962411403656,0.0,0.0,0.0,0.0
1.4266,0.0013686922611668706,0.0031906161457300186,-0.35393229126930237,0.01456118281930685,0.03370993211865425,-3.745072841644287,-0.010457855649292469,0.014771542511880398,-0.0008746295352466404,0.0,3.9695017337799072,-0.16935354471206665,-0.4632163345813751,-0.13174623250961304,0.007365224417299032,0.016185592859983444,-1.0178720951080322,0.0,0.0,0.0,0.0
1.4767,0.002186304423958063,0.0051141721196472645,-0.5659703016281128,0.018288372084498405,0.043262552469968796,-4.736120223999023,-0.01624312996864319,0.02230762504041195,-0.0020099568646401167,0.0,3.9695017337799072,-0.2977893054485321,-0.27092763781547546,-0.06607145071029663,0.008462551981210709,0.020413929596543312,-1.0219365358352661,0.0,0.0,0.0,0.0
1.5268,0.0031946245580911636,0.007518372032791376,-0.8275434970855713,0.022189294919371605,0.05285801738500595,-5.72699499130249,-0.01963169127702713,0.03075379878282547,0.0007659261464141309,0.0,3.9695017337799072,-0.16258560121059418,-0.190908744931221,-0.1364760547876358,0.007498787250369787,0.01950938254594803,-1.0185383558273315,0.0,0.0,0.0,0.0
1.5767,0.004398839082568884,0.010403145104646683,-1.1386409997940063,0.02598431333899498,0.06270040571689606,-6.717064380645752,-0.02579561434686184,0.0391758568584919,-0.0013329520588740706,0.0,3.9695017337799072,-0.05899336189031601,-0.04920435696840286,0.009466802701354027,0.0072846803814172745,0.02208864316344261,-1.017835259437561,0.0,0.0,0.0,0.0
1.6267,0.005801643710583448,0.013756711035966873,-1.499255657196045,0.03025752492249012,0.07133806496858597,-7.707573890686035,-0.03005363792181015,0.044036637991666794,-0.0015383458230644464,0.0,3.9695017337799072,-0.03335219621658325,-0.1441258043050766,0.029604168608784676,0.008554983884096146,0.017531536519527435,-1.0192564725875854,0.0,0.0,0.0,0.0
1.6768,0.007415087893605232,0.017551161348819733,-1.909407615661621,0.034337639808654785,0.08043250441551208,-8.698451042175293,-0.03191870078444481,0.05107196047902107,-0.001802890794351697,0.0,3.9695017337799072,-0.04645474627614021,-0.13135892152786255,0.09967821091413498,0.007047357968986034,0.019590141251683235,-1.0200859308242798,0.0,0.0,0.0,0.0
1.7267,0.009235331788659096,0.02180474065244198,-2.3690876960754395,0.03835034370422363,0.08975721895694733,-9.688931465148926,-0.0349813848733902,0.060297973453998566,-0.0028642716351896524,0.0,3.9695017337799072,-0.18980103731155396,-0.020870011299848557,0.09902410209178925,0.007282024249434471,0.019377781078219414,-1.0174837112426758,0.0,0.0,0.0,0.0
1.7768,2.903696622524876e-05,8.528583566658199e-05,-0.008330566808581352,0.0021211050916463137,0.005667517893016338,-0.5746757388114929,-0.03919119015336037,0.0647776648402214,-0.002087377943098545,0.0,3.9695017337799072,-0.18276068568229675,0.19177089631557465,0.04845729470252991,0.006938365288078785,0.021607568487524986,-1.0188186168670654,0.0,0.0,0.0,0.0
1.8267,0.00022988402633927763,0.0005923717399127781,-0.06182641163468361,0.005892188288271427,0.01444051694124937,-1.5652130842208862,-0.0021334572229534388,0.006909623742103577,-0.0012319119414314628,0.0,3.9695017337799072,0.08644813299179077,-0.04804397001862526,-0.010688371025025845,0.007449771277606487,0.017058677971363068,-1.0184605121612549,0.0,0.0,0.0,0.0
1.8767,0.0006164612714201212,0.001527681713923812,-0.16485461592674255,0.009691963903605938,0.02322072722017765,-2.5557994842529297,-0.0015244451351463795,0.011062119156122208,0.0002035554643953219,0.0,3.9695017337799072,-0.243613138794899,-0.11872915178537369,-0.10850649327039719,0.005858930759131908,0.017566442489624023,-1.018833041191101,0.0,0.0,0.0,0.0
1.9267,0.0011855416232720017,0.0029117632657289505,-0.3174108862876892,0.013128709979355335,0.03222272917628288,-3.546302556991577,-0.00752906734123826,0.01629762165248394,-0.0006278030923567712,0.0,3.9695017337799072,-0.09503632038831711,-0.36863943934440613,-0.15824225544929504,0.006545080803334713,0.019018733873963356,-1.0188065767288208,0.0,0.0,0.0,0.0
1.9768,0.0019272922072559595,0.004761194344609976,-0.5194850564002991,0.016522159799933434,0.041867323219776154,-4.536547660827637,-0.012385404668748379,0.022997252643108368,-0.0024822161067277193,0.0,3.9695017337799072,-0.07162415236234665,-0.23172560334205627,-0.04236640781164169,0.00676995562389493,0.018467098474502563,-1.0180809497833252,0.0,0.0,0.0,0.0
2.0269,0.0028581544756889343,0.007149542681872845,-0.7766073346138,0.02002415619790554,0.05179593712091446,-5.546807765960693,-0.01656675711274147,0.02469092607498169,-0.002612808719277382,0.0,3.9695017337799072,0.018411235883831978,-0.06492031365633011,-0.009429906494915485,0.005860980600118637,0.020826539024710655,-1.0201339721679688,0.0,0.0,0.0,0.0
2.0772,0.003967267461121082,0.00995628535747528,-1.0787192583084106,0.024236377328634262,0.06074061244726181,-6.537732124328613,-0.018702251836657524,0.032389044761657715,-0.0022895480506122112,0.0,3.9695017337799072,-0.14698968827724457,0.11243511736392975,-0.23156055808067322,0.008592657744884491,0.016602514311671257,-1.0210325717926025,0.0,0.0,0.0,0.0
2.1271,0.005279736127704382,0.013232897035777569,-1.4303630590438843,0.028237689286470413,0.06997868418693542,-7.528353214263916,-0.022737063467502594,0.03794455528259277,-0.002327630529180169,0.0,3.9695017337799072,-0.13356609642505646,-0.11440626531839371,-0.10139720141887665,0.007393788080662489,0.018004633486270905,-1.019883632659912,0.0,0.0,0.0,0.0
2.1757,0.006792776752263308,0.016949551180005074,-1.831560492515564,0.03247014060616493,0.07861965894699097,-8.51926326751709,-0.02928563766181469,0.04089298099279404,-0.002549202414229512,0.0,3.9695017337799072,-0.07464095205068588,-0.12249208241701126,0.16127657890319824,0.009017138741910458,0.016842111945152283,-1.0195177793502808,0.0,0.0,0.0,0.0
2.2257,0.008504216559231281,0.02111145667731762,-2.2822835445404053,0.03603489324450493,0.08796685934066772,-9.509843826293945,-0.03347376361489296,0.04661000519990921,-0.0063315569423139095,0.0,3.9695017337799072,-0.08003516495227814,-0.05038478597998619,-0.17137517035007477,0.006478721741586924,0.020716510713100433,-1.0194810628890991,0.0,0.0,0.0,0.0
2.2757,1.0892660611716565e-05,3.6046316381543875e-05,-0.003576776012778282,0.001177721074782312,0.0037381702568382025,-0.3765568137168884,-0.03878535330295563,0.05238214135169983,-0.007903655990958214,0.0,3.9695017337799072,-0.13375365734100342,0.0870862826704979,-0.10619140416383743,0.007505067624151707,0.01922125555574894,-1.017457127571106,0.0,0.0,0.0,0.0
2.3258,0.00016703264554962516,0.00044195057125762105,-0.04717545211315155,0.004927304573357105,0.01288522407412529,-1.367243766784668,-0.0033446175511926413,0.0032535491045564413,0.0008199745789170265,0.0,3.9695017337799072,0.06443609297275543,-0.22297027707099915,0.1780628114938736,0.006701674312353134,0.017930781468749046,-1.0186505317687988,0.0,0.0,0.0,0.0
2.3757,0.0005056792288087308,0.0013293660013005137,-0.14031091332435608,0.00876240897923708,0.022569043561816216,-2.3582875728607178,-0.004269298631697893,0.011539483442902565,0.0028326010797172785,0.0,3.9695017337799072,-0.0017869612202048302,-0.03585483878850937,0.001461695064790547,0.008367529138922691,0.01959790475666523,-1.0206860303878784,0.0,0.0,0.0,0.0
2.4258,0.0010458205360919237,0.002692985348403454,-0.28299370408058167,0.012568067759275436,0.03186783939599991,-3.349059820175171,-0.0091885756701231,0.01378428190946579,0.0026696412824094296,0.0,3.9695017337799072,-0.03965870290994644,-0.07653773576021194,0.06445826590061188,0.008551635779440403,0.02055908367037773,-1.0182232856750488,0.0,0.0,0.0,0.0
