time_s,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,thrust
0.022,-0.05599874258041382,0.12589529156684875,0.5440686941146851,-0.013408283703029156,0.07525870949029922,0.0150318443775177,1.2468016147613525,0.3851158320903778,-0.08006654679775238,0.000996240763925016
0.070,-0.0578056164085865,0.13114868104457855,0.541897177696228,-0.013817273080348969,0.07774444669485092,0.010924072936177254,-0.1876981556415558,-0.5441548228263855,-0.08372537791728973,-0.0005197945283725858
0.124,-0.05963178724050522,0.133449986577034,0.5433596968650818,-0.009520196355879307,0.0740470141172409,-0.003251617308706045,0.3691089153289795,0.08014491200447083,-0.08671083301305771,0.0005381703958846629
0.171,-0.06381630152463913,0.14065048098564148,0.5434343814849854,-0.012226255610585213,0.0777345523238182,0.008438785560429096,1.9243030548095703,0.2338866889476776,-0.10534188151359558,0.0008003358962014318
0.220,-0.06413912773132324,0.14371097087860107,0.5452373027801514,-0.019736936315894127,0.06707368046045303,0.0023117398377507925,0.39909645915031433,-0.7202437520027161,-0.08084660023450851,-0.0005371085717342794
0.270,-0.06673463433980942,0.14144454896450043,0.546629011631012,-0.020470501855015755,0.05489671975374222,0.010643938556313515,2.034665107727051,-0.28635409474372864,-0.05207085981965065,0.0007262779981829226
0.323,-0.0660451278090477,0.1497010886669159,0.5484898090362549,-0.01379554346203804,0.041268907487392426,0.017429986968636513,3.4796721935272217,-0.9107242226600647,0.00039493455551564693,0.0006074549164623022
0.369,-0.07136145979166031,0.151213139295578,0.5480097532272339,-0.008355109952390194,0.02604231797158718,0.01825878396630287,2.240892171859741,-2.027270793914795,0.1439390778541565,-0.0005298759788274765
0.423,-0.07046681642532349,0.1505395770072937,0.5493894219398499,-0.0031806498300284147,0.0010036657331511378,0.016540521755814552,5.02390718460083,-1.8610949516296387,0.24145467579364777,0.0009107070509344339
0.470,-0.06746166944503784,0.15178059041500092,0.5506020784378052,0.017973432317376137,-0.030645519495010376,0.023836076259613037,6.244256019592285,-3.1992485523223877,0.4762294590473175,0.00025759602431207895
0.523,-0.06892652064561844,0.14684513211250305,0.5522876381874084,0.036722857505083084,-0.07037433236837387,0.020568886771798134,5.662374973297119,-4.449403285980225,0.7561140060424805,-0.000594165816437453
0.569,-0.06657033413648605,0.1440790891647339,0.5530790686607361,0.06749982386827469,-0.12844818830490112,0.03163546323776245,8.703847885131836,-4.38255500793457,0.9035967588424683,0.0011779607739299536
0.620,-0.06010304018855095,0.135344460606575,0.5551599264144897,0.10723575949668884,-0.17982040345668793,0.03277098387479782,9.018575668334961,-6.039920806884766,1.3131502866744995,6.202197255333886e-05
0.671,-0.05168542265892029,0.11342833936214447,0.5588523745536804,0.15420347452163696,-0.2665177583694458,0.03554733842611313,9.044580459594727,-7.051949501037598,1.6645140647888184,-0.00030486524337902665
0.720,-0.04079248011112213,0.09572965651750565,0.5622773170471191,0.21481214463710785,-0.3481651246547699,0.05631394311785698,11.42013931274414,-7.192047119140625,1.8362683057785034,0.0012704890687018633
