cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.220310,-0.148872,-0.231066,0.027504,-0.039607,-0.005839,0.000000,-0.200000,1.000000,-0.002472,-0.200521,0.999564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004925,0.821161,1.146340,0.000000
0.000000,0.000000,0.000000,-0.213252,-0.138722,-0.213049,0.026938,-0.039444,-0.005829,0.000000,-0.200000,1.000000,-0.002510,-0.200557,0.999589,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004926,0.821139,1.146314,0.002000
0.000000,0.000000,0.000000,-0.206194,-0.128573,-0.195032,0.026371,-0.039282,-0.005819,0.000000,-0.200000,1.000000,-0.002547,-0.200593,0.999614,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004928,0.821117,1.146289,0.004000
0.000000,0.000000,0.000000,-0.199136,-0.118424,-0.177015,0.025805,-0.039119,-0.005809,0.000000,-0.200000,1.000000,-0.002584,-0.200629,0.999638,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004929,0.821094,1.146264,0.006000
0.000000,0.000000,0.000000,-0.192078,-0.108275,-0.158998,0.025238,-0.038956,-0.005800,0.000000,-0.200000,1.000000,-0.002621,-0.200664,0.999663,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004930,0.821072,1.146238,0.008000
0.000000,0.000000,0.000000,-0.185020,-0.098126,-0.140981,0.024672,-0.038794,-0.005790,0.000000,-0.200000,1.000000,-0.002658,-0.200700,0.999687,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004931,0.821050,1.146213,0.010000
0.000000,0.000000,0.000000,-0.177962,-0.087976,-0.122964,0.024105,-0.038631,-0.005780,0.000000,-0.200000,1.000000,-0.002695,-0.200736,0.999712,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004932,0.821028,1.146187,0.012000
0.000000,0.000000,0.000000,-0.170904,-0.077827,-0.104947,0.023539,-0.038468,-0.005770,0.000000,-0.200000,1.000000,-0.002732,-0.200772,0.999737,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004933,0.821006,1.146162,0.014000
0.000000,0.000000,0.000000,-0.163846,-0.067678,-0.086931,0.022972,-0.038306,-0.005760,0.000000,-0.200000,1.000000,-0.002770,-0.200807,0.999761,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004934,0.820984,1.146137,0.016000
0.000000,0.000000,0.000000,-0.156788,-0.057529,-0.068914,0.022406,-0.038143,-0.005750,0.000000,-0.200000,1.000000,-0.002807,-0.200843,0.999786,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004936,0.820962,1.146111,0.018000
0.000000,0.000000,0.000000,-0.149730,-0.047380,-0.050897,0.021839,-0.037980,-0.005740,0.000000,-0.200000,1.000000,-0.002844,-0.200879,0.999810,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004937,0.820939,1.146086,0.020000
0.000000,0.000000,0.000000,-0.142672,-0.037230,-0.032880,0.021272,-0.037818,-0.005731,0.000000,-0.200000,1.000000,-0.002881,-0.200915,0.999835,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004938,0.820917,1.146060,0.022000
0.000000,0.000000,0.000000,-0.135614,-0.027081,-0.014863,0.020706,-0.037655,-0.005721,0.000000,-0.200000,1.000000,-0.002918,-0.200950,0.999860,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004939,0.820895,1.146035,0.024000
0.000000,0.000000,0.000000,-0.128556,-0.016932,0.003154,0.020139,-0.037493,-0.005711,0.000000,-0.200000,1.000000,-0.002955,-0.200986,0.999884,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004940,0.820873,1.146010,0.026000
0.000000,0.000000,0.000000,-0.121498,-0.006783,0.021171,0.019573,-0.037330,-0.005701,0.000000,-0.200000,1.000000,-0.002992,-0.201022,0.999909,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001544,0.000000,0.000012,-0.000000,0.799991,1.250000,0.004892,0.820666,1.145955,0.028000
