a_hat_res_rms,a_hat_vs_a_res_rmse,a_res_rms,a_res_z_mean,a_res_z_rms,cmd_logged,controller,dz_cmd_m,dz_err_mean_m,dz_err_rms_m,dz_mean_m,e_R_peak,e_R_rmse,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,n_raw,n_robots,n_samples,nan_fraction,notes,phase,phase_t_hi,phase_t_lo,pos_err_valid,pos_peak_m,pos_peak_z,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,rate_hz_est,run,scenario,spectrum_ok,study_controller,t_below_min_safe_s,t_end,t_start,tau_peak,tau_rms,vehicle_id
0.0,0.5659656678472005,0.5659656678472005,-0.14889329505422658,0.5320894059004391,1,geometric,,,,,0.613752120971488,0.11016106444989684,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13001,2,13001,0.0,,scenario,26.0,0.0,1,0.12971424564017628,0.11560599999999999,0.040357761265093516,0.0108221444955045,0.014841132832068346,0.035935648861675044,500.0,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,26.0,0.0,nan,nan,cf5
0.0,0.11609716229585212,0.11609716229585212,-0.01435018620689655,0.05208250884834496,1,geometric,,,,,0.05107698222291524,0.039647483995458206,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,435,2,435,0.0,,land,26.868,26.0,1,0.02818552135405697,0.026092000000000004,0.027136457024436345,0.00905399296354421,0.005823711750003309,0.02490977504330471,500.00000000000085,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,26.868,26.0,nan,nan,cf5
0.0,0.8086058429128351,0.8086058429128351,-0.30013890800000004,0.7586467550391939,1,geometric,,,,,0.6128148796732991,0.1720110292476212,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,6.496996996996997,3.496996996996997,1,0.12971424564017628,0.11560599999999999,0.05649147842174665,0.013590580003369983,0.02601134240480487,0.048270004513638345,499.99999999999994,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,6.496,3.498,nan,nan,cf5
0.0,0.8503920241561771,0.8503920241561771,-0.28500230600000004,0.8200470182507013,1,geometric,,,,,0.5277431986288407,0.14642626694710434,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,12.50900900900901,9.50900900900901,1,0.10634023183160737,0.10047700000000004,0.05008266845935162,0.012554952024838646,0.01906612332029421,0.044577234113375254,500.0000000000001,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,12.508,9.51,nan,nan,cf5
0.0,0.762326852279009,0.762326852279009,-0.240997774,0.7106162601873179,1,geometric,,,,,0.613752120971488,0.17026180179003356,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,18.494994994994993,15.494994994994993,1,0.12060834192127844,0.11079799999999995,0.05396827425665317,0.011377861365066225,0.023617109060170765,0.04717362670644125,500.0000000000001,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,18.494,15.496,nan,nan,cf5
0.0,0.8505852145358536,0.8505852145358536,-0.25436877333333335,0.8173401203412713,1,geometric,,,,,0.5161013373563375,0.13672475855150254,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,24.507007007007008,21.507007007007008,1,0.09919028566850682,0.096271,0.04722915757873167,0.010346757183130698,0.016403319914496985,0.043063546500174216,499.99999999999983,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,24.506,21.508,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.009301647380975052,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13001,2,13001,0.0,,scenario,26.0,0.0,1,0.150563107878391,0.1470959999999999,0.1400656404837699,0.011419103125285662,0.020319588690683985,0.1381126425906919,500.0,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,26.0,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.009301647380975052,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,435,2,435,0.0,,land,26.868,26.0,1,0.14392121282840822,0.14112999999999998,0.1428652563719178,0.018183373110632135,0.017247950486542086,0.14064975870774582,500.00000000000085,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,26.868,26.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.00930164738097505,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,6.496996996996997,3.496996996996997,1,0.150563107878391,0.14308900000000002,0.1441275659463773,0.00971285896486371,0.033106923245458296,0.13993694033233445,499.99999999999994,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,6.496,3.498,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.00930164738097505,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,12.50900900900901,9.50900900900901,1,0.14786174635110994,0.1441539999999999,0.14058124422191368,0.014356845803611136,0.017135312561024386,0.13879246474138524,500.0000000000001,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,12.508,9.51,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.00930164738097505,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,18.494994994994993,15.494994994994993,1,0.14504034030917062,0.13916499999999998,0.14110492932906113,0.009243266668553926,0.03047923622101884,0.13746337425524177,500.0000000000001,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,18.494,15.496,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.00930164738097505,0.00930164738097505,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,24.507007007007008,21.507007007007008,1,0.14756894678081828,0.1470959999999999,0.14247673558496254,0.013284600817914452,0.02039050310427218,0.140382929685951,499.99999999999983,A8_2026-09-21_13-14-36.meta,A8,0,geometric,,24.506,21.508,nan,nan,cf_second
,,,,,,geometric,0.25,0.10720562374395237,0.10853465612025574,0.14279437625604766,,,,,,,,,,,,0.12982100000000008,0.13903322428110476,-0.11096677571889524,,,,,,2,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,,,A8_2026-09-21_13-14-36.meta,A8,,geometric,0.34199999999996233,,,,,__formation__
