cf5_A8_13-14-36.a_hat_x,cf5_A8_13-14-36.a_hat_y,cf5_A8_13-14-36.a_hat_z,cf5_A8_13-14-36.a_res_x,cf5_A8_13-14-36.a_res_y,cf5_A8_13-14-36.a_res_z,cf5_A8_13-14-36.e_r_x,cf5_A8_13-14-36.e_r_y,cf5_A8_13-14-36.e_r_z,cf5_A8_13-14-36.pos_des_x,cf5_A8_13-14-36.pos_des_y,cf5_A8_13-14-36.pos_des_z,cf5_A8_13-14-36.pos_x,cf5_A8_13-14-36.pos_y,cf5_A8_13-14-36.pos_z,cf5_A8_13-14-36.t,cf_second_A8_13-14-36.a_hat_x,cf_second_A8_13-14-36.a_hat_y,cf_second_A8_13-14-36.a_hat_z,cf_second_A8_13-14-36.a_res_x,cf_second_A8_13-14-36.a_res_y,cf_second_A8_13-14-36.a_res_z,cf_second_A8_13-14-36.e_r_x,cf_second_A8_13-14-36.e_r_y,cf_second_A8_13-14-36.e_r_z,cf_second_A8_13-14-36.pos_des_x,cf_second_A8_13-14-36.pos_des_y,cf_second_A8_13-14-36.pos_des_z,cf_second_A8_13-14-36.pos_x,cf_second_A8_13-14-36.pos_y,cf_second_A8_13-14-36.pos_z,cf_second_A8_13-14-36.t
0.000000,0.000000,0.000000,-0.040703,-0.084335,-0.008410,0.004459,-0.020661,-0.018511,0.000000,-0.200001,1.000000,-0.011777,-0.198339,0.977013,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014840,0.817707,1.120955,0.020000
0.000000,0.000000,0.000000,-0.041723,-0.092843,-0.009217,0.003538,-0.020524,-0.018559,0.000000,-0.200001,1.000000,-0.011714,-0.198305,0.977020,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014714,0.817416,1.120911,0.022000
0.000000,0.000000,0.000000,-0.042243,-0.091871,-0.018587,0.002546,-0.020333,-0.018615,0.000000,-0.200001,1.000000,-0.011641,-0.198267,0.977027,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014818,0.817189,1.120943,0.024000
0.000000,0.000000,0.000000,-0.040331,-0.084220,-0.015793,0.002537,-0.020242,-0.018615,0.000000,-0.200001,1.000000,-0.011641,-0.198267,0.977027,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014843,0.817163,1.120951,0.026000
0.000000,0.000000,0.000000,-0.033341,-0.073680,0.007403,0.002561,-0.020114,-0.018615,0.000000,-0.200001,1.000000,-0.011641,-0.198267,0.977027,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014843,0.817163,1.120951,0.028000
0.000000,0.000000,0.000000,-0.025786,-0.066711,0.003636,0.002594,-0.020002,-0.018614,0.000000,-0.200001,1.000000,-0.011641,-0.198267,0.977027,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014843,0.817163,1.120951,0.030000
0.000000,0.000000,0.000000,-0.023381,-0.066116,-0.042232,0.002364,-0.020276,-0.018618,0.000000,-0.200001,1.000000,-0.011734,-0.198198,0.977020,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014706,0.816829,1.120904,0.032000
0.000000,0.000000,0.000000,-0.027636,-0.072011,-0.068687,0.001622,-0.020350,-0.018637,0.000000,-0.200001,1.000000,-0.011705,-0.198178,0.977022,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014831,0.816881,1.120475,0.034000
0.000000,0.000000,0.000000,-0.036397,-0.081538,-0.056865,0.001158,-0.020108,-0.018651,0.000000,-0.200001,1.000000,-0.011596,-0.198220,0.977031,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014846,0.816891,1.120432,0.036000
0.000000,0.000000,0.000000,-0.046540,-0.089908,-0.048815,0.001160,-0.020055,-0.018651,0.000000,-0.200001,1.000000,-0.011596,-0.198220,0.977031,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014846,0.816891,1.120432,0.038000
0.000000,0.000000,0.000000,-0.056895,-0.095564,-0.045735,0.001162,-0.020004,-0.018651,0.000000,-0.200001,1.000000,-0.011596,-0.198220,0.977031,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014846,0.816891,1.120432,0.040000
0.000000,0.000000,0.000000,-0.066849,-0.099188,-0.038081,0.001162,-0.019963,-0.018651,0.000000,-0.200001,1.000000,-0.011596,-0.198220,0.977031,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014702,0.816535,1.120362,0.042000
0.000000,0.000000,0.000000,-0.074746,-0.099422,-0.047921,0.000479,-0.020527,-0.018693,0.000000,-0.200001,1.000000,-0.011648,-0.198183,0.977027,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014690,0.816504,1.120355,0.044000
0.000000,0.000000,0.000000,-0.078830,-0.095298,-0.074978,-0.000218,-0.021134,-0.018733,0.000000,-0.200001,1.000000,-0.011700,-0.198147,0.977022,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014845,0.816753,1.120175,0.046000
0.000000,0.000000,0.000000,-0.077214,-0.086663,-0.097345,-0.000301,-0.021258,-0.018735,0.000000,-0.200001,1.000000,-0.011700,-0.198147,0.977022,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.816759,1.120171,0.048000
0.000000,0.000000,0.000000,-0.071651,-0.074492,-0.109478,-0.000400,-0.021413,-0.018736,0.000000,-0.200001,1.000000,-0.011700,-0.198147,0.977022,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.816759,1.120171,0.050000
0.000000,0.000000,0.000000,-0.064202,-0.060852,-0.115179,-0.000823,-0.021496,-0.018772,0.000000,-0.200001,1.000000,-0.011565,-0.198197,0.977032,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.816759,1.120171,0.052000
0.000000,0.000000,0.000000,-0.056418,-0.048875,-0.112791,-0.001387,-0.022169,-0.018802,0.000000,-0.200001,1.000000,-0.011640,-0.198159,0.977026,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.816182,1.120043,0.054000
0.000000,0.000000,0.000000,-0.053664,-0.042725,-0.104530,-0.001629,-0.022632,-0.018806,0.000000,-0.200001,1.000000,-0.011745,-0.198113,0.977018,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.816182,1.120043,0.056000
0.000000,0.000000,0.000000,-0.059592,-0.043554,-0.103544,-0.001710,-0.022731,-0.018807,0.000000,-0.200001,1.000000,-0.011745,-0.198113,0.977018,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.816182,1.120043,0.058000
0.000000,0.000000,0.000000,-0.070257,-0.049530,-0.097848,-0.001786,-0.022845,-0.018809,0.000000,-0.200001,1.000000,-0.011745,-0.198113,0.977018,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.816182,1.120043,0.060000
0.000000,0.000000,0.000000,-0.075768,-0.057448,-0.077394,-0.002141,-0.023518,-0.018820,0.000000,-0.200001,1.000000,-0.011687,-0.198128,0.977020,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014694,0.815785,1.119960,0.062000
0.000000,0.000000,0.000000,-0.072772,-0.065021,-0.062589,-0.002354,-0.023896,-0.018826,0.000000,-0.200001,1.000000,-0.011654,-0.198137,0.977022,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014707,0.815794,1.119962,0.064000
0.000000,0.000000,0.000000,-0.064456,-0.072591,-0.069747,-0.002395,-0.023904,-0.018827,0.000000,-0.200001,1.000000,-0.011654,-0.198137,0.977022,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.815895,1.119981,0.066000
0.000000,0.000000,0.000000,-0.057497,-0.079315,-0.085977,-0.002427,-0.023879,-0.018827,0.000000,-0.200001,1.000000,-0.011654,-0.198137,0.977022,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.815895,1.119981,0.068000
0.000000,0.000000,0.000000,-0.052556,-0.082207,-0.093327,-0.002446,-0.023845,-0.018827,0.000000,-0.200001,1.000000,-0.011654,-0.198137,0.977022,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014835,0.815856,1.119973,0.070000
0.000000,0.000000,0.000000,-0.045842,-0.080925,-0.091892,-0.002633,-0.024276,-0.018831,0.000000,-0.200001,1.000000,-0.011775,-0.198089,0.977014,0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014709,0.815524,1.119906,0.072000
0.000000,0.000000,0.000000,-0.037766,-0.076522,-0.082688,-0.002627,-0.024669,-0.018794,0.000000,-0.200001,1.000000,-0.011675,-0.198123,0.977017,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.815755,1.119952,0.074000
0.000000,0.000000,0.000000,-0.030478,-0.069743,-0.061299,-0.002615,-0.024746,-0.018778,0.000000,-0.200001,1.000000,-0.011612,-0.198146,0.977020,0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.815755,1.119952,0.076000
0.000000,0.000000,0.000000,-0.026065,-0.063468,-0.027025,-0.002652,-0.024742,-0.018779,0.000000,-0.200001,1.000000,-0.011612,-0.198146,0.977020,0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014850,0.815755,1.119952,0.078000
0.000000,0.000000,0.000000,-0.026208,-0.058736,-0.007813,-0.002686,-0.024737,-0.018780,0.000000,-0.200001,1.000000,-0.011612,-0.198146,0.977020,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014843,0.815738,1.119949,0.080000
0.000000,0.000000,0.000000,-0.028111,-0.054134,-0.004736,-0.002713,-0.024731,-0.018780,0.000000,-0.200001,1.000000,-0.011612,-0.198146,0.977020,0.082000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014716,0.815330,1.119887,0.082000
0.000000,0.000000,0.000000,-0.028877,-0.050234,0.001612,-0.002678,-0.026079,-0.018660,0.000000,-0.200001,1.000000,-0.011680,-0.198119,0.977015,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.815175,1.119940,0.084000
0.000000,0.000000,0.000000,-0.027577,-0.047954,0.001944,-0.002706,-0.026811,-0.018603,0.000000,-0.200001,1.000000,-0.011713,-0.198106,0.977013,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.815175,1.119940,0.086000
0.000000,0.000000,0.000000,-0.025677,-0.050581,-0.020171,-0.002802,-0.026996,-0.018605,0.000000,-0.200001,1.000000,-0.011713,-0.198106,0.977013,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014848,0.815175,1.119940,0.088000
0.000000,0.000000,0.000000,-0.025220,-0.058559,-0.041562,-0.002901,-0.027199,-0.018607,0.000000,-0.200001,1.000000,-0.011713,-0.198106,0.977013,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014814,0.815090,1.119925,0.090000
0.000000,0.000000,0.000000,-0.025846,-0.069092,-0.035734,-0.002368,-0.028147,-0.018623,0.000000,-0.200001,1.000000,-0.011664,-0.198120,0.977015,0.092000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014720,0.814797,1.119883,0.092000
0.000000,0.000000,0.000000,-0.027675,-0.081992,-0.028357,-0.002267,-0.028513,-0.018628,0.000000,-0.200001,1.000000,-0.011650,-0.198124,0.977015,0.094000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014845,0.814888,1.119936,0.094000
0.000000,0.000000,0.000000,-0.031672,-0.091218,-0.046304,-0.002326,-0.028621,-0.018629,0.000000,-0.200001,1.000000,-0.011650,-0.198124,0.977015,0.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014845,0.814888,1.119936,0.096000
0.000000,0.000000,0.000000,-0.038961,-0.092815,-0.050720,-0.002371,-0.028696,-0.018630,0.000000,-0.200001,1.000000,-0.011650,-0.198124,0.977015,0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014845,0.814888,1.119936,0.098000
0.000000,0.000000,0.000000,-0.048139,-0.089484,-0.017445,-0.002399,-0.028739,-0.018631,0.000000,-0.200001,1.000000,-0.011650,-0.198124,0.977015,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014815,0.814816,1.119924,0.100000
0.000000,0.000000,0.000000,-0.055751,-0.085013,0.030914,-0.002414,-0.028759,-0.018631,0.000000,-0.200001,1.000000,-0.011650,-0.198124,0.977015,0.102000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014676,0.814483,1.119867,0.102000
0.000000,0.000000,0.000000,-0.058956,-0.082731,0.042108,-0.001789,-0.029984,-0.018736,0.000000,-0.200001,1.000000,-0.011717,-0.198100,0.977012,0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014729,0.814568,1.119889,0.104000
0.000000,0.000000,0.000000,-0.058240,-0.084567,0.006755,-0.001629,-0.030462,-0.018769,0.000000,-0.200001,1.000000,-0.011737,-0.198093,0.977011,0.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014842,0.814748,1.119936,0.106000
0.000000,0.000000,0.000000,-0.053958,-0.089963,-0.061166,-0.001692,-0.030661,-0.018770,0.000000,-0.200001,1.000000,-0.011737,-0.198093,0.977011,0.108000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014842,0.814748,1.119936,0.108000
0.000000,0.000000,0.000000,-0.047684,-0.094559,-0.100633,-0.001757,-0.030870,-0.018771,0.000000,-0.200001,1.000000,-0.011737,-0.198093,0.977011,0.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014784,0.814619,1.119915,0.110000
0.000000,0.000000,0.000000,-0.041161,-0.092756,-0.095192,-0.000728,-0.031816,-0.018911,0.000000,-0.200001,1.000000,-0.011685,-0.198110,0.977011,0.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014666,0.814351,1.119872,0.112000
0.000000,0.000000,0.000000,-0.035997,-0.083520,-0.052594,-0.000595,-0.032101,-0.018933,0.000000,-0.200001,1.000000,-0.011677,-0.198113,0.977011,0.114000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014536,0.814477,1.119897,0.114000
0.000000,0.000000,0.000000,-0.034389,-0.074934,-0.010373,-0.000611,-0.032238,-0.018934,0.000000,-0.200001,1.000000,-0.011677,-0.198113,0.977011,0.116000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014323,0.814684,1.119938,0.116000
0.000000,0.000000,0.000000,-0.037009,-0.071448,-0.007303,-0.000615,-0.032346,-0.018934,0.000000,-0.200001,1.000000,-0.011677,-0.198113,0.977011,0.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014323,0.814684,1.119938,0.118000
0.000000,0.000000,0.000000,-0.040732,-0.070318,-0.033345,-0.000611,-0.032414,-0.018934,0.000000,-0.200001,1.000000,-0.011677,-0.198113,0.977011,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014262,0.814567,1.119920,0.120000
0.000000,0.000000,0.000000,-0.042519,-0.067578,-0.039833,-0.000799,-0.033033,-0.018937,0.000000,-0.200001,1.000000,-0.011828,-0.198061,0.977006,0.122000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014096,0.814234,1.119904,0.122000
0.000000,0.000000,0.000000,-0.040193,-0.059640,-0.039122,0.000675,-0.033470,-0.019077,0.000000,-0.200001,1.000000,-0.011684,-0.198113,0.977008,0.124000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014058,0.814144,1.119942,0.124000
0.000000,0.000000,0.000000,-0.032752,-0.045474,-0.042982,0.000958,-0.033634,-0.019102,0.000000,-0.200001,1.000000,-0.011656,-0.198123,0.977009,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014058,0.814144,1.119942,0.126000
0.000000,0.000000,0.000000,-0.022139,-0.032520,-0.026322,0.000982,-0.033743,-0.019102,0.000000,-0.200001,1.000000,-0.011656,-0.198123,0.977009,0.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.014058,0.814144,1.119942,0.128000
0.000000,0.000000,0.000000,-0.011898,-0.026195,-0.020596,0.001002,-0.033832,-0.019101,0.000000,-0.200001,1.000000,-0.011656,-0.198123,0.977009,0.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013962,0.813969,1.119917,0.130000
0.000000,0.000000,0.000000,-0.008189,-0.030074,-0.013093,0.000797,-0.034544,-0.019104,0.000000,-0.200001,1.000000,-0.011825,-0.198064,0.977005,0.132000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013879,0.813809,1.119914,0.132000
0.000000,0.000000,0.000000,-0.016603,-0.044392,-0.025976,0.002632,-0.035207,-0.019153,0.000000,-0.200001,1.000000,-0.011654,-0.198129,0.977010,0.134000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013922,0.813878,1.119945,0.134000
0.000000,0.000000,0.000000,-0.031451,-0.061936,-0.038384,0.002677,-0.035357,-0.019152,0.000000,-0.200001,1.000000,-0.011654,-0.198129,0.977010,0.136000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013922,0.813878,1.119945,0.136000
0.000000,0.000000,0.000000,-0.045617,-0.076053,-0.044995,0.002722,-0.035510,-0.019151,0.000000,-0.200001,1.000000,-0.011654,-0.198129,0.977010,0.138000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013922,0.813878,1.119945,0.138000
0.000000,0.000000,0.000000,-0.053461,-0.083096,-0.041553,0.002761,-0.035633,-0.019151,0.000000,-0.200001,1.000000,-0.011654,-0.198129,0.977010,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013822,0.813705,1.119923,0.140000
0.000000,0.000000,0.000000,-0.056731,-0.086434,-0.049837,0.002798,-0.035727,-0.019150,0.000000,-0.200001,1.000000,-0.011654,-0.198129,0.977010,0.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013695,0.813488,1.119894,0.142000
0.000000,0.000000,0.000000,-0.064306,-0.090412,-0.029237,0.004162,-0.037123,-0.019137,0.000000,-0.200001,1.000000,-0.011749,-0.198098,0.977008,0.144000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013781,0.813633,1.119924,0.144000
0.000000,0.000000,0.000000,-0.079215,-0.096636,-0.007876,0.004286,-0.037438,-0.019135,0.000000,-0.200001,1.000000,-0.011756,-0.198096,0.977008,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002888,-0.008510,-0.002400,0.000000,0.799992,1.250000,-0.013851,0.813750,1.119949,0.146000
